username,tweet
tets1003,Happy happy 18th birthday ate nunis yunisxg sana kahit papaano we have made your day memorable despite the crisis. Always remember that you are so much loved. May God bless you more my pamangkin … https://www.instagram.com/p/B-wixVBAqfj/?igshid=743tb6xm7ngc
MystifyingAlien,"Happy 18th Birthday princess, I hope you’ve had a wonderful day and that your wishes are fulfilled. I love you and I miss you @shadyxtaee"
chelstekels,happy 18th birthday deng iloveyou and imissyou sayang walang painom wow kala mo talaga makalas e noh HAHAHAHA 
EmmaSpagnola,@HackedOffHugh please cod you sish this beautiful young ladya Happy 18th Birthday please x 
EmmaSpagnola,Lovely @josierones would you be so kind to wish this lovely young lady a Happy 18th Birthday please. TiA x 
beckyannshaw1,@nicopag1 happy 18th birthday young Nico see you soon broski xx
EmmaSpagnola,@RealSirTomJones could you please wish this beautiful young lady a Happy 18th Birthday please x 
alison_beevers,Happy 18th Birthday Nancy !
kkyluuuh,Happy 18th birthday @Abbysshi__ miss ko na gin pom mo ala bugbog hehez. Chill ka lang dyan sa bahay n’yo tamang laro ka lang ng tinder at bumble. Love u always esp pag sumasalo ka ng shot ng mga weakshit nating tropa hehez. See u soon sa xylo and urbn lolz.
LinkUp19s,A very happy 18th birthday to @BillyCrockett15 ! Everyone at Link-Up hopes you have a fantastic day! #wearelinkup 
EmmaSpagnola,@EmmaWillis would you please wish this amazing yoing lady a Happy 18th Birthday please xx 
_jlsmaer,"happy 18th birthday, @erinmndoza! "
BigRadHappyDad,Happy 18th birthday to the love of my life my Bre!! 
EmmaSpagnola,@TomFletcher @dannyjones could you please wish this gorgeous young lady a Happy 18th Birthday please x 
keywringbrown,"@jademacleod1 happy birthday jade hope you can enjoy your 18th the best you can, have a good day x"
EmmaSpagnola,@ollymurs would you be so kind to wish this awesome young lady a Happy 18th Birthday please. 
WebkinsWorld,Two things....1) how do I sign up to the mailing list? 2) would love a shoutout for my birthday next weekend on the 18th...I'm going to be 41....Happy 40th Birthday Brian! Welcome to club 40 xxx
EmmaSpagnola,@DUALIPA would you be so kind to wish this awesome young lady a Happy 18th Birthday please x 
EmmaSpagnola,@mermhart coyld you please wish thos awesome young lady a Happy 18th Birthday please. TiA x 
teeshirtmarket,"Happy to say another lucky person will be receiving one of these soon #etsy shop: 2002 #18thBirthday Gift Boy, Man, Girl or Woman https://etsy.me/3c5GYlm #birthday #18thbirthdaygift #2002shirt #ukgiftam #etsygifts #standwithsmall #18thbirthdayideas #18thbirthdayshirt"
MaryanManglapus,"Happy 18th Birthday sexy! Kaya talaga di ko denelete yung 2nd and 3rd pic mo kase para talaga dito yon hahahahaha sorry alabyouuu! Enjoy your day clangg clangg! After nito walang tulugan lam na hahaha charrrr Pabasa nalang po ng dm ko hihi. Love you, godbless "
Lyon_hartt,Happy 18th birthday bro You'll have the celebration of the century when all this is over plus @LFC is one big #LFCfamily 
hollymasonx1,"Happy 18th birthday to you beautiful soul ! Hope you manage to still have a fab day, can’t wait to celebrate with you when we can! Love you always xx @kerifindlay"
EmmaSpagnola,@maxaarons2 @ToddCantwell_10 @BenG0dfrey @TimKrul could you please Rt and wish Nancy a Happy 18th Birthday. 
psylvia__,"happy 18th birthday, ate! stay who you are and good luck sa college life you'll always be my favorite pinsan naks i love you and i miss you keep safe, see u soon! *umiyak ka after nito ah* @Briellelalaaa"
OpticFPV,Happy 18th birthday to a best friend of mine. We still got the best hand offs in the league no matter what it is. Appreciate all you do and can’t wait to see what you do in the future. You are so talented and really inspire me @MadebyPHall
MissEFC1878,HAPPY 18th BIRTHDAY Cam 
kpkarnad,Happy 18th Birthday @sathh_k #Sweet18
rebeccaelrick,@jademacleod1 happy birthday you absolute babe hope your 18th is as good as it can be considering!! 
ericaulbach,Happy 18th Birthday to my man Jack! Enjoy your day @Jackaulbach
rebeccaawilson_,@SineadT_ happy 18th birthday Nead’s hope you have the best day celebrating in isolation. Can’t wait to properly celebrate with you when this is all over xx
wikikowalczyk,"@jademacleod1 happy 18th birthday beautiful, hope it’s the best x"
brynbillock,Happy 18th birthday @rbillock03!!
InstantNochu,I really wish @Stray_Kids could wish me a happy 18th birthday but I know that won’t happen... oh well. Still love you guys 
LesleyinCity,Congrats on your 18th Happy lockdown birthday Cam 
MhairiRoss4,Happy 18th Birthday Bestie !! Hope you have an amaziiinggg day lots of love xxx @SineadT_
yorkielover2006,Happy 18th Birthday Chris's son https://twitter.com/Chris5lfc68/status/1248142096051077120
StephenWheaton6,Happy 18th Birthday Allison!
LysergicLennon,Massive Happy Birthday Cam have a fantastic 18th and enjoy many beers 
Jmsbrnrddlrsr,"Happy 18th Birthday @BlessellL!! Here are some compilation of your beautiful face since g11 days wag kanang sad dahil di natuloy ung plano mo para sa debut, sabi sayo wag ka maexcite ng sobra eh let's still enjoy and celebrate your legality HBD! #beanevolution"
asiegbujacy,Happy 18th birthday. God bless and guide you
spstoney,Dear @TheAntonDuBeke Di &amp; Steve here. Would you please wish our beautiful granddaughter Amy Steward a very happy 18th Birthday today with love from Nanny &amp; Grandad. Now let’s dance x
HollowmanDan,"Happy 18th birthday Cam, have an awesome day."
AbbieTwed,Would mean the world if you could wish me happy 18th birthday x
Stephenah62,Happy birthday Cam just imagine your 18th party when this is all over 
YanyanAlvarez_,HAPPY 18TH BIRTHDAY PAPIII @KhelFigueroa LAB KA NI ANJ
EmmaSpagnola,It is my son's girlfriend's 18th birthday today. We can't see her or celebrate like we want to so I am asking you all to wish Nancy a Happy Birthday and RT and help us show how special she is to us #LockDownBirthday #Special #18thBirthday #MissingHer #LoveHerLots
justDeb67,Happy 18th Birthday YNWA 
Chris5lfc68,@Robbie9Fowler Happy birthday Robbie!!! Its my son Josh's 18th birthday today also! Can he get a mention please #YNWA
BristolAquatics,A big happy 18th birthday to #RegionalComp athlete Georgia! We hope you have a great day and still get some celebration in!
McgroartyLeanne,Happy 18th Birthday to our beautiful girl!! @chloesharpx_ we couldn't be more proud of the young lady you are turning out to be. Keep working hard and following your dreams. I see a bright future ahead of you and one you fully deserve. Dont stop believing.......we you xxx
Ezzence7,@KhelFigueroa happy 18th birthday khel 
dlrhodes92,"@RealMattLucas Hi Matt, my little brother, Jacob, turns 18 on 13th April, and due to the lockdown he’ll be having a pretty miserable birthday. Would you be ever so kind to record him a quick happy birthday message please to make his 18th a little less miserable? Thank you "
WayneShearer,Happy birthday 18th 
KarenColwell13,Happy 18th Birthday Cody &amp; Kati. #soblessed
Adrianyan123,Happy 18th Birthday Jai Godbless Always More @jaymesaturre
EvanCollumbine,Happy 18th birthday Brick hope it’s a class one x @BrookDobson
itsyaboijstne,Happy 18th Birthday ghorl @razon_gabrielle! Love love mwaps!kyut namin ni sam
pauld121212,Happy 16th birthday. Make sure you have an extra special 18th!
andyclegs,Happy 18th Birthday to your son Chris. YNWA
redman1892ynwa,Happy 18th birthday. YNWA.
Sophie__R01,Happy 18th Birthday Beautiful!! Hope you can still have a fab day celebrating &amp; hopefully once it’s all over we can get cocktails to celebrate Lotta love for you angel Xx @kerifindlay
