username,tweet
JoannaPruess,"#Happy 25th Birthday, #VictoriaHu. Celebrating w/ #ChinaYoung and Conor Kennedy. Celebrating w/ #friedchicken &amp; biscuits, greens, #potatosalad &amp; #raspberry-chocolatetart. @Asbury Park, New Jersey https://www.instagram.com/p/B-lFgRBDAPG/?igshid=1sjk2cko8f75f"
TiyanaDyal,Happy 25th Birthday To Me hoping I have a great day despite the fact that I’m meant to be on holiday right now but instead I’m locked up. Thanking God For Another Year regardless 
realzedseiba,Happy birthday ab.gailee And Happy 25th monthsary to us Stay safe palage and wish you more birthdays to come. Thank you sa lahat lahat https://www.instagram.com/p/B-k__7BBRG6Uzju_iSdomARdawCWTNTi2fnwVQ0/?igshid=1222mdor4998k
nialllac,Happy Birthday!! It’s my 25th today as well! 
ChristeyBella,My brothers 25th birthday is today and my moms friends just wished HER a happy birthing day 
maDlamini0504,Happy 25th birthday to me 
minxerys,Happy 25th birthday @Mzelle_Evans 
Sweethesh21,I'm health and alive Thank you Lord Happy 25th birthday to me 
Queenie_2312,@AnneMarie Hey Annemarie . I hope you’re well. My little boy is 6 on the 25th April and he loves your Birthday song. I was wondering if you could do a little video snippet of you wishing Jackson a happy Birthday. It would honestly make his day I hope you see this and T.I.A xx 
REBELLER,"Happy Birthday, Barry Pepper! We're watching some KNOCKAROUND GUYS and 25TH HOUR and REBELLER HQ to celebrate The Pep. You watching anything? "
Yannateira,Happy 25th Birthday to meeeeee 
AStudyinStars,"It’s my 25th birthday on April 11th! No wishlist to share, just wanted to say happy early birthday! "
FutureMsMOORE,"Happy 25th birthday to my bestfriend. Known dis girl since I was 11 nd I still get to call her my bestfriend and the mother of my God son. Shorty wedding anniversary is my birthday and I b more excited for her than me being born, now if all of that isnt love, den ion know what is"
justmaggiexo,Happy 25th birthday my gorgeous Georgina! Thank you for being you. I love doing life with you. You are such a beautiful soul and so glad you are in my life. I love you so very much! Only a few of our memories that we have shared but of course there are a lot more! 
_Willuminati93,Everybody wish my son a happy 25th birthday since this nigga can’t do shit today @TheBasedSam
killakiki_,happy 25th to this bitch @niicolelove ! 3 years of missing out on birthdays and finally reunited lol my favorite collage of photos over the first 5 years of friendship lol we have 3 years to catch up on! 
angelaboetcher,@imbenders_ you still make me super proud!! HAPPY 25th BIRTHDAY #WasntThisJustYesterday
Poppa_Shmula,Happy 25th birthday to my bro Gucci. RIP 
SolFolasade,Happy 25th birthday darling gal 
kimsjae,"happy belated birthday sejin i hope he had a good one, sending my love #봄에_찾아온_기적_이세진 #Happy_25th_SEJIN_Day"
lancesmith2012,@imarriedadj happy 25th birthday
_Hosanna,Happy 25th birthday honey!!! I love you and I’m so excited for everything we have in store this year keep being the light God called you to be! I know JJ’s in heaven talking about how proud of his daddy he is and sweet baby J is so blessed to have you as their daddy 
finewhateverman,Happy 25th birthday!
JasmyneZarn,"Day #4- With it being my birthday month, I think I’m going to tweet every day until my birthday (4/13) asking for @VancityReynolds to please wish me happy birthday. Like that is all I want for my 25th (Sorry not sorry friends) "
BoushellActor,Same. On the 25th. HAPPY BIRTHDAY!!! 
Tubadude_25,"Picture it, Oklahoma 2020. It's your birthday week and you're feeling hyped, on the top of the world and ballsy as hell. You challenge THE BEST person you know to a 1v1 in MW. You realize it was a mistake. You bail. Must be a hard life. Happy 25th birthday @the_rhinehart "
Pharaoh_Swifta,"Happy 25th birthday to my right hand, the backbone, one of a kind, the ace of spade. Truly a distinguished black women. I love you @doitlikekooly"
jjb4togo," Happy 25th Birthday Microsoft and many, many more!"
50TysonOfficial,"50 Tyson Say's Happy 25th Birthday To @RJay600 @Minneapolis, Minnesota https://www.instagram.com/p/B-kVMl8h8wP/?igshid=1vt0x2jvguth5"
Rocket_Amy,"Happy 25th Birthday, Jacob! Cheers "
kellymarcolin,"Hey @emmmacleod happy 25th birthday, hope you enjoy it in quarantine. Miss &amp; love you bye"
gbpackers1217,Happy 26th Anniversary or your 25th Birthday!
Padudeeee,"HAPPY HAPPY 25TH BIRTHDAY TO MY BABY BRUDER marcuspd !!!!!!! I love you so much, and I am so thankful I was blessed to have you in my life. I am proud of you, and I couldn't ask for a better sibling/friend. Shout out… https://www.instagram.com/p/B-kN0BNlxXa/?igshid=cz51xzt9lc0d"
_HelloEvelyn,Happy 25th Birthday to my High School Sweetheart . @KVLOLO_ Love you forever !!!!!!
jredwards97,"happy 25th birthday to a queen @AsToldByArin enjoy your day as best as ya can during all this, sending love your way!!"
sibsmans,Happy 25th birthday hottie 
merrygraceee,Happy 25th birthday loyal boy!! Alagang tide sa second picture eh hahaha! 
prettydimpleski,Happy 25th Birthday to my good sis!! @thats_her_21 I love you so muchhhh 
realginamarie,Whoops I said 25th @austinmahone HAPPY BIRTHDAY!!
greg_overmyer,Happy 25th birthday to my son Zech!
vxoxo666,Trying to celebrate my 25th birthday at home under quarantine had to wipe down every single grocery that was bought happy birthday to me
hasssmiin_,Happy 25th Birthday to me 
KoochieKinte,@breaanaaaaa bitchhhh I’ve spent the last hour and a half looking for at least ONE decent picture of us and I can’t find one omfg. But happy 25th! birthday!!!!! Love you so much 
Beeeotchhh,"HAPPY 25th BIRTHDAY TO MY SISTA! Love you, proud of you, and hopefully one day we won’t be in quarantine and we can party again @Yonkers, New York https://www.instagram.com/p/B-j_NC-JGxZ/?igshid=gjy4boc2uu56"
sam_endt_ebooks,"Happy 25th birthday, Voyager, the Star Wars."
BoujeeHippie__,Happy 25th Birthday to ME!! 
RLA_3,"Happy 25th birthday sweetheart Rj and I love you dearly! I got you a section at club Anderson tonight, VIP, bottles, allat! "
almighty_eejaay,Everyone go wish my beautiful aunty moe from DC @MALEFxSTYLES a happy 25th birthday ! 
ckshortell,"So, yeah, I do like Thank You. Had http://P.L.You been written sooner, maybe that could have been included as the lone original track instead of DB. It’s too bad because I get why they didn’t include it on Medazzaland. Anyway...happy 25th birthday to Thank You !"
selenamane1,happy 25th birthday to my beautiful long time friend. anni i love you &amp; im very proud of you. 
XHoneyCombzX,Happy 25th birthday to my baby sister why tf y’all gettin old man....that just means I’m gettin old. Stop growing up on me please I love you and hope you have a wonderful birthday.… https://www.instagram.com/p/B-jy6r-hPdKfM2d1fWFFhCIaUbp3H3-cxefq6c0/?igshid=9qeml9i5rclq
AllHailMikhail,Happy birthday babe! I pray that the Lord will continue to bless you. You know that I always got your six. I love you. Happy 25th bday hihi https://www.instagram.com/p/B-jvnfVHMqxso8qwkkmPfdyy-AyQFRuIgrb3ro0/?igshid=m3cwnslskz3v
XanderHinojosa,Happy belated 25th birthday
Doxi_Mis,Welcome to the club! My 25th birthday was on the 22nd March! Happy birthday and have a martini for me too 
CmanSmith67,Happy 25th Birthday to my 1st born son @notaaronsmith ! I couldn’t ask for a better kid! Your personality and good nature can be matched by few people. Love you always and forever kiddo!
NayeAyla,A birthday babe in violet velvet. Blessed &amp; happy and full of Gratitude even in this Lockdown. Happy 25th Birthday to The Honey. 
bookinginheels,Happy 25th birthday in advance! I also very much like your profile graphic 
irfaneow,"HAPPY 25th BIRTHDAY ZIGHAAAAA!! maaf aku lambat wish! HHA. u need to know dat ak slaluuu syg mu, thanks jd kwn baik ak slama ni. u r so zpecial n hope everyhtg baik2 saja utk mu, mama dan famly ye? n.. i miss you so much zira :( @haxiele34"
Indianmaharaja,Happy Birthday Viren have a good 25th 
JoanneShaw1967,@danielle_ljs Happy 25th birthday to my beautiful daughter 
Canadine08,@El_maplethorpeX happy 25th birthday 
Krysthlaband,#OnThisDay Who has got this album / what are your favourite songs from it? Happy 25th Birthday to this beast! Released on this day in 1995 @dvntownsend #StrappingYoungLad 
weedqueen_420,Happy 25th birthday to meee 
Rimurray97,"Happy Birthday @Birberri! Here's lil cake that looks familiar. Translates: ""Happy 25th Sis!"" ^^ Hope you have a nice time, if or not in quarantine. #art #drawing #happybirthday #birthday #birthdaycard #animalcrossing #animalcrossingnewhorizons #nintendo #japanese"
OaitseBW,Happy 25th birthday lil bro 
AlyxCoe1,"It's my daughter Princess Eowyn's 25th birthday today. I can't see her. But she says Namaste, and I'd love to get some ""happy birthdays"". Thanks! "
ThatGyalFran,Happy 25th Birthday wifey! @danyseuphemia 
jennyfr0mdarock,"Was supposed to be watching @MsLeaSalonga in concert tonight for my birthday but #COVID2019 but my sweet hubby got the 25th anniversary of #MissSaigon on @BroadwayHD so I'm so happy rn. I'll see you October, Lea. "
50TysonOfficial,"Happy 25th Birthday To @RJay600 @Minneapolis, Minnesota https://www.instagram.com/p/B-jILCphLrN/?igshid=1084x8cnxdxjq"
GraceyyyBabyyy,"Happy 25th birthday to me in 2 months,..., I’m doing less than I was at 15"
50TysonOfficial,Happy 25th Birthday To @RJay600
FncyI,"Everyone say happy birthday to @levlos , hope your 25th is going better than the ys drop"
katori_ine,☆HAPPY 25th BIRTHDAY☆ はるきちゃんも大人になったなぁ でもまだこれからが楽しめるとき！ 笑顔で元気なはるきちゃんで▽
kindsay81776912,Happy 25th birthday Brennen!
zoewallace10,"@JessPurtell4 - Happy 25th Birthday to this little rocket, if this isn’t perfect then fuck knows what is, I couldn’t have asked for a better girl if I’m completely honest I love you #HappyBirthday"
BlackMami_21,"Happy 25th Birthday Too Me Thank You God For Another Excellent Year, Blessed To Be Here "
MtvJess,HAPPY 25th Birthday my love @Jpeeezy3 
Queeenshi__,HAPPY 25th BIRTHDAY TO ME 
woodscommaellee,@RachUnabridged it’s your birthday!!! Happy 25th birthday my love!!! 
C_Bright1988,@patrickisonline: Happy 25th birthday Pat!
a5x10y,Happy Birthday 4 Apr.2020 25th Y.Koike -------------------‐ 24 Jan.2020 2019-20 V.LEAGUE V1 MEN in 昭和電工武道スポーツセンター 
AkashJohnAJ,Happy 25th birthday!! The old age begins lol
LorraineSandy,Happy 25th Birthday Bebe 
_Carliiiii,"Happy 25th Birthday, Lorenz! - From Fab 5! @fmdc__"
noelkelley7,"@BrennenTaylor happy 25th birthday dad, I just wanted to wish you a great one. Please drink for because I can’t. I’m just thankful to still have my job . Stay safe and have fun beautiful "
cynical_mutt,"Happy birthday Kiba! It was my pups 2nd birthday March 25th, spreading all the birthday love"
AntifaGarfield,"Hello everyone! Say hello to white nationalist Groyper Michael J. Moberly of Visalia, California, better known as ""Metal Groyper""! Tomorrow (April 4th) is Michael's 25th birthday so please be sure to say happy birthday! 1/ "
S_C_XPLR13,@BrennenTaylor Happy 25th Birthday Brennen!
tony_gamble1,Happy 50th ⁦@FirstAvenue⁩ !! I found a flyer from your 25th birthday - back in 1995 - what a line up! ⁦@MNHistoryCenter⁩
FaustinoItchan,"Happy 25th Birthday, Itchan! "
SolFolasade,Happy 25th birthday baby gal 
Quercetum42,Sorry I missed it earlier. Happy 3rd anniversary of your 25th Birthday! (And fuzz princess wants to wish you one as well!) 
Ironmaidenman11,Happy 25th Birthday to my son! 
Jordyn99049685,Happy 25th birthday Brennen @BrennenTaylor hope you had a amazing day! 
Double_O_Shawn,"Happy 25th Birthday to My Angel on Earth MAMA FLO! If “Came Thru in the Clutch” was a person you would be the Meme! Love you and pray you live to be 100 Trillion Years Old, so you can talk noise to all the… https://www.instagram.com/p/B-iTvlIgCrb/?igshid=nqapnqyq7gwk"
KodalovesRay,Happy 25th Birthday to one of the most beautiful and nicest people on the planet @BrennenTaylor. Sorry you have to celebrate your birthday stuck at home. Enjoy this lovely memory from warped tour 2018 
B_Barnett96,@ToKeNasty TOOOOKE! March 25th was my lil brothers 17th birthday and we spent it quarantined in a hotel room. is there any way you could send him a happy birthday tweet? you’re deadass his favorite youtuber. he has notis on for your youtube videos 
TheCruzShow,Happy 25th Birthday to @BrennenTaylor 
theresaa426,You know what I want for my 25th birthday for everything to go back to normal and everyone to be safe happy and healthy again.
speckledsam,happy 25th birthday to my darling boy 
amandaegarza10,HAPPY 25th BIRTHDAY ! May all your bday wishes come true ! And great talk this afternoon 
Travis_LaVoy,Everybody wish a happy 25th birthday to this guy! Sucks you got to celebrate it during this quarantime but well be together again soon. Keep working to be the best you can be. @BLAKEmfCARLSON
Kmasterz12,Happy 60th birthday Yoel which in his Cuban world it means happy 25th or something like that
NalediSedilame,Happy birthday Mr @_KevinHefner. Wow! 19 years old. Sad you can't you out. That you or your sister in frame1? Tomorrow its my 25th birthday...
drogonofthewest,Happy 25th birthday
aliinac,HAPPY BIRTHDAY from me and my granddaughter who shares the same name! She just turned 4 on the 25th!
mindy4295,"Happy Birthday! Yesterday was my 25th wedding anniversary. We brought in dinner also. Steak, grilled asparagus, wedge salad and lobster Mac and cheese. Yum!"
Ladexdomain,"Please i need you to always listen to @JoelOsteen messages. You will get there, Happy Big 25th Birthday."
lynchielydia,Aw happy birthday Hannah! Hard to believe full year since your birthday at lab meeting ! Happy 25th 
Liu_senrust,Happy birthday to the best guy out here @C0FFINATED Ily with all my heart and wish you a very good 25th year on this planet ! 
ajcherry719,I have the GREATEST best friend! Today is HER birthday so I got her one of @mildhippie’s incredible mushroom pendants! When I told her she replies with... “Surprise! I got you one too!” #Blessed #BestFriendsAreTheBest Happy 25th @lnwright43! I told you we’d get 1 and we got 2!
rogercart57,I'll be the first to wish you Happy 25th Birthday MOT.
sugardaddydols,Happy 25th birthday Derek! I would’ve post this on my Derek Gerard fan page on Instagram but it got hacked 
Ironmaidenman11,Happy 25th Birthday to my son. 
_crownedColey,Happy 25th Birthday to Me #ThankYouGOD
stayjazzzy,Happy 25th birthday baby! @AjLavone
danbriggsx,"Happy 25th birthday to this forward thinking, still future music, record. Also the hardest prog group photo. All hail the double trio insanity that is THRAK. https://open.spotify.com/track/0y7YlBUjVwaJGLbpfwuP5m?si=Y7xcGuQwT-eF2ljzTJNezg"
JohnnyGeno,@hrenee80 happy 25th birthday!
nicoledmolina,Happy Belated Birthday to my Mom. Her birthday was on March 25th! My Mom and I are not only best friends but we also work as Classifed school employees at the same school district going on almost 5 years now. I love you Mom
THANKUBROCK,happy birthday @BrennenTaylor i hope you have the best most amazing 25th birthday anyone could ever ask for 
uLOVEjassyJAS,Happy 25th quarantine birthday to me 
man18united,"@Mellor76 Happy Birthday fellow Red, Will. Have a great day! P.S. You're still my dream @Hollyoaks return for their 25th Anniversary when they're back along with @fountain1987 and @James_Redmond_1! #Hollyoaks"
Emily_Manley4,Happy 25th birthday @BrennenTaylor !! 
mymonkeybutt12,"Happy birthday from Mikayla, who turns 8 on April 25th. "
ittybittyytee,It’s my best friends 25th birthday y’all wish my bestfriend a happy birthday @_CherishJeanae
jodar__,"Today should be your birthday, your 25th birthday. Happy birthday knight, u teach me what's love should be. And I hate that I can't do the same to you."
BappyRayhan8,"#Happy_Sparkling_25th_Birthday To The One Of My Most Favourite Exceptional And Extraordinary Super Handsome Bangladeshi Young Successful Great Cricket Pace Bowler, Actor &amp; Model-The Only Blockbuster Hero @Taskin_Official.....#Taskin_Ahmed_Tazim !!!!!!!!!!"
fred_beatrice,"I have never had a good day on any of my birthdays, my 25th was the worst and I had high hopes about it, well it's my silver jubilee and all but I was disappointed... Will be 26 next month ,O Lord let me be happy at least..Amen. Sweetie do have a beautiful birthday in advance..."
pamelavytran,"Happy 25th birthday, @ivanjaay! Wishing you another year of more love, more life, + continuous growth. Can’t believe we’ve been putting up w each other for 20+ years. To many more years of friendship! "
_CherishJeanae,HAPPY 25th BIRTHDAY TO ME!!! #AriesSZN
Jasminesroom95,I want to wish @BrennenTaylor a happy 25th birthday hope you have a great day and my 25th birthday is tomorrow but I love you.... @BrennenTaylor
vene_xicana,I found ONE SINGLE wax strip in my beauty stuff and thank all celestial beings because my Amazon order won’t arrive till the 25th and this mustache just wasn’t cute any more so happy birthday to me 
radishingelfx,"Kadang gue mikir,,, au moomoo gue kapan lanjut ya huft..... happy belated birthday to kak sejin #happysejinday #mongratulations #봄에_찾아온_기적_이세진 #Happy_25th_SEJIN_Day"
ouuuucann_,happy 25th birthday to my sister 
Kirkysr,Happy birthday so that's your 25th right?? xx
the1myounger,Happy 25th Birthday
lycopenne,"before hari esok, happy birthday actor sekaligus juragan marimong kesayangan kita semua #Happy_25th_SEJIN_Day"
goonernj,Happy 25th Birthday to My Beautiful Daughter Meghan... u r my Baby girl and are all grown up now..Have a Great Day and Be Safe #LUVU #MISSU #BESAFE
ellasinkel1,brennen taylor... Happy 25th birthday. You have changed my life and many others thank you. I know that has nothing to do with your birthday but I just want you too know SO MANY people appreciate you and love you. Hope 25 treats you well! I love you @BrennenTaylor
JasmyneZarn,"Day #3 - With it being my birthday month, I think I’m going to tweet every day until my birthday (4/13) asking for @VancityReynolds to please wish me happy birthday. Like that is all I want for my 25th since I can’t do anything else "
lolakiti,Happy 25th Birthday to me! lol I need all my followers to Cashapp me $1 $lolakiti Join me in my birthday stream! Streaming on Twitch tonight @6:30PM! Link in bio! PSN: @lolakiti | Twitch: @lolakiti… https://www.instagram.com/p/B-hUSp9gVKP/?igshid=1giempbwhaxjc
mrgrahamreed,I believe it is Happy 25th Birthday (?) to ...I'll Manage Somehow by Menswear. So here's the Melody Maker review for you 
BSBreastCancer,Happy “25th” Birthday Emily Rose . Mama loves you to the moon and back! We’re quarantined together! We’ll make the best of it! 
felixkehinde4,Happy 25th birthday. Be thankful for life
ccc4395,"Happy 25th birthday, Cody! "
NBAonUNB,"Happy 25th birthday, @FrankMason0. "
y00unpi,"HAPPY BIRTHDAY TO KAK SEJIN, again eheheheh..... #sejineverafter #happysejinday #mongratulations #happy_25th_sejin_day #봄에_찾아온_기적_이세진"
DempsterMartin,"Happy 25th birthday to @amyyyld_ .... jesus, where has that quarter of a century gone! Hope you have a fab day in Dempster's Lounge....."
geumvengerz,"happy birthday, lee sejin. #봄에_찾아온_기적_이세 #Happy_25th_SEJIN_Day"
itsKHADIJAH2u," Happy 25th birthday to me, myself, &amp; I .. "
SamLegg1,"@WVUSports @WVUfootball @davidsonday @WVUVarsityClub @BlueGoldNews @WVSIRecruiting Happy 25th birthday to former WVU ('16-'18) &amp; current NFL gridder, #7 QB Will @willgrier_ Grier."
tzukult,happy 25th birthday po ate nina @hoelyhirai 
sandiagayunho,Happy Birthday to both of my favorite babies and also to me! All the best wishes goes to these two person and also myself #봄의_빛나는별_성화야_생일축하해 #Always_Our_Star_Seonghwa #HAPPY_SEONGHWA_DAY #Happy_25th_SEJIN_Day #LeeSejin
Vicky890_,@azwah hey Happy Birthday hope it’s the best it can be right now..since mine was on the 25th March and couldn’t do anything as well I reckon all us lockdown birthday people have a massive night out when it’s all over 
Te_Abyss_,@CrankGameplays what do I have to do to get you too wish my wife a happy 25th birthday.
CarynLawrence,Trust me when I say you're doing just fine. You may not get to do the photoshoot & hangout with your girls as planned but you're alive & healthy to live your 25th to it's full glory. Happy birthday in advance ♡
Mandemlinkupsho,"[BDAY VIBE] Happy 25th birthday to the Legendary One Himself, the man behind the mirror, the living Kimosabi mythgram #MoreLife #25Years #100kCoupe #POPSMOKE https://www.instagram.com/p/B-hFGSengNi/?igshid=b1flre3tony"
dongpyoyawn,"Happy Birthday, Lee Sejin! @ahoi_sejin_ing ♡♡ #봄에_찾아온_기적_이세진 #Happy_25th_SEJIN_Day"
trophiesforall,Happy 25th birthday to our son Steven from all your family 
mzahoi,"so, i've made 미역국 or seaweed soup for kak sej's birthday #봄에_찾아온_기적_이세진 #Happy_25th_SEJIN_Day"
PopetteFan4Eva,"I absolutely hate myself in this video but I want to wish the most beautiful, loveliest, caring, kind natured girl I know the biggest and best 25th Birthday! Happy birthday lovely lady! So much love! I hope you have a fabulous day!! @loveforevapope @evapope"
carol_dempster,@amyyyld_ happy 25th birthday dude. It's not the birthday you would normally have but we'll still have a go at celebrating 
unhaengilcha_,𝙃𝘼𝙋𝙋𝙔 𝙎𝙀𝙅𝙄𝙉 𝘿𝘼𝙔 Happy happy birthday best boy Sekarang kita seumuran @ahoi_sejin_ing @imekr_official #봄에_찾아온_기적_이세진 #Happy_25th_SEJIN_Day
What_Akira_Said,"Happy 25th to @Trxnter. Dunno how you managed to simultaneously be the worst person I know and the sweetest person ever. I’m sorry your birthday is in the midst of a global pandemic...start as you mean to go on, eh?"
evapope,Happy 25th birthday lovely human 
Gyuled,happy birthday to our dearest lee sejin #sejineverafter #happysejinday #mongratulations #happy_25th_sejin_day #봄에_찾아온_기적_이세진
Randomlittleth4,"Happy birthday @EmilyCanham hope you find something to do during this quarantine let me know if you do, mine is on the 25th hehe "
enTYtled,Happy 25th Birthday sisterrrrrrrr @_Notyourbaee We should’ve been in Vegas rn drunk af but it’s cool we shall still celebrate the only way we know how ( ) when this is over. Love you.
AshleyMccloskey,@BrennenTaylor what’s your Venmo tryna send you some cash for your birthday HAPPY 25th BIRTHDAY BRENNEN!
PhanieAh,Happy Birthday Sejin I hope you have a nice day and your wishes come true #봄에_찾아온_기적_이세진 #Happy_25th_SEJIN_Day
OhLittleCamCam,"So this is 25... drunk, stoned, looking like straight trash, and isolated in my apartment... Happy 25th Birthday to me #birthdayboy #AriesSZN #April3rd #Imfuckedupbutwhatsnew"
BeeMel0,Happy birthday to two beautiful ladies who share a birthday with the most important woman in my life. Happy birthday 25th to @Nolo_Seabi &amp; @mpho_ks Hope you ladies have an incredible day 
Nneddy121,Happy 25th Birthday to this Little Girl! 
0312kyu,"happy birthday, dearest one. wishing you a great happiness ahead, sunflower @ahoi_sejin_ing #봄에_찾아온_기적_이세진 #Happy_25th_SEJIN_Day"
bhm37334,"Happy 25th Birthday, @lb_todd! I hope you have a fantastic day! We love you very much!"
Samantha31350,"Happy 25th birthday baby, I love you! "
BathandwaVellem,Happy 25th birthday to myself 
poesygabrielly,"hi @shivanipaliwal, 25th of this month is the birthday of this little thing, can you write it down and congratulate her? we would be happy :) "
daddybrennen27,"Happy 25th birthday @BrennenTaylor!!! . I hope you have a wonderful day filled with love and positivity . You're the most loving,kindest,sweetest person ever! I hope that I'll get to meet you soon! Que cumplas muchos más!! Te amo "
Jeff1pnt3,"Happy Birthday, @whitllanier!!! Thank you always for your encouragement and the blessing that you are. I pray you have an amazing 25th year in this craziness we call life. Stay strong! "
candyxtuft,"anyway, happy birthday for my another love Lee Sejin! I wish you to celebrate the wonderful things that make you so special! not just on your sepcial day, but on everyday of the year! I love you @ahoi_sejin_ing #봄에_찾아온_기적_이세진 #Happy_25th_SEJIN_Day #happysejinday"
serendipithui,Happy Birthday Sejin #봄에_찾아온_기적_이세진 #Happy_25th_SEJIN_Day
gyurb,"Happy birthday to the prettiest senja as known as @sjinnlee hope another years will fill you with so much joy, happiness, and love. Wishing you all the best wishes in this world. Thankyou for being here, thankyou for being you. Have a verry happiest birthday #Happy_25th_SEJIN_Day"
_BreeHollz_,"Screaming a Happy 25th birthday to @BrennenTaylor , I hope your birthday is as wonderful as you are and all your wishes will be granted , much love . "
ErikaMukuan,Ceril birthday #latepost #Happy_25th_SEJIN_Day #happyseonghwaday 
bucinness,"bukan hari senin, tapi selamat hari sejin(aw) happy birthday marimong appa @ahoi_sejin_ing #봄에_찾아온_기적_이세진 #Happy_25th_SEJIN_Day #happysejinday #mongratulations #sejineverafter @sejineverafter"
sailorsejin,"Once again, happy birthday to the source of my happiness!! I hope you know how special you are (ﾉ´ヮ`)ﾉ*: ･ﾟ #Happy_25th_SEJIN_Day #mongratulations"
crvitytokmh,happy birthday ka sejin!! ♡♡♡♡♡ #Happy_25th_SEJIN_Day
BrieNikkiQueens,@BellaTwins My birthday was March 25th ... I can get a happy birthday late? It means a lot to me Please Queens #TotalBellas
HANdredplus,"Maybe I'm already at that age, 23 today, to not receive birthday wishes from others. However my parents wished my brother happy birthday on his 25th birthday last year"
BrieNikkiQueens,@BellaTwins My birthday was March 25th ... I can get a happy birthday late? It means a lot to me #TotalBellas
MinkyuSaeHwa,Happy Birthday marimong dad @ahoi_sejin_ing #HappySejinDay #Happy_25th_SEJIN_Day
takeaweishin,"happy birthday to our dear marimong ceo! thank you for being extra kind, generous and warm hearted since 1996! we are so proud of you and love you so much @ahoi_sejin_ing #happysejinday #mongratulation #sejineverafter #봄에_찾아온_기적_이세진 #Happy_25th_SEJIN_Day"
aceminn,happy birthday to the father of marimong @ahoi_sejin_ing #봄에_찾아온_기적_이세진 #Happy_25th_SEJIN_Day
Not_Yves,Lol not happy 25th government birthday?! Delete!
ajeanicole,Had to celebrate my 25th in style! Thank you to everyone who wished me happy birthday on yesterday. The outpouring of love really means a lot to me in more words than Twitter will allow. But just know I am completely grateful. 
Misolette,Happy birthday to DreamCafe CEO aka Lee Sejin! #봄에_찾아온_기적_이세진 #Happy_25th_SEJIN_Day
hypealltheship,"happy birthday kak sejin, my angel, my love, my mom, my love, my moon @ahoi_sejin_ing #Happy_25th_SEJIN_Day"
TokyoVerdySTAFF,【TOP】本日、4/3は東京ヴェルディ 澤井直人 選手の25歳のお誕生日です！おめでとうございます Today is TOKYO VERDY player Naoto SAWAI’s 25th birthday! We wish him a happy birthday！ #verdy #澤井直人 #happybirthday #誕生日 #NaotoSAWAI
OhSenia,Happy 25th birthday Jenny!!! May this day be as great as you! Glad to have you in my life and thanks for always being such a great friend! P.S. we need more pictures together lol @liljennyvert_
khbhys,"Happy birthday anak ganteng semoga kamu makin sukses, makin bahagia juga!!!! #봄에_찾아온_기적_이세진 #Happy_25th_SEJIN_Day"
ortezamikka,Happy 25th Birthday sizzum @nicaremolona ! First kiss mo nga pala ako ano hahha. I love you!
gyuliphile,Happy Birthday Sejin #봄에_찾아온_기적_이세진 #Happy_25th_SEJIN_Day
hswooyya,"happy birthday for the kindest heart person on earth, our little angel, the softest baby, thank you for loving my boys sweetie. I love you #Happy_25th_SEJIN_Day"
Minminkyuku,"Kak sejin Happy Birthday,ayo nikah sama aku #봄에_찾아온_기적_이세진 #Happy_25th_SEJIN_Day"
Minminkyuku,"Happy Birthday kak sejin makasih udh lahir ke dunia ya, makasih juga udh sayang sama minkyu, aku sayang kak sejinn, ayo nikah sama aku kak wkwk @ahoi_sejin_ing #봄에_찾아온_기적_이세진 #Happy_25th_SEJIN_Day"
minkyuworld,"HAPPY BIRTHDAY LOVE MAKIN SUKSES YA SAYANG, WISH YOU ALL THE BEST.. SEMOGA SEHAT SELALU DAN IMPIAN KAMU BISA TERCAPAI SECEPATNYA #HAPPYBIRTHDAY #봄에_찾아온_기적_이세진 #Happy_25th_SEJIN_Day"
Swaminmin,"Your creativity. Your kindness. Your glowing skins. Happy birthday kak Sejin, i u from the moon to the star and back. You deserve to be happy and rich 사랑해 @ahoi_sejin_ing #봄에_찾아온_기적_이세진 #Happy_25th_SEJIN_Day #happysejinday #mongratulations #sejineverafter"
hswooyya,"HAPPY BIRTHDAY OUR MOM, OUR GREATEST, OUR ANGEL, KAK SEJIN. #Happy_25th_SEJIN_Day"
cautionbrennen,"It's currently 2:04 am, on April 3rd 2020, Brennen's 25th birthday I don't wanna get all emotional and stuff but I just wanted to say brennen if you're watching this, happy birthday. I love you ever so much. And I hope your birthday is amazing x @BrennenTaylor"
chosgyn,Happiest birthday to the dearest Lee Sejin I wish you happines and eternal health and hope you have an amazing day today! We love you more than words #happysejinday #mongratulations #happy_25th_sejin_day #봄에_찾아온_기적_이세진
MINKYUOMPONG,Happy birthday my lovely Sejin!! Thank you for being born @ahoi_sejin_ing #HappySejinDay #봄에_찾아온_기적_이세진 #Happy_25th_SEJIN_Day
SEJJlN,"Collection of Lee Sejin withㅡany kind ofㅡ cake, to reminisce my past birthdays. Right, happy birthday to me! #봄에_찾아온_기적_이세진 #Happy_25th_SEJIN_Day"
____yo0ng,˗ˏˋ Happy Birthday ˎˊ˗ 可愛くてお洒落で優しくて、、ほんとに凄くタイプです だいすき #Happy_25th_SEJIN_Day #봄에_찾아온_기적_이세진 #이세진
