username,tweet
AmootiJozzy,Happy 64th birthday Dr @kizzabesigye1 Amooti
BwambaleHon,"Happy 64th birthday to @kizzabesigye1, a man too devoted to the struggle. Thanks @HEBobiwine for the great wishes. #FreeZaake"
tdarnielle1,Happy birthday 64th to the love of my life #Happybirthday #happy64birthday #love #husbandandwife #SOULMATE
PattiBrookd,Hi Roza . Happy Wednesday .Have a blessed day . Today is my 64th Birthday .Im going to cut my bangs soon as they need to be cut . Cant go by Leah yet to get it cut as of yet .As soon as she comes back to work Ill get it cut in back of my head but cutting bangs today or Thursday. 
PattiBrookd,Good Morning Arshad. Love you . Lots of big hugs from me and Midnight Baby .Happy Wednesday . Gods Blessings be with you . Happy Day to you .My 64th Birthday is today .Not doing any thing just the same stuff just doing the computer TV and DVR Radio much more things. 
PattiBrookd,Good Morning http://Yousuf.Love you . Lots of hugs and kisses . Kitty hugs and kisses .Today is my 64th Birthday . 4 more yers Ill be 68 . 6 more years Ill be 70.10 more years Ill be 74 .20 more years 84.Happy Wednesday .Kitty is sleeping in her chair in her kitty bed . 
PattiBrookd,Good Morning Roza . Love you . Lots of big hugs from me and Midnight Baby .My kitty loves adores her MaMa and I love adore her so very much . Shes a very happy healthy kitty.Shes in her chair in her kitty bed sleeping .Today is my 64th Birthday . Old EHH ? 
laboriqua19293,Happy 64th Birthday Patti! Wishing You Many More. Love You Very Much Dear Friend! Sending You Many Hugs And Blessings On Your Special Day. 
PattiBrookd,Happy Wednesday Ana . My 64th Birthday is today .Gods Blessings be with you . Lots of hugs from me and Midnight Baby .Love you . Good Morning . Midnight Baby is looking out the livingroom windows .She looks is so very sweet . Steve Cash of talking kitty died. 
Joseph13423923,Happy 64th birthday to you tireless leader @kizzabesigye1
iuiu_LawSociety,Happy 64th Birthday to Dr. @kizzabesigye1 one of the founders of @FDCOfficial1 and a four time presidential candidate in Uganda.
aiyraanasco2,happy 64th birthday in heaven lolo miss ka na namin we love you 
ninny0410,Lemonheads - Outdoor Type (Reading 1997) https://youtu.be/wGz5DakZzf4 via @YouTube Happy 64th Birthday Kenny Lyon (guitar)!
Kawuma,Happy 64th Birthday Rtd Col Dr Kizza Besigye. Thank you for all the sacrifices you have made over the years fighting for the Ugandan people. The struggle continues!! @kizzabesigye1 #HappyBirthday
AsseyNantale,Happy 64th birthday Besigye 
ayesigaernest1,Happy 64th birthday! 
AsseyNantale,Happy 64th Birthday @kizzabesigye1 
hkashillingi,Happy 64th birthday @kizzabesigye1 . Kwonka #StaySafeStayHome
NicholasKalungi,Happy 64th Birthday DR. Rtd Colonel Warren Kizza Besigye Kifefe - @kizzabesigye1 I STRONGLY RESPECT your CONTRIBUTION towards making COUNTRY better. Continue providing checks and balances. Are you the BEST PRESIDENT that UGANDA may never have? May GOD keep you SAFE!
aiyumva,Happy 64th birthday to @kizzabesigye1
ekwaroobuku,"Happy 64th Birthday Our Peoples President, Senior Colleague, Freedom Fighter &amp; Revolutionary! Your contribution to Uganda's health sector reforms (2001) &amp; democratic deepening inscribes our National wall of fame. Long live @kizzabesigye1! #HistoricalNRA https://twitter.com/PatriqKanyomozi/status/1252858383654215682"
OnyxEmma,A happy 64th birthday @kizzabesigye1. More years of struggle and activism to see Uganda free from this junta
AhurraIvan,Happy 64th Birthday Dr. @kizzabesigye1. May you continue with the resilience and your continuous fight. You have taught me that it is not the size of the Dog that matters but the fight in the dog. Happy birthday to you. 
ssembidde,Happy 64th Birthday Rt. Col. Dr. @KiizaBesigye. Enjoy your new age. 
bKibukila,"Happy 64th birthday Dr @kizzabesigye1. May God keep, protect and add you many more years."
Madekke_,Happy 64th birthday @kizzabesigye1. It's an odd time to celebrate a birthday in the midst of the COVID-19 pandemic but i hope you have a fabulous day today .
Samwyri,"Happy 64th birthday, @kizzabesigye1. Your legacy is etched in stone! We thank you for the service to this nation!"
mwanguhya,"Happy 64th birthday @kizzabesigye1 . Thank you for leading the struggle well with zero compromise, I wish you many more years ahead"
elijah_kakuru,Happy 64th Birthday to Col. @kizzabesigye1 May the good Lord protect you and your Family
Mark86565933,@chrisdelia Happy Belated 64th birthday Chris! I heard this is the year where people find themselves creatively. Hopefully you find yourself off the side of a cliff in the next city you tour in
Rwanzikana,It is not those who can inflict the most but those who can endure the most who will conquer. Happy 64th birthday @kizzabesigye1 May Lord God protect you. Enjoy!
BahatiRemmy,Happy 64th birthday @kizzabesigye1. It's an odd time to celebrate a birthday in the midst of the COVID-19 pandemic but i hope you have a fabulous day today. 
MrBusinge,"Today, I join the rest of the world to celebrate the life of the indefatigable, virtuous and benevolent nationalist, Rtd Col Dr Warren Kizza Besigye Kifefe. Happy 64th birthday Mr President. May you live to see the Uganda we all desire and aspire for. @kizzabesigye1"
KisawuziDerald,Happy 64th birthday @kizzabesigye1 . you love for your country will forever be remembered
GeorgiaTheHost,"Happy 64th Birthday @kizzabesigye1, my President! May your cup overflow with peace, joy and love! The Lion of Mpororo!"
B1GLLL,"• Happy 64th Birthday to @GopherMBB legend Mark Olberding. He played in the NBA for the Spurs, Bulls and Kings."
YetundeAdeshile,Happy 64th Birthday to our dearest and adorable queen of England. HRM The Queen Elizabeth. Wishing you a joyous celebration mam. 
cathybrts,Happy 8th Birthday! I had mine (64th)in quarantine too and plan to make a huge delayed party with everyone I know when this is over. Hope you can do likewise! 
isabel_catrina,Happy 64th birthday pa!! We love you! 
Sarfaraz151214,Happy Birthday to #MartyrIbrahimHadi. It is his 64th Birth Anniversary. Peace be upon #Ibrahim.
B1GLLL,"Happy 64th Birthday to @GopherMBB legend Mark Olberding. He played in the NBA for the Spurs, Bulls and Kings."
HSV_English,"Happy 64th birthday to our former midfielder Allan Hansen The Dane was part of the HSV title-winning side in 1983, contributing three goals on the way to the Meisterschale #nurderHSV"
Lord_Sugar,Happy 64th birthday mum. I bet you will remember this one 
JJthom182,Robert celebrates his 64th birthday with housemates at the STAR Shivers residence. Happy Birthday! Thank you to the STAR amazing essential staff for working hard and taking great care of STAR clients through this… https://www.instagram.com/p/B_NwBzXFbww/?igshid=144ujt506pon1
MrBell1985,"Happy 64th Birthday to my lovely mum! We couldn't not see her today - so we suprised her with some social distanced music, dancing &amp; silly glasses! Love you lots mum! Xxx "
ArriannePandaaa,HAPPY 64TH BIRTHDAY DADEEEEE 
macatasusponge,"@TonyOrlando Hi Mr. Orlando, my father is such a huge fan, I know its to much to ask but want to surprise him can you please greet him happy birthday for his 64th, his name is Rene Buenaventura. Thank you!"
BreeezyGabe,Happy 64th Birthday OG! Words can’t describe how much I miss you. I know you’re living it up in heaven fishing your butt off today and everyday. I’ll catch you on the other side and we can catch up over fishing real soon but till then Happy Birthday pops. Love you. 
katemcsnake,"Happy 64th Birthday, Mommy! May the Lord continue to bless, guide, protect and give you all your heart desires. Thank you for all the love and care. Be happy! I love you and miss you so much #mom #love #birthday https://www.instagram.com/p/B_LVpE1DSLl/?igshid=jiftggwvt0l6"
LynnRowell4,"Happy 64th birthday Melody Thomas Scott!! I love you and your character Nikki and I love Y and R! Keep up the wonderful work! P.S. I recently saw the episode of ""Charlies Angels"" that you starred in and you were MARVELOUS! Love U Love, Lynn Rowell"
2jeanmcolasanti, Happy Birthday to you . I’m singing the entire song for http://you.My 64th b-day 18th.I dropped off 2 pizzas to daughter. Distancing always Phone calls Left a pie for neighbor. whole pie for me. Favorite food Order or pick up. Movies. It saved me on this hard day
GuitarRock_News,#RockersBirthday #rockmusic #blacksabbath #tonymartin #hardrock #classicrock Happy 64th Birthday TONY MARTIN 
ninny0410,Winger - Seventeen https://youtu.be/GlN3oEjMpUQ via @YouTube Happy 64th Birthday Rod Morgenstein(drummer)!
ninny0410,Yes - Owner of a Lonely Heart (HQ) https://youtu.be/7LLzPPFc21o via @YouTube Happy 64th Birthday Gary Langan (engineer)!
macatasusponge,"@howardkaylan Hi Mr. Howard, my father is such a huge fan, I know its to much to ask but want to surprise him can you please greet him happy birthday for his 64th, his name is Rene Buenaventura. Thank you!"
macatasusponge,"@TheMickyDolenz1 Hi Mr. Dolenz, my father is such a huge fan, I know its to much to ask but want to surprise him can you please greet him happy birthday for his 64th, his name is Rene Buenaventura. Thank you!"
TheStevenSharp,"@SethOnHoops Belated Happy 64th Birthday, Coach!"
TReese82,Happy 64th Birthday to Author Caroline Thompson!
Aminul_iislam,Happy 64th birthday to the India's richest man and founder of jio #MukeshAmbani
macatasusponge,"@peternoone Hi Mr. Peter, my father is such a huge fan, I know its to much to ask but want to surprise him can you please greet him happy birthday for his 64th, his name is Rene Buenaventura. Thank you!"
JeanieStanley62,"Happy 64th Birthday, Melody Thomas Scott! You're still the prettiest gal on Y&amp;R. No kiddin'."
macatasusponge,"@paulanka Hi Mr. Paul, my father is such a huge fan, I know its to much to ask but want to surprise him can you please greet him happy birthday for his 64th, his name is Rene Buenaventura. Thank you!"
macatasusponge,"@neilsedaka Hi Mr. Neil, my father is such a huge fan, I know its to much to ask but want to surprise him can you please greet him happy birthday for his 64th, his name is Rene Buenaventura. Thank you!"
Nicknaughtnat,Happy 64th Birthday to my heartbeat! My beautiful Mommy! loveeeeee you !! 4/18
BFTP4780,"Happy 64th birthday to actress @MelodyThomasSco! Scott is best known for her long-time role of Nikki Newman on The Young and the Restless, as well as a recurring role on The Waltons. @Ely, Iowa https://www.instagram.com/p/B_Irne2jaBW/?igshid=1uh57c5wiykqc"
BFTP4780,"Happy 64th birthday to actor #JohnJames! James is best known for his role of Jeff Colby on the prime-time soap Dynasty, as well as the soap's As the World Turns and All My Children. @Ely, Iowa https://www.instagram.com/p/B_IrIojDUpN/?igshid=rckxoti40vkf"
EclecticMommaZ,"Happy, happy birthday! ~ You say it's your birthday, it's my birthday too yeah! Happy birthday to you both. Btw, April 29 will be my 64th birthday and my son's 31st. I had him on my birthday too."
raycoletv,"Happy ‘64th’ Birthday greetings to the effusive @SethOnHoops. I don’t care what @JayBilas says, Seth is one helluva guy."
GeorgeSchmidt67,Happy 64th Birthday to ERIC ROBERTS 
LYohai,"Happy 64th birthday Chris Jones , 64 today "
LawrenceAmend,For Loretta. Happy Heavenly 64th Birthday. 
spod1000,"Happy 64th birthday to #EricRoberts who played #TheMaster in the #DoctorWho TV Movie the only American actor to play the role He also appeared in #Heroes His sisters Julia Roberts and Lisa Roberts Gillan, and daughter Emma Roberts, are also actors."
macatasusponge,"Hi Mr. Ringo, my father is such a huge fan, I know its to much to ask but want to surprise him can you please greet him happy birthday for his 64th, his name is Rene Buenaventura. Thank you!"
macatasusponge,"Hi Mr. Paul, my father is such a huge fan, I know its to much to ask but want to surprise him can you please greet him happy birthday for his 64th, his name is Rene Buenaventura. Thank you!"
macatasusponge,"@Brian_Hyland Hi Mr. Brian, my father is such a huge fan, I know its to much to ask but want to surprise him can you please greet him happy birthday for his 64th, his name is Rene Buenaventura. Thank you!"
macatasusponge,"Hi Mr.Neil, my father is such a huge fan, I know its to much to ask but I want to surprise him can you please greet him happy birthday for his 64th, his name is Rene Buenaventura. Thank you!"
just_zamani,"Happy 64th Birthday to My Baba, Favorite CowBoy, the person who taught me how to cook,taught me how to ride an horse and took me to all the trail rides. Baba I thank god for you everyday. "
katiemeyler,"Happy 64th birthday dad, I love you so much! Thank you, Cassandra + Pine Acres for being so good to my dad! This made me cry. He seemed so happy to have a visitor even if through a window! I don’t leave my house… https://www.instagram.com/p/B_GKy1BJkVk/?igshid=kb01acebasca"
TReese82,Happy 64th Birthday to Singer Cynthia Johnson!
JonPalmerSport,"Happy 64th birthday to one of Cheltenham Town's unsung heroes, @MikeDav40648972 #ctfc"
KentuckyLacy,My days are all mixed up and I missed Michael Cooper’s 64th birthday yesterday!! Happy Birthday. #lakers #nba
leebake26319751,Happy heavenly 64th birthday mum love you https://www.instagram.com/p/B_DKJb0gapU/?igshid=vu4qrguzafud
AshleyDavene,Moms birthday treats arrived Happy 64th 
anduennna,wished my dad a happy 64th birthday and he hung up immediately
ninny0410,"Dixie Dregs in 1981 Steve Morse T. Lavitz, Rod Morgenstein and Mark O'C... https://youtu.be/9rkNYcmxKNA via @YouTube Happy 64th Birthday in Heaven Terry ""T"" Lavitz (keyboardist) - April 16, 1956 – October 7, 2010"
ninny0410,THE BLUE NILE- The downtown lights https://youtu.be/8GVMnDjFKHw via @YouTube Happy 64th Birthday Paul Buchanan!
dawny_doo,@JamesMilner its my Dad @stefulton 64th birthday today&amp;apparently @andrewrobertso5 said you were too busy cutting your grass with scissors again to be able to wish him happy birthday (i dont believe him)! Prove him wrong &amp; wish this LFC fan a happy isolation birthday for me 
Thatgirl__Zan,Happy 64th birthday to my mom!
BrettJo08191221,Happy Birthday Cooper. Congratulations on your 64th birthday. My uncle went to New Mexico University with you. Pasadena is in the house.
inallairness,"Happy 64th birthday, Coop! I wish that Twitter was around in the 1980s. I’m sure that you and your contemporaries don’t! "
erecasner,Happy 64th Birthday @ShowtimeCooper 64 Man up getting up there 
_Mariannejoy,Happy 64th birthday ama 
Zoski_,Happy 64th birthday to my ~amazing~ mother. •She’s not too old to dance• #birthday #mom https://www.instagram.com/p/B_AsxQjncswA1mDxGZEMAvtklhQKZK4CKGWHJ40/?igshid=mmdebrp1udkc
Qoboqobo3,"OFCOURSE we had cake Bendinixelele we big on birthdays(big meaning we always pause,pray and cut cake for someone's birthday) Happy 64th birthday to my mother and thank you all for your well wishes Frame 3 and 4 with her baby sister ,uMakazi wam. "
Lau__1985,"It’s my dad @Martinf12963543’s 64th birthday today. He took me to my first @tivertontownfc game in 1998 when I was 13, and has only missed a handful of home games since! I’m sure he’d really appreciate a Happy Birthday from the club. That’s him far left. @Tivvy12thman"
_El_Bee,"Michael Cooper, happy birthday. A member of the 80’s Showtime Lakers, he won 5 championships as an important “glue guy” on those teams. He was also All-Defense 8 times. Happy 64th, Coop. "
LakeShowCP,"Join Lakeshow in wishing 5x NBA Champion and 1x DPOY, Michael Cooper, a happy 64th birthday! "
Cassidy44,Happy 64th birthday to the Big Bear 
GreenEyedLilo,Happy belated birthday! Hope your 64th is a lot more fun!
jennmurphycheer,Happy 64th Birthday mom! Love &amp; Miss you lots! 
FFSteF09,it's 14th April! HAPPY 64TH BIRTHDAY TO MY DAD!!! 
Glen_WHU64,Alan Devonshire Goals https://youtu.be/0iDxiwGeAiE via @YouTube ‘Happy 64th Birthday’ to one of the best players I’ve watched in a West Ham shirt ... Best Wishes Alan Devonshire .... West Ham legend thanks for some fantastic memories
WHUNewsApp,Video: Happy 64th Birthday Devo: 
BroadcastMoose,"Happy 64th Birthday to @WestHam Legend Alan Devonshire, have a great day my friend"
davinski_,Life's precious. We mourn those we lose and celebrate those who live. Happy 64th to this guy! #quarantine #birthday #Stayathome https://www.instagram.com/p/B-66VNQAJ69j7AIH_qUjplLw_Ht_I2sD-JVuac0/?igshid=sm8c578h4vxo
westhamfootball,Video: Happy 64th Birthday Devo http://twib.in/l/zzzBxdG4d69p via @ClaretandH #WHUFC
IronworkTours,"Happy 64th birthday to Alan Devonshire, another club great! "
davestan64,To fink we only paid £5k for this West Ham legend and was lucky enough to ave Trev and Dev playing alongside each other in the same team. Happy 64th Birthday Alan Devonshire 
WHUFCSC,A very happy 64th birthday to Alan Devonshire. #WHUFCSC #COYI
whufc_news,Happy 64th Birthday to the legend 
CanningTownLen,Happy 64th Birthday Dev 
WestHam,Today we'd like to wish a very happy 64th birthday to Alan Devonshire! 
ExWHUemployee,Happy birthday to another West Ham legend! Today it is Alan Devonshire’s 64th birthday. 
dan_coker,"13th April: Happy 64th Birthday to Alan Devonshire. He scored 32 goals in 448 appearances for #WHUFC, making his debut in October 1976 &amp; playing his last game in February 1990. He's now manager of @MUFCYorkRoad. Here's 15 of his Hammers goals #COYI"
COYIrons_com," Happy 64th Birthday to a #WHUFC legend, Alan Devonshire One of the most talented players to wear claret &amp; blue #WHUFC"
SiteCherBrasil,"Happy 64th Birthday Fernando Cienfueg... I mean, Andy Garcia in celebration of his birthday, a pic with @Cher at #MammaMia2 premiere in London in 2018. by Stuart C. Wilson"
ninny0410,Herbert Grönemeyer Männer https://youtu.be/UEJNMkEr1Ls via @YouTube Happy 64th Birthday Herbert Grönemeyer!
GeorgeSchmidt67,Happy 64th Birthday to ANDY GARCIA 
csi_wulan,"Happy 64th birthday my favorite actor, Andrés Arturo García Menéndez a.k.a Andy Garcia! Wish you all the best! "
Chikita1889,Happy 64th birthday to my Mother in law #happybirthday #familytime #stayinghome #bestdayever https://www.instagram.com/p/B-3MK3UnhVa/?igshid=1edihwol8j7rb
JeanandJamie,"I had a big party planned for my husband's 64th birthday, iconic because of the Beatles song 'When I'm 64'. Still, a few lovely neighbours socially distancing in the garden in the spring sunshine, home made birthday cake and good music was just as good. Happy birthday darling xxx "
fai93,A lil bit late for putting up a post but better late than never right? This picture was taken moments before we walked into the room where I became a wife. Happy 64th birthday Mummy. It probably wasn’t the birthday… https://www.instagram.com/p/B-2bFzHJhI5/?igshid=mu6sewj22ses
amiracle_jahara,Happy 64th birthday TT Cynt #aunt #family #bday #queenbee #wedding https://www.instagram.com/p/B-17tRaBcI-/?igshid=yqw830qqhgkv
mita_lin,Happy 64th Birthday on 10 April 2020 to mom ls_leli As a start; here is one shoot photo with the birthday cake. #instaphoto #instamoment #birthdayphoto #birthdaycake #instabirthday… https://www.instagram.com/p/B-1eVa_hFINe5C6X7HZWSC7TRAAm9z02MsTfj80/?igshid=l6abqf4pai1t
RosemarySzaczk1,This will be me in October on my 64th birthday if I make it that far so Happy 40th kid just dance listen to music if you have any drink or smoke do it that's what I do with or without it being my birthday 
RowleySir,Happy 64th Birthday Fred!! 
haidemarco18,"Happy 64th birthday,ma inabot ng EQC birthday mo,wala tuloy mapag bilhan ng cake kaya Plan B nalang may maiblow lang ILYSM https://www.instagram.com/p/B-zcXs_njzX/?igshid=1jvxv1tl2tw4d"
ClarelGeorgia,Hi @thetemptations! my dad's 64th birthday is tomorrow and he's your biggest fan. Here's a photo of him at your concert last year in Cleveland. It would make his day if you'd wish him a happy birthday 
mytpidave,"Happy 64th birthday Seve, your legend will always live on. @J_Ballesteros1"
Jenny_Lynn_18,Happy 64th Birthday Dad! To our loving father and the most fun ringleader! We love you!! https://www.instagram.com/p/B-u1Q56DH0w/?igshid=90d12wuzshgy
SukiSook79,"Happy 64th birthday dad! I've learned alot from this man, alot of who I am today is because of you, you might have showed me how to tie my fishing knots but I still have caught the biggest… https://www.instagram.com/p/B-uUZtSJpZgpGQjD9_iKeoJthCMi1IUGu1ddaA0/?igshid=mbghpxzp6m1f"
ninny0410,New Model Army - Vagabonds https://youtu.be/yJjj0hHBvDg via @YouTube Happy 64th Birthday Justin Sullivan (singer)!
seoyeonmaina,"(07/04) Happy 64th birthday, Kim Gab Soo Samchon #KDrama #KActorActress #KimGabSoo #ShinYoungIl #NeigbourhoodLawyerJoDeulHo https://www.instagram.com/p/B-tUh59J0Vm/?igshid=12znc4pixka43"
v_jank,"Happy Birthday, Today is my 64th "
WoleOkunowo,"Your Excellency sir, I join other millions of well wishers to wish you Happy 64th Birthday today. The Lord will continue to grant you perfect health and happiness in all the number of years you will live on earth with more advancement. Happy Birthday Sir."
danredford70,https://www.dailymotion.com/video/x5jhgj0 A very Happy 64th birthday to Indian great Dilip Vengsarkar who is seen as 1 of the most graceful ever batsmen - especially in England. Please see a link to a 25-min film charting his many batting feats at the Home of Cricket!
TheRealGregoryK,Happy 64th Birthday to @RealDDP
awards_watch,Happy 64th birthday to Paul Rudd! 
PonleOrunmila,“Happy birthday to you on your 64th birthday sir @JustusOGD. I pray the Almighty God grant you more great and fulfilling years on earth”. @YAYIAdeola
iAmMissMichelle,Today is my mom's 64th Birthday!! It is truly a blessing to still have her on this Earth with me!! Happy Birthday mama! 
Grassrootsckt,"Happy 64th Birthday - Mudassar Nazar Lahore born Mudassar played 76 Tests for Pakistan with 4114 runs and 10 centuries. He also took 66 wickets. ""Golden Arm"" also played 122 ODIs with 9 M.o.M awards. He also carried his bat in a test innings like his father Nazar Muhammad. "
iamyusufpathan,"Batsman, captain, selector, administrator, above all a great human being. Wishing Dilip Vengsarkar a very happy birthday on his 64th. Have a blessed and great birthday. "
cricbuzz,He has the unique distinction of scoring three consecutive Test hundreds at Lord's. He was awarded the Arjuna award in 1981 and honoured with the Padma Shri in 1987. Happy 64th birthday to Dilip Vengsarkar! https://www.cricbuzz.com/profiles/3832/dilip-vengsarkar
SatyakiRaghuna1,"Happy 64th birthday to one of my childhood cricketing heroes, ‘The Colonel’ - Dilip Vengsarkar. Classy, stylish and a mainstay of the Indian batting during my childhood years. #icc #dilipvengsarkar #bcci #heroes"
janile_wallace,@RealDDP Happy 64th Birthday Diamond Dallas Page
WindyCitySlam,Happy 64th birthday to @WWE Hall of Famer @RealDDP! #wrestling #prowrestling #WWE #WCW #WWEHOF #FeelTheBang #DiamondCutter #DDP #DDPY #DDPYoga #localwrestling #ChicagoWrestling
Jordan48086342,happy 64th birthday to former 3x WCW World heavyweight Champion Diamond Dallas Page 
janile_wallace,Happy 64th Birthday DDP 
carbonexus92,@RealDDP Happy 64th birthday to the one and only Diamond Dallas Page. Had the great opportunity to meet him 7 years ago during WM axxess in New Jersey. One of my all time favorites in #WCW history. #feeldabang #ddpyoga #legend @AEWrestling
basnettdavid1,Wrestling Happy 64th Birthday to former #AWA #FCW #WCW @WWE @IMPACTWRESTLING and current @AEWrestling wrestler @RealDDP #BOTD 
maineventsmcr,"Happy 64th birthday to the Yoga King himself, Diamond Dallas Page! "
BFTP4780,"Happy 64th birthday to writer and producer #DavidEKelly! Kelly is best known as the creator of the TV series' Picket Fences, Chicago Hope, The Practice, Ally McBeal, Boston Public, Boston Legal, Harry's Law and Mr… https://www.instagram.com/p/B-lHhrMDazm/?igshid=1tqoge98g9yf1"
fahmitsu,"Happy 64th birthday, Akira Toriyama! You've changed and touched so many lives. We are forever indebted to your art. "
baileyaustin003,"Happy 64th Birthday to our man Akira Toriyama! Thanks for creating DB/DBZ/DBS, thanks for paving the way for all the mangas/anime's to this day! I hope you have a awesome day! #AkiraToriyama"
DaysTwins,"Happy 64th Birthday to former #MNTwins second baseman Tom Herr. In his 10th season with the Cardinals, Herr was traded to the Twins for Tom Brunansky in April 1988. He hit .263 (.674) with 16 doubles in 86 games the rest of that season. Left as a free agent."
DonB1957,@WhiteHouse Happy 64th Birthday to Dr. Deborah Birx.
NyssaKams_26,Happy 64th Birthday Ayah Ft me &amp; @lar4croft7
LegalizeGanja1,"Happy 64th Birthday in Heaven Momma.. I've been without you too long, but Im waiting for that glorious day when we meet again #ripmomma @Racine, Wisconsin https://www.instagram.com/p/B-ibqfoFSb_/?igshid=q20dnt7e8fkn"
macandido1025,Happy 64th Birthday Nanay Ote! Thank you for everything. Love you 
melina_tica,"Just wanna wish this beautiful angel that I get to call my mother a happy birthday. She was my best friend, I would never leave her side. I went through some tough times but she’ll be proud of where I am now happy 64th birthday in heaven to her "
DaysTwins,"Happy 64th Birthday to former #MNTwins LHP Darrell Jackson. Drafted by the Twins in 1973 and 1977. Debuted with the Twins in 1978. Spent the next 5 seasons with Twins. Went 20-27 with a 4.38 ERA. Currently runs the 1020 Club, non-profit for at-risk youth. https://portal.clubrunner.ca/2515/stories/darrell-jackson-10-20-club"
