username,tweet
TPuszczewicz,Happy 79th birthday to #RyanONeil. He's most remembered playing as #BarryLyndon and being a terrible father. Maybe if he didn't do boxing he might not have been a terrible father.
DoYouRemember,Happy 79th birthday to Ryan O’Neal! Remember him partnered with Ali Macgraw for the classic movie Love Story? 
Cassidy_eye,"@PyramidABC @ABC7 #Birthday #Memories when #Audience #Members were allowed &amp; life wasn’t on pause. Happy 79th Birthday Dad @michaelstrahan @tjholmes You both said HBD &amp; shook his hand, his year was made Thank You, he still talks about that day and your #Kindness"
theegigimarie,"Happy 79th birthday to my sweet baby grandma It’s a blessing to have her here still, I could cry! Free outside so I can see her "
ruphusdebellius,"Happy 79th Birthday Mum, 12th with your angel wings Miss you so much, give a cuddle to James &amp; Luke "
DidacA,Happy 79th birthday to Ryan O'Neal 
GeorgeSchmidt67,Happy 79th Birthday to RYAN O'NEAL 
ARTandHUE,Happy 79th Birthday to Grace Coddington! Grace modelled the latest mod hairstyles for Vidal Sassoon in the 60s http://artandhue.com/modhair #Hair #hairdresser #hairstyle #hairstylist #hairstyles #hairsalon #VidalSassoon #GraceCoddington
jerryquarry,Wishing the great actor and ex boxer @Ryan_O_Neal a happy 79th birthday
plut_alyssa,Happy birthday!!! It’s also my moms 79th bday today!
Abbi_Caitlin,"Today would have been my Grandad's 79th Birthday. He was my best friend, my everything. I miss him so much Happy Birthday GDad, lots of love your GDaughter "
aron_amm,"Happy Birthday, Julie Christie! This week she is celebrating her 80th birthday (or her 79th, who cares). Great how she played a woman slowly succumbing to Alzheimer’s in Sarah Polley‘s “Away from Her” (2007) - shown on the Berlinale."
cinemaazi,"Cinemaazi wishes yesteryear dancer and actor, #BelaBose a very happy 79th birthday. She had a flourishing career in the 1960s and 70s. Read this very insightful feature on her life and career, about facts little known to the world (revealed by her). https://cinemaazi.com/feature/uff-ye-beqaraar-dil-kahan-luta-na-poochhiye-bela-bose-sengupta"
DrRobGrauer,My Dad’s 79th birthday today too! Happy birthday and best wishes!
curtisrussell9,"Want to take a second to wish this man, my dad a very amazing Happy 79th Birthday today! I am very sorry that we couldn't be together to celebrate. But you are certainly in our thoughts. Cannot wait to see you all… https://www.instagram.com/p/B_I5z5ml8Sy/?igshid=12jbqnstbftwi"
SaMcDuff,AND ...it's President Michael D. Higgns' 79th Birthday!!! Happy birthday! #mindblown 
jamessflee,Happy 79th Birthday to President Higgins! 
11FL11,Happy Birthday!! My dad's 79th birthday was yesterday.
bubbabobob,@PresidentIRL Happy Birthday sir. I hope you're 79th is as good as the other 78. 
TheJoeMcKinney,Happy 79th Birthday Michael D &lt;3 Thanks for the Hug &lt;3 Keep On Keepin' Om &lt;3 @MichaelDHiggins @PresidentIRL https://www.facebook.com/photo.php?fbid=10153326694921568&amp;set=a.390318186567&amp;type=3&amp;theater
lesoldatrefrac,Happy 79th Birthday to our great President An tUasal Míchéal D. O' hUigín @PresidentIRL
Centralteastore,Happy 79th Birthday Ml D..aka Mr President ! 
iannesurs24,Happy 79th birthday wowa mommy we miss you so much 
seanfromcavan,A very Happy (79th) Birthday to the @PresidentIRL Michael D. Higgins! 
BrianMLloyd,A happy 79th birthday to President Michael D. Higgins. Here he is using an ATM some time in 2014. Just look at him go. What a guy. Fantastic stuff. Well done. 
OwenHanleyLives,Happy birthday to Uachtaráin na hÉireann Michael D Higgins on his 79th birthday! 
politicaltrims,Happy 79th Birthday to Irish President (2011-) @MichaelDHiggins Here he is side by side with his hair doppelganger Reverend Timms from Postman Pat.
hcomptonnn,"Happy 79th Birthday, Grandma! https://www.instagram.com/p/B_ICwTdDLg-8PnphmEmFRinCP4sFODmQb4weoM0/?igshid=o9668k3y99rt"
gdgfinance,Wishing our @PresidentIRL @MichaelDHiggins a very happy 79th birthday. Breithlá Sona Mr Uachtarán. #Ireland
ChefingtonBankz,Happy 79th birthday to my angel... love u Nanny... i miss u everyday!!!
tamimommy,"Happy 79th Birthday to the best Dad in the world !!!! You are one of my best friends and you have taught me so much about love, life, patience, understanding, forgiveness, and giving Don't know what I would do… https://www.instagram.com/p/B_Hz_OpH02N/?igshid=odn450h4phtz"
wildflowerhrh,"happy 79th birthday. i love u lots, see u when this is all over "
AlastairBruce_,"Happy 79th birthday from @edinburghcastle to The President of Ireland, head of state for UK’s closest neighbour. I enjoyed privilege of commentating his UK State Visit (first of its kind) on @SkyNews in 2014. Best withes to all our Irish friends through #Covid_19 @PresidentIRL"
ShirinSwain,"HAPPY 79TH BIRTHDAY, GRANDPA "
jchrisb123,@EJemmFL Happy Friday &amp; Happy 79th birthday for MacDill. 
nleech7657,Happy 79th Birthday Mum. We can’t give you a physical big hug so here’s a @Twitter one even though you don’t do social media preferring to adopt Dad’s mantra #TwitterMyArse Here’s to having a lovely isolation day Lots of love from all of us xxx #StaySafeAtHome
RealSlimeMone,"Happy 79th birthday to my grandma the strongest lady I know, I just want thank you for everything. You take care of me so it’s my time to take care of you and I’m on that already. I love you from the bottom of my . It’s a blessing for you to see 79! "
QualitySolid,Looking for celebrity that would be interested in wishing Happy 79th Birthday to my mom ...she likes everyone..ideally Richard Gear 
smolboiyosh,Happy 79th Birthday to my Lola in Heaven. Labyu nanay 
coachden05,"Happy 79th birthday Nana may god continue to shine upon you do enjoy your day, you look good Nana and gabe you as well"
willnoah_,"happy birthday to the one and only lil chano from 79th, may God continue to bless you @chancetherapper "
FinishLine," ""Hittin' stains on birthday candles"" happy b-day to Lil Chano from 79th! @chancetherapper"
jourdaaaaan_,happy birthday lil chano from 79th 
OZepeda32,Happy 79th birthday up in heaven Dad!! Hope you are having your cake with coffee surrounded by family. Wish you were here to watch marisa.zepeda and karlos.zepeda compete but i know you… https://www.instagram.com/p/B_C3G7lJM4iZBqaoR5zcWSNw7vOBo7Pg4H2_I00/?igshid=hkhsdxs5xm6k
UHSUnionVilla,Jon's family came by the Villa today to wish him a very happy 79th birthday - from a distance! Please join us in wishing Jon and his family the very best #COVID19 #happybirthday #family #windowwaves #PhysicalDistancingSocialConnecting #longtermcare #StrongerTogether
hac1947,Happy 79th Birthday to one of baseball’s greatest......Charlie Hustle i.e. Pete Rose 
GallopingGang,Happy Birthday! My mum had her 79th alone.
ZonziLove,Wishing my dad a huge happy 79th birthday. Not the bd anyone could’ve anticipated and hate thinking of him on his own. His 80th is going to be spectacular. 
ShaunFagan91,I don’t usually talk about grandparents birthdays on social media cos they don’t have it so they’d never see it. But thought this was boss. My dad obviously couldn’t go see his dad on his birthday but he made him this. Absolute belter card. Happy 79th birthday Da. 
PhdPietro,Happy 79th Birthday Charlie Hustle !
ladyreeeree,@TeamBratTatTat WISHING YOU A VERY HAPPY BIRTHDAY B.R.A.T. LOVE COMING AT U FROM UP OFF 79TH (60649)
DugoutMugs,"Happy 79th Birthday @PeteRose_14 - We are gonna raise a #Batmug for you tonight, sir... We just need to figure out which one! #Peterose #bigredmachine #baseball #hitking #reds #phillies"
robdibble49,"Happy 79th Birthday Peter Edward Rose! this is one of my favorite things, from The Reds HOF Statue Ceremony! Hope you have a great day! "
JohnSheaHey,"Happy 79th birthday, Pete Rose. "
SportsDaysPast,"Happy 79th birthday to Pete Rose, whose post playing days are riddled with sins, but who during his playing days, played the game with a hustle rarely seen. "
PikeCountyEagle,Happy 79th Birthday Pete Rose! Very instrumental in bringing the Phillies their 1st World Series Championship in 1980. #HallofFamer #HitKing
ClarkGrizzy,"Happy 79th Birthday to Pete Rose. 4256 hits, 0 steroids. Always bet on his team to win. Legend. "
wilcy_007,Happy 79th Birthday to the Hit King! 
eduardomets,"Hi Happy Birthday. My wife's birthday today also. Despite these difficult times, the love of family, friends, and neighbors, have made her 79th birthday the best ever. Notice the Oxford commas!"
belkis1174,"Happy 79th birthday to the Hit King, Peter Edward Rose! "
CoachChrisMack,Happy 79th Birthday to the Hit King @PeteRose_14!! Greatest hitter of all time!!
Zorro40530151,"Happy 79th birthday to Pete ""King of Hits"" Rose! "
rachelwalexande,"my aunt tried to organize a 15 person family Zoom call to sing happy birthday to my grandma for her 79th bday and it is going better than half my work calls on Zoom this week, which is to say, it is a shitshow but fun"
MAGNETMagazine,"We never were #PeteRose fans (betting on baseball, tax evasion, banging young girls, general douchebagness), but since #BobPollard did music for a doc on #CharlieHustle (great porn name if not already taken!), we’ll wish Petey a happy 79th birthday. But no Hall Of Fame for you! "
BillKintner,"Today is Pete Rose's 79th birthday. I am so glad I grew up in Cincinnati where I could watch and enjoy Pete Rose playing baseball. Happy Birthday, Hit King! "
phillywordart,Happy 79th birthday to the hit king Pete Rose! 
WiganWarriorsRL," Happy 79th birthday, Peter! Here’s a message from Adrian Lam... #WWRL https://twitter.com/nathanavie/status/1250084802163851266"
richdameron,Happy 79th Birthday to @PeteRose_14! We will never forget getting to interact with the @MLB #HitKing @ASportsGallery and @RedsMuseum in July of 2018.
marti_LDay,"Me too. I am so sad my @KentuckyMBB guys didn’t play March Madness. And now @H23Ash @IQ_GodSon and @iamnickrichards are moving on. And I miss my @Reds. But, Hey, let’s wish @PeteRose_14 a Happy 79th birthday and get that man in the Hall of Fame. "
mlbelites_,"Happy 79th Birthday to All Time Hits leader (4256) Pete Rose! He’s been Banned from baseball for 30 years, 8 months. "
tom_brunswick,Happy 79th Birthday to all time MLB hit leader Pete Rose today. Remember watching him as a kid and was amazed how he played the game. Saw him first @Crosley Field then Riverfront Stadium in Cincinnati. His passion and love for the game is amazing. #14- Charlie Hustle 
gfgcom,"Happy 79th Birthday to baseball superstar Pete Rose @PeteRose_14 3x World Series Champion 4,256 career hits 17x All Star, Rookie of the Year, MVP #PeteRose #HappyBirthday #baseballcards #baseball #topps #Cincinnati #Reds #Legend #MLB #MVP https://www.gfg.com//baseball/redlegs.shtml"
F_Keith_Adams,Happy 79th Birthday to the Hit King..Pete Rose!!! @PeteRose_14
GraigKreindler,"Happy 79th birthday to Pete Rose! Here’s a painting of the Big Red Machine in 1976, about to roll over the Yanks and win the World Series. "
MikeyAdams420,Happy 54th Birthday to @gregmaddux and Happy 79th to Peter Edward Rose @PeteRose_14 Two of baseball's greatest @MLB @Sean_McAdam
bayramli,"Happy 79th birthday to the Hit King, Peter Edward Rose! "
abhinavd73,Jay Bhim And happy 79th birthday Aaji. She has never missed the celebration of April 14 as #DrAmbedkarJayanti. She told me that is the 1st time Bhimsena is not celebrating on a massive scale. But still she respects the #lockdown like the entire bhim community respected it today.
coopincanada,Happy 79th Birthday to former Montreal Expo Pete Rose! 
wmson4256,"@dpshow @PaulPabst speaking of confidence, Happy 79th Birthday to Pete Rose! "
avid_reds_fan,I’d like to wish #PeteRose a happy 79th birthday. I think it’s f***ing bullshit that this man’s still banned from baseball with all of the shit that’s going on today!! #Reds #HitKing #ReinstateAndInduct #Merica 
Bell_Ty122,@PeteRose_14 Happy 79th birthday #lethiminthehalloffame
Xo_NiiCam,Happy 79th Birthday Granny 
paletta_michael,Happy 79th Birthday to the Hit King @PeteRose_14 @Reds @Phillies @Montreal_Expos
TimAGipson,"Happy 79th birthday to the Hit King, Peter Edward Rose! https://www.instagram.com/p/B-9ntDRpFOd/?igshid=1n54ddbeyeczt"
philliesbell,Happy 79th birthday @Phillies 1979-83 first baseman @PeteRose_14. All-time @MLB Hit King signed as club's first big free agent in December 1978. A four-time NL All-Star during his #Phillies years led club to first World Series crown in franchise history 1980 and NL pennant 1983.
Reds,"Happy 79th birthday to the Hit King, Peter Edward Rose! "
KPatakyPhoto,Happy 79th birthday to Mr. Pete Rose! @peterose_14
jchrisworkman,Happy 79th Birthday to our good friend Pete! 
Thrawnsquatch,Happy 79th Birthday to my favorite Wrestlemania celebrity guest -of all time- Pete Rose! 
the_BRKDWN,Happy 79th Birthday Pete Rose The Hit King rocked that haircut 
SportsTechie17,"Also, Happy 79th Birthday to former member of “The Big Red Machine” Pete Rose! @Reds @MLB #Reds #BornToBaseball #MLB #Cincinnati"
SeilerTweets,"Happy 79th birthday to Pete Rose. MLB, please put this man in the Hall of Fame!! @PeteRose_14 @MLB"
bhertzel,"Don't care what you think of him, just think of Pete Rose, No. 14, on his 79th birthday today. Happy Birthday, Charlie Hustle."
RicksterHonaker,Happy 79th birthday to Pete Rose! @realDonaldTrump help get Pete and put him in the HoF #putpeteinthehof
TheStevenSharp,"Happy 79th Birthday today to ""The Hit King"" @PeteRose_14! #Reds #Phillies #Expos https://sabr.org/bioproj/person/89979ba5"
papavincepizza,"Happy 79th birthday to this amazing man. My dad, Papa Vince!! OPEN DAILY FROM 4 pm PICK-UP call: 905-227-9394 DELIVERY we use DoorDash http://papavincepizza.com #pizza #thorold #special #pizza … https://www.instagram.com/p/B-9Vi5jDgc-/?igshid=1s53vidfw36ch"
BFQuinn,"If you’re having a rough day, here’s the legend, Coach Kevin Quinn, getting a drive-by 79th birthday party. Something worth smiling for. The fist pump at the end makes it. Happy birthday, dad. See you soon. "
onemillioncubs,Happy 79th Birthday to John Stephenson. He played 10 seasons in Major League Baseball including 2 with the Chicago Cubs. 
MadisonDzierwa,"Happy 79th Birthday, Grandma!!! "
CoreGPA101,Happy 79th Birthday Daddy!!! #Quarantine2020
helsfletch,"@ShaneWilliams11 Hey Shane could you please do a shout out to my mother Mags, and wish her a happy 79th birthday at the end of April. I’m in New Zealand and can’t be with her, it would make her day. Thanks Helen"
jchristensenTV9,"Happy Easter everyone. Today would’ve also been the 79th birthday of my Grandpa Jerry. I miss him every day. I’d give anything to hear one of his stories. No matter how many times he told them, they never got old. Love you, Grandpa. Enjoy all the ice cream you want! "
Mister_Trev,"Happy 79th Birthday to my paternal Grandfather, Elder Charley Brandon! "
KirstyWarner,Happy Birthday Jane. Hope you've had a lovely dayx It was my mum in laws 79th end of last month and dad in law's next month...not being there this year is going to make their 80th birthdays next year extra special. #StayHomeSaveLifes
FUCKTENNISNOW,Happy 79th Birthday Grandma Dot!
WHUFCFZ,"Happy 79th Birthday, Sir Bobby Moore. One of the best defenders of all time, and without doubt, the greatest captain that our club and country have ever had. "
SandyFink24,"Happy 79th birthday in heaven, Daddy! Miss you so much. Miss your infectious laugh the most. "
KissyfurRedwood,"Dear Ma; HAPPY BIRTHDAY! U would have turned 83 today. On your 79th I got a kick out of U smirking @me for bring U a cupcake w/a candle on top; but I always loved doing things in small, endearing ways . I miss you 4eva more. You’ll always be my favourite Golden Girl. , Me "
WestHam_Central,Happy 79th Birthday legend. 
steve10rogers,Happy would have been 79th birthday to the greatest player to ever grace a football pitch the legend Bobby Moore #whufc #coyi #legend #worldCupWinner
claretbluesue,"Happy heavenly 79th Birthday Bobby Moore #BM6 The first song I heard on the radio after he died was ""Wind Beneath My Wings"" ... just heard it again on the radio "
WHUSupportClub,Happy 79th birthday to our legendary Captain! R.I.P. Bobby! #coyi #irons #whusc #hammers #whufc #westham #whufc #football #westhamunited #football #premierleague #england
westham_gossip,Happy 79th Birthday to the great Sir Bobby Moore 
davestan64,Happy Heavenly 79th Birthday Bobby #BM6
rea_bailey,Happy 79th birthday #RIP #LEGEND #BOBBYMOORE
osang1031,"Happy Birthday Nay ! Thank You for all your enormous sacrifices and love. I am forever grateful #birthdaymom #79th #easterbirthday #birthday @Dingle, Iloilo, Philippines https://www.instagram.com/p/B-4FF7DjiDk/?igshid=9j6x2bueltwd"
westhamtransfer,"Happy 79th Birthday, Sir Bobby Moore "
ExWHUemployee,Happy Easter and what would have been a Happy 79th Birthday to Bobby Moore 
wickedwitchJJB,"Happy 79th Birthday in Heaven, Pop. Today would have been wonderful to share with you. I miss you. Hope you are teaching angels how to fly. Xo! From here to there. I love U! J. #wishes #birthday #heaven #dad #MissingYou #loveneverdies #daughter #Easter #angel"
QuidFN,happy 79th hijri birthday
Roberto185,Happy birthday Brenda! You’ll have to celebrate 2 birthdays on your 79th next year!
cjshannon7,"We couldn’t have a party for her, so on Friday we sang happy birthday to my grandma 6 feet apart from her front porch on her 79th birthday!! #SomeGoodNews #johnkrasinski @somegoodnews @johnkrasinski"
disco12345,Happy 79th Birthday Mum love and miss you always till we meet again one day xxx
khfc_laura,today is my grandads 79th birthday so i stood at the end of his drive singing him happy birthday down the phone. just to see him smile and knowing that he is safe is all that matters 
HoganBCMJ,"Today is his 79th birthday. Happy Birthday, Dad!"
KCDNRP,"Happy 79th Birthday to the North Bend Theatre! This beautiful Art Moderne building opened for business on April 9, 1941. Art Moderne, or Streamline Moderne, is a cousin to the French Art Deco style, with an aerodynamic &amp; industrial aesthetic. https://northbendtheatre.com/"
CarterLibrary,"#Happy79thBirthday to Tim Kraft! He worked on Pres. Carter’s ‘76 campaign &amp; had several roles in his administration. In '79 he became campaign manager for Carter-Mondale ‘80. His papers, https://go.usa.gov/xvTJN, are among our many Kraft materials. JC &amp; Kraft, 1/28/77 NAID 173517"
roisintrunk,So annoyed that I couldn’t go to my mother grave today. It’s her birthday. But anyway hope she has a blast up there! Happy 79th birthday. Anyway laters 
paulapog86,You did us proud again Uncle Alan Happy 79th Birthday So proud of how the village is coming together thank you to the NHS and Key Workers #TogetherWeCanDoIt #StaySafe #ThankYouNHS #ThankYouKeyWorkers #proud
r000dy121ooo,Happy 79th birthday my dude
LuvAvonNC,This would've been my Mom's 79th birthday. I miss her everyday. Happy Birthday Mom.
KingmanNicola,"@ShaneWilliams11 Hi Shane, would you mind recording a message for Mags please? It’s her 79th birthday at the end of the month. She’s isolating so We’re putting together a video, all family wishing her happy birthday if you could record one too it really will make her day! Tia."
prot3jay,"Happy belated 79th birthday @LilNasX and yes, we DO work fast "
JJarv414,Happy 79th birthday 
AWBarraza,Today is my dad's 79th birthday. Normally I would take him out to breakfast and spend some time with him. But these aren't normal times. Got him his favorite muffin from @dunkindonuts and a coffee and sang happy birthday 6 feet away #SocialDistancing #happyBirthday
i_iamkhanyi,HAPPY 79TH BIRTHDAY PRINCESS :)
ninny0410,Kay Adams ~ Big Mack https://youtu.be/o8eQCQg4X3A via @YouTube Happy 79th Birthday Kay Adams!
vmcarrer,Happy 79th birthday! 
mar1narasauce,HAPPY 79TH BIRTHDAY 
helmslou,Happy 79th Birthday to the boss and the queen of fashion @FollowWestwood never forget the day I met you absolutely inspirational what a party X #Fashionista #FashionNova #fashionable #fashionaddict #fashionblogger #fashionhistory #fashionheadline #feminist #CreativeConnections
plugyuri,Happy 79th Birthday to Vivienne Westwood! 
aleex_cardonaa,"Second birthday without you, it never gets easier. Happy 79th, love you always. "
rodyared,"Today would be my father’s 79th birthday. I miss him more than I can bear. But he is a part of me forever. Happy Birthday, Dad "
yuliako,"happy 79th birthday, Queen @FollowWestwood "
GroovyReflctns,"Happy 79th birthday Margaret Anne ""Peggy"" Lennon "
DadGuyRyan,"Hi @LaughingCowUK &amp; @SeabrookCrisps, I need your help! It's my nans 79th birthday on Monday and she's struggling to get hold of her favorite snacks. I'm happy to pay, but can you help me with arranging some products for her? She'd usually have a party but #SocialDistancing"
ninny0410,The Lennon Sisters - Getting To Know You (1957) https://youtu.be/jXqo4M3Cgw0 via @YouTube Happy 79th Birthday Peggy Lennon!
ninny0410,"Pat Benatar -MTV Interview with JJ Jackson - October 1983 https://youtu.be/UXCdbkYHvxE via @YouTube Happy 79th Birthday in Heaven ""J.J."" Jackson (VJ) - April 8, 1941 – March 17, 2004"
OhHeyLovato_,"Happy 79th Birthday to my best friend, my rock and the glue that holds this whole family together Can't wait to see her when this is all over "
therealphdmommy,"Last but never least. Happy 79th birthday to my grannymoll, the sweetest love. RIP. [Amazing art by sarahmilteer.] https://www.instagram.com/p/B-ry4clAriC/?igshid=11q7iqvzmj7zx"
Barbourmom,"Today would of Ben my daddy’s 79th birthday. What I wouldn’t give to pick up the phone and wish him a happy birthday. Even though it’s only been 4 years since you left, it feels like a lifetime. I know you and Mom are having one hell of a party up there. Till we meet again Daddy! "
mcelvinconge,Happy 79th Birthday sa Lola ko 
stockton_teddy,Big Angus sounds interesting Pal....! Sorry to hear she’s been poorly but glad she’s on the mend. Difficult and worrying times. It was ‘Her Indoors’ Mum’s 79th birthday yesterday and the kids next door made her a card and sang happy birthday from the other side of garden fence.
tomgranby_,Happy 79th Birthday Paul Rudd.
YakishPhilip,Happy Birthday! It's my mother's 79th today. 
DaphneDMiller,"@Jeopardy Marshall Comeaux, you didn't know it at the time, but your win was a great gift to me today on my 79th birthday! Congratulations. Happy for you. It'd be great for you to win it all. Hook 'em, Horns!"
jeanetter17,Happy 79th birthday to my granny !!!!!! #bestfriend
joonbug2,Happy 79th birthday mom! https://www.instagram.com/p/B-pMKX4JD9jdn8TpEsVot0niwWw9GURxW1OaYI0/?igshid=1fy29cebt7du9
MAGNETMagazine,"Happy birthday @merlehaggard. Tell us about a song. Read @robertellis_ in MAGNET on #MightyMerle, who died in 2016 on his 79th birthday: http://magnetmagazine.com/2016/07/10/from-the-desk-of-robert-ellis-merle-haggard/"
ninny0410,LIONEL RICHIE - HELLO LYRICS https://youtu.be/62XB9IbMnxQ via @YouTube Happy 79th Birthday Louis Shelton (guitar solo)!
Oldjonah,"Massive Happy 79th Birthday to me Dad, try and enjoy it pal "
_daveyH,"Happy 79th Birthday to Michael Moriarty, one of the finest character actors of all-time! #BornOnThisDay"
MidwestMonPod,Happy 79th Birthday Michael Moriarty #michaelmoriarty #thestuff #actor #happybirthday #itsalive #areturntosalemslot #troll #bloodlink #qthewingedserpent https://www.instagram.com/p/B-n2VWWlDCc/?igshid=i3q44vnnfj6r
Mz_KoKo95,We celebrate you on what would have been your 79th birthday. Happy heavenly birthday to our Mae Bell! Love you forever from your Cilla Bell! https://www.instagram.com/p/B-nWkyfHYF0/?igshid=1o4ldwbtmxzlm
steamtownnhs,"Happy 57th Birthday #SaugusIronWorksNHS! This park is the Birthplace of the American Iron Industry. And also, Happy 79th Birthday to @FortRaleighNPS! This site is home of The Lost Colony—England's first base in the New World. Here's to many more stories! #FindYourPark"
GeorgeSchmidt67,Happy 79th Birthday to MICHAEL MORIARTY 
ninny0410,"Fairport Convention-Dirty Linen (Glastonbury Live 1971) https://youtu.be/KRGeBDY71bo via @YouTube Happy 79th Birthday in Heaven Dave Swarbrick (violin) - April 5,1941 - June 3,2016"
LizeMoldenhauer,"Happy 79th Birthday Mommy! Even though we cannot celebrate the day together due to Lockdown, know that you are in our heart. We wish you health and joy! We love you staxs and appreciate you. We are thankful to call… https://www.instagram.com/p/B-l4MUCAtdx/?igshid=sdxb4auqors7"
FortressPark,Another birthday today.. Happy 79th birthday to our former midfielder Mike Tindall. Signed for @AVFCOfficial in 1959 &amp; made 120 League apps scoring 8 goals in his 9 years at VP. Sadly he's suffering from Dementia &amp; was diagnosed in 2010. Best wishes Mike. #AVFC #utv 
ninny0410,OUT OF LIMITS THE MARKETTS ORIGINAL VERSION 1962 https://youtu.be/1Xj-RrY_8pk via @YouTube Happy 79th Birthday Michael Z. Gordon (songwriter)!
FarrahWilson1,"Repost gettv_official by media.repost: Happy 79th birthday, @EBraeden!⠀ ⠀ From #TheRatPatrol to #TheYoungAndTheRestless, he’s been a favorite for nearly 60 years! #YR #soaps #EricBraeden @Bojangles' https://www.instagram.com/p/B-irW4gjCLG/?igshid=1kc096itnc2jg"
gettv,"Happy 79th birthday, @EBraeden! From THE RAT PATROL to THE YOUNG AND RESTLESS, he’s been a favorite for nearly 60 years! What have you seen him in? https://bit.ly/2I3bDE5 #EricBraeden #YR"
Miss_Mary66,"Happy birthday!! My sister and I ate taking turns caring for our dad. I understand ""lovingly"" and have absolutely no regrets. You are the kind of person who lifts my heart and helps me continue to move forward. Dad's 79th birthday was yesterday! "
BFTP4780,Happy 79th Birthday to actor #EricBraeden! Braeden celebrated his 40th year playing Victor Newman on “Young &amp; The Restless”. Braeden is also known for the films “Escape From the Planet of the Apes” and “Herbie… https://www.instagram.com/p/B-iWyZxji5g/?igshid=1409jv73wz4jq
_ivanburguillos,Happy 79th birthday mariaaaa 
marlo1128,"Happy 79th Birthday, Eric! "
4sunshine48,"Hi Allison, love the video! Please help me out by wishing my mom ( Irene Westray) a happy 79th birthday today. That would make her day. She's really bummed about not seeing the family and celebrating her birthday as we normally due. "
hjaltshul,"Born on this day: King Henry IV of England, Doris Day, Marlon Brando, & my mum! Happy 79th Birthday! "
ninny0410,"Jan & Dean - Dead Man's Curve https://youtu.be/S1Cuekbklkg via @YouTube Happy 79th Birthday in Heaven Jan Berry - April 3,1941 - March 26,2004"
ninny0410,"The Spinners - Rubberband Man, on Midnight Special in 1976 https://youtu.be/dXcFFNx0_g8 via @YouTube Happy 79th Birthday in Heaven Philippé Wynne - April 3, 1941 – July 14, 1984"
