username,tweet
BryonEnderle,Happy 90th Birthday MOM 
alisa_sixtynine,Happy 90th birthday Donald 
TomDeVette,HAPPY 90TH BIRTHDAY TO MY GOOD LONGTIME FRIEND RALPH BAKER (HOLLAND MI)... (Tom De Vette Photography) @TomDeVette @BerlinRaceway
RogerTheOther,I’m J’s nephew. That’s my mug on the iPad The wonderful staff on ward 3C brought real joy to my aunty on her 90th birthday. I’m so happy that she is surrounded by people who really care. Thank you to all who work at UHL. You’re the best!!!
inc_nicola,90 th birthday present from society inc too an amazing client. Happy 90th enjoy your steak and onion pie. @Pryces_Bakers #lockdownuk
NottingHillNerd,"Almost forgot, its also Alan Oppenheimer's 90th Birthday! Alan played Dr Rudy Wells in the Six Million Dollar Man and was also the voice of Skeletor and Man-At-Arms in He-Man &amp; the Masters of the Universe. Happy Birthday Alan! "
BrooksGoode,"Today is my Moms 90th birthday. We had to cancel our plans to celebrate the big day due to virus so I plan on cooking her steak and lobster for her dinner. She still plays competitive bridge, maintains her English garden, and cooks amazing meals . Happy Birthday Mom "
malc_13,Happy 90th birthday grandad #RIP
TomDeVette,HAPPY 90TH BIRTHDAY TO MY GOOD LONGTIME FRIEND RALPH BAKER (HOLLAND MI)....THIS IS ONE OF MY FAVORITE PICTURES I HAVE TAKEN (Tom De Vette Photography) @TomDeVette @BerlinRaceway
banananosekid,"Happy 90th Birthday to #CindyAdams My Shero, My Mentor, My Inspiration &amp; My Friend!"
JimClarkTrust,"HAPPY BIRTHDAY IAN SCOTT-WATSON Many congratulations and very best wishes to Ian on his 90th birthday 23 April, born 1930. The person widely recognised, as being integral to mentoring, supporting and launching Jim Clark’s motor racing career http://www.jimclarktrust.com"
EASCarpenters,"Retired member, Mark Wagner, in #DE received attention of @47abc after celebrating his mother’s 90th birthday. The parade was complete with the fire department, police, friends, family. Happy 90th to Toni! Link below for more! #EASCarpenters #COVID19 https://bit.ly/3eU5x74"
david_darmofal,Broadway stars wishing Stephen Sondheim a happy 90th birthday. 
joederenzo,"Happy 90th Birthday Dad! For all those times you sat front row at the #jazz clubs with myself on the bandstand, thank you. Have a great day with many more. #remo #drumbook #vicfirth #jazzdrumming http://joederenzo.com/book"
rochdaleinbloom,We recognise those flats. A very happy 90th birthday to Rochdale resident Donald. 
JackieWDWD89,Happy 90th Birthday to this lovely lady... Nan we will make up for it after all this is over and give you a big hug xxx 
BonessRevival,"Happy 90th birthday to Ian Scott-Watson, whose many accomplishments include introducing Jim Clark to circuit racing at Crimond in June 1956. "
DaveWKnight,Happy 90th Birthday Alan Oppenheimer You might have seen him in multiple film &amp; TV roles since the 1960's but... Chances are you've definitely heard him as being the original voice of #Skeletor from He-Man &amp; the Masters of the Universe #FilmTwitter #VoiceActor #Icon #Legend
RochdaleTown,Can we all wish Rochdale Town Centre resident Donald a happy 90th birthday in the comments! #RochdaleTogether #RochdaleBID #Rochdale
Slateloose,"One of our friends and tenants in College Bank, suffering from Cancer had his 90th birthday yesterday, just one of the people being pressured to move their lives by @rbhtowncentre . Happy Birthday Donald. https://www.facebook.com/collegebankrochdale/posts/2841192769332484?__xts__[0]=68.ARDTAl5PWMseIdiJNvokGFJvkh8aBv3GI6fZG1plk0_K9J1FTYrYSqZKVrfe2FH0IUZ8VIU1gb_36dsDpodEy9rX5rw-D5GvagzkkDz_izSiXetrfYE_QZJOX91a8ctcu7UQ3xW-_XnLJV0jjaYkrr5zOwsBgNYxd4D69D4y9TrG-NttWlB4esIhcvi-2XZCzyDaAqH6mgGKlKBiuwcRKUemKbEuwa0-PZv-m0JR_0yKcwqZ5zWdIsuFbdNhQ3N49g2TgRHo_NSUWrNX-aM7_-raL7630kmB0ND1FwieM6xjeCfbjiNabJMqbYZLsoCFGAI&amp;__tn__=-R-R"
Stockton_Boy,"It's been 18 years sine my Mam died but Happy 90th Birthday, see you again one day on the other side"
BonnyriggBlues,@gatefourteen Happy 90th Birthday to your dad today 
IamTheLadyJ,"Before the night ends... I want to send a very very special happy 90th Birthday to Our Grammy... our world, our rock. No words can explain how amazing and special this woman is to all of us. She is the reason for… https://www.instagram.com/p/B_UGQ-kpDQJ/?igshid=12mq2y1mmu4c5"
MrSamuelAllen,"@fakingstarwars @LinkVoximilian @JediNewsUK @starwarstuff @starwars247info @StarWarsAbsolut Happy 90th Birthday to #AlanOppenheimer, he played Feltipern Trevagg in the audio dramatization of Nightlily: The Lovers' Tale. May he have a good one."
NeaminZeleke,"The late #Edward Said, the celebrated cultural &amp; literary critic wrote: a true ""intellectual"", a scholar whose role is to ""speak truth to power"" even at the risk of ostracism, imprisonment, or death. #Prof. Mesfin has been that daring &amp;rare giant spirit. Happy 90th birthday! "
Ozzyhell,"My dad when he was a young man in Greece. Today would’ve been his 90th Happy Birthday Dad. Love you forever. xoxo @Sydney, Australia https://www.instagram.com/p/B_T1uM_Hg4d/?igshid=13i4o4jsg4j8g"
jadeelizabethhh,Happy 90th birthday to my great grandma!! She amazes me more &amp; more every day 
MelissaABC7,"Happy 90th birthday, Mary! A pandemic can’t stop this East Bag family from throwing her a great social distancing birthday party. "
LoraTresner,#glasswingmassage #happy90thbirthday 
tonyhsui,Happy 90th birthday Eliz Queen 
DiscoDi,Family is what makes me happy . This is my family visiting my Father-in-Law/Dad/Grandad on his 90th Birthday - not what we had planned due to lockdown and social distancing. And also my granddaughter Harper-Mae (who I am longing to cwtch!) 
amandine365,"They need to get these cards to Tom quickly as it looks like it will take him a whole year to open them! As the Queen said of her 90th, 'How I will feel if people are still singing Happy Birthday to me in December remains to be seen.''"
NorthwichNews,What a lovely surprise! Happy 90th birthday Laurence 
lyndsey_john,Hi @willcarling I wondered if it would be possible for you to organise a happy 90th birthday message from Gareth Edwards for my Grampy his name is Frank Clark . He turns 90 next month and is current self isolating alone and we have had to cancel his party . Thank you
KnoxCountyNews,HAPPY 90TH BIRTHDAY! The family of Don Eggen would like to honor him with a card shower for his 90th birthday on April 25. Click for details. 
Woodster44,"@wntrfriends It’s one of our lovely @OakwoodChurchLS Luncheon Club members 90th Birthday today! Lemon Drizzle cake, card and ‘Happy Birthday’ sing song from a 2m distance was just the cheer up tonic! #WinterFriends #WinterFriendsLeeds"
Woodster44,"It’s one of our lovely @OakwoodChurchLS Luncheon Club members 90th Birthday today! Lemon Drizzle cake, card and ‘Happy Birthday’ sing song from a 2m distance was just the cheer up tonic! #OurNeighbours #HumanKindness"
ARKovnat,"Happy 90th birthday Cindy! We should note that it is only in a wealthy society like ours, not a miserably poor country like Haiti, that we see so many people living past 90, even 100. We see 75 year olds, running marathons. "
ARKovnat,"Happy 90th birthday Cindy! We should note that it is only in a wealthy society like ours, not a miserably poor country like Haiti, that we see so many people living past 90, even 100. We see 75 year olds, running marathons."
emalejandria,“Happy 90th birthday papa” with our picture together na 90 na tlga sya woah da dream
LaDawnF,"Happy 90th birthday to the amazing Steve Stephens! He played a huge part in kickstarting my career path when I first landed in Little Rock, August 1981. In fact, he led me to my first job. He would continue to be a good friend and impact so many positive…"
sefriedman,Wishing your mom a very Happy 90th Birthday . I lost my mom (91) last month and I know precious each day and each memory is. 
HelenTT_MO,Happy 90th Birthday Brenda #NHSheroes 
Jonathan_Bym,Isolation couldn't stop friends of longtime Lumberton doctor Neill Lee from wishing him a happy 90th birthday on Tuesday evening. 
HelenTT_MO,Happy 90th Birthday Nora 
Phillytomwaring,"Happy 90th birthday, Milton Johnson https://northeasttimes.com/2020/04/22/happy-90th-birthday-milton-johnson/ via @Northeast Times"
PetrosDawu,"Here is how you rephrase 'Happy 90th birthday Cindy Adams, you do not look your age and may you keep going strong. Exceptional work at the NYP' "
rhinom,Happy 90th birthday to the @leedsrhinos 1957 challenge cup winner George Broughton.
NlandTogether,Let's all wish Nora a Happy 90th Birthday! https://twitter.com/BellViewBelford/status/1252964879658516481
KnoxCountyNews,HAPPY 90TH BIRTHDAY! The family of Herbert Wagner would like to honor him with a card shower for his 90th birthday on April 24. Click for details. 
detileyyy,"ganon yung amoy ng pamada ni Tatay, na nagcecelebrate ng 90th birthday n'ya ngayon. Nagulat lang kami kasi out of nowhere yung amoy. Tas si Ate inasar si papa naluha na raw, pero ayon, naiyak pala talaga si Papa, kasi miss n'ya na si Tatay. Happy Birthday in heaven Tatay "
bobswife64,Not a sympathetic word about the 45K lives lost to date from #COVIDー19 which T could have prevented w a quicker response to pandemic. Happy 90th Birthday Cindy but is this appropriate? 
ABroadwaBrain,When this is all over I am hugging my grandfather and doing a happy dance with him to celebrate his 90th birthday. He has been so positive through this whole thing! #WHATIMDOINGFIRST
Lodestar4usa,"Trumps morning summary thus far: No more immigrants, they are totally bad hombres.. Happy 90th birthday Cindy, I would so still totally bone you. If we have to we will totally shoot Iran’s ships out of the sky, ok? What’s on fox?"
ULHospitals,Happy 90th Birthday Joe who is chatting to her nephew Roger via video call today. Facilitating the call were members of the PALS team Liz O'Leary and Maria Keogh. We are told there was lots of excitement and great singing all round. #MidwestTogether
accidentexpress,"Happy 90th Birthday to Mr Golding senior, Get Well Soon."
NiamhHogan8,Celebrating a milestone today in Ward 3C UHL. 90th birthday via video chat. Happy birthday Jo from PALS and all in UHL @ULHospitals
showbiz411,He's high as a kite. He also wished Cindy Adams a happy 90th birthday. 2 days early
GracewellHealth,"Resident, David at #GracewellofCamberley celebrated his 90th birthday last week. He enjoyed a Zoom call with his family whilst enjoying his birthday cake and team members sang along with his family to wish him happy birthday! For more info → http://ow.ly/4uSI50zfFIY"
whatsrealhere,"your mishandling of this pandemic has killed 7,000 people in covid19 related deaths in US nursing homes, almost 20% of all US deaths. not many happy 90th birthdays there "
MsLoriLove,Happy 90th Birthday Cindy! 
SarinaRusso,Happy 90th birthday Cindy! australia salutes you! It’s such a pleasure to read your column and personally enjoy some great parties with you in NY!
SidBoggle,5 years ago today at George Cole’s 90th birthday lunch. Happy days #georgecole
BernardKerik,Happy Birthday to my friend Cindy Adams on her 90th birthday! She is as much a part of New York as New York itself! #birthdaywishes 
americnharlygrl,Happy 90th Birthday to #CindyAdams with her beautiful Yorkies! https://twitter.com/realdonaldtrump/status/1252915913835364353
AnneliesThuwis,"Happy 90th birthday 'Oma' I loved exploring America with you and mom twice. Thank you for the amazing memories. I'm sorry we can't come visit you but even if we did, you would probably not recognize me… https://www.instagram.com/p/B_R8e59DJfe/?igshid=168dkkeu1c6hi"
AR_Charity,Happy 90th Birthday to your Dad from Team AutoRaise
thedarktk,"Mkhulu, Bab’Mahlangu happy 90th birthday grateful to still have you breathing."
SBearsden,"HAPPY 90th BIRTHDAY to Kit McCormick. On behalf of all at St Andrew’s, our warm congratulations. Kit, many happy returns of the day. Keep safe and well and a big Happy Birthday to you from us all in the parish. "
shenariza,Happy 90th birthday lola 
PolamSchool,Today we wish her Majesty the Queen a very happy 94th birthday &amp; share a throwback to 4 years ago when the children in Nursery donned their crowns &amp; had a tea party to celebrate the Queen’s 90th birthday. Maybe you could have a royal tea party or a picnic in the garden today! 
MetPoliceFC,HAPPY BIRTHDAY | Former Club Secretary and lifelong supporter Derek Alldridge celebrates his 90th birthday today. Everyone at Met wishes Derek a very happy birthday. 
IsthmianLeague,https://www.betvictoristhmian.co.uk/happy-birthday-to-you-61882 Happy Birthday to you! Happy 90th birthday to Derek Alldridge MBE #BetVictorIsthmian #isthmianleague #metpolicefc
surreyfa, Join us in wishing a very Happy 90th Birthday to Derek Alldridge MBE. Derek is a stalwart of the non-league game and played a huge role in making @MetPoliceFC the club they are today. Have a great day Derek!
mpb1289,Corbyn wished the Queen happy 90th birthday in the HoC. Just for balance
Fido_and_fluffy,Happy 90th birthday to our sassiest volunteer Mickey! 
dcneddie,"Happy 90th birthday to a respected evangelist, monk and elder in America's Ethiopian Orthodox community. ABBA Araya Selassie. "
MindOfAcripple,A big Happy 90th Birthday to a fucking LEGEND! LifeOfTheParty #GrandpaJerry #OneDrinkisGood2isbetter6isbest #BdayParade
TheMonaMarie1,This is just wonderful! Happy retirement and 90th Birthday Dep. Dewight Thomas. Thank you for your service. 
jenniferwelshbt,"Fantastic! Happy 90th Birthday to your Mum, Gill"
dbksr1,@turnerspgh 1st off HAPPY 90th ANNIVERSARY!!! 2nd omfg your birthday cake limited edition milk is the best milk in the world!!! 
HelenTT_MO,Happy 90th Birthday to your Mum Gill 
CrawfordMatt77,Happy 90th birthday to your Dad! As Wayne said I’m sure he is incredibly proud.
curtisn329,91 not quite the same level as the 90th celebration. But having a social distanced Dairy Queen for moms Happy Birthday https://www.instagram.com/p/B_QQPPslvV-bGv6rNYX2A7ofow-mVfk97bR4cE0/?igshid=p4tkx8h91uhi
mwgolding,"Today is my Dads 90th birthday, Ronald Golding. Unfortunately his in #Colchesterhospital very ill and although it’s not the Coronavirus we know it’s very serious. We are unable visit and wish him happy birthday and I just hope I can see him again "
CaffWilkinson,Wishing this special lady a very happy but slightly unusual birthday today....@htomkins_ @bexleycare @SandieHungwe ....the day we celebrated the Queen's 90th on Meadow View 
AngelaOrebaugh,My grandma is spending her 90th birthday in the nursing home with no visitors or phone. Let’s see how many “Happy Birthdays” I can get from around the world. I will print them and send them to her. Please retweet. #COVID19 #lockdown
CarlHott4,Happy birthday Paul who in Heaven happy 90th Rip sebastain wow your so lucky God bless you again thank you for sharing speechless be safecwe love cantvwait to see you again on Fox God bless
N_Wilson94,"Hi Will! This is my friend’s lovely Grom, Eileen. She is self isolating in #Sheffield and will turn 90 on May 5th. She has the hots for you &amp; is a huge fan of @TheRepairShop! Please could you send her a happy 90th birthday message? It would make her day! "
NanyaAkuki,This! Happy 90th Birthday Mr. Sondheim. #stephensondheim #bernadettepeters #audramcdonald #soonerthanlater #sendintheclowns #notadaygoesby #notwhileimaround #beingalive #gypsy #childrenwilllisten #intothewoods #sweeneytodd #Broadway #musicals #actorslife #singerslife
Dkell999,Many Happy Returns and special 90th Birthday to your Mum @gillsmith_smith
AfterLi51707799,Happy 90th Birthday Looney Tunes!!!
FBUgov,"Today is the 90th anniversary of Queen Lucretia. Let's celebrate her by writing a letter: https://bit.ly/write-to-the-Queen Happy birthday, Your Majesty! "
FCC_UK,"RT @UKParliament: #OTD in 1926, Queen Elizabeth II was born - today we're wishing her a very happy 94th birthday. Image from 2016 - Palace of Westminster lit up in honour of her 90th birthday. © UK Parliament/Jessica Taylor "
NlandTogether,How lovely is this! Happy 90th birthday Tom 
Luceballoons,Happy 90th Birthday Bubble Balloon. #bubbleballoon #birthdayballoons #90th #houseparty @Luce Balloons https://www.instagram.com/p/B_P4sj-BH2Y/?igshid=1jjk0wff8bps7
Yorkie19631910,Happy 90th birthday blessings from Yorkshire
QCWindsor,"Happy birthday to the Queen! We’d love to invite you in for a drink, but sadly we can’t today. We all hope you have a great day in beautiful Windsor. Photo taken from our very own Jess at the Queen’s 90th birthday… https://www.instagram.com/p/B_PvVG4FKKT/?igshid=1brvvpao6o6ik"
wachfox,Happy 90th birthday Reserve Deputy Dwight Thomas! 
RWBAHolocaust,Happy birthday Manfred from us all @RWBAcademy @RWBA6. On this very special 90th birthday we #SendSomeLove 
gillsmith_smith,A bit of a secret mission today to socially distance and secretly decorate the front of my mum’s house to mark her 90th Birthday. Incredible landmark and not quite the celebration planned but that will follow post lock-down. Neighbours came out to wish her happy birthday 
UKParliament,"#OTD in 1926, Queen Elizabeth II was born - and today we're wishing her a very happy 94th birthday. This image is from 2016, when the Palace of Westminster was lit up in honour of her 90th birthday. © UK Parliament/Jessica Taylor "
kenwalsh77,"Have a good healthy & happy 90th birthday, Manfred!"
SportsGeek2020,Happy Birthday Manfred on your 90th
amy_h33,I witnessed your 90th birthday parade and it was so much fun! Happy b-day 
SonaliShah, Happy birthday to the Queen! ( photo taken by me on the Queen’s 90th birthday in 2016 outside Windsor Castle ) #happybirthdaythequeen #happybirthdayyourmajesty https://www.instagram.com/p/B_PcDreH62d/?igshid=yh1sgm5nxsf
supwithden,"Happy Birthday to my DAD, 92 years young today. This pic is from MOMS 90th back in February. "
MoBoDrums,I was privileged to be at her 90th four years ago. Happy Birthday your Majesty. 
LarryMillerMP,Great photo from the old Stewart homestead Karen Happy 90th birthday to my uncle Murray “Senator” Stewart of Wiarton One of the most genuine decent people you will find Jeepers Creepers I hope you have a great birthday today Uncle Murr https://twitter.com/khofstrand/status/1252239044169404417
RLogozzo,"Nonna, Happy 90th Birthday in Heaven. We should have been having a big celebration for you. I hope you are celebrating with Nonno, Mommy and Daddy. My heart is broken because you are gone. I miss you more and more… https://www.instagram.com/p/B_PcmN8BcTG/?igshid=1rn0ejz06522d"
CCafeLeland,We have a special birthday in the house yesterday and this was her request—Happy 90th Ms. Lena #Cookies #HappyBirthdayLena
ADI_LED,"Many happy returns to HRH Queen Elizabeth II on her 94th Birthday - and a look back on the incredible celebrations from her 90th, a highlight for our team #HRH #celebrations #publicevents"
WindsorGuildhal,Happy Birthday to HM The Queen! . . #throwback to the Queens 90th when she received her Birthday cake from @nadiyajhussain at the @windsorguildhall . . #windsor #birthday #queen #royals #bakeoff #cake #party #uk #prince #princess #instalike #instalove #instadaily
Fandanjoe,Jeremy Corbyn would never wish her happy birthday!!!!!!!! (Except that speech he did in parliament praising her on her 90th) 
SteveJuggler,Happy Birthday Your Majesty! This is a short comedy juggling video I made for her 90th Birthday (4yrs ago). Enjoy. (Queen Elizabeth II) #dailypun #1pun #queensbirthday #birthdaymessage #royalfamily #comedyjuggling #birthdaymagic
mivtek,"Please could you wish my mum Brenda and her twin Brian originally from Merthyr Tydfil, a happy 90th birthday as well please. They are both supporters and would love to have your best wishes."
PhillParry1,Here's how to CONTACT US at This Morning https://www.itv.com/thismorning/how-to-get-involved #via @thismorning Could you please say a Happy 90th Birthday to a very dear man Mr John Armstrong who is self isolating with his wife Lynne . Many thanks . Phill &amp; Sari. Xx
IanMcNeilly,"Happy 90th Birthday to Harry McNeilly, my Dad - the best man I know. Shame we can't catch up in person. Hope to see him sooner rather than later "
EugenieAbsalom,My 2016 video of The Queen's 90th Birthday celebrations in Windsor. Happy Birthday to Her Majesty! #Windsor #HappyBirthdayYourMajesty #HMTheQueen #PrincePhilip
Thecakehive,Happy 94th Birthday to our Queen! She is holding her very own Union Jack cupcake &amp; has one of her Corgis by her side in the form of a cookie! This was a cake I made with @CakeCraftWorld for the Queens 90th Birthday it was a fun &amp; ambitious project! #queen
2FCSG,"Throwback Tuesday 4 years ago we celebrated the queens 90th birthday lighting the beacon in frampton ,Happy Birthday Ma'am @UKScouting @AvonScouts @RoyalFamily @FramptonParish @sgloscouncil we can't wait to get back out scouting and do this when we can meet again"
JulietMckee,Happy Birthday to our Queen who turns 94 today. Here’s an image I captured of her with the Duke of Edinburgh at Windsor on the occasion of her 90th birthday. #HappyBirthdayHerMajesty #happybirthdaymam #theQueen
StampLoving,Happy 94th Birthday to Her Majesty The Queen! The longest reigning British monarch. Here is Queen Elizabeth 85th and Prince Philips 90th Birthday – Set issued by Alderney on 2/6/11 #stamps #stampcollecting #stampcollector #Alderney #queenelizabeth #queenbirthday
MatthewMorata2,Happy 90th Birthday Yayay A.k.a #grandmother 
AmberMcGaspar,"Love this! Happy 90th birthday, Bob!!"
lillybo06_,"Happy 90th birthday Grandma, I love you. Have the best day with whatever you can. As soon as I can come and see you I will. Happy 90th birthday, you deserve it and I love you so much. Happy birthday xxx "
AlexAndHerSon,"Happy Birthday! Yesterday would have been my father's 90th, and was 2 of my cats' second...hope you have a (relatively safe) blast!"
_KennyUong_,"Happy 90th Birthday, @PlacitaOlvera! #CalleOlvera #LosAngeles"
ABC7News,"""That we have a new generation of people being kind to each other. That's what I wish."" Happy 90th birthday to Bob Grillo of Sterling, Virginia! His neighborhood and friends gave him a drive-by parade to celebrate SHOW US SOMETHING GOOD: https://wjla.com/chimein"
chaleeboh3131,"HAPPY BIRTHDAY CINDY ADAMS! Ms. Adams knows how to roll with the punches, whether she's interviewing world dictators or getting stranded in her city apartment for her 90TH birthday during the coronavirus pandemic -The wife of comedian JOEY ADAMS is one for the ages....."
AfterLi51707799,Happy 90th Birthday Looney Tunes!!! 
Eric_DCS,"Billie, It's been a pleasure working with you for more than 30 years now. Happy 90th Birthday my friend! "
Pollyolivia,"@thismorning Please can you wish our Gran Dorothy a happy 90th birthday on the show tomorrow? She has said her birthday is cancelled until everything is over but we want her to know we are still celebrating, despite her being in self isolation."
PorscheCanada,"Happy 90th Birthday to Ted Youngs, a passionate member of the Porsche community. Congratulations on this milestone – here’s to many more drives on the open road! #MyPorscheMomentCanada #PorscheFamilyCanada #PorschePassion"
PCAUCR,"Happy 90th birthday to avid PCA UCR club member, volunteer and 2015 Enthusiast Of The Year Ted Youngs! Have a great day! "
RebeccaMcNally,The “happy 90th birthday ma” sign and balloons outside the nursing home in clarehall broke my heart but so cute
BTtoronto,"Hospital patient, Rayla got serenaded by nurses on her 90th birthday. Roger, Dina and Devo wish her a happy birthday! "
MandiChasey,"My grandma, Mary, is celebrating her 90th birthday today! I wish I could be with her. Can you you help me out by wishing her a happy birthday? "
Becca_Alice,"Happy 90th Birthday to my beautiful Granny, Queen, and best friend "
MamaNeedsaCuppa,"Happy 90th Birthday to the world's greatest, most amazing Gran Hopefully it won't be too long before this lockdown is over and we can break you out of the nursing home for all the tea and all the cakes you can… https://www.instagram.com/p/B_M3JWtBfoq/?igshid=nyf9whfwd0pe"
louise_a_martin,"| Happy....90th(!!!!!)....Birthday, Nana! | The most stylish, kindhearted and downright GORGEOUS woman on this earth. Photo taken 12 months ago! Lord, please may the ageing genes trickle down to us all! Her secret: wine(!) + slap on the moisturiser head to toe! We love you! "
fitzblevins,Happy birthday to Mary who celebrated her 90th birthday with us all @MorningsideCH Mary’s daughter sent in lots of balloons and beautiful flowers ! Happy Birthday 
Nellz_55879,"Today is my mom's birthday,its sad that we can't be with her. Happy 90th birthday mom "
WendyJBrown65,Happy Heavenly 90th Birthday Dad.. Love and miss you every day 
caulfield741,Happy 90th Birthday Tony xx
stuart_wally,Happy 90th Birthday Bert UTB! 
albyox,"Happy to be part of the celebration in Beechview on Sunday, observing social distancing while wishing a happy 90th birthday to Carl DiPerna Sr. There were 60+ cars in the procession @fdiperna1 @CleoScapemd1"
joe11601907,@WBLooneyTunes Happy 90th Birthday Looney Tunes!
Garrett_AMLee,"Happy 90th Birthday to my Grandmother! We celebrated the only safe way we can. But, she seemed to be happy to see most of us. &lt;3 #FamilyTime #StayHome #StayTHEFUCKhome https://www.instagram.com/p/B_LzFJypZCE/?igshid=1od9olq1wtdsz"
spookypigeons,"It’s not everyday you get to celebrate a @USMC veteran’s 90th birthday. Happy birthday to @AustinDoans’s grandpa, West Marlar! (We’ll be driving by his house tomorrow in patriotic style!)"
RathourYuvi,Happy 90th Anniversary to one of the most classic cartoons of all time!
DaffyWoody,"Today is the day where I say BIG HAPPY 90TH BIRTHDAY to the @WBLooneyTunes We loved all these wild and wacky characters for many years and many decade that entertain us all for many generations Either in cartoons, movies or even it's legacy is made its amazing That's All Folks!"
IjanaFrhyle,Happy 90th Birthday Lola 
shrnpeterson009,Happy 90th Birthday! Enjoy your special day!
NonsenseIsland,Happy 90th birthday to the Looney Tunes cartoons! Still the Acme of comedy almost a century later. #LooneyTunes
seandunderdale,Happy 90th Birthday Melanie Nan.
IsabelDV1979,Happy 90th birthday Mel’s Nan! 
MsTEque1,"Happy 90th Birthday George, I’m sorry you’ll be on your own but you will be in our hearts. "
DerpyBaymax,"Happy 90th Birthday, Looney Tunes! Hopefully some news about the HBOMax shorts pop up sometime today! #LooneyTunesCartoons #HBOMax #LooneyTunes #WarnerBros"
liamogfitz1,"I would like to give a big and I mean BIG HAPPY 90TH BIRTHDAY to the Looney Tunes!!! I've loved all these wild and wacky characters since I was 5 years old and I still do today. Whatever TV show, movie or even special is made, its amazing. HAPPY 90 YEARS LOONEY TUNES!!! "
scooterboy0212,"1) yes 2) happy birthday to your nan, also my nans 90th birthday on May 13th"
