username,tweet
cloudoie,"no one is as lucky as those who are blessed with your love ______________________________ happy 21st birthday to my bestfriend, my soulmate, my favourite person in the whole entire world: laura @cobiest! i love you so so so much and hope you have the loveliest of days 2day"
IkeEastwood,My sisters 21st. Wish her a happy birthday 
barelycopping,@Alanac___ happy 21st birthday! Hope you had a great day and I’m sure we can all organise a big night out when lockdowns over x 
TrinLaShawn,@KiaaArmani HAPPY 21st BIRTHDAY love you sis and enjoy your day 
jessieannxo_,@TeaganGore_ Happy 21ST birthday T!!! Miss you so much and I hope you partied your butt off!! We will have to go out for a drink to celebrate yours and stephs birthday when we can!! 
shayleeraee,Happy 21st honey!! I love &amp; appreciate you so much. I’m so blessed to be able to spend every birthday by your side &amp; watch you grow &amp; accomplish all your goals. I’m so proud of you. 
lmobrien29,Happy Earth Day and 21st Birthday to Patrick! We'll celebrate quarantine style! 
pryanjelDawadi,HAPPY 21ST BIRTHDAY Baby girl @annabelle_di23 I LOVE YOU BABES we’ll get littt once coronas over hope you have an amazing day 
JMescher15,Happy 21st Birthday @kaitlynjacy13 thank you for being one of my best friends for so long! Cannot wait to celebrate! Have an amazing rest of your day 
KavanaghCk,"Happy birthday to you, Ciaran. You are sandwiched between QEII (21st) and St George (23rd) I hope this has helped you."
iamjameldeon,I Want Someone Who Can Actually Sing Call Me On The Morning Of May 14 Singing Happy Birthday To Me ! It Will Make My 21st Special !
MVLogHomes,#HappyBirthday #WHATSNEWWEDNESDAY Two of our team members had a 21st birthday this month. Help us wish Cassidy and Kendell a happy 21st birthday! I'm sure after #SocialDistancing they will be doing a little celebrating of their own.
kenznicolli,@nicolehamski happy 21st birthday nicole!!! have the best day ever 
Anabeeellle_xo,"@shannon_t22 happy 21st birthday, beautiful "
AzzahMu,"Happy birthday my puppyish boy lee Jeno. Finally, you turn 21st this year, I hope all of the good things always happen in your life. You are my little boy who loves music than anything. Thank you for being born as lee jeno from nct dream. Keep shining my little boy #HAPPYJENODAY"
IWCFG,21st April Happy Birthday @Danni_Wyatt (England)
JanBloomfield1,Hey Stu my daughter is in lockdown and it’s her 21st Birthday on Sunday She was a great fan of yours when you played for BWFC and proudly worn your name on her shirt Could you do a Happy Birthday video her name is Hannah pleassssse!
GarabanoBianca,"Hi Ava, yesterday(April 21st)was my birthday.Sorry for bothering you, but could you tell me happy birthday or send me an audio singing happy birthday?Please, it would be the best birthday of my life I love you so much!! Thanks for following me and for being the best idol ever "
PSUAlum91,"In the blink of an eye, this goofball is a legal adult. I know it's not the 21st birthday you planned, but we love you tons regardless. Happy 21st Birthday, Taylor!!! #coronabirthday #coronabirthday2020… https://www.instagram.com/p/B_TB6Ajlsi4/?igshid=u3movwn6ca5r"
_Imuniquee,Happy 21st birthday to me 
riste_lisa,"Happy birthday Sharon x my son had his 21st in lock down yesterday. Cocktails, birthday cake, ten pin bowling on wii and takeout pizza x"
juliaaperez_,I had to cancel my beautiful room @Caesars palace for my 21st and I want to cry my birthday = cancelled... are u happy Rona? 
M_TY_B,Happy 21st Birthday Broski!! Hope you have a dope ass day despite the quarantine 
bella_crayzay,Happy birthday you little beauty! I hope you're still having a fab 21st despite the quarantine! 
PioneerRacing_,"Happy 21st Birthday to @jackkennedy15 A great part of the @gelliott_racing team, he gave Everybreathyoutake a peach of a ride @KillarneyRaces for us."
wayvblackpink,happy 21st birthday to princess son chaeyoung #HappyChaeyoungDay 
NihaalYahya,"Happy Birthday day “21st April” to Her Majesty Queen Elizabeth. Long and healthy live the Queen. I use to sing poems that were taught related to Queen. Now, I can message her a Happy Birthday."
RBelson95,"Happy Birthday to one of my closest friends! Matuch, we have so many great memories together! I love that you don’t care what other people think! For example, you rocket the 21st… https://www.instagram.com/p/B_S92kOjGaXlf7Ick2jxxojMBbPRK9OIZToaz40/?igshid=1hk5awr7lgh7h"
TeamDiverge,We have an important announcement from the Team Diverge family! Happy 21st Birthday to @STR8BUSSIN!!! We hope you have an amazing day!!! #TD #TeamDiverge #TDOnTop #WeAreTD #TD20RC #HBD
MonicaNBush,"And just like that, Jay is 21 today!!! Smart, beautiful, artistic, funny...she’s all of those and so much more! We love you, and we’re super proud of all you’ve accomplished so far, Baby girl! Happy 21st!!! Love, mom &amp; dad #21stbirthday #quaratinebirthday #earthdaybirthday"
AngelKnivez,Happy 21st Birthday Grandpa 
idalis_warwold,I would gladly appreciate some chipotle for my 21st birthday!! Its a big real for me. $EdyLovesYou so happy to be turning 21 and i cant wait to go partying once this is all over
lauren5390,@_laurenhannah_x seem to have no pics of us but big happy 21st to you beautiful girl!! hope you had the best day ever!! You’ve joined the quarantine birthdays we will defo celebrate big when this is all over much love ! Xxx
mroseh_,Happy 21st birthday to my fav person!! @Boogidaball
chyanne_roehl,Happy 21st birthday to my love 
jillywilly610,Happy birthday to my BESTIE!! @skyekayyy Honestly the only reason I survived TSU sophomore year. Idk what i’d do if our crazy roommate didn’t introduce us bc i’d be missing a part of me! Love you &amp; HAPPY 21ST!! Can’t wait to see you &amp; celebrate soon! 
SaraKhan2001,Happy 21st Birthday Moss @mohsinaa__ ...Always stay happy ...Amd May your all dreams come true ...Always remember that your are an amazing person and u deserve the world...Love u 
DISPNofficial,Today is #EarthDay but Disney fans know it better as Animal Kingdom birthday. #DAK #DisneysAnimalKingdom Happy 21st Birthday Animal Kingdom. #NAHTAZU
Poshrockchick,Mine was the 21st. Happy birthday!
Charmedhon,Jambo everyone and Happy Earth Day!! And Happy 21st Birthday Disney’s Animal Kingdom! Did you know it opened on #earthday in 1998?! #mamaearth #animalkingdom #disneylove #disneylife #loveourearth #touchtheearth… https://www.instagram.com/p/B_S48Qlpk4C/?igshid=kgytsf3noagq
btegeler3,happy 21st birthday to my best friend!!! can’t wait to take care of you today i love you always &lt;3 
BTAbercrombie,"Happy 21st birthday, Jenna!!! "
MzShronda,When it’s your WCE 21st Birthday is Friday... She Popped Back in town 2 come Home Real Quick...&amp;&amp; She Can’t Go 2 the Club... Mommieee Mode Activated... Soooo PROUD of Her... It’s Her Day &amp;&amp; She is Special... Happy Happy Birthdayyy Teleigha aka Le-Le 
IntoIt_cabello,"I’d like to say a big Thankyou to the people that haven’t stayed inside, love having to spend my 21st in quarantine, happy birthday to me tomorrow "
Aztecshrek,Happy birthday Nuclear Motorcycle Lady!
jacob_linnell,Happy birthday @JDMorgan! Exactly a week ago I celebrated my 21st. You are absolutely my favorite actor and I look forward to watching your acting in future projects!
enchantetimmy,hi i’m soooo late but HAPPY 21st BIRTHDAY TO MY GIRL @charizaraa my literal twin ilysm!!!!! everyone please go send her some extra love today because she deserves it 
natalieleeks,"@JLSOfficial Hi, is there any way I could get JLS to send a Happy 21st birthday message to an NHS worker? "
lexi_meaney,happy 21st birthday nicole!! ily!! try to behave yourself ;) @nicolehamski
hilssinger,Amazing! Happy 21st birthday x
daddymanphd,"If you're a member of the Labour Party and you're wishing Lenin a happy birthday, you're next task should be to read State and Revolution and his writings on Britain, and consider what a Leninist ought to be doing in 21st century Britain "
KratkyDana,From 1 to 21 overnight. You’re still as precious as you were then. Happy 21st Birthday! Enjoy the day and keep that smile forever. Love you @Haleighhhh_Rose 
VeronicaGarbs,@jadinstasiak HAPPY 21st BIRTHDAY !! 
VaofanuaTDM,"Happy 21st birthday @dariusmaua ! I pray for many more blessed years to come so you can continue to be the best big brother for Ira hehe Love youuuu tons Don’t worry, TU sesh coming soon "
Victoria_Suga93,HAPPY 21st BIRTHDAY TO MY DEAREST FRIEND @jiminsloveshop!!!! I can not wait for quarantine to be over so we can properly celebrate your birthday. I miss you so much. 
Roseann26653332,"Happy 21st Birthday to Twice Main Rapper, Son Chaeyoung WE LOVE YOU♡♡♡ #HappyChaeyoungDay"
MiguelVelezJr,Happy birthday to my boy @Alvarez_Nathan_ big 21st bro hope you make the best out of your day 
Mantax_199x,Lol happy 21st birthday 
panda_epsilon,MDPOO 21st Birthday Gifts for Her Birthday Keychain Jewelry Inspirational Gifts with Happy Birthday Card 
AllWayzPrepared,Happy 21st Birthday @JustMe_Jada Get lit in quarantine 
jungkookooff,I'm late but happy 21st birthday to our strawberry princess I hope your day is special stay healthy I love you a lot my babyyy #KindButNotSoft #SweetStrawberryChaeyoung #HappyChaeyoungDay #채영이처럼새콤달콤귀여워
SpringwellRecep,Happy 21st Birthday Jess. Hope you are having a brilliant birthday even though it will be a different one. Mrs Coyle 
leights81,@RowParkAcademy can you all join me in wishing @aspear_ a Happy 21st Birthday. I hope you have had the best day possible. Miss you. See you soon xx 
Salty_Nuudles,Oh. I thought this was a joke about a deadbeat dad who ran away and she was told he was in a coma all her life only for him to pop up and message her happy birthday on her 21st. I’m just damaged. 
Legit_973,Happy birthday @ATL_XL enjoy ur 21st in quarantine 
Versace_Cat5,Happy 21st birthday @aboutskylark !! Don’t get too crazy tonight love and miss you!!! 
Lisa07534368,"Fantastic, happy 21st Birthday! "
ayeezuss,@Playboii_Mali Happy 21st birthday Qhama 
SignGuyHPW,Happy 21st birthday to @LilNYGhTQuIL whom has come a long way from being a youngster in the locker room begging me to hit him with my signs.
chaeonceu,"Happy 21st Birthday to my bias wrecker, Son Chaeyoung #SONCHAEYOUNG #채영 #HappyChaeyoungDay #KindButNotSoft @JYPETWICE"
MDlillylover,Happy Earth Day and 21st birthday to Disney’s Animal Kingdom! 
timmouse,Happy birthday Lockdown!!!! Happy 21st fittie !!!!
k20kimmie,"Happy 21st babe !! I can’t wait till this crap is over and we can party right see you the second quarantine is over I hope you have the best birthday, love you! @morgan11_10"
gabxlopez_,Happy 21st birthday to me.
Kiara21XO,HAPPY 21ST BIRTHDAY LOVE &amp; CONGRATULATIONS ON YOUR DAD MAKING THROUGH COMA 
PenguinMina23,Happy 21st Birthday Chaeyoungie!! Always wash your hands and Don't go outside..Baby Chae Please Take Note That We Will Fight For You And Protect You As Well..I Love You So Much Chaeng @JYPETWICE #HappyChaeyoungDay #KindButNotSoft #SweetStrawberryChaeyoung
mrboro615,Happy 21st birthday @ms_qua
NishaBoosieBaby,Happy 21st Birthday! Lil man all grown up . Continue to remain GREAT! I love you to life and you know that I hope you have the best day ever. @ayeee_chris_ #cousinlove #HappyGDay #HappyBirthday #21stbirthday https://www.instagram.com/p/B_SvneXj4CQ/?igshid=s41qsknk2tcw
h8onbree__,"Happy 21st Birthday to my lil bro Money Makin Mitch @Mitch59C miss you, love you and be safe"
nataliengrayy,happy 21st birthday... i pictured telling you this way different. Don’t party too hard up there without me. I love you Bubba forever. 
ohshitericax,"Happy 21st Birthday to my main squeeze. Me &amp; Jordan both love you so much, and are so excited to go out and get fucked hammered together. "
diorseulgs,happy birthday chaeyoung! i hope your 21st is amazing girl i love u &lt;3 #HappyChaeyoungDay
RoyaltySHSU,Happy 21st Birthday to our amazing community service chair! Royalty loves you and appreciates all you do for our org! @amanda_gabie
SimonBeaumont04,"Happy birthday just checking, is that pass you the 32nd glass of wine of the day? Happy 21st "
dessstineeeee,"HAPPY 21st BIRTHDAY to my sweet, sweet Skylarrrrr! "
jenosdongsaeng,"Happy 21st birthday Jeno형 May your birthday bring you good luck for the whole year. Hope you succeed in making all your heartfelt hopes reality. God bless you always, stay healthy and be happy~ #HappyJenoDay #따뜻한_봄에_와줘서_고마워_제노야 #OurPrinceJenoDay #JENO #제노"
edilyyxy,happy 21st birthday i love you chaeyoung&lt;3 #HappyChaeyoungDay
ramos27_junior,Happy 21st birthday cousin get fucked up!!!!! @johnny_rod22
Lawnmasterlakes,Happy 21st birthday Georgia xx love you #fuckcovid-19 @Lawn Master Lakedistrict https://www.instagram.com/p/B_Stpo4Hg_Ntb48CV4rton82Kd_QRB-Asa5u8Y0/?igshid=e0ugjofi9l6g
WestMarshallCSD,Happy Birthday to our April 21st to April 30th birthday’s! 
PatriciaBlyth13,Happy 21st birthday. What a lovely gift getting your dad back 
CharlotteHint,Happy birthday!! Think I know what cake I’m gonna get for my 21st this year!! 
kelseyarenaa,Happy 21st birthday to me and @machinegunkelly even tho I can't do shit but go to my backyard and drink wine I just bought
Vixi0406,Happy 21st birthday baby! #HAPPYJENODAY #따뜻한_봄에_와줘서_고마워_제노야 #OurPrinceJenoDay #NCTDREAM @NCTsmtown_DREAM
SwaggerWagger,happy 21st birthday to someone that means the world to me I love you gigi ty for being an amazing friend. You have a beautiful soul and you deserve the best so happy I got to meet you last year 
Jodysalmon1,@SpringwellRecep I made my Jessica a happy 21st birthday cake with all my Easter eggs my mum and sisters Katie and Rosie helped me it is the number 21 happy birthday to everyone in lock down~remember it is not forever @Springwellpark_
jynmeyer,"Today, my people... I now have a child who can legally consume alcohol. Happy 21st birthday to my oldest daughter! I is old. "
BappyRayhan8,"#Happy_Sparkling_20th_Birthday (21st_April) To The One Of My Most Favourite Exceptional And Extraordinary Super Cute, Pretty, Beautiful, Adorable, Sweet, Smiley And Lovely Argentine Young Actress And Model @MaiteLanataMai.....#Maite_Lanata_Mai !!!!!!!!!!"
rainbow_bibs,@KIDTRII happy 21st birthday angel have a blast!!! one love
chipster268892,That is amazing! I don’t know you but I am so happy for you. And happy 21st birthday 
tzunamichaengie,"happy 21st birthday to you chaeng! our talented rapper, singer, dancer, and a songwriter. stay healthy and dont forget that we are always here for you until the very end. our artist who we’re always proud of. @JYPETWICE #HappyChaeyoungDay #SweetStrawberryChaeyoung #KindButNotSoft"
Lxrsonswxn,Okay can you imagine if brie wished me a happy birthday tho on Tuesday... I actually will die... most probably won’t happen... but I would die
adrada_josefina,Love happy 21st birthday and happy 3rd Imisssyouu and Iloveyouuuuu 
patijy,The Queen’s birthday is 21st April. Happy birthday to you
laaliss__,happy 21st birthday to the loml 
afarwizah,Happy 21st birthday Amiera Batrisyia. Thank you for being born. I’m a firm believer that people are chosen to be in one’s lives for a reason and honestly glad that the 3 of us got tangled in this friendship string. @amierabtrsya!
Oolliiivviiia,HAPPY 21st BIRTHDAY TO MY SOCIALLY DISTANT BFF!!! @TaylorMetz3
Jordn_Elizabeth,damn wasn't planning to pull an all nighter and now im about to get day drunk for @smokewheat__ 21st bday. Today is going to be . . i n t e r e s t i n g. . but HAPPY 21ST BIRTHDAY BOO!!! RONA WONT STOP OUR TURN UP!!!
RichFoxen,Happy birthday @JDMorgan !!! Aaaand happy 21st to @thehonestchild
jordanmontana_,Happy 21st birthday to the man who changed my life. I wish I could be telling you in person so bad... I miss you everyday and love you more than words could ever explain sweet boy my huhoney 
yousleepyfuck,"Dear Cece, I wish you a happy 21st birthday! You deserve all the love and happiness today. I’m so thankful to have you as my friend. Thank you for being you. I‘m looking forward to many more years of friendship and birthdays with you. I love you so so much @badguybailey"
prkjsgx,"Happy 21st birthday Lee Jeno,thank you for being born and becoming my world,I hope you can be better than before,stay healthy,stay humble,thank you for your hardwork with dreamis and wyatb Lee Jeno Done , wml #HappyJenoDay #따뜻한_봄에_와줘서_고마워_제노야 #OurPrinceJenoDay"
amanda_gabie,Today is my 21st birthday and I would love it if @lizzo wished me happy birthday! Please and thank you.
cortttt05,"Okay guys enjoy my birthday thread to the best friend, sister&amp;Tia we could’ve ever asked for! We’re so blessed to have @joannael15 in our lives and we’re screaming happy 21st to you! From meeting at YL your freshmen year to now being Tia Jo Thank you for coming into our lives! "
KIDTRII,21 years later I’m still here I’m just grateful to still be alive Happy 21st birthday to me 
RamosRauvic,HAPPY 21st BIRTHDAY MORE BIRTHDAYS TO COME I LOVE YOU #HappyChaeyoungDay
BappyRayhan8,"#Happy_Sparkling_36th_Birthday (21st_April) To The One Of My Most Favourite Exceptional And Extraordinary Super Cute, Pretty, Beautiful, Adorable, Sweet, Smiley And Lovely English Actress And Model @BhavnaLimbachia.....#Bhavna_Jayanty_Limbachia !!!!!!!!!!"
Oreokicks,"Happy 21st birthday and what a present you’ve had,I’m so pleased your father is doing well.Xx"
derekbermudez10,Happy 21st birthday to an amazing human being and my soulmate .. love you babe @LysiGranadooo
NeveSuzy,Happy 21st Birthday Alysia xx
KatRuocco,"Happy Birthday to my amazing parents! Since their birthdays are a day apart (mom is April 20th and dad is April 21st), it would just be easier to do one big post with pictures over the years. I’m so blessed to have… https://www.instagram.com/p/B_SnC2ogbYT/?igshid=1dfrp4etbszzq"
celestepassing,happy 21st!! :D i hope ur birthday is amazing! and thank u for hosting this 
szshhhh69,"Happy 21st birthday Son Chaeyoung, our multi-talented rapper, vocalist, singer, dancer, visual, model, lyricist, painter, artist, and composer. Thank you for working hard for ONCE and for being talented. #HappyChaeyoungDay #KindButNotSoft #SweetStrawberryChaeyoung"
ozvickster,Happy “21st” birthday Linda. I hope you have the most amazingly awesome day that you truly deserve
lesliesmagana,Happy 21st birthday friend!! I hope you have an amazing day. We’re celebrating as soon as we can all hangout out again! @sanjuanito__
clarecross1961,Fantastic great news happy 21st birthday lovely xxx
daniella98001,Happy 21st birthday @Haleighhhh_Rose 
nunyajoon,it's my sister's 21st birthday today.. couldn't do anything cause of lockdown but she's really happy so 
jazyeppeu,HAPPY 21st BIRTHDAY KATARINA #HappyChaeyoungDay #SweetStrawberryChaeyoung #KindButNotSoft #채영이처럼새콤달콤귀여워
DGKAcid,"happy 21st birthday to one of my favorites to get on the court, @HGiiizzle you got it all ahead you big dawg! many more to come."
K_a_r_98,Happy 21st Birthday @queenyas00
MSStatePKT,Happy 21st birthday to our sweetheart! https://www.instagram.com/p/B_SkUlKl2fZ/
Supersvanen1,Happy Birthday .. does your entire family have birthdays on the 21st ? :o
RiskyBusinessLM,"@tacojoe_ Happy 21st birthday, buddy! Hope your birthday is a fun one for you today! #GoRunners"
BegueBrock,@Rehm_Lexi16 happy 21st legend! Hope you have a great birthday and cheers 
1403NM,Happy 21st Birthday Baby Beast! @JYPETWICE #KindButNotSoft #SweetStrawberryChaeyoung #HappyChaeyoungDay #채영이처럼새콤달콤귀여워
mayorofcanton,Happy 21st Birthday @WrestleSketcher #NewProfilePic
miesiwon,"Hello Jen, this is me adara. Happy birthday, the employer Sol, nal, bongshik a.k.a jeno lee is the 21st huh. Hopefully Jeno is more mature , becomes a wise person , becomes a child who is dedicated to his parents #HAPPYJENODAY #채영아_너를_만나고_모든_순간이_봄이야"
TRheabelle,Happy 21st Birthday Chaeyoung 
paityncyr_04,Happy 21st Birthday! GET LIT TODAY! We will celebrate the right way soon @SamSilv77465442
NgLeboo,"Happy 21st birthday, Chaeyoung!!! #SweetStrawberryChaeyoung #HappyChaeyoungDay #sonchaeyoung #Chaeng"
nallelyy_14,Happy 21st Birthday to my sister! 
charl_estoh,Happy 21st birthday to our baby chaeyoung mbtc enjoy your day #HappyChaeyoungDay
ItsRarara,Hi sa lalaking unang nagmahal at nanakit sakin hahaha diko makakalimutan yung galit na galit ka nung nalaman mong may nang bastos sakin sa chat haha katal na katal ka non kaya pinuntahan mo agad yung nan bastos sakin . ILOVEYOU HAPPY 21st BIRTHDAY BIG BRO 
zaeminlou,"Happy Birthday to my best friend, 𝐋𝐞𝐞 𝐉𝐞𝐧𝐨. Happy 21st { 20th in international age }. You are so talented, a kind and amazing person. Thank you for always working hard and always everybody smile, to be my best friend for 7 years. I hope you always happy and all your + "
rhochaengonceuu,Happy 21stBirthday Chaeyoung/Baby Cub/Strawberry)I hope that you will live your best life in your career and with your friends.Stay humble.kind.very cute.pretty and all personalities thats in you.Stay with Mina ofcourse and I hope your height doesn't stay hehe. #HappyChaeyoungDay
hnnhbnn13,1.) HAPPY 20th/21st BIRTHDAY!
kyglazier,HAPPY 21st BIRTHDAY to my first born!! Hard to believe you’re already to this age.. but hey I was just 13 when you were born so whatever! . I love you babe! @lexieccarr
januaryyybaee,Happy 21st birthday @amanda_gabie 
razeeqchan,HAPPY 21st BIRTHDAY SON CHAEYOUNG I LOVE YOU SOSOSOSOSOSOSOSOSO FUCKING MUCH IDKY @JYPETWICE
erin09156832,"Happy 21st Birthday to my baby tiger Son Chaeyoung wishing all the happiness , to smile more and to have a healthy mind and body , baby chaeng @JYPETWICE #HappyChaeyoungDay #SweetStrawberryChaeyoung #KindButNotSoft https://twitter.com/erin09156832/status/1252992113383374854/photo/1"
Elishahapineda,Happy 21st birthday self. tanda mo na 
unniepin_,Happy 21st Birthday to the cutest living creature Chaeyoung @JYPETWICE #SweetStrawberryChaeyoung #HappyChaeyoungDay #채영이처럼새콤달콤귀여워 #KindButNotSoft
_althealouisee, Happy 21st birthday to TWICE’s Chaeyoung!! @JYPETWICE The main rapper and vocalist of the group!! #HappyChaeyoungDay 
jjereojujafight,"Thank you for replacing Mark as the leader in dreams, now Mark is back, and you can complain again without fearing that you will hurt the other members. I love and love you so much, once again happy 21st and 20th birthday, God will always guard and protect you from up there Jeno"
johnjaenomin,HAPPY BIRTHDAY CRUSH stay cute and humble thank you for making me smile stay safe thank you for sharing your talent to everyone and thank you for making millions of people smile Happy 20th/21st Birthday my happy pill #따뜻한_봄에_와줘서_고마워_제노야
laidkylie,Happy 21st birthday strawberry princess! ♡ @JYPETWICE
HeyEmssss,Happy 21st birthday baby tigerrr #HappyChaeyoungDay #SweetStrawberryChaeyoung #KindButNotSoft
flowersnickolee,"Happy 21st birthday hun, have the best day ever "
mary_d99,@jillyd32 Happy 21st Birthday babe! Really hope you are enjoying yourself! Miss and love you lots 
peeeeaachy,"April 23, 1999, when a Strawberry Princess named Son Chaeyoung was born. She was a baby back then but now look! Today is her 21st Birthday but still, she's a babie for me! Happy Birthday Chaeng! ilysm! #SweetStrawberryChaeyoung #KindButNotSoft #HappyChaeyoungDay"
ItzMeGab23,HAPPY 21st BIRTHDAY CHAEYOUNG! #KindButNotSoft #SweetStrawberryChaeyoung #HappyChaeyoungDay #채영이처럼새콤달콤귀여워 @JYPETWICE
midwestbakslidr,"Happy 21st birthday, @BakerSullivan!"
bblucs,"Happy 21st birthday dear lee jeno, our precious boy. #HappyJenoDay #따뜻한_봄에_와줘서_고마워_제노야 #OurPrinceJenoDay #JENO #제노 #NCTDREAM"
idcwtevr,happy 21st birthday jeno hopefully you'll have great and nice day ahead @NCTsmtown_DREAM #HAPPYJENODAY #따뜻한_봄에_와줘서_고마워_제노야 #OurPrinceJenoDay
jjecns,"happy 21st birthday chaeyoung! i love u so much, thank u for always being yourself! our tiny rapper (ﾉ◕ヮ◕)ﾉ*:･ﾟ✧ @JYPETWICE"
peachey_pamela,Happy 21st Birthday to the lovely @niamhemerson lots of love xxx
CoachPollino,Great department meeting today @LTHSAngelo .. I love being able to see my coworkers! Happy 21st Birthday Bec! @CoachMsBuist !!! @ShawnZakarLTHS @laceybusiness @MrsBarberLTHS @PrincipalLTHS
imallie_,@mirrandakerri happy 21st birthday pretty girl 
prkjsgx,"Happy 21st birthday Lee Jeno,thank you for being born and becoming my world,I hope you can be better than before,stay healthy,stay humble,thank you for your hardwork with dreamis and wyatb Lee Jeno #HappyJenoDay #따뜻한_봄에_와줘서_고마워_제노야 #OurPrinceJenoDay"
glenderblenderr,"Your best, You should be proud of yourself jeno, because czennies are soo proud of you I hope you enjoy this special day of yours, have fun, stay safe and healthy and eat well happy 20th/21st birthday our loving, kind and hard working samoyed, smiley, bestest boy Jeno "
motzu_6425,Happy 21st Birthday to Twice small maknae @JYPETWICE #KindButNotSoft #SweetStrawberryChaeyoung #HappyChaeyoungDay
Jenlahey_,Happy 21st birthday to one of my fav crackheads @sassysussy_ 
reyenjun,HAPPY 21st BIRTHDAY LEE JENO !! &lt;33 IDK WHAT SHOULD I SAY BUT JUST BE YOURSELF AND WISH YOU ALL THE BEST !! @NCTsmtown_DREAM
jaemima_,"Happy 21st Birthday to our precious boy in the world LEE JENO. You have a strong back and heart, may you live well and happily, we'll always be by your side, supporting you wholeheartedly. (✿^‿^) (✿ ♡‿♡) #HAPPYJENODAY #따뜻한_봄에_와줘서_고마워_제노야 #OurPrinceJenoDay"
_kennabee," i hope you’re having the best quarantine birthday in the world, @aliciawattie !! you deserve the world and more, happy 21st to one of my best friends "
prkjsgx,"Happy 21st birthday Lee Jeno,thank you for being born and becoming my world,I hope you can be better than before,stay healthy,stay humble,thank you for your hardwork with dreamis and wyatb Lee Jeno "
JotSerilo,"Before the day ends, I would like to greet this sweetheart a happy and prosperous 21st birthday. No need for long messages because no words can express how much I truly love you. To more birthdays to come, @audrrhythmia. I love you."
prkjsgx,"Happy 21st birthday Lee Jeno,thank you for being born and becoming my world,I hope you can be better than before,stay healthy,stay humble,thank you for your hardwork with dreamis and wyatb Lee Jeno #HappyJenoDay #따뜻한_봄에_와줘서_고마워_제노야 #OurPrinceJenoDay"
baundiesel,"Today we had @hamishbode, @ChrisGansler and @brucewk talking about @TheDivisionGame TU9. - Happy birthday to Bruce and Chris! - TU9 released on April 21st -- Striker kneepad issue was fixed -- The 6 people playing on @GoogleStadia have UI issues -- Other bugs #TheDivision2 #SotG"
han_copeland,"@Charlottegshore Its my little sister's 21st birthday on the 12th May, she is a big fan and it would be amazing if you could say happy birthday to her. I won't be able to go and see her for her birthday as we are both key workers so that would be amazing!!"
kindheartdolan,Happy 21st birthday to my BEAUTIFUL BFF Cecilia! I’m so thankful to have you in my life! Thank you for the laughs and memories we have made and can’t wait to make many more! Here’s to celebrating you today! *hits woah* I love you so much bby! @badguybailey
BuffaloBallers,"happy 21st birthday to one of our own- @k_phillips30 - well not really one of ours, but close enough!"
brxydee,HAPPIEST BIRTHDAY TO THIS CUTIE I HOPE YOU HAVE THE BESTEST DAY!!! i’m sorry your 21st is during a fucking pandemic :( we CELEBRATING when dis all over. go tell her happy bday rn @EmilySlussar
nanayouw,Happy 21st birthday Jeno :) Nana sayang kamu #HAPPYJENODAY #따뜻한_봄에_와줘서_고마워_제노야 #OurPrinceJenoDay #NCTDREAM @NCTsmtown_DREAM
