username,tweet
mrchrishull,"Happy 75th Birthday to @OnlyJohnGwynne today on #StGeorgesDay. I am sure there will be a proper celebration post-lockdown! Stay well, John! #darts #lovethedarts @SkySportsDarts @SkySportsNews"
GwynneMP,23rd April: St George’s Day Shakespeare’s birthday But the most important fact of the day: it’s my old man’s 75th birthday today. HAPPY LOCKDOWN BIRTHDAY @OnlyJohnGwynne 
Mkhu28,Happy 75th of birthday 
SarahJaneHHH,A very happy 75th birthday to my big sister 
Poplifer73, Happy 75th Birthday Mum! #Babs #OurBabs #Mum #Mother #BirthdayGirl #HappyBirthday #BirthdayTweet #75thBirthday #Birthday
TreatsTami,Happy 75th birthday to my father in law Winston (sapo). #birthdaycakeforhim #birthday #fruitcakes #carpentercake #tamicakesandtreats #grandfather #dadbirthday #daddy @Clarendon https://www.instagram.com/p/B_TbjL5nDDH/?igshid=tp8ajsr7debp
jasonkiernan81,Happy 75th Birthday Mum #IrishMammy #Mum #HappyBirthday #StayHome #StaySafe 
thebestofdelta,"Happy 75th birthday Mum. I no get money to throw you party. Even if I get, #Coro no go let me. Truth is, times are hard with me now BUT one thing I know &amp; that is a DEFINITE, I'd have many opportunities to throw you countless parties. THANK YOU for all you do &amp; have done for me."
thebestofdelta,"I know, have met & read about some VERY GREAT WOMEN. Even have some on my timeline here on Twitter. You're SURE one of them. Happy 75th birthday Mum. I love you to the heavens &amp; back. @FaithOyedepo , @yemialadee , @stelladamasus , @EmmaNyra , @Shiikane , @GenneyU , @abangdove"
thebestofdelta,"Good, Godly, Prayerful & Bible Mums are hard to come by these days. Happy 75th birthday Mummy, my Padi of life. I no get today to celebrate this great day BUT I'm confident that with God's blessing, God given wisdom, hardwork &amp; consistency, YOU'D HAVE MANY CELEBRATIONS AHEAD."
jolenevanvugt63,Massive Happy Birthday to the RADDEST dude I know! Please help me wish my Dad billmx83 a very Happy 75th Birthday. You are such an amazing light in my life Dad! Thanks for raising me right #happybirthday #loveyou… https://www.instagram.com/p/B_SqMTOn6jS/?igshid=qu1vfqi8e6gz
thebestofdelta,"Happy 75th birthday Mum. God knows I wld have loved to throw u a party but #Coro no gree us.Even if this #LockDown wasn't in place,I no even get the money to do that so,I'd pack well, kneel down &amp; pray for you. May you live long to see me prosper &amp; may good health be your portion"
UCFLibrary,Happy 75th birthday @floridapress !!
WhyAsk65,Good Morning Joe! Happy Earth Day! Today is my mom's 75th birthday too!
Mariebylove," Happy 75th Birthday Dad! Not a day goes by we don’t miss you and think of you. So many things I wish we could talk about! Hope your day in heaven is filled with love, peace and happiness! This was one of my… https://www.instagram.com/p/B_SMbZ8DOo6/?igshid=13grsoj8pqiuh"
XgbrownH,"If you know him, you love him. The life of the party and so much more. Happy Happy 75th Birthday Dad. Love to the moon and beyond https://www.instagram.com/p/B_SK96cjQhesRTJQdogL60lX7WrV5YYuRxHIeU0/?igshid=d2xo25yv09k9"
WhyAsk65,Good morning. Happy Earth Day! It's my mom's 75th birthday today. We're going to have a Zoom birthday party for her tonight. Stay healthy.
tyrantlizardrex,"Happy 75th Birthday to the man who had the largest glasses, the most gigantic flares &amp; the biggest heart. Missing you lots today. Give the ones you love an extra squeeze folks. And if you’re social distancing, pick up the phone and give them a call. Much love. @alzheimerssoc"
ntfc, We'd like to wish John Davies a very happy 75th birthday! We did try to email the message but the email bounced back. A reminder to everyone to please update your details via http://ntfcdirect.co.uk so we can stay in touch!
Osi_Suave,@Ayourb Happy 75th birthday God's blessings now and always
animulay2020,"Celebrating Venkataraghavan ... Former Captain #TeamIndia #cricket, international umpire &amp; match referee. The only cricketer to have played &amp; umpired 50+ tests! Happy 75th Birthday! "
thejet_22,Happy 75th Birthday Dad. Stay safe always. We miss and love you very much. https://www.instagram.com/p/B_RSY3RlR_x/?igshid=y3fqsju29ewg
DEBKANCHAN,"@TusharG happy birthday to your Dada Today, 22nd April 2020, is the 75th birthday of one of the most remarkable living Indians: Gopalkrishna Gandhi, public servant, diplomat, writer and scholar,. A thread on his work follows."
Wishingonasta15,"I promised Hubby that I would blow the timeline up with a tribute today to my Dear Mother In Law, Lydia Gill. Happy 75th Heavenly Birthday Lydia. Oh Yes we already know you are rejoicing. This is the last post… https://www.instagram.com/p/B_RMJJnFgPA/?igshid=1vsg4uc6aojif"
Wishingonasta15,"I promised Hubby that I would blow the timeline up with a tribute today to my Dear Mother In Law, Lydia Gill. Happy 75th Heavenly Birthday Lydia. Oh Yes we already know you are rejoicing. The trip to Los… https://www.instagram.com/p/B_RKynpl1ti/?igshid=1q2qp14k9e179"
SealyLucas,"@realDonaldTrump @DonaldJTrumpJr @IvankaTrump @antiquesTheBarn this man definitely makes America Great!! Happy 75th Birthday to my hero – at Spring/The Woodlands, Tx"
Wishingonasta15,"I promised Hubby that I would blow the timeline up with a tribute today to my Dear Mother In Law, Lydia Gill. Happy 75th Heavenly Birthday Lydia. Oh Yes we already know you are rejoicing. In the photos listed… https://www.instagram.com/p/B_RHxZvlFss/?igshid=1arpg2kajerft"
SealyLucas,⁦@realDonaldTrump⁩ ⁦@IvankaTrump⁩ happy 75th birthday to the best dad a guy could ask for!! #respect; #integrity #MAGA
Wishingonasta15,"I promised Hubby that I would blow the timeline up with a tribute today to my Dear Mother In Law, Lydia Gill. Happy 75th Heavenly Birthday Lydia. Oh Yes we already know you are rejoicing. We are doing well and… https://www.instagram.com/p/B_RFDDFliqB/?igshid=7nyvzcldvoxn"
Veronicolumn,Happy birthday my g!
coachescorner43,Happy 75th Birthday (A day late) to Steve Spurrier! 
mom4kiddies,Happy 75th birthday Mom. Although you may not know we love you so much! https://www.instagram.com/p/B_QpTU0jAghOxHlEyta9CRDIkaEVy7evMlUmII0/?igshid=9msc98avjgip
Red__Laces,"Our @IOSH_tweets President @ads_sharman is clearly a front man looking for a band! A charismatic leader doing great work in promoting added value that health and safety management brings to businesses and livelihoods. Happy 75th birthday! Jonathan Dempsey, Director @Red__Laces"
54_sundar,I am happy that my childhood favourite is celebrating his 75th birthday. My birthday greetings &amp; best wishes to him.
SpiggyTope, Hope your Mum has a wonderful Corona-esque 75th Birthday rave up and of course when this is over the fun begins. Happy Birthday Tini's Ma #StayAtHomeSaveLives
SteveMcfirerisk,"Happy 75th birthday @IOSH_tweets Fire, health and safety are still young disciplines but they make a hell of a positive difference to everyone’s lives. More than clip boards &amp; finger pointing - aspiring to ensue everyone has a good day to get home safe. "
hufco60,"This is so worth the read. Happy 75th birthday, Steve Spurrier! Thanks for everything "
ericafitz_4,Happy 75th birthday Granda 
teyteythompson,Happy 75th birthday to my stepdad 
ceciledorfling,"Happy birthday! Hope we are ""free"" when I celebrate my 75th in Sept."
ESPNcricinfo," India captain at the 1975 and 1979 World Cups 161 international wickets 73 Tests, 52 ODIs as umpire Happy 75th birthday Srinivas Venkataraghavan! "
BridgetMcdonal,"Your strength, love and courage make me better prepared for the challenges in life, Thanks & Happy 75th Birthday Mom!!! Love you! #quarantinebirthday #lysol #handsanitizer"
Belgiumconnect,Double celebration today! Happy 75th birthday to @CanChamBelux and happy 94th birthday to #QueenElizabeth a toast for many more healthy years.
BrowardSign,Happy 75th Birthday GDawg from all of us at #signdreamersofbroward enjoy your #drivebybirthdayparty today! @Sunrise Lakes Phase IV https://www.instagram.com/p/B_PwVvOntns/?igshid=1y2au1dw470tg
KyleRicohermoso,Happy 75th Birthday Inay 
R0BINCE,Happy 74th Birthday See you at 75th 
thayir_saaadhum,"Happy 75th Birthday, Srinivas Venkataraghavan! - Sportstar "
rebelmacgregor,Happy 75th birthday to my mum Rhona 
davearadio,A very Happy 94th Birthday to the world's longest serving Head of State #QueenElizabeth #QueensBirthday As probably the only leader who was there - will she's address the nation again on May 8th as we celebrate the 75th anniversary of #VEDay ? It would be appropriate!
FlashCric,"Happy 75th birthday to Srinivas ""Venkat"" Venkataraghavan. Venkat rolled the arm over in 57 Tests for India between 1965 and 1983 before officiating another 73 from 1993 to 2004. "
TheOriginalTuck,"Happy heavenly 75th birthday dad, hope you've got an Aussie whites in 1 hand &amp; my mum in the other watching over us all #Tucker #WesternApproaches"
CiaranIOSHCoun,"Happy 75th Birthday @IOSH_tweets - Here's to the next 25 when it will be our centenary year. Hoping that all our colleagues, staff and members are keeping safe and well."
MeadeJordan,Wishing Lord De L'Isle (@LordLieutKent) a very Happy 75th Birthday and a well deserved retirement. Thank you for championing our County over the last decade. 
CricketMyLove3,"Happy 75th Birthday Srinivasaraghavan Venkataraghavan. . Venkat, who turns 75 on Tuesday, is till date the only cricketer to have played and umpired in more than 50 Tests. A qualified engineer and an alumnus of… https://www.instagram.com/p/B_PMLA-pQDJ/?igshid=3thcbdd3hrt7"
nramind,"Happy 75th Birthday, Srinivas Venkataraghavan! - Sportstar https://sportstar.thehindu.com/cricket/srinivas-venkataraghavan-venkat-birthday-age-spin-quartet-tamil-nadu-icc-referee-umpire-pictures-profile-bowling-cricket-news/article31393442.ece"
Donskie1021,"Happy 75th Birthday Nanay. I love you #nanayturns75 @Guadalupe Nuevo, Makati City https://www.instagram.com/p/B_PG5pyHmXKZvKBPyIoBKTrc54aZ8-izOMqBWU0/?igshid=p3f7a7gspk56"
DMCshoes,Happy 75th Birthday IOSH. Now more than ever the OSH profession is being called upon to provide a safer world of work for everyone. IOSH continues to provide clear guidance for its 48k members across the globe to support businesses of all sizes. @IOSH_tweets
LordLieutKent,Today is a special day in the Kent Lieutenancy as we wish Lord De L'Isle a Happy 75th Birthday as he retires as Lord-Lieutenant.He has been a wonderful Lord-Lieutenant and we wish him all the best(and hope he enjoys his great cake made by Maryann in the @PenshurstPlace office!)
PGKeady,It’s today ! It’s your 75th Happy birthday @IOSH_tweets
ksh_safety,"Happy 75th birthday to the Institution of Occupational Safety and Health, IOSH"
EBAAorg,"Happy 75th birthday @IATA! Thank you for supporting the #aviation industry, now more than ever #IATA75 #WeAreAviation #BusinessAviation #COVID19"
sardesairajdeep,Who is the only cricketer to captain his country AND umpire at Lords? Happy 75th birthday to one of the legendary spin quartet of India. Never gave an inch on or off the field. 
sri50,"Wishing my good friend the legendary off-spinner, #Venkataraghavan or #Venky as he is better known and a part of #India’s famous spin quartet (Prasanna, Chandra,Bedi &amp; Venkat) a Happy 75th Birthday. "
JaideepMathur7,@shishhattangadi can never forget that evening at the CCI bar...Happy 75th birthday sir! 
Statsdilip,Man who lead India in first World Cup is celebrating his 75th birthday today. Happy Birthday: S Venkataraghavan #OnThisDay @mohanstatsman
AdityaBhushan3,"A very happy 75th birthday to S Venkataraghavan. An off-spinner,lower order batsman,fielder,captain,umpire.He was part of the famous #spinquartet along with @BishanBedi #chandra &amp; #prasanna #fortuneturners #BornOnThisDay #indiancricket #OnThisDay"
fakespurrier,Happy 75th birthday to me! Three-quarters of a century of football excellence. It seems like only just yesterday I was talking about my 72nd birthday and how kids don’t hunt Easter eggs as aggressively as they used to. @mstinch79
VegasNFLChickie,"Happy 75th birthday, Steve Spurrier! Thanks for everything "
papiclint,"Happy 75th birthday, Steve Spurrier! Thanks for everything http://a.msn.com/02/en-us/BB12WvVZ?ocid=st2"
KeithHead22,#SteveSpurrier happy 75th birthday. HBC thank you for all the memories.
VondyLove23,Happy 75th Birthday HBC 
jb8sy,"Happy 75th birthday @SteveSpurrierUF, my man. Thanks for everything.. especially the opportunity to be a Florida Gator. #HBD2HBC @FloridaGators"
FloridaFootball,"Happy 75th birthday, @SteveSpurrierUF: HBC emeritus and the greatest Gator."
MmamaLlama6,Happy 75th Birthday to my estranged father of nearly 14 years. I really do hope you found peace and happiness or whatever it was you were looking for when you left. I know you think about us. #SouthCarolina @Linda Constantino of Massachusetts.
mnralphie,Happy 75th Birthday to Michael Brandon! The actor who played Senator Brandt in Captain America: The First Avenger and narrated Thomas &amp; Friends (2003-2012). #MichaelBrandon
SeaDevRecruiter,Happy 75th birthday to the Ol’ Ball Coach Steve Spurrier! 
WillMilesSEC,"Happy 75th birthday to @SteveSpurrierUF! What you did at UF was amazing, but you also won the ACC, something Miami has still yet to figure out."
piperintheburg,"Back when we first started #socialdistancing, I was hired to pipe for this gentleman’s 75th birthday after his family had to cancel a surprise party. Hope he will soon be able to have a bigger celebration! #happy75thbirthday https://instagr.am/p/B_OABNmAUNL/"
PKND3,Happy 75th birthday @SteveSpurrierUF from a Domer. You represent everything great about college football! Don't ever change #HeadBallCoach
ErinGaetz,"Happy 75th birthday to the Head Ball Coach! I love this man. I love him for his ball plays. I love him for his visor. But most of all, I love him for doing things the right way — putting his faith and family first. "
PSyvret,Happy 75th birthday Judith O'Dea. #NightOfTheLivingDead 
Dawgmeister47,Happy 75th Birthday Coach Spurrier. 
BarrettSallee,"Happy 75th birthday to the HBC, Steve Spurrier. https://www.instagram.com/p/B_OFfz8F76u/?igshid=pvygbevh1za1"
SECNetwork,"One of the greatest coaches on the field and at the mic. Happy 75th birthday to the HBC, @SteveSpurrierUF!"
RosskopfCheryl,Happy Birthday! Let’s both stay home so we can celebrate our 75th.
CoachSBeamer,Great story @ClowESPN LOVED the 4 years I spent coaching for @SteveSpurrierUF at South Carolina .....Learned a lot and had a great time I can relate to so many of these stories .... Happy 75th Birthday HBC! 
CoomerSupreme,Happy 75th birthday to The Head Ball Coach Steve Spurrier Go Gators 
NormandWoody,Happy 75th Birthday to the Head Ball Coach!! Can’t wait to see you down in Gainesville this season !! @SteveSpurrierUF #GoGators
_michellecasey_,She would hate this picture but she doesn’t use the internet so HAPPY 75th BIRTHDAY TO MY MOMMA! https://www.instagram.com/p/B_OAV_1BeNX/?igshid=8g7ut3qky5t9
Cincodimaio5201,"Happy 75th birthday, coach! "
Goalline_Stand,@SteveSpurrierUF face when I tell him Happy 75th Birthday &amp; #RollTide
KristinEichorst,Happy 75th Birthday @SteveSpurrierUF! Having you and your family in our lives has definitely been a blessing! Have a great year! 
campususacu,"Happy 75th Birthday to one of our Star Members, Steve Spurrier! We hope you get the Star-Treatment today. #MemberMonday"
KJ3Reaction,"Spurrier to Danny Wuerffel once after throwing an interception: ""Danny, It's not your fault…It’s my fault for putting you in the game."" Love ya @SteveSpurrierUF Happy 75th Birthday Coach! "
Onfireconcerts,"Happy 75TH Birthday to Doule Lawson, bluegrass great. "
geosomerville,Happy 75th birthday to @SteveSpurrierUF - never again will I address the Head Ball Coach by his first name! #GoGators
Enrique65800659,Happy 75th Birthday to Michael Brandon 
diggerolson84,Happy 75th birthday @SteveSpurrierUF #GoGators 
BianchiWrites,"On this day in 1945, the Head Ball Coach was born in Miami Beach. Happy 75th birthday to #SteveSpurrier - a man I think is the most impactful, important figure in State of Florida sports history. Thoughts? Here's my column: http://bit.ly/3csL7Qg #Gators #Gamecocks #Apollos"
THE_BOOMSTEIN,A huge happy 75th birthday shoutout goes to this guy. #HBC
SteveFink_SID,"Happy 75th Birthday to the HBC, @SteveSpurrierUF"
AudreyJ80935849,Very happy 75th Birthday Stephen 
RickHenry10,Happy 75th birthday to the HBC! If ⁦Coach Spurrier is on the golf course today I hope he shoots his age or better! @SteveSpurrierUF⁩ ⁦@wis10⁩ #Gamecocks
NaomiJabs,Happy 75th Birthday @SteveSpurrierUF! @UF @ufalumni
juhanakarha,Happy 75th birthday to my favorite football coach : the head ball coach Steve Spurrier !!!
paulopdyke73,Happy 75th Birthday to the Ol' Ball Coach. 
IMjoealexander,"Happy birthday to the HBC ( ⁦@SteveSpurrierUF⁩ ) Celebrating Steve Spurrier's 75th birthday - The quotes, the wins and the untold stories "
Luisma_Elmejor,#HBD2HBC happy birthday 75th @SteveSpurrierUF.
HowardWilkins56,Happy 75th birthday!
ASuss49,"Happy 75th Birthday to organist (Small Faces) and actor (Doctor Who, etc.) Jimmy Winston: "
Miller_Dave,Happy 75th Birthday to HBC! #Gators
AndyDemetra,Happy 75th birthday to @GeorgiaTechFB’s 1979 quarterbacks coach. Among the players Steve Spurrier was assigned to recruit during this lone season on The Flats: a schoolboy standout from Canada named @GTToddStansbury.
PopHorrorNews,"Happy 75th birthday to NIGHT OF THE LIVING DEAD (1968) star Judith O'Dea! ""They're coming to wish you 'happy birthday,' Barbara!"" "
alec_behan,Happy 75th Birthday to Michael Brandon! One of the Thomas &amp; Friends narrators. 
DCSportsNut2,"Happy 75th birthday to ex Redskins HC, Steve Spurrier. Wish he had done better in DC. "
SunshineJoanie,"Happy 75th birthday Steve Spurrier ⁦@SteveSfpurrierUF⁩ ⁦⁦@BianchiWrites⁩ nailed your humor. Even as a loyal ⁦@FSUFootball⁩ fan, you crack me up. My favorite game: 1996 FSU 24 UF 21. ⁦@WarrickDunn⁩"
DannyWuerffel,Happy 75th Birthday to @SteveSpurrierUF —the greatest Head Ball Coach (HBC) ever! You changed the trajectory of my life and brought so much joy to the @GatorsFB and @FloridaGators Nation.
DBearmanESPN,Happy 75th birthday to the best CFB coach on the planet. Stephen Orr Spurrier. @SteveSpurrierUF Our @ClowESPN has this great ode to the HBC. #GoGators #spurrier4ever
OldRowSports,Happy 75th Birthday to the Head Ball Coach! @OldRowGators @OldRowGamecocks
SportsStorey,"Happy 75th birthday, @SteveSpurrierUF ... from all your friends at the #NissanHeismanHouse!"
sportsfanman24,"CBSSports : RT SEConCBS: Happy 75th Birthday to a Florida ICON... the Head Ball Coach, Steve Spurrier. via FloridaGators (via Twitter https://twitter.com/CBSSports/status/1252226221179576321)"
BretBrillante,Happy 75th Birthday Steve Spurrier! Too old for the grind of coaching college football but apparently perfect age to be President of the United States
eric_adelson,Happy 75th Birthday to @aafAPOLLOS coach Steve Spurrier! I think he did some other stuff in his career too.
edsbs,Happy 75th birthday to this man 
SEConCBS,"Happy 75th Birthday to a Florida ICON... the Head Ball Coach, Steve Spurrier. via @FloridaGators"
FloridaGators,Happy 75th birthday to legendary @GatorsFB Coach @SteveSpurrierUF! Reply with your birthday wishes for the head ball coach by tweeting #HBD2HBC. #GoGators
ConHistGrp,"Happy 75th birthday to our Chairman, Lord Lexden "
ANTHONYROLLER10,@SteveSpurrierUF Happy 75th birthday to the greatest coach of all time. Go Gators !!! 
GatorsChris,"Happy 75th birthday to the greatest of all #Gators. In honor of his diamond day, we gathered 75 of @SteveSpurrierUF’s most memorable/meaningful quotes during his 12 seasons as HBC."
mjakubik,"Happy 75th birthday, Steve Spurrier! Thanks for decades of funning, gunning, cunning football | Commentary "
BianchiWrites,"Happy 75th birthday to the Head Ball Coach #SteveSpurrier today. Here's my column on a man I think is the most impactful, important figure in State of Florida sports history: https://bit.ly/3csL7Qg #Gators #HBC"
MattSmithCFB,"A big Happy 75th Birthday to the one and only @SteveSpurrierUF. Shoot your age today, HBC. Some stories linked below from his 70th birthday: 10 best QBs (http://www.southernpigskin.com/sec/spurrier-at-70-his-10-best-quarterbacks) 10 best Quotes (http://www.southernpigskin.com/sec/spurrier-at-70-his-10-best-quotes/) 10 best Wins (http://www.southernpigskin.com/sec/spurrier-at-70-his-10-best-wins/)"
orlandosentinel,"Happy 75th birthday, Steve Spurrier! Thanks for decades of funning, gunning, cunning football | Commentary https://bit.ly/2RPLKLS"
vakeraj,Happy 75th birthday to the 1966 Heisman Trophy winner and SEC/National Championship winning head coach @SteveSpurrierUF!
brian232629,That man is pure evil .happy 75th birthday
Dalek114,"Happy birthday. I would swap GMB for a G&amp;T , just one. Happy 75th."
ajjax53,"Dooley: Happy 75th Birthday, HBC https://www.gatorsports.com/2020/04/dooley-happy-75th-birthday-hbc/ via @GatorSports.com"
TimeForAFilm,Wishing Michael Brandon @MrMBrandon a very Happy 75th Birthday. Love him and his missus @MsGlynisBarber in Dempsey And Makepeace. #MichaelBrandon
ninny0410,"Small Faces - I've Got Mine https://youtu.be/A3cevhViz18 via @YouTube Happy 75th Birthday Jimmy Winston(guitar, keyboards)!"
jo_jnlld7935,Happy 75th birthday. I would have switched off GMB were it not for the government minister ( Oliver Dowden) being interviewed and imagine my shock when Piers thanked him at the end of the interview for sticking up for the media? Nice one! Catch it on iplayer 
LindaRo27856935,Happy 75th Birthday Steve. Keep on going my grandmother reached 85 on Saturday we stood in the garden singing happy birthday to her. Have a great day love Linda 
catseyesjohnson,Happy 75th Birthday Stephen have a great day and best wishes for the next 75 
Wurth_Ireland,"From everyone here at Würth, we would like to wish our great founder Reinhold Würth a happy 85th birthday! We at Würth are also celebrating our 75th anniversary. It’s been a privilege to be provide products and services to all industries for the past 75 years! "
WurthUK,"From everyone here at Würth, we would like to wish our great founder Reinhold Würth a happy 85th birthday! We at Würth are also celebrating our 75th anniversary. It’s been a privilege to be provide products and services to all industries for the past 75 years! "
ArbroathFC,"Arbroath FC would like to wish Lichtie Jim Spence a very Happy 75th Birthday! Jim is really missing his Saturday afternoon visit to Gayfield with his pals As a very special present, Jim’s wife Morag Spence has bought Jim a brick on our Arbroath Supporters Wall. Happy Birthday "
mwmtalent,"A very happy 75th birthday to legendary scream queen Judith O’Dea who starred as Barbra in the classic horror movie Night of the Living Dead! “They’re coming to get you, Barbra.” May her celebration today be zombie-free! "
Ann06957684,"Happy 75th birthday, you made a very wise choice it could have ruined your day. "
RachminiManning,"Happy 75th Birthday, IATA! "
Pheelz2411,"*Have a healthy life; Live a million years; Wear an eternal smile; And keep loving me, praying for me and blessing me* *A very happy 75th birthday to you DAD ..... #75OnGod… https://www.instagram.com/p/B_MOgCWFTmgeAhuKn88kbgfnr9D6rsSfMQ1QUU0/?igshid=pxzkgyrxfq3r"
enemyofstatists,"Happy 75th birthday to the one, the only, The Old Ball Coach - Gator Legend @SteveSpurrierUF !"
orlandosports,"Happy 75th birthday, Steve Spurrier! Thanks for decades of funning, gunning, cunning football | Commentary "
TReese82,Happy 75th Birthday to Drummer Doug Clifford!
GardensCali,"Happy 75th Birthday to my favorite Uncle Henning. At 19 yrs old he lost both of his legs in Vietnam, but he is amazing to me because he is the strongest man I know. #positiveinfluences #bravesoldier #seventyfiveyearsyoung"
TroyAllenHumbl1,Happy 75th Birthday Aunt Cinnamon 
eortner,I know I’m biased but I have the best dad in the world. It pains me that I can’t hug him on his 75th birthday. But I’m blessed to at least see him and spend some time together. I love you #ChuckOrtner Happy Birthday! 
kschnatz,Happy 75th birthday Momma! A social distancing toast of sparkling cider...we love you! 
WestPalmPD,Happy 75th Birthday Murl! We are grateful we had the opportunity to share it with you. #airforce #vietnamveteran #westpalmbeach #americanhero
MWKronenberg,"Last year for @IrishBobCassidy’s 75th birthday, I created this @RingsideSeatMag cover featuring him. Happy Birthday, Bobby! "
ClwbColonnade,Happy 75th birthday @Baglan6079. Congratulations.
JamesSemaj1220,HAPPY 75th Birthday #Carousel #Carousel75
SorchaHolloway,"You are a good son, Andy . Happy 75th Birthday to your Mum xxxx"
ColemanDennehy,"The mammy's 75th birthday might have been more exciting if all the grandchildren had been able to fly over as planned for a surprise, but they're all healthy and happy so we can't complain too much. "
patjzee,I’m a Chiefs fan and today is my 75th birthday. Happy to share it with Jacobo. Happy Birthday big guy! 
JMorant5,"Happy birthday gift, for my mommas 75th tomorrow... #slicepieforbreakfast"
nemnuocaz,Happy 75th Birthday 2020 The One Where I was Quarantined Funny Quarantine Shirt 75th Birthday https://nemnuocaz.com/shirts/happy-75th-birthday-2020-the-one-where-i-was-quarantined-funny-quarantine-shirt-75th-birthday/
visuallykp,gooooood morning. happy sunday. today is my grandmother’s 75th birthday so i’m gonna bake her a cake. what’s your plans for today?
1965Djr,its my moms 75th bday today &amp; were all due to meet up in the Mids to celebrate - alas COVID19 put paid to that but instead we have just had our first Zoom meeting connecting Seaton/Axminster/Cheddar/Tipton/Stafford/Penrith with family members to wish her a very Happy Birthday !
ninny0410,"We Five - You Were On My Mind [Excellent and Best quality Original upl... https://youtu.be/W-7QHWJOzbE via @YouTube Happy 75th Birthday in Heaven Mike Stewart (guitarist) - April 19, 1945 – November 13, 2002"
liyaaatots,"happy 75th birthday lola nanay!! may God continue to bless youu,, iloveyouu"
BalfourHouston,Happy 75th Birthday to an amazing guy...Butch Milks. We love you and can’t wait to celebrate together. 
dallasrbaird,Happy Birthday! I spent my 75th on lock down. Had a cherry pie instead of a cake. Enjoy yourself and stay safe.
