username,tweet
Trainboy43,"Happy 59th Birthday to @georgelopez! The actor who voiced Rafael in Rio, Grouchy Smurf in The Smurfs 1 and 2 and guest starred as the Horror-Scope in The Casagrandes episode of the same name! #GeorgeLopez #Rio #TheSmurfs #TheCasagrandes"
MoviesTVPolls,Happy 59th Birthday @georgelopez! What TV series or Movie do you like in most? #GeorgeLopez #BallsOfFury #Lopez #SpareParts Vote &amp; Retweet your fave #birthday #poll #vote #retweet
SteveHarveyFM,Join us in wishing @georgelopez a blessed Happy 59th Birthday #SHMSBirthdays
harvest1035fm,"Happy 59th Birthday to His Excellency, tye Executive Governor of Benue State; Dr. Samuel Ortom. @GovSamuelOrtom Age with grace! We celebrate U!"
Tarkper,I felicitate with @GovSamuelOrtom on the occasion of his 59th birthday and pray to God to grant him long life and many more happy returns. 
alec_behan,Happy 59th Birthday to George Lopez! The voice of Rafael in Rio and Rio 2. 
MasanoriHorie,Happy 59th Birthday in Heaven RIP Big Terry !!! #TerryBamBamGordy #DrdeathSteveWilliams #CoronaVirusCantBeatUs
RayHansler,"Today would have been my big sister’s 59th birthday. Happy birthday, Claire, wherever you are. "
TheAaronEra,"ON THIS DAY IN WRESTLING HISTORY: April 23rd: Birthdays. ————————————— Happy 76th birthday to Tony Atlas, 59th to Terry Gordy, 36th to MOOSE, 33rd to Dominik Dijakovic, and 29th to Britt Baker. But the biggest of all... Happy 43rd birthday to the greatest of all time, JOHN CENA. "
atikusays,"atiku: Happy 59th birthday, Governor Samuel Ortom. Wishing you many more years in good health and service delivery for the good people of Benue State and Nigeria. pic.twitter.com/mnBGHgPfsa"
atiku,"Happy 59th birthday, Governor Samuel Ortom. Wishing you many more years in good health and service delivery for the good people of Benue State and Nigeria. pic.twitter.com/khNmfRuICt"
GeorgeSchmidt67,Happy 59th Birthday to CRAIG SHEFFER 
achir_james,"JYC CELEBRATES GOV ORTOM AT 59 Jechira Youth Council, JYC, under the indefatigable leadership of Comrade Achir James heartily felicitates with the Executive Governor of Benue State, His Excellency Samuel Ortom on the occasion of his 59th birthday anniversary. Happy Birthday Sir. "
jacobakpene,"Happy 59th Birthday To Benue State Governor, Samuel Ortom https://ift.tt/2VLHrm8"
Citizen_Chia,"I humbly elect to join millions of well-wishers across the world to felicitate with my principal, H.E @GovSamuelOrtom on the occasion of his 59th birthday anniversary. Happy birthday the defender of the Benue valley. "
EmKobj,@GovSamuelOrtom happy 59th birthday sir I am wishing you many more years ahead and God blessings sir this is my account sir in case yu have any give away 0038124665 unionbank
SMarieFetzer,Happy 59th Birthday @georgelopez
VintageMNHockey,"Happy 59th birthday today to former NHL goaltender &amp; former @mnwild goalie coach - Bob Mason born in International Falls, Minnesota"
meor_zulhilmi,"Happy 59th birthday Ayah, emy love you always https://www.instagram.com/p/B_Tqx3wHNKC8pBDYkO5lERghg04Ri_uCYWTNtw0/?igshid=2s2dwokfoaw5"
illinilegends,• Happy 59th Birthday to @IlliniFootball alum Chris Sigourney. He was inducted into the Elgin Sports Hall of Fame for football and baseball in 2008.
emmanuel_atser,"The Chief Press Secretary to the Benue State Governor, Mr. Terver Akase wishes the Governor a happy 59th Birthday. @TerAkase @GovSamuelOrtom https://www.facebook.com/100001385875152/posts/3102742566448575/?sfnsn=scwspmo&amp;extid=pRNLsHgxzVQCuxGy"
SNstats,Happy 59th Birthday to Jimmy Key! He went 3-1 with a 2.66 ERA in 4 career games in the World Series with the #BlueJays (1992) &amp; #Yankees (1996).
SteveHarveyFM,Join us in wishing Detroit's very own @RealByronAllen a blessed Happy 59th Birthday #SHMSBirthdays (@mix923fm)
DeniseRN14,"“Published on Nov 25, 2019 Wishing John Kennedy a Happy 59th Birthday! To many more!“"
talespin22,Happy 59th birthday to my wife of 34 years! 
BeckyMeganCrisp,"Happy 59th Birthday Dad Have a lovely day, glad it's not the big one I'm missing @Snape, Suffolk https://www.instagram.com/p/B_SrKdjnGKi/?igshid=18en7bg8cl25z"
paletta_michael,Happy 59th birthday to Jimmy Key. @Yankees @BlueJays @Orioles 4 time AllStar and 2 time world champion.
illinilegends,Happy 59th Birthday to @IlliniFootball alum Chris Sigourney. He was inducted into the Elgin Sports Hall of Fame for football and baseball in 2008.
ABDugoutStories,"Happy 59th birthday to former @BlueJays great Jimmy Key! The 15-year @MLB veteran pitched in 5 games for the Baby Jays in #MedHat in 1982, going 2-1 with a 2.30 ERA, striking out 25 batters in 31+ innings of work. Check out this video from 2014! #YXH"
CrazyRodman,Hello Twitter World !!! Happy Earth Day and also it is my 59th birthday !!! I'm thinkin' a couple HAPPY BIRTHDAYS would make this a much better day !!! 
SamLegg1,"@WVUSports @WVUfootball @ConTwpSD @WVUVarsityClub @BlueGoldNews @WVSIRecruiting Happy 59th birthday to former WVU('82-'83) &amp; NFL Pro-Bowl gridder, #15 WVU Hall of Fame QB, Jeff Hostetler."
coopincanada,Happy 59th Birthday to former Toronto Blue Jays left-hander Jimmy Key! He almost became the Jays' first Cy Young Award winner in 1987 after he posted a 17-8 record and a league-best 2.76 ERA in 261 innings in 36 starts. He finished second in the Cy Young voting to Roger Clemens. 
AbbasDangi2,Happy 59th Birthday Sir @Ayourb Remain blessed! I’m using this picture just so i can drop my account details for the giveaway! May you continue to be a blessing to others.
basnettdavid1,"Music Happy 59th Birthday to former @VenomsLegions now @venom_inc guitarist Jeffrey ""Mantas"" Dunn #BOTD "
davies581,"It’s Mrs D 59th birthday today, happy birthday "
Badboycheeta,Wish you 59th happy birthday bhagat sir.. Pls write my biography on this birthday.. 
mnralphie,"Happy 59th Birthday to Cathy Cavadini! The voice of Blossom on The Powerpuff Girls, Tanya Mousekewitz in An American Tail: Fievel Goes West and on Fievel's American Tails, and Yasha Mousekewitz on Fievel's American Tails. #CathyCavadini"
madonnaacebuche,Happy 59th birthday 
ISDub,"Happy 59th birthday, @WWEDUTCH!"
JosCastroRamos2,"Happy 59th birthday to Cathy Cavadini, the voice of Blossom from The Powerpuff Girls (classic)! #PowerpuffGirls @CatCavadini"
alec_behan,"Happy 59th Birthday to Cathy Cavadini! The voice of Blossom on The Powerpuff Girls, Tanya Mousekewitz in An American Tail: Fievel Goes West and Fievel's American Tails, and Yasha Mousekewitz in Fievel's American Tails. "
exboy5777,"A man of a great Intellect,a firm believer in the rule of law, an epitome of humility. Your Dad was a very good man, he rendered selfless service to Rivers State. Happy 59th Post Humous Birthday Hon. Barr. Emmanuel Chinwenwo Aguma. Posterity will forget you not "
UlyssesSBob,"Happy 59th Birthday to Cathy Cavadini, who gave a mouse like Fievel's sister Tanya her chance to sing a song, and a super heroine like The Powerpuff Girls' Blossom the brains to help save the world... I will always and forever be grateful, @CatCavadini, and so will the world. "
JerryBeach73,"Happy 59th (!!) Birthday to the great Don Mattingly, who found his way into every play starring @MarkArum long before his sideburns became a landmark of popular culture."
PattyLoafer,@shemarmoore happy 59th birthday
cooperstowncred,Happy 59th Birthday to Marlins manager Don Mattingly. Donnie Baseball was one of the game's best hitters in the mid-to-late '80's but fell short of the #HOF. Does he deserve a spot? I did a deep dive last fall when he was on the ballot. #Yankees.
JoeCanari,Happy 59th birthday Donnie baseball. #MLB #Yankees #DonMattingly
WaxPackGods,Happy 59th Birthday to Don Mattingly! 
dodgers_cards,"Happy 59th birthday to Don Mattingly. Donny Baseball was one of baseball’s biggest stars during his Yankee years in the 1980s and would probably be in the HOF had injuries not effected his career. As for the Dodgers, he managed LA for 5 seasons, making the postseason 3 times. "
JohnDevaneNYC,"Happy 59th Birthday to 23 Don Mattingly 23 on Monday, April 20th, 2020 #DonMattingly #DonnieBaseball #Yankees #PinstripePride"
Kiko_Sakata,"Happy 59th birthday to former @MLB first baseman and current manager Don Mattingly - 1985 AL #MVP, 6x #AllStar, 9x #GoldGlove winner, 3x #SilverSlugger - @Yankees https://baseball.tomthress.com/Articles/DonMattingly.php"
BaseballDigest,"A cover a day until we ""PLAY BALL!"" again. Happy 59th birthday to @Marlins manager and all-time @yankees great Don Mattingly, our May 1995 cover subject. See every cover and read every issue for free through 7/15. Just go to http://baseballdigest.com/free."
OldManShwan58,Today is 4/20. You know what that means....... Happy Birthday to “The Hitman” Donald Arthur Mattingly. Happy 59th. #Yankees #donniebaseball
paletta_michael,"Happy 59th birthday to “Donnie Baseball” Don Mattingly. 2,153 hits .307 lifetime average 1,099 RBI. @Yankees @YankeesPR"
NYPennNews,Happy 59th Birthday to former New York-Penn League prospect Don Mattingly (1979 Oneonta #Yankees). #NYPennLeagueHistory
abianchini23,Happy 59th birthday Don #Mattingly @blakejamieson offering signed/limited Topps Project 2020 cards. for specially inserted: 84 Tiffany PSA 8 (1:5); ‘03 Bobblehead (1:8); ‘82 TCMA PSA 8 (1:19)
abianchini23,Happy 59th birthday Don #Mattingly @blakejamieson offering signed/limited Topps Project 2020 cards. for specially inserted: 84 Tiffany PSA 8 (1:5); ‘03 Bobblehead (1:8); ‘82 TCMA PSA 8 (1:19) http://proathleteportraits.com/don-mattingly
BrianTDriscoll,"Happy 59th Birthday to my first ever sports hero, Donald Arthur Mattingly! #DonnieBaseball #Yankees #PinstripePride"
YankeesWFAN,Happy 59th birthday Don Mattingly! Here is the picture that hung next to my work station at old Yankee Stadium. And a little something I added to the wall too. 
abianchini23,Happy 59th birthday Don #Mattingly @blakejamieson offering signed/limited Topps Project 2020 cards. for specially inserted: 84 Tiffany PSA 8 (1:5); ‘03 Bobblehead (1:8); ‘82 TCMA PSA 8 (1:19) http://proathleteportraits.com/don-mattingly #packhuntersshownnomercy #baseballcards @WatchTheBreaks
BSmile,"New York #Yankees legend Don Mattingly hits his record-setting sixth grand slam of the 1987 season vs. the Boston Red Sox at Yankee Stadium! ~ Happy 59th Birthday ""Donnie Baseball""! #MLB #History"
Snazzy_M,Happy 59th birthday Mom 
PaulKatcher,"Happy 59th birthday, Don Mattingly! Here's a menu from his old sports bar in hometown Evansville. When in Indiana, get the New York chicken wings dipped in Louisiana sauce! #yankees"
BSmile,"""Hit Man"" ~ Classic Converse poster featuring Don Mattingly wearing an amazing New York #Yankees pinstripe uniform/suit. Happy 59th Birthday ""Donnie Baseball""! #MLB #History"
MrBsTweet,"@LyndhurstNick MANY HAPPY RETURNS Nicholas “DAVE” Lyndhurst ON YOUR 59th Birthday I Hope you’re keeping well,staying safe &amp; wish you a healthy successful year ahead I will also be 59 on 30th of December so I suppose we could say “THIS TIME NEXT YEAR” WE WILL BOTH BE 59 lol"
LWOS_NYYankees,"Happy 59th Birthday to former New York @Yankees 1B and current Miami @Marlins Manager, #DonnieBaseball "
timcarrollart,"Happy 59th Birthday to Don Mattingly! Here is Donnie Baseball’s iconic 1984 Donruss rookie card, made from cut common baseball cards. http://www.timcarrollart.com"
JoeStatMan64,Happy 59th Birthday to this @Yankees Legend #DonMattingly
Bird33WV,"Happy Donnie Baseball Day! 59th birthday to the man, my favorite of all time. "
SportsTechie17,"Also, Happy 59th Birthday to @Marlins skipper Don Mattingly! @MLB #Marlins #JuntosMiami #Miami #MLB"
ofah_podcast,Happy 59th birthday to Nicholas Lyndhurst! We hope you have a cushty day 
knight37,Happy 59th birthday Nicholas Lyndhurst thanks for all the laughs 
TimeForAFilm,Wishing Nicholas Lyndhurst a very Happy 59th Birthday.#NicholasLyndhurst #OnlyFoolsAndHorses
GriffinMilitary,"A nice big, 'Happy Birthday' today to Del's little brother Rodney Happy 59th Birthday to @LyndhurstNick"
elizabe52079292,Happy 59th Birthday Nicholas. Stay safe &amp; have a fab day xxx 
manocdm,#DAD IS A SON’S FIRST HERO #HBD DAD #I WANT TO WISH MY HERO A HAPPY 59TH BIRTHDAY APPA LOVE YOU SO MUCH DAD!! 
joannabombshell,"Lost her to heart attack when I was 6. I was a kid but I definitely felt the pain. Growing up w/out a mum is hard, esp when ure the only daughter in the fam. I turned out to be very independent but some days I just need a mum :') Happy 59th birthday, my guardian angel. "
abianchini23,Did I mention that today is Don Mattingly’s 59th birthday! I should know. I celebrate it every year Happy Birthday Donnie! 10% of all sales of @blakejamieson #mattingly cards and art goes to @MattinglyChrty and a great cause #BASEBALL
William46863095,A very happy 59th birthday to a 42 karat plonker @LyndhurstNick one of my favourite actors ever. Have a lovely jubbly birthday and dont get too pissed on half a lager #onlyfoolsandhorses #rodney
markforsyth2,59 years today Rangers FC went to Wolverhampton Town. Happy 59th birthday tae wee Heather Forsyth
soondalo,Happy 59th Birthday Sir Albert Martinez! Fresh na fresh parin. I love you! @AM_Fanatics #albertmartinez
TheSource,Happy 59th Birthday To Hip Hop Pioneer Grandmaster Caz! 
SourceAmyChin1,HAPPY 59TH BIRTHDAY TO HIP HOP PIONEER GRANDMASTER CAZ! https://bit.ly/34NKrTi
GetKnownRadio,New post: Happy 59th Birthday To Hip Hop Pioneer Grandmaster Caz! https://getknownradio.com/happy-59th-birthday-to-hip-hop-pioneer-grandmaster-caz/?utm_campaign=twitter&amp;utm_medium=twitter&amp;utm_source=twitter Join our discord for exclusive content Https://invite.gg/krowdedkitchen #GKR #beatmakers #producers #music #MusicArtist #beats #life #success
eRadioUS,#e_RadioUS Happy 59th Birthday To Hip Hop Pioneer Grandmaster Caz! https://e-radio.us/happy-59th-birthday-to-hip-hop-pioneer-grandmaster-caz/
SuttonJeff1961,"Today is my 59th birthday! Have a very happy birthday, it's great to find another soul that shares this day with me. "
michaelpolissky,"Please join me in wishing a very happy 59th birthday with great health &amp; ongoing success to the one and only, Mr. Kelly Hansen of Foreigner © 2020 Michael Polissky Productions, all rights reserved. http://www.michaelpolisskyproductions.com #MichaelPolisskyProductions #KellyHansen #Foreigner"
SourceAmyChin1,HAPPY 59TH BIRTHDAY TO HIP HOP PIONEER GRANDMASTER CAZ! https://bit.ly/34NKrTi
WiseAssMoFo,Happy 59th Birthday To #HipHopPioneer #GrandmasterCaz!
TheSource,Happy 59th Birthday To Hip Hop Pioneer Grandmaster Caz! http://ow.ly/BNSt30qyPSU
TheRReport1,Happy 59th Birthday To Hip Hop Pioneer Grandmaster Caz! https://thesource.com/2020/04/18/happy-59th-birthday-to-hip-hop-pioneer-grandmaster-caz/
KawonJenkins1,Happy 59th Birthday To Hip Hop Pioneer Grandmaster Caz! https://thesource.com/2020/04/18/happy-59th-birthday-to-hip-hop-pioneer-grandmaster-caz/
basnettdavid1,Wrestling Happy 59th Birthday to former @wwe wrestler Steve @brawlerreal Lombardi #BOTD 
GeorgeSchmidt67,Happy 59th Birthday to JANE LEEVES 
ninny0410,Kelly Hansen -Wheel In The Sky https://youtu.be/9o1BfNt_Ar0 via @YouTube Happy 59th Birthday Kelly Hansen!
iamsvenja_,Happy 59th birthday mum! We miss you 
MrSamuelAllen,"@fakingstarwars @LinkVoximilian @JediNewsUK @InevitablyBill @automaticgravy Happy 59th Birthday to @JaneLeeves, she voiced Lt/Commander Estoc in #LegoStarWars #TheFreemakerAdventures. Follow her also on Facebook https://www.facebook.com/LeevesJane/ &amp; Instagram https://www.instagram.com/officialjaneleeves/?hl=en."
TReese82,Happy 59th Birthday to Producer Byron Allen!
EckmanJeff,It’s my 59th. Happy Birthday! My furry buddies are helping me celebrate. 
ChickLudwig,"Happy 59th Birthday to Boomer Esiason. Master of the play-action fake. I remember driving Centerville HS QB @KirkHerbstreit to Wilmington College for a photo shoot with Boomer, who tried to recruit Kirk to Maryland. Kirk became John Cooper's 1st recruit at Ohio State. Go Bucks!"
ENQSports,"Happy 59th birthday, Boomer Esiason. Through the years "
vickymaisonet,"A Birthday shout out to a mother of 2 and a grandmother of 1! Happy 59th Birthday, mama! I hope u'll enjoy ur very special day! I always thank God for having u in my life since u were pregnant with me! Thank u for… https://www.instagram.com/p/B_FX7skh3tz/?igshid=1jjz8fc7b5jqw"
jomarssaludares,"thank you Lord for my Papa Carte’s 59th year today HAPPY BIRTHDAY PAPA, Ricarte Quilacio Saludares Sr.! "
seanrhys_james,"Happy 59th birthday to my old man. He's the reason for my taste in music, my love of football, and my sense of humour. I want to celebrate him by showing you his cameo in my Welsh Game of Thrones and just why he's my comedic inspiration (my mum won't like I said that ) "
bronwynnelson14,happy 59th birthday to my dad in Heaven!! hope i’m making u proud. love and miss u lots): 
mikekirkmire,Happy 59th Birthday to my Mom and Dad! https://www.newspapers.com/clip/13366694/wedding-announcement-kirkmiremcleod/ https://www.instagram.com/p/B_AdPMjpILs/?igshid=1t5bzwzkk2pq3
simpsosh,I was there at the unveiling. All the 68 team attended. Spoke to Kiddo and wished him a happy 59th birthday. 
mnralphie,Happy 59th Birthday to Robert Carlyle! #RobertCarlyle
BFTP4780,"Happy 59th Birthday to actor #RobertCarlyle! Carlyle is best known for the TV shows “Once Upon a Time”, “Hamish Macbeth” and “Stargate Universe” and for the films “Trainspotting”, “The Full Monty”, “The World Is Not… https://www.instagram.com/p/B--qgFTjy3O/?igshid=vhsmftjsgr4o"
TReese82,Happy 59th Birthday to Actress Jane Leeves!
OUAT_Source_FR,Happy 59th Birthday to the amazing @robertcarlyle_ ! Much love from France !
StephanieR___,"The man that ruined my life Again, happy 59th birthday, wonderful man "
alexeibez,Happy 59th Birthday to #robertcarlyle ! #actor #talent #thefullmonty #trainspotting #theworldisnotenough #scotland https://www.instagram.com/p/B--RIaAFj9y/?igshid=92buj7s1kprs
alec_behan,"Happy 59th Birthday to Robert Carlyle! The actor who played Begbie in Trainspotting and T2 Trainspotting, Renard in The World is Not Enough, and Rumplestiltskin (Mr. Gold) in Once Upon a Time. "
MerinasaPCapfan,"I would like to wish A Happy 59th Birthday to a fave actor of mine, #RobertCarlyle. I hope he has a great day. "
DarkRose_rb,HAPPY BIRTHDAY 59TH TO THIS SMALL BEAN I REALLY LOVE HIM AND IT HIS SPECIAL DAY !!! Happy birthday @robertcarlyle_
BondonianL,"Happy 59th Birthday to Robert Carlyle OBE, he portrayed Renard in the James Bond film The World Is Not Enough. #renard #robertcarlyle #jamesbond #007 #theworldisnotenough #piercebrosnan #follow #dailypost @London,… https://www.instagram.com/p/B-9lXeCDIoG/?igshid=1wme4gseps6kp"
GeorgeSchmidt67,Happy 59th Birthday to ROBERT CARLYLE @lrmeissen
JMBEuansSon,Happy 59th birthday to Robert Carlyle
weehighlandlass,Happy belated birthday to you! Imagine if someone had told us last year we couldn’t go out of our house for our 59th? Getting close to having seen it all I reckon! 
kleakuqi_,Happy 59th birthday to @robertcarlyle_ Lots of love and good health wishes from Balkans!
the00files,"Happy 59th birthday Robert Carlyle! Make it a great one! After all, what's the point in living if you can't feel alive? "
ravensegars22,Happy 59th Birthday Robert
domoniquefines,Happy 59th Birthday Dad! *Not pictured here is me getting too close* lol 
AArgini,Happy birthday Gary!!! Hope you have a fabulous 59th year!!!
lorettagribben,Happy birthday Gary. Glad u enjoyed your 59th surrounded by those you love and who love you in return. 
1967_Impala,"Happy 59th birthday @robertcarlyle_ Love from Australia, hope you and your family are keeping safe "
Deborah12474068,"I hope your birthday brings you kind thoughts and tweets, and when the madness is over, I see a 59th and a half, or three quarters celebration. Happy birthday, and thank you."
DaltonTucker5,"Happy 59th Birthday, Hiro Yamamoto! #HiroYamamoto #Soundgarden #Truly #StereoDonkey #1980s #1990s #2000s #2010s #heavymetal #grunge #garagerock #surfmusic #exotica #AlternativeMetal https://www.instagram.com/p/B-7CfPXnYPa/?igshid=arywmwqpwhgj"
ninny0410,Soundgarden - Loud Love [Studio Version] https://youtu.be/5xjVIc_5jPM via @YouTube Happy 59th Birthday Hiro Yamamoto (bassist)!
ninny0410,"Dreamgirl - Dave Matthews Band (Live at Red Rocks, 2005) https://youtu.be/NbFSNp2gy9Y via @YouTube Happy 59th Birthday Butch Taylor (keyboardist)!"
SwoutyyJae,"Happy 59th #birthday, Paps! Thanks for being the coolest dad ever! #IntrovertDad https://www.instagram.com/p/B-6HrgvpMkC/?igshid=5g3772xlsqi7"
Compensate_,"It will be 6 months tomorrow that my dad has passed away. not 1 day goes by without me thinking of you. Happy 59th birthday dad, love you lots. "
BFTP4780,"Happy 59th birthday to musician #DDVerni! Verni is best known as the co-founder and guitarist for the metal band @OverkillBand. @Ely, Iowa https://www.instagram.com/p/B-5OZKPD7KT/?igshid=10upbf6xj4j50"
MaurerBroadway,"Can you wish my father, Richard Maurer, a happy 59th birthday. It's his birthday today"
birthdayrecogn1,Happy 59th birthday to the First Human Space flight (this post was made by account manager A) 
EntropicEchelon,Happy 59th birthday to human spaceflight.
JasonBeck82,"Happy birthday to @BCSportsHall Honoured Members: -Arnie Hallgren (1933) Athlete, Baseball -Ken Pears (86th - 1934) Athlete, Soccer -Mark Wyatt (59th - 1961) Athlete, Rugby -Ty Chatman (49th - 1971) Team Member, 1994 BC Lions Bios: https://bcsportshall.com/honoured-members/"
bombCHELicious,"04•11•2020. Yesterday’s simple celebration of Daddy’s 59th Birthday (bec. his birthday fell on Good Friday). • Happy Birthday again, Daddy! We love you &amp; we miss you! Stay safe always! See you when this pandemic is… https://www.instagram.com/p/B-4i4vHAeEf/?igshid=qmvlt82l66ns"
Bigsteve48,Happy birthday! I’m waking up to my 59th birthday this morning and even though I am well loved by my wife and children and friends I Find the isolation very challenging. How lovely to be thought of by @jk_rowling!
Chrismcnulty75,Happy 59th birthday to former Morton player Danny Docherty thought he was underrated by the fans @NewMortonForum @CappielowM @mooneyleon @GerryMcGeehan
talldrnkofwater,"Happy 59th Birthday, Vincent Gallo! #vincentgallo #dailyvinny https://www.instagram.com/p/B-3kZc7jSPD/?igshid=11gldnrpc57os"
applecheeks21,It’s not April 12th on the east coast yet but it is in Japan. happy 59th birthday mom
minion986,Kind of emotional today. Today would of been my mothers 59th birthday if she did not pass away in February.. but glad she is not around with the way things sre in the world. Happy Birthday mom. Love you and miss you.. 
GeorgeSchmidt67,Happy 59th Birthday to VINCENT GALLO 
ninny0410,"Gin Blossoms - Hey Jealousy (Official Video) https://youtu.be/ah5gAkna3jI via @YouTube Happy 59th Birthday in Heaven Doug Hopkins (guitarist, songwriter) - April 11, 1961 – December 5, 1993"
indianacatholic,#OTD - Happy 59th birthday to Archbishop Charles Thompson of Indianapolis.
emmieshane,"Happy 59th Birthday, Mudra!!! @San Pedro, Laguna https://www.instagram.com/p/B-1o4doJ4xROHRUHRjXgTybiJWG53uuXXDLgiU0/?igshid=1rftn5ss28y14"
liyanarafiee,Happy 59th Birthday to my baby love emak! 11 April 2020 ~ 
Renz_Caballero,"Happy 59th birthday Ma, 1yr nalang senior ka na, makakatipid ka na sa pag commute commute kaya malalakihan mo na allowance ko HAHAHA jks. I love you and thank you for supporting me sa mga gusto ko. More birthdays to come and tama na pag share ng mga fake news sa FB ma. Ily "
marillion073,Happy 59th Birthday to the mighty Mark Kelly!!! Extraordinary talented Keyboard player and composer!! #MarkKelly #Keyboards #Marillion #ProgRock @MarillionOnline @markke11y Photo by @alisontoon
Paul_McCartneyx,Happy 59th Birthday Irene.I wish you the best of health. You are still so beautiful and more talented now than http://ever.Best wishes for the future Irene.
progrockcmty,[ Happy 59th birthday to Mr. Mark Kelly of Marillion ] What is your favourite work by him? @MarillionOnline #progressiverockcommunity #prc #progressiverock #progrock #prog #rock #markkelly #marillion
Kiko_Sakata,"Happy 59th birthday to former @MLB pitcher Kirk McCaskill - won 12+ games 5x, top-10 in ERA in AL 3x - @Angels @WhiteSox https://baseball.tomthress.com/StatTables/PlayerStats.php?id=mccak001"
ABDugoutStories,"A birthday shout-out &amp; a new story all in one! Happy 59th birthday to @CDNBaseballHOF member Kirk McCaskill, who pitched in 28 games for the #YEG Trappers between '84 &amp; '87. He was also featured in this set from 1985. Thanks @EDM_BASEBALLFAN for sharing!"
