username,tweet
SSindelar,"It was a Corvette birthday for this guy today! Happy 61st birthday to the best dad around! Sorry you had to spend it in quarintine, but honestly, the best birthdays are ones spent with me,… https://www.instagram.com/p/B_WO962jq_MvX1yDWYy2BEWzUM3WEnxyrsQ0-U0/?igshid=j8tjljh2628i"
StephenEmmett11,"Time to wish - from the radio geeks out there - a very happy 61st birthday to Radio 1 legend @therealbrunoB who was responsible for hosting the Radio 1 Top 40 show for numerous years, from 1986 to 1990 and then from 1992 to 1995. Below are some highlighted Top 40 shows he hosted."
SondraRuthRW,"Happy would-be 61st birthday to my lovely mom, pictured here with 4-year-old me and my good friend Michael the Caterpillar. "
JennyvsJennie,"@DJDENSE Hi , today is my Dad’s 61st bday , how can I get ya to send him a happy birthday video shout out . Sadly we can’t see each other on this special day , but I would love to have his favorite clipper DJ send him a happy bday ."
MyShawnj14,Hey @Tuaamann today is my mom's 61st birthday. Can I get a happy birthday from you to her?
katbyrd7,"Ok, I'm jumping on the bandwagon! I celebrated my 61st birthday yesterday. . . Breast cancer survivor, social distancer, mask-wearer, yes, for others, and I am also full of gratitude, and also plan to live many, many more years, 40 sounds good to me! Happy Birthday to us!"
BFTP4780,"Happy 61st Birthday to actor/comedian #RyanStiles! Stiles is best known for the TV shows “The Drew Carey Show”, “Whose Line Is It Anyway?”, “Two and a Half Men” and “Drew Carey’s Improv-A-Ganza”. https://www.instagram.com/p/B_TKhseDebc/?igshid=1fcjyo774m9gf"
boxoctosis,Happy 61st birthday @RobertSmith !
emmagwc02,Happy 61st birthday to the best grandma in the world! I can’t believe you and @WhoseRyanStiles have the same birthday 
LeoKatana7,"just heard that it's uncle Nigel (from penguins of madagascar ) 's voice actor Peter Capaldidays's 61st Birthday , oh my~ so it's quite equal to Nigel has his birthday too, Happy Birthday~ "
tom_brunswick,Awesome video. Really something special. Hall of Fame manager and a Hall of Fame person. And the skipper of our Cleveland Indians. And today is Terry Francona’s 61st Birthday . Happy birthday Tito! 
paletta_michael,Happy 61st Birthday to New Brighton’s own Terry “Tito” Francona. @Indians #MLB
Sportsking55,Happy 61st birthday Tito one of the best in the game 
Eich_AJ,Happy 61st birthday to a living legend. 
SoxNerd,Happy 61st birthday to former #WhiteSox minor league skipper #TerryFrancona — aka Tito. He managed #MichaelJordan aka @Jumpman23 at @BhamBarons
indiansinsider,"Wish Indians manager Terry Francona a happy 61st birthday! His birthday wish is to get back on a baseball field, don't you think?! Photo: Joshua Gunter, http://cleveland.com #Indians"
clevelanddotcom,"Wish Indians manager Terry Francona a happy 61st birthday! His birthday wish is to get back on a baseball field, don't you think?! Photo: Joshua Gunter, http://cleveland.com"
RustaRow,Happy 61st birthday to Cleveland Indians manager Terry Francona.
the80its,"Happy 61st Birthday to Catherine Mary Stewart​! @cmsall appeared in ""The Last Starfighter,"" ""Dudes” and ""Night of the Comet."" Which is your favorite? Oh, and we were so fortunate to speak with her on our podcast! Listen here: https://link.chtbl.com/s1e38 #1980s #podcast #movies"
GeorgeSchmidt67,Happy 61st Birthday to RYAN STILES 
GeorgeSchmidt67,Happy 61st Birthday to CATHERINE MARY STEWART 
deloldfield4,"Happy 61st Birthday to one of the best men I know @TallinGrizzly . Many happy returns my friend, and much love and respect "
coopincanada,Happy 61st Birthday to former Montreal Expos outfielder/first baseman Terry Francona! Francona batted .346 in 58 games with the Expos in 1984. 
Preacher5571,"Happy 61st Birthday, Robert Smith of @thecure . Your music has been part of my life for over 30 years. Best wishes and thank you. #RobertSmith #happybirthdayrobertsmith"
peakimpressions,Happy 61st Birthday @RobertSmith ! @thecure
JMUsportsblog,"Double musical nightcap tonight in honor of a few birthdays. First up, Happy 61st to Robert Smith. Here’s a little live “Pictures of You.” "
CourtRundell,"Happy happy happy birthday to my hero, Wim Hof. You are THE MAN. Here's to 61 more years of your spirit on this planet just tearing it up!!! Wim Hof's 61st Birthday &amp; 61 Minutes Ice Bath Celebration https://youtu.be/lvYI183UTVY via"
TerriMcclay1,"HaPpY Birthday to an Incredible singer/songwriter, one of my favorite songs with another Amazing Front man Brian Molko of Placebo another Amazing band, Over 4 decades of Incredible Music wishing you the best and many more amazing years Happy 61st Birthday "
gaylorduwu,without your music i would be lost. happy 61st birthday robert smith &amp; thank you for releasing the wish album 28 years ago today. 
FluffyNutterz87,"Happy 61st birthday, #RobertSmith of #TheCure! https://www.instagram.com/p/B_Ql1RHApRl/?igshid=jte1oeedvj2x"
CariCole,"""Each time I play a song it seems more real."" Happy 61st birthday to the Cure's Robert Smith! "
otisopse,Happy 61st Birthday Robert Smith 
WMSC,Happy 61st Birthday to Robert Smith of @thecure! Which song by The Cure will you be listening to today to celebrate? #tuesdaythoughts
le5lay,happy 61st birthday robert smith &lt;3 
Shakila_KM,"There truly is no better way! Happy 61st birthday, Robert. "
lilmoonwalker1,"Happy 61st birthday to Robert Smith. The story of The Cure is actually the story of this man, a musician who constantly charms and surprises us with his music #TheCure"
BrokkoliMuskel,"Das Album „Pornography“ von The Cure beginnt mit „It doesn't matter if we all die“ und endet mit „Find a cure, I must fight this sickness“ und das beschreibt unsere Welt irgendwie ganz gut. Happy 61st Birthday Robert Smith."
jeffgerard75,Happy 61st birthday to @RobertSmith of @thecure &amp; #SiouxsieAndTheBanshees whose music was a key part of the soundtrack of my younger days. #RobertSmith #TheCure
willjennings80,Happy 61st birthday Robert Smith! 
Iuxinterior,Happy 61st birthday to Robert Smith! 4-21-59 
Iuxinterior,Happy 61st birthday to Jerry Only of the Misfits! 4-21-59 
musicthatsgrand,New Wave Party RT @ThePineappleMu1: Happy 61st Birthday to the Goth Father Robert Smith of The Cure. @mastermagri love's to finish the shows on The Cur… https://twitter.com/i/web/status/1252672355299622917
StephaneMerazga,Happy 61st Birthday Robert Smith! #Summer87 #TheCure
altclassicmusic,What better way to christen a new account celebrating classic alternative music then wishing The Cure’s Robert Smith a happy 61st birthday! 
ThePineappleMu1,"Happy 61st Birthday to the Goth Father Robert Smith of The Cure. @mastermagri love's to finish the shows on The Cure, always the perfect finale! This week the show finished with The Cure, link in bio to see what it was! ⁣#cureband #thecure #robertsmith #newwave #cure #music"
Leslie_Anne1989,Happy 61st birthday to #RobertSmith from #TheCure. Pictures of you is a song that gets me through some rough shit sometimes!
pjames556,Happy 61st Birthday Robert Smith of the Cure 
unsound_method,"Happy 61st birthday, Robert Smith. Mexico loves you! "
1986Webber,Happy 61st Birthday #RobertSmith of #TheCure!
90SVAMP,happy birthday to my favorite person ever i hope he has a good 61st! 
Leary114,Happy 61st birthday to the legendary and groundbreaking ⁦@RobertSmith⁩ 
ThatEricAlper,"Happy 61st Birthday to Robert Smith of The Cure, inducted into the Rock and Roll Hall of Fame in 2019. Between 1982 and 1996, The Cure released seven studio albums, all of which reached the Top 10 in the UK. And still going strong. "
thejunebugfreak,"Happy 61st birthday to one of my all time favourite singers and songwriters, Robert Smith of The Cure. I absolutely adore his voice and his lyricism and how he's always remained true to himself no matter what any one thinks. A true original. "
mardelplato,God save Robert Smith Happy 61st Birthday 
ANNIEON,Happy 61st birthday to #RobertSmith of #TheCure #inbetweendays
periodicaudio,"Happy 61st birthday @thecure's Robert Smith! We're listening to ""Wild Mood Swings"" right now..."
ekagocenk,Tetep Boys Don’t Cry sama Love Song sih RT @Revolvermag: Happy 61st birthday to #RobertSmith! What's your favorite song from #TheCure?
BIGFMSD,Happy 61st birthday to @thecure's Robert Smith!
Revolvermag,Happy 61st birthday to #RobertSmith! What's your favorite song from #TheCure? pic.twitter.com/NfasVXsMc5
MORBIDANGELENE,"“Most of the time I'm a professional idiot. I really don't care about what other people think, which can be a bad thing.” Happy 61st Birthday, Robert Smith! "
destroyexist,"Previously on D//E... Malice, Easy Cure and Social Security // Robert Smith Won't Get A Job http://www.destroyexist.com/2019/04/malice-easy-cure-and-social-security.html Happy 61st Birthday, Robert Smith."
3TENaustin,"Happy 61st birthday to our savior and beautiful goth butterfly, Robert Smith! "
serveaux,"Happy 61st birthday to my large boy, Robert Smith. The Cure - Like Cockatoos https://youtu.be/Lp7m2sApVd0 via @YouTube"
DJCOMATOSE,"#RobertSmith Happy 61st Birthday Robert Smith, lead singer of The Cure. https://www.youtube.com/watch?v=L5CW7dwdL9M Robert Smith: ""Yesterday's Gone"" #HappyBirthdayRobertSmith @RobertSmith #TheCure @thecure #YesterdaysGone #TuesdayThoughts #TuesdayVibes #TuesdayMotivation #FourTwentyOne #April21"
bill_stratton,"And, “Happy 61st Birthday” to Robert Smith of The Cure…“I've discovered special makeup by a company called MAC. You could wear it on the surface of the sun and it wouldn't move.” "
minx1100,Happy 61st Birthday to this guy. #RoberthSmith #AhhhTheDaysOfMyYouth #TheCure
wiggsalot,HAPPY 61st BIRTHDAY ROBERT SMITH! 
StartledJesus,"Happy 61st birthday, Bob. The Cure - The Walk "
lindseybecket,Happy 61st birthday to #RobertSmith #TheCure I absolutely still would 
Laureninlex,Happy 61st Birthday #RobertSmith 
glennmrichard,...happy 61st birthday to Robert Smith of the Cure...and if there is any doubt that South Park is utterly insane and genius...enjoy this clip... 
earls_stephanie,Happy 61st birthday #RobertSmith #TheCure
Boston_Grandpa,Happy 61st Birthday Robert Smith. Don’t @me that it’s only Tuesday. The Cure - Friday I´m in Love *Official Video* https://youtu.be/ucX9hVCQT_U via @YouTube
idolator,Wishing Robert Smith of @thecure a very happy 61st birthday 
iamjurassicmark,Happy 61st birthday to @RobertSmith
deathofjeffrey,Happy 61st birthday to a big influence and inspiration. #RobertSmith
Rock_Pistol_Neo,"ロバート スミス Robert Smith (V&G of The Cure,Siouxsie & The Banshees) Happy 61st Birthday!!! 21 Apr 1959 ..... English goth / newWave / postPunk / AlternativeRock / darkWave Musician Cult Icon "
stepfathers,Happy 61st birthday to Robert Smith 
tresalupton,"Happy 61st birthday to my fave, Robert Smith! @thecure "
carolynbkelly,"I just saw Robert Smith trending and nearly had a heart attack! Anyway, happy 61st birthday my dear."
TheDaveSherrill,Happy 61st birthday to Robert Smith. A true musical genius. #happybirthdayrobertsmith
ColonyArt2018,https://youtu.be/r3OYbQ-jYB8 Happy 61st birthday Robert Smith.
Rock_Pistol_Neo,"ロバート スミス Robert Smith (V&G of The Cure,Siouxsie & The Banshees) Happy 61st Birthday!!! 21 Apr 1959 ..... English goth / newWave / postPunk / AlternativeRock / darkWave Musician Cult Icon "
Mark_YouLose,Happy 61st Birthday Robert Smith! 
dvnt9k,Happy 61st Birthday to Robert Smith of The Cure! A legend in emotionally powerful songwriting and music. @RobertSmith @TheCure
Rock_Pistol_Neo,"ロバート スミス Robert Smith (V&G of The Cure,Siouxsie & The Banshees) Happy 61st Birthday!!! 21 Apr 1959 ..... English goth / newWave / postPunk / AlternativeRock / darkWave Musician Cult Icon "
Rock_Pistol_Neo,"ロバート スミス Robert Smith (V&G of The Cure,Siouxsie & The Banshees) Happy 61st Birthday!!! 21 Apr 1959 ..... English goth / newWave / postPunk / AlternativeRock / darkWave Musician Cult Icon "
_Anagarika_,"Happy 61st, @RobertSmith of @thecure! I wish you the very best! #RobertSmith #TheCure #Birthday "
DecoherenceWave,Happy 61st birthday to sporty goth boy Robert Smith 
h0rk,"Happy 61st Birthday, Bob. (Here he is at age 21... my favorite live version of “A Forest”): "
jlwallen,"Happy 61st Birthday to the king of hair, smeared lipstick, and moody music. #RobertSmith helped me become the shoegazer I am today."
jaredjonesofcl, HAPPY 61st BIRTHDAY TO MY MOMMY! #happybirthday #happy61stbirthday #mymommy #onlychild https://www.instagram.com/p/B_Pw5S3lUNL/?igshid=bhm9mmyk4g6k
salbonoie,"Today is #RobertSmith of @thecure 61st birthday. My wife and I had our first dance to a cover of ""Just Like Heaven"" at our wedding. The Cure were always be something special to me and now to us. Happy birthday, sir. "
DaltonTucker5,"Happy 61st Birthday, Jerry Only! #JerryOnly #Misfits #KrystTheConqueror #OsakaPopstar #1970s #1980s #1990s #2000s #2010s #heavymetal #punkrock #horrorpunk https://www.instagram.com/p/B_PvbGinT5S/?igshid=1m3cum0mwx0cx"
wsk_,Happy 61st Birthday Robert Smith! Ebet Roberts. 
DEKmagazine,Happy 61st birthday to #TheCure's #robertsmith today! (Image: Ke.Mazur)
heaven__up_here,Happy 61st birthday to Robert Smith of #TheCure
phanreign,Splett's Daily Earworm™ #2 - Happy 61st Birthday Robert Smith @thecure Rock on! The Cure - Pictures Of You (Official Music Video) https://youtu.be/X8UR2TFUp8w via @YouTube #robertsmith #thecure #happybirthday #picturesofyou
InaraLorde,Happy 61st birthday to goth icon Robert Smith of the Cure May you live long and never comb your hair 
avafay,Happy 61st Birthday Robert Smith! My 16 year old self was obsessed and thrilled on that Halloween. 
jonathanperron3,"Happy 61st Birthday to Legendary Founding Member and Leader of ""The Cure"" #RobertSmith! One of my all time favorite artists. #BoysDontCry"
dk_fulton,"Happy 61st Birthday, Robert Smith #TheCure #SiouxsieAndTheBanshees The Cure Why Can't I Be You (Extended Mix) https://youtu.be/fTFt9FJkRgY via @YouTube"
girlsreallyrule,Happy 61st Birthday to @thecure frontman @RobertSmith-my OG red lipstick inspiration! 
SveaElske,Happy Birthday (61st!) to Robert Smith of The Cure. Favorite album had to be The Head on the Door from 1985..
MamyKabamy,"happy 61st birthday, Robert Smith! #TheCure"
starbucksgirl51,"Happy 61st birthday to @RobertSmith! (Gosh, how is this possible? I mean, I was rockin' to The Cure's music back in the 80s. This makes me feel so old)"
XES_Music,"Happy 61st Birthday to The Cure’s Robert Smith. We love and salute you, Robert. @thecure"
BConsumer,Happy 61st birthday Robert Smith of The Cure.
stereofiasco,"At 49, I still pay homage to one of the biggest influences on my music and life in general. Happy 61st Birthday #RobertSmith"
EliseMckenna095,"Happy 61st birthday, Robert Smith! "
consequence,"Happy 61st birthday, Robert Smith! Back in 1998, The Cure frontman saved the world from Barbara Streisand. #RobertSmith"
hellatoons,Happy 61st Birthday Robert Smith!&lt;3 
RockNRollPics, Happy 61st Birthday Robert Smith 
deadjournal,Happy 61st birthday to @RobertSmith
hon3ydrip,"Thanks for the invitation Robert Smith, @thecure but due to the ""Coronga"" virus I won't be able to come to your house this afternoon to drink that English tea and exchange some good ideas about music, but I wish you a happy 61st birthday!!! "
GeorgeSchmidt67,Happy 61st Birthday to ROBERT SMITH 
wewet23,"Happy 61st Birthday, Robert Smith! I haven't met him. Not yet. So, I became him instead. I know, it's not Friday, but, I'm in love! Have an AWESOME one, Mr Smith! "
rongiejr,Happy 61st Birthday to Robert Smith! #RobertSmith #TheCure #TheGlove https://youtu.be/BWySzNhhav0
notanniem,@thecure - In Between Days (Official Video) https://youtu.be/scif2vfg1ug via @YouTube Happy 61st Birthday #RobertSmith @melville72 
Sonicanne1,Happy 61st Birthday to Robert Smith 
TheCoun39534429,Happy 61st birthday to this absolute babe of a man. Thank you for your contribution to the music I love and for just being you. Also here is my tattoo to show my appreciation @RobertSmith #goth #robertsmith #thecure #happybirthdayrobertsmith
ghostfinder,Happy 61st birthday to @RobertSmith :)
starseeds111,Happy 61st Birthday Robert Smith 
ConcreteKraken,"Happy 61st Birthday to my musical hero - his eminence, Mr. Robert Smith - may your days be inbetween and your flowers always bloody... "
ninny0410,"Cowboy Junkies - Sun Comes Up https://youtu.be/5PofE-eowgo via @YouTube Happy 61st Birthday Michael Timmins (guitarist, songwriter)!"
JanScholl,"Happy 94h birthday to the queen. Happy 61st to my twin sisters Kay and Karen in Iowa. Happy 48th anniversary of my first date with hubby. What a great day even if it's quiet and laid back. WE ARE ALL ALIVE!!! See you next year, same time same planet!"
justlikehheaven,"happy 61st birthday to my dad, ma twin nd the best person alive: robert smith &lt;3 &lt;3 &lt;3 "
AbigailDhee,"Happy 61st Birthday, my dearest Kartini .. Love you, Mommy "
themarktitch147,Happy 61st Birthday to Robert Smith today...one of my all time heroes for sure #RobertSmith @RobertSmith @thecure @RogerODonnellX @reevesgabrels #thecure #Legendary #HAPPYBIRTHDAY
clarrieanne,Happy 61st Birthday Robert Smith 
Ajarncom,Happy 61st birthday Rob. #TheCure
reenacure,Happy 61st birthday Robert Smith! 
Novizio60,La musica che ci piace (ri)ascoltare Ai tempi del Covid -19 Happy 61st Birthday #RobertSmith @thecure Lullaby (1989) https://youtu.be/ijxk-fgcg7c di @YouTube
ErickFoo,Happy 61st Birthday dear old friend. @RobertSmith #TheCure #RobertSmith
missloveapples,Happy 61st Birthday @RobertSmith
songquotes70,Happy 61st Birthday Robert Smith (The Cure) @RobertSmith #RobertSmith
nottco,"Happy 61st Birthday Robert Smith ""I lose myself in music because I can't be bothered explaining what I feel to anyone else around me."" @thecure @NewWaveAndPunk Ebet Roberts"
JakeRudh,Happy 61st birthday to #RobertSmith of #TheCure.
cowcart1,Happy 61st Birthday to the man who is Robert Smith goth god who music ive got lost in so many times good and bad he is just a legend 
Shakila_KM,"Happy 61st birthday to my absolute hero and favourite musician, the extraordinary @RobertSmith of @thecure This year marks 35 years since I had the pleasure of meeting him in 1985. One of the best and most memorable experiences of my life! #HBDRobertSmith "
riannarevanche,Happy 61st Birthday to a living legend who changed music forever 
ravensegars22,Happy 61st Birthday
ianroy27,"Happy 61st Birthday, #RobertSmith #thecure #thecureband https://www.instagram.com/p/B_Ok9z0ApWM/?igshid=1bgmhfeqa9j6l"
ButtigiegAndrew,"A very Happy 61st Birthday to the musical genius, Robert James Smith. #happybirthdayrobertsmith"
mnralphie,"Happy 61st Birthday to Clint Howard! The actor who played Seymour in Apollo 13, Paco in The Waterboy, Whobris in How the Grinch Stole Christmas (2000), Ralakili in Solo: A Star Wars Story, and one of the original voices of Roo in the Winnie the Pooh franchise. #ClintHoward"
RenLaz17,Happy 61st Birthday Robert Smith of The Cure.. #TheCure #RobertSmith
tommcallist3r,Happy 61st birthday to my absolute hero and the most beautiful man to ever live robert smith 
GothCity1,Happy Birthday to the 61st Robert... @thecure
GothCity2,Happy Birthday to the 61st Robert... @thecure #Nachtschicht
ClassicMovieHub,"Happy 61st Birthday Clint Howard! Born April 20, 1959... Ron Howard's younger brother, who appeared in over 240 film/tv roles including The Waterboy, Night Shift, Cocoon, Apollo 13 - and of course played Mark Wedloe on TV's Gentle Ben! "
TPuszczewicz,Happy 61st birthday to #ClintHoward. Ron's younger brother. I don't see him wearing a dam hat to hide his baldness unlike Ron who is to scared to show his head and retired from acting because he's bald. At least Clint has guts.
gettv,"Happy 61st birthday #ClintHoward! From THE ANDY GRIFFITH SHOW to today, he’s been acting for his entire life! What's your favorite role? https://bit.ly/2DlYK4M"
ChrisLJackson_,"Here's to Mr. 61st! Happy Birthday, StayHome Shout Out from a Fan of House Howards. "
LibertatemFirst,Happy 61st Birthday!! And many more to come!! Thank you for the inspiration of health to me. USA-Philadelphia
_VJ77,Oh I’m so jealous I would love my own IceBath! Aww Happy 61st Birthday IceMan Thank you for liking my tweet earlier today made my day knowing you had read it! Hope you have had a great Birthday! X
obessivelyspeak,"Happy 61st birthday to my father. I love you Dad, wish I was home to celebrate with you. "
alec_behan,"Happy 61st Birthday to Clint Howard! The actor who played Seymour Liebergot in Apollo 13, Paco in The Waterboy, Whobris in How the Grinch Stole Christmas (2000), Ralakili in Solo: A Star Wars Story, and one of the original voices of Roo in the Winnie the Pooh franchise. "
galaxienema,"Happy 61st Birthday! MR. Howard Close to 61 years of entertainment, with all the ups and downs. Hopefully we have you in many more movies, your never boring #clinthoward #happybirthday #theicecreamman #evilspeak… https://www.instagram.com/p/B_NN6S5lpws/?igshid=ov6lc6slygrt"
dmathches,Happy 61st birthday to everybody's favorite weird little brother Clint Howard. 
GeorgeSchmidt67,Happy 61st Birthday to CLINT HOWARD 
MrSamuelAllen,"@fakingstarwars @LinkVoximilian Happy 61st Birthday to @theclinthoward, he played Ralakili in #SoloAStarWarsStory. He's the younger brother of director @RealRonHoward and the uncle of @BryceDHoward. Follow him also on Facebook https://www.facebook.com/clint.howard.946. #MakeSolo2Happen"
DenisePhyllis2,Happy birthday! Today is my 61st.
zugloilany,Happy Birthday! (I had my 61st few days ago on day of Thursday and I was born on Thursday also)
LCSTORM2,Happy 61st Birthday Kathryn! 
dodgers_cards,"Happy 61st birthday to RJ Reynolds. Reynolds was a top minor league prospect for the Dodgers but just played parts of 3 seasons for LA before being traded in mid-1985 for Bill Madlock. In all, he would play 8 big league seasons before finishing his career in Japan &amp; Mexico. "
GBeerline,"Happy 61st birthday! My age, too. We’re so lucky to be alive and past age of worrying what others think..have a great day + fulfilling year!"
1988_cyclone,Happy 61st Birthday! https://twitter.com/kathrynresister/status/1251753568958177281
KarenLemle,Happy birthday!! I too will be 61 soon and my husband just celebrated his 61st in quarantine time as well. Many happy returns of the day to you!
Mtamerri,"Happy 61st Birthday Dr @osipuka, hope retirement is treating you well and continue to treat you well, no need for you to campaign for that losing horse, Biden, just enjoy retirement"
AlphaSomega2012,Happy 61st birthday and wish you 61 more
leighkeeston,"Wife's 61st birthday today - she's got an old card I found at the back of a drawer &amp; half a (big!) bar of chocolate. I have to keep out of supermarkets, she's been ill &amp; is vunerable - no delivery shop available for wks &amp; my small online order never came! She's still happy!"
ShaunQuigo,"Happy 61st birthday to me dad, are 1st birthday without him. Love you pops #SWA @TranmereRovers @billyormond"
westmm4028,"It is a lovely 61st birthday present. Your writing has filled my life with tears, fears and many happy years."
jolensmaureen,"Btw! Happy happy birthday! My king, my boyfriend and My Father, iloveyouu so much pa kahit napaka pasaway ko sayo hihi sorry po. Mahal na mahal ka namin nina ate, kuya at mama godbless goodhealth more birthday to come papa mwaa happy happy 61st birthday po "
MajorMinnesota,Happy 61st birthday to 1977 St. Cloud Tech graduate and @StCloudState Hall of Famer Jim Eisenreich. He made his major league debut batting leadoff and playing center field in the #MNTwins' first-ever regular season game at the Metrodome.
xmssweetnessx,Happy Birthday! Start planning your 61st birthday bash! Make it EPIC.. One for the history books.. one that people will talk about for weeks!
Beb3em,"I never knew life would be so dark without you. So unbearable, so lame. Today would have been your 61st. birthday, so all I can do is say a prayer for you and wish you a happy birthday in heaven, my best friend, my… https://www.instagram.com/p/B_I4TnsH3r1/?igshid=53eseb6rj7gj"
Spottskelly62,Happy birthday to you sir James. You share this wondrous day with my father and mother on their 61st anniversary 
THEGINSTITUTE,"Happy 61st Birthday! Dr. Marcy L. Street: The First African American Mohs Surgeon, Founder of Doctor's Approach, Beloved Daughter, Mother, Sister, Mentor."
jonathanbrazee,"I started late . . . they were due on my 61st birthday. But I am so happy now. It is the most difficult thing I've ever done, but I'd have it no other way. You will do great!"
funoka,"Happy 61st Birthday to Jim Eisenreich -- @StCloudMN_News native who came up with @Twins, became a star for @Royals and played in the World Series with @Phillies and @Marlins What a story!"
margieavila67,"Today was supposed to be my mom's 61st birthday, who passed away in January of this year. I know you are spending your birthday with grandma and dad in heaven, but I wish you are spending your birthday with me. I love and miss you like crazy. Happy Birthday to my mom! "
habbykins,@kpmc85 Did my 61St in March.. Have a fantastic day. If the sun is out enjoy. Happy birthday
TwinsAlmanac,Happy 61st birthday to 1977 St. Cloud Tech graduate and @StCloudState Hall of Famer Jim Eisenreich. He made his major league debut batting leadoff and playing center field in the #MNTwins' first-ever regular season game at the Metrodome. http://twinsalmanac.com/jimeisenreich/
Dalek114,"Plan your 61st birthday party to make up for this years lockdown. For today, a large glass of wine. Happy 60th."
DaysTwins,"Happy 61st Birthday to former #MNTwins OF Jim Eisenreich. Drafted by the Twins from @SCSUHuskies_BB in 1980, he debuted in 1982 &amp; played 48 games over 3 years. Left pro ball due to Tourette Syndrome. Returned and played 12 more MLB seasons. Hit .500 with HR in 1997 World Series."
steveraff55,Plan for a big party with all your friends and relatives on your 61st. Happy Birthday by the way 
ninny0410,"Negativland - ""Aluminum or Glass"" https://youtu.be/XY0ASHW3604 via @YouTube Happy 61st Birthday in Heaven Richard Lyons - April 19, 1959 – April 19, 2016 R.I.P."
mnralphie,"Happy 61st Birthday to Sean Bean! The actor who played Alec Trevelyan in GoldenEye, Boromir in The Lord of the Rings movies, Ulrich in Black Death, Ned in Game of Thrones, Stinger Apini in Jupiter Ascending, Corporal Hill in Pixels (2015), Mitch Henderson in The Martian (2015). "
BFTP4780,"Happy 61st Birthday to actor #SeanBean! Bean is best known for the films “Patriot Games”, “GoldenEye”, “National Treasure”, “Troy” and “The Lord of the Rings” trilogy. https://www.instagram.com/p/B_GVxUdj45g/?igshid=dvhlbo3z9l7b"
TReese82,Happy 61st Birthday to Actress Catherine Mary Stewart!
MiddleShots,Happy 61st Birthday to Sean Bean! 
PopHorrorNews,"Happy 61st birthday to Sean Bean, star of GOLDENEYE, EQUILIBRIUM, THE LORD OF THE RINGS: THE FELLOWSHIP OF THE RING, BLACK DEATH, GAME OF THRONES, RONIN, TROY, THE DARK, THE HITCHER, DEATH RACE 2, SNOWPIERCER (TV), and more! "
singshinekim,Read Bookmiser on Instagram: “Happy 61st birthday to Barbie!! She sure looks good for her age.”: 
alec_behan,"Happy 61st Birthday to Sean Bean! The actor who played Boromir in The Lord of the Rings movies, Ned in Game of Thrones, Ulrich in Black Death, Stinger Apini in Jupiter Ascending, Mitch Henderson in The Martian (2015), and Alec Trevelyan in GoldenEye. "
TPuszczewicz,Happy 61st birthday to #SeanBean. The King of dying. He seems to have a hard time making it to the end of a movie or TV Series.
HectorNavarro_,Happy 61st Birthday Sean Bean! 
ChristiadiV,Happy Birthday Sean Bean! #SeanBean #Happy61stBirthday 
Thelllusionist,Wishing a very happy 61st birthday to none other than Sean Bean! 
BondonianL,"Happy 61st Birthday To Shaun Mark Bean, credited professionally as Sean Bean is an English actor. He portrayed the part of 006 Alec Trevelyan also known as Janus in the 1995 James bond film Goldeneye. #seanbean #006… https://www.instagram.com/p/B_FNuAxDc7y/?igshid=sx4bsswvkwuh"
GeorgeSchmidt67,Happy 61st Birthday to SEAN BEAN 
