username,tweet
J_P_Hawkins,Happy 83rd Birthday Jack. Legend #JackNicholson #hero #idol #eyebrows
cfilm71,Happy 83rd Birthday to Jack Nicholson. One of the greatest actors of all time. 
a1exsouthern,Happy 83rd birthday jack nicholson. Presumably having some sort of substance-fuelled zoom party with what’s left of the counterculture. And cake. 
MikeTruesdale,"Happy 83rd birthday to an absolute G, Jack Nicholson. Watch him in #Heartburn on @PlutoTV Comedy tonight at 7PM ET. https://pluto.tv/live-tv/pluto-tv-comedy"
LosAngeleno,"Happy 83rd birthday, Jack "
his_spaghetti,HAPPY 83rd BIRTHDAY JACK NICHOLSON
firstrowreviews,Happy 83rd birthday Jack Nicholson! 
tartanbaffies,And he wasn't bad as Colonel Jessup in A Few Good Men so while I'm tweeting #JackNicholson...Happy 83rd birthday 
SheridanReport,Jack Nicholson gets mad during the Magic - #Lakers game two. https://youtu.be/WwPAlbFiUyE via @YouTube Happy 83rd birthday Jack! #JackNicholson
MovingImageNYC,Happy 83rd birthday to Jack Nicholson. What's your favorite performance of his? : Nicholson on the set of CHINATOWN (1974). #BornOnThisDay
lyssbenz,"happy 83rd birthday to jack nicholson, an absolute LEGEND "
PopHorrorNews,"Happy 83rd birthday to Jack Nicholson, star of THE SHINING, WOLF, THE WITCHES OF EASTWICK, LITTLE SHOP OF HORRORS, THE RAVEN, THE TERROR, MARS ATTACKS, and more! "
PYarmoluk,"Happy Birthday to one of the most iconic Angeleno’s in history. I’ll never forget sitting next to you at the Golden Globes years ago. You were cracking wise, pounding champagne and winking at every woman that walked by. Happy 83rd Mr Jack Nicholson. "
Fcsnva,"A most happy 83rd birthday to #JackNicholson, who has given more great performances than one can count, but I think his essential role is McMurphy in ONE FLEW OVER THE CUCKOO'S NEST, where his life affirming individualism clashes with Nurse Ratched, the ultimate piss pot tyrant."
TheRunner87,Happy 83rd birthday to this man 
jes6605,@G81JAM did you know it's Jack Nicholsons birthday today .... Happy 83rd.
ItsAhmedSaber,Happy 83rd birthday to the iconic Jack Nicholson ⁦ ⁩ 
SDHarley,Happy 83rd Birthday to this OG! Everyone looks better on a Harley! #JackNicholson #sandiegoharley
ThatBamaGuy666,Happy 83rd Birthday to Jack Nicholson. #jacknicholson #thejoker #wolf #theshining #thewitchesofeastwick #onewhoflewoverthecuckoosnest #batman #marsattacks
GalaxyTheatres,Happy 83rd birthday to Jack Nicholson! Time to look back at his greatest roles. Any favorites come to mind? 
HookedonHorror,Happy 83rd Birthday Jack Nicholson Enjoy a few bts pics from some his most iconic roles . . . . #jacknicholson #happybirthday #theshining #behindthescenes #bts #batman #wolf #oneflewoverthecuckoosnest #horror… https://www.instagram.com/p/B_S03YXj1pH/?igshid=14uy2p00h3air
MirOupic,"Happy 83rd #birthday, #JackNicholson! Pictured with #MichelangeloAntonioni on the set of #ThePASSENGER."
filmdialogueone,"""I wanted to be the best actor possible. I worked very hard at the craft of it."" He succeeded. Happy 83rd birthday Jack Nicholson. @SonyMovieCh #BornOnThisDay"
GaryBuglass,Happy 83rd birthday to this absolute legend #JackNicholson
NoDogma13,Happy 83rd Birthday to this guy! #JackNicholson
CinemaTotalAten,"Happy 83rd birthday, Jack Nicholson! Foto: Thomas Pollart "
SAMOYEDCORE,Happy 83rd #birthday to all-time greatest actor Jack Nicholson ! 
TheBoxOfficeGuy,"Happy 83rd birthday to the legendary Jack Nicholson. Too may great films to list within 280 characters. I sincerely hope we het one more movie out of him. It would be a shame if ""How Do You Know"" was his last ever on screen appearance. "
KyloJared,@elaine4animals Happy 83rd Birthday Jack Nicholson 
justinenriquez_,HAPPY 83RD BIRTHDAY TO JACK NICHOLSON! Acting GOAT and most iconic fan in the world. A man that sacrificed his youngest son to Kevin Garnett in Game 7 of the 2010 NBA Finals so the @Lakers could capture their 16th World Championship against their archenemy @celtics. #LakeShow
sistercelluloid,"Happy 83rd Birthday, John Joseph Nicholson!! #TCMParty"
iambriansales,Happy 83rd birthday to the one and only Jack Nicholson 
chuuzus,happy 83rd birthday Jack Nicholson 
TVScenes_,Happy 83rd Birthday ! #JackNicholson
HistoftheBatman,"Wish Jack Nicholson, who portrayed Jack Napier / The #Joker in Tim Burton’s 1989 film “#Batman”, a happy 83rd birthday! https://bit.ly/2VSfZmz #Batman89 by @herbritts"
BestClassicBnds,"Happy 83rd Birthday, Jack Nicholson! He earned the second of his 12 Oscar nominations for this performance, and his first as Best Actor. #FiveEasyPieces #NoSubstitutions https://bestclassicbands.com/five-easy-pieces-diner-scene-11-30-15/"
back280s,Happy 83rd birthday to #jacknicholson
LostInFilm,"Happy 83rd birthday, Jack Nicholson! "
MatthewVeasey,"Happy 83rd birthday, Jack. Hasn’t appeared in a film in a full decade now. "
ProbsMcGobs,"Happy 83rd Birthday to the King of Everything Cool. My favorite actor of all time, Mr. Jack Nicholson. "
2030error,Happy 83rd birthday 
_Sam9er,"Happy 83rd birthday to the Legendary, The One and only, Jack Nicholson! "
gironi_camilla,Ci sono poche certezze in questa vita e #JackNicholson è una di queste. Happy 83rd birthday man! 
Lewis_Brothers,Happy 83rd Birthday Jack Nicholson! We made a series called The Quaranting ft. @CostaJames in your honor! #JackNicholson #Quarantine
DavidkFarah,He might be an asshole but we still love him Happy 83rd Birthday to Jack Nicholson 
BuzzedMamba,"Happy 83rd birthday to the most famous Laker fan, Jack Nicholson! 83! "
tvs_movies,"Happy 83rd Birthday to Jack Nicholson , "
LauraRebelSolo,Happy 83rd Birthday Jack Nicholson! 
HalHaneyArt,Happy 83rd birthday to the great Jack Nicholson! This whole WORLD needs an enema! #JackNicholson #TheShining #Batman #TheJoker
CultureCrave,Happy 83rd Birthday to Jack Nicholson 
thmscrty,happy 83rd birthday to the goat jack nicholson
HillaryWarnedUs,"Happy 83rd birthday, Jack. It's been ten years since you've been in a movie, and they just haven't been as good since. "
1428_Elm,"Happy 83rd Birthday to one of our favorite actors, Jack Nicholson. From his early forays in horror with Roger Corman to his signature roles in Chinatown, One Flew over the Cuckoo's Nest, The Shining, Batman &amp; The Departed his effortlessly cool style will always be timeless. "
carlapunkgirl,"Happy 83rd birthday to a absolute legend in acting!! Happy birthday Jack Nicholson!!,, "" here's johnny!!!"" "
decadesbesttv,"Happy 83rd #Birthday to American actor &amp; filmmaker, #JackNicholson! His prolific career has spanned more than 60 years &amp; includes a variety of roles in films as 'One Flew Over The Cuckoo's Nest', 'As Good As It Gets' &amp; 'A Few Good Men'. Nicholson was known to be a class clown."
SportsJimShow,Happy 83rd Birthday to the Joker 
luismetology,It’s Jack Nicholson’s 83rd? Wow happy birthday to a legend. We stan The Shining even more now that we’re living through it.
JoshSmithActor,"Happy 83rd Birthday to my favourite actor Jack Nicholson,he’s the reason I decided I wanted to be an actor so I’ve been drawing him on his birthday for years now haha #JackNicholson #oneflewoverthecuckoosnest #drawing #pencildrawing #art"
JFlusher,"Happy 83rd Birthday Jack Nicholson! From #TheShining to #TheBucketList Jack has always been one of #AFewGoodMen who’s memorable screen performances always deliver! And, in a world where facts matter — whether we can handle it or not — we need more truth, and we need more Jack!"
TheGood_Films,Happy 83rd Birthday Jack Nicholson!!! 
eastwes,"Happy 83rd birthday to Jack Nicholson, who played the original ""Micky"" on the first season of The Monkees, but was fired because he kept demanding to play congas, and also because he kept calling them ""congo drums"" no matter how many times he was corrected. "
0_E_C_S_0,Happy 83rd birthday !!! 
CCXIII,"Happy 83rd birthday to the incomparable, the inimitable, iconic and one of my heroes, Jack Nicholson. (He was the best Joker too there I said it) "
srfmariod,Young Jack Nicholson would be great as Trevor in a real life GTA production. Happy 83rd Birthday to the great Jack Nicholson 
BenSteelmanSN,"""This town needs an enema!"" And a happy 83rd birthday to Mr. Jack Nicholson."
7thSierra,Happy 83rd birthday to legend Jack Nicholson! 
AntonioMSoares,"Happy 83rd Birthday, Mr.Jack Nicholson "
Ballislife,"Happy 83rd birthday to legendary actor and Lakers superfan Jack Nicholson. While filming 'The Departed' in 2006, he reportedly had all Celtics gear banned from the set. "
FamousBirthdays,"Let's wish the original Joker, Jack Nicholson, a very Happy 83rd Birthday! "
FilmLinc,"Happy 83rd birthday, Jack Nicholson! Pictured with Michelangelo Antonioni on the set of THE PASSENGER. "
SickJay84,Happy 83rd birthday to the legendary Jack Nicholson! #JackNicholson #HappyBirthday
dorru12,"Happy 83rd Birthday to Jack Nicholson, The Man, The Myth, The Legend "
BKColborne,"Happy 83rd Birthday to the man who brought one of the greatest horror icons to life, the legend himself; Jack Nicholson! -… https://www.instagram.com/p/B_SdWsnFLRH/?igshid=1lm395y5whgz5"
DennisDePew,"“Acting is everybody's favorite second job.”- Jack Nicholson Happy 83rd Birthday, Jack Born : April 22, 1937 #JackNicholson"
MoviesCoverage,"Happy 83rd Birthday to Jack Nicholson! In a career that spanned 6 decades, which Nicholson movie is your favourite? The Shining One Flew Over The Cuckoo's Nest As Good As It Gets Chinatown Any other films? RT RT RT RT RT RT RT RT RT RT RT #JackNicholson"
GroovyReflctns,"Happy 83rd birthday actor John Joseph ""Jack"" Nicholson "
RawbertBeef,Happy 83rd birthday to this boomer 
stqnleykubrick,"happy 83rd birthday to my man, jack nicholson ٩◔‿◔۶ "
rachelc0hen,it my grandmas 83rd birthday and she fully asked her @amazon alexa to sing her happy birthday this morning. glad alexa is able to fill the void of not being able to spend time with friends and family #quarantinebirthday
MikaeelMohammad,"Extraterrestrial Phenom Unbelievably mesmerising, what you've contributed to the cinema is incredibly commendable and thank you for making me dive ""deliriously"" into The Shining's unfathomable abyss by your immortal hypnotic performance. Happy ""83rd"" Birthday Jack Nicholson"
ClassicMovieHub,"Happy 83rd Birthday Jack Nicholson! Born April 22, 1937... Easy Rider, 5 Easy Pieces, Carnal Knowledge, One Flew Over Cuckoo's Nest, Chinatown, Shining, Postman Always Rings Twice, Terms of Endearment, Prizzi's Honor, Batman, Few Good Men, Something's Gotta Give, The Departed "
jamesatkinson27,"Happy 83rd birthday, to one of my favourite actors of all time...Jack. "
AngelaKingKUOW,JACK!!! Happy 83rd birthday!!! 
FilmDetective,"“Heeere’s Johnny!” Wishing a very happy 83rd birthday to Hollywood mainstay, Jack Nicholson! Join us in celebrating this scene-stealing, three-time Academy Award winner in “The Terror” (1963) and “The Little Shop of Horrors” (1960) on The Film Detective: https://bit.ly/TFD_Nicholson"
tartanbaffies,"Here's another wee Jack Nicholson gif as Billy ""Badass"" Buddusky in one of my favourite films of his The Last Detail - Happy 83rd birthday, #JackNicholson"
DoYouRemember,Happy 83rd Birthday to Jack Nicholson! What's your favorite film starring Jack? #DoYouRemember
stanleygoodsp12,"Happy 83rd Birthday, Jack Nicholson! "
iShowTunes,"Happy 83rd Birthday to the incomparable, incorrigible, incredible #JackNicholson !!!"
alec_behan,Happy 83rd Birthday to Jack Nicholson! #JackNicholson
TheDaviesLocker,Happy 83rd Birthday John Joseph Nicholson! What's your favourite Jack Nicholson movie? #HappyBirthday #JackNicholson #Movie #Film #TheShining #AFewGoodMen #TheDeparted #Batman #OneFlewOverTheCuckoosNest #HBD
PaddiePaul,Happy 83rd Birthday to Jack Nicholson 
queenofwands79,Happy 83rd birthday to this great man! 
RossyOnTheMic,Happy 83rd birthday to this legend..... 
NCCinemas,"Happy 83rd Birthday #JackNicholson! Did you know that he's the most nominated actor in the Academy Awards' history? He’s been nominated 12 times, winning twice. What’s your favourite Jack Nicholson movie? Let us know in the comments below! #CelebrateMoments #WeLoveMovies "
Zsavooz,Happy 83rd birthday to Jack Nicholson. 
HindsightHorror,"Happy 83rd birthday to this badass. @Darth_Jader_ &amp; @northfoggy aren't worthy, and they're okay with it. #JackNicholson #HappyBirthday #TheJoker"
HorrorMovieBBQ,"Happy 83rd Birthday to The Joker himself, our number one...AHHH GUY...JACK NICHOLSON! "
TorFilmSociety,"Happy 83rd birthday to Jack Nicholson! A 3-time Oscar winner (can you name the films?) he hasn't been seen onscreen since 2010's How Do You Know. Known as much for his personal life (Anjelica Huston, 5 children, love of the LA Lakers) as his work, he makes few public appearances. "
spiritum_ritz,"""Age is the first limitation on roles that I've ever had to encounter, and I hit that awhile ago."" Happy 83rd birthday Jack Nicholson, YOU'RE HUGE "
tartanbaffies,"Happy 83rd birthday, #JackNicholson!"
pipoca_assada,"Happy 83rd Birthday to Jack Nicholson! John Joseph Jack Nicholson. Ator, cineasta, produtor e roteirista, nasceu dia 22 de abril de 1937. Considerado como um dos maiores atores da história, foi indicado doze vezes… https://www.instagram.com/p/B_SSFoyjBY-/?igshid=b7utyudnj9cm"
JessSolisUHF,Happy 83rd Birthday Jack Nicholson! http://www.ghoulishgrinfilms.com/2020/04/all-play-and-no-work-makes-jack.html #JackNicholson #TheShining #Joker #Wolf #Oscars #Hollywood
FilmstoFilms_,Happy 83rd birthday to the great Jack Nicholson! 
SamBobLev,Why don’t reporters ever talk to THESE kinds of people in diners? Happy 83rd birthday to Jack Nicholson. 
90sManiax,Happy 83rd Birthday to Jack Nicholson! 
CorbinMontague,"Happy 83rd birthday, you legend. "
mistermoviespod,"happy 83rd birthday to jack nicholson, i love you ""one of the greats!"" - mister movies "
FmoviesTv,"Happy 83rd birthday to the Legendary, The One and only, Jack Nicholson! Which film do you like the most? #HappyBirthday #Jacknicholson #legend #birthdaywishes"
HectorNavarro_,Happy 83rd Birthday to absolute legend Jack Nicholson! “I don't want people to know what I'm actually like. It's not good for an actor.” 
GeekVibesNation,"Happy 83rd Birthday To The Man and The Legend, Jack Nicholson! #HappyBirthdayJack #TheShining #TheJoker What is your favorite movie or role that Jack has played in?"
SonyMovieCh,"""I wanted to be the best actor possible. I worked very hard at the craft of it."" He succeeded. Happy 83rd birthday Jack Nicholson. #BornOnThisDay"
LetstalkMovie_,"Happy 83rd Birthday to Jack Nicholson, one of the greatest actors of all time. "
TheSpiderBaby,Happy 83rd Birthday: 
NextBestPicture,Happy 83rd Birthday to Jack Nicholson!! What is your favorite performance by the 3-time Academy Award winner? #FilmTwitter
PaulGrondahl,Happy 83rd birthday Jack Nicholson. Remembering when you &amp; Meryl Streep lighted up Albany with “Ironweed.” https://www.timesunion.com/tuplus-local/article/An-insider-s-viewer-s-guide-to-Ironweed-with-10783754.php
deadlybantai,"—❝working with Jack was really exceptional because you’re working with someone who started out really as a writer he appreciates good writing, understands it, and knows how to turn certain phrases, even down to little things.❞ happy 83rd birthday, Jack Nicholson! "
MaineMan1979,Happy 83rd Birthday #JackNicholson - here is a drawing I did of him a while back
HorrorCon2013,Happy 83rd Birthday to Jack Nicholson! 
GeorgeSchmidt67,Happy 83rd Birthday to JACK NICHOLSON 
Montieeee_,Happy 83rd Birthday To The Acting Legend Jack Nicholson! 
RachelsErotica,"""I want the truth!"" ""You can't handle the truth!"" Happy 83rd Birthday to Jack Nicholson! "
ticklemypicklex,"Happy 83rd birthday to Jack Nicholson, one of the best "
JoelMuirhead,"Happy 83rd birthday, Jack. "
MrG86,Happy 83rd Birthday Jack Nicholson! 
alejandrocavie3,"Hoy cumple años uno de los grandes, un actor polifacético y con un talento único. Atrás quedan papeles únicos que recordaremos por siempre. Happy 83rd Birthday to JACK NICHOLSON #Legend"
ADBarker,Happy 83rd birthday to the absolute rock star. My favourite actor. #jacknicholson
KyleMBrookes,Happy 83rd Birthday to my biggest on screen idol. #JackNicholson
GaryJMatthews,Happy 83rd Birthday to Jack Nicholson 
HiDarknesspod,"Here's Johnny!!! Today we wish one of everybody's favourite actors ever to play the clown prince of crime, a very happy 83rd birthday to Mr Jack Nicholson!!! "
josephh23988300,Happy 83rd birthday to Jack Nickelson 
RealEOC,"“If you get an impulse in a scene, no matter how wrong it seems, follow the impulse. It might be something and if it ain't - take two!” Happy 83rd Birthday, Jack Nicholson! "
LaFamiliaFilm,Happy 83rd birthday to the great Jack Nicholson! https://cinephiliabeyond.org/the-passenger/
photos4herII,Happy 83rd birthday to one of the greatest actors of all time ( he needs to give us at least one more movie please God) 
Moviesontheway,Jack Nicholson celebrates his 83rd birthday today. Happy birthday Jack #Actor
HorrorSeen,"Happy 83rd Birthday to the legend Jack Nicholson. Here in The Shining, Batman, Chinatown and One Flew Over The Cuckoo's Nest. But could have chosen so many more. "
DidacA,"Happy 83rd birthday to Jack Nicholson Ganador de 3 Oscar, 7 Globos de Oro y 3 Bafta. Mejor actor en Cannes por 'The last detail' (1974). "
zeroukamine,Happy 83rd birthday to Hollywood legend Jack Nicholson. 
FarOutMag,Happy 83rd Birthday to the imperious Jack Nicholson 
ninny0410,"Jack Nitzsche - One Flew Over the Cuckoo's Nest (Opening Theme) https://youtu.be/uWsz5xMJF6k via @YouTube Happy 83rd Birthday in Heaven Jack Nitzsche (composer) - April 22, 1937 – August 25, 2000"
Kagsy25,"Happy 83rd birthday to one of my all time favourite actors ever, Jack Nicholson you are amazing "
SomersetCCC,Happy 83rd Birthday to Somerset legend Ken Palmer! #WeAreSomerset
TimeForAFilm,Wishing the legend that is Jack Nicholson a very Happy 83rd Birthday. #JackNicholson
voxcinemas," He's a legendary actor and filmmaker with a career that spans more than 60 years. Happy 83rd Birthday, #JackNicholson! Did you know that he's the most nominated male actor in the Academy Awards' history? He’s been nominated 12 times, winning twice. #StaySafe #GreatMoments "
PopCultExP,Happy 83rd birthday to the absolutely legendary Jack Nicholson! What's your favourite flick of his? 
ASmileSoDevious,Happy 83rd Birthday to Hollywood Legend... Jack Nicholson #JackNicholson #TheLittleShopOfHorrors #EasyRider #FiveEasyPieces #Chinatown #OneFlewOverTheCuckoosNest #TheShining #ThePostmanAlwaysRingsTwice… https://www.instagram.com/p/B_Rs6yRFYMZ/?igshid=1q2gs2twvsh2x
EsquireUK,"Happy 83rd birthday, #JackNicholson. What's your favourite performance and why did you chose 'The Shining'?"
pacinhoe,happy 83rd birthday to one of my favourite guys 
CHC_1927,"Happy 83rd Birthday to the incomparable Jack Nicholson! (April 22, 1937) https://www.instagram.com/p/B_RiF4Cn0oV/"
Road2Oscars,"Happy 83rd Birthday, #JackNicholson! "
MarshallJulius,"Happy 83rd Birthday Jack Nicholson! ""The less people know about me, the easier my job is."" "
ShyeSasha,"Happy 83rd Birthday ""Joker"" #JackNicholson #HappyBirthdayJackNicholson #Legend"
PopPulseSA,Happy birthday 83rd birthday to 3x Oscar winner Jack Nicholson. 
DcKerala,"#OnThisDay Wishing a 83rd Happy Birthday to the legendary actor ""Jack Nicholson"" who portrayed the role of 'Jack Napier/Joker' in Batman (1989) #dcfanskerala #dccomics #dcmovies #batman1989 #happybirthday #jacknicholson #jacknapier #joker #michaelkeaton #timburton #kimbasinger"
GrebenikMatt,"Wow. I never knew how old he was, but, happy 83rd birthday. "
MarkATad75,"Happy 83rd birthday to legendary actor, #JackNicholson"
QueenHalloweenW,"Happy 83rd birthday, #JackNicholson!"
JoshSmithActor,happy 83rd birthday #JackNicholson
SusieDavis1974,Happy 83rd Birthday Mr. Jack Nicholson 
deepaks24549152,Happy 83rd Birthday Jack Nicholson! (Pencil on paper) 
