username,tweet
arisg09,"Happy 70th Birthday to the first man I've ever loved, my dad!! God handpicked you just for me..thanks for teaching me the value of faith, family, love, perseverance and sacrifice..I love… https://www.instagram.com/p/B_UpAF9jGuMl5oY_ethVHO5DqQKQYjFdkH0tOA0/?igshid=1s4n56vbdy4ge"
NigelSchofield6,Happy 70th Birthday Derek 
bfchild66,Happy 70th birthday Derek Caplin . thank you for your service and protecting us from those that would do us harm. I wish you good health and happiness in everything you do. 
Riverakristel_,"Happy 70th birthday lolo, I missed you so much. I'm sorry kung hindi muna kita mapupuntahan. "
ChristineSandf3,Happy 70th Birthday Derek. 
mojackoMC,Happy 70th birthday sa mama ko. 
harrythebigdog,Happy 70th birthday Derek. Wishing you well. 
ForumDiaspora,"Happy 70th birthday to H. E. Dr Erieka Bennett, Head of Mission at the Diaspora African Forum. Sending you smiles for every moment of your special day... Have a wonderful time and a very happy birthday! "
PlasmapenQueen,Happy 70th Birthday! Have a wonderful day 
neqs71,Happy 70th birthday
AmandaA16984455,Happy 70th Birthday Derek! 
jane_dotexe,"Happy 70th birthday, John Cage, a long it always as a hilarious and girls the 1970 A large meetinghall."
LittleDi70,Happy 70th Birthday Derek Best Wishes ~ Thank you for your service Enjoy your day 
AmyDee25023764,Happy blessed 70th birthday Peter Frampton 
QUEENA99912,Happy 70th birthday to my father in-law 
DVATW,"Please join me in wishing Derek Caplin a very happy 70th birthday. Those who serve in our armed forces warrant our eternal debt. Thank you for your service, Derek. "
jdminiatures,"Happy 70th birthday Derek, thank you for your service Sir. "
catseyesjohnson,Happy 70th Birthday Derek 
LusyCollings,"Happy 70th birthday, Mr Caplin."
jackone007,Happy 70th Birthday Derek hope you have a lovely day 
joey_toomey,@MartyM_RTE any chance you could do a short video wishing my father a happy 70th birthday he is going mad without the GAA goes to every match football and hurling. Trying to get as many of @TheSundayGame gang back together. Cheers Marty 
Mrsd04,@peterframpton - Happy 70th Birthday xx 
NicholasOrpin2,Happy Birthday Sue - good luck and definitely won't mention it's your 70th... https://twitter.com/suetweed/status/1253082328529862656
Abigail60173265,A very happy 70th Birthday.
BalooGames,Happy 70th Birthday yo my old man. 
tdanderson60,Happy 70th Birthday Peter!
marieh4877,Happy 70th Birthday John!!! Hope you are keeping well Emily xx
Ma_Mtimande,"I know everyone says their mommy is the best, but mine really is! Happy 70th birthday to the best to ever do it!! "
Galaxy_AFI,My friends are absolute nightmares! They bought me a massive dairy milk chocolate bar saying happy 70th birthday! I’m only 5 years older than them 
granny_johns,Happy 70th birthday Derek 
Bigmomm31053324,Wishing a very Happy 70th birthday to Derek. 
LizCurt29380995,A Very Happy 70th Birthday Derek and sad that your twin brother Philip is not there to share it with you RIP Philip 
JIamtorry,Happy 70th Birthday Derek. Enjoy your day!
NeilBoast,".@MarkGlennMurphy Hi Mark. Could you please give a big shout out and HAPPY 70th Birthday to my big brother, Graham Boast, in Felixstowe. He's a Proud Dad, Grandad, Rotarian, and a @ITFC fan since 'the year dot'. I'm 58 and he still calls me his 'little brother'! Stay Safe Bruv"
EMoulds,Making the most of Social distancing birthdays. Happy 70th Birthday to my dad! So lucky to have such an amazing dad! 
GoldenRivet2,Happy 70th Birthday
Jasonbr55812024,"Happy 70th birthday Derek, best wishes and get well soon "
IamtommyPatriot,Happy Birthday young man on your 70th God Bless you and Keep you Safe xxxx 
flower6110,"@westlifemusic @MarkusFeehily @NickyByrne @ShaneFilan @KianEganWL please wish my mum Rose a happy 70th birthday today, she is sadly alone in hospital with serious liver problems, we can't be with her to celebrate, so thought you could cheer her up for us she you guys. "
KeyserSosse,"Could we wish a veteran soldier a very Happy 70th Birthday today Derek Caplin(left on pic) of The Welsh Guards, identical twin of Major Philip Caplin MBE (RIP) isn't in the best of health and I'm sure our best wishes will cheer the birthday boy up Happy 70th Birthday Derek "
SarahBr10116380,"I don't know how to write shorter, I am hoping some how some way Ellen can help me honor my mother for her 70th birthday coming up June 12! I'd give anything to make her happy an to let the world know she is amazing and she deserves to be pampered and be surprised. Please help me"
thinman_2001,"Happy Birthday!! My 70th is in October. The way DeSantis is running things in Florida, I wouldn't be surprised to find myself still in lockdown for it. "
whodini76,HAPPY 70th Birthday Peter Frampton and May this Birthday be the one that makes you think about how far have come and how much you will over come too :-) BLESSINGS to you
frangipani54,@MarilynWhites17 Happy 70th Birthday. Hope you have a great day. I will raise a glass to cheers you at 5pm.
TOMMASETHRIDGE,happy 70th birthday to your mom @Caringerin
St_Sebastian3, Awwww! So beautiful! Happy belated 70th Birthday Momma/Grandmother Smith! Looks Sweet16! Pray U see many more!!! #FineSonandGrandson Congratz!! God’s continued blessings!
TRSoHarmonyFdn,"Wishing a very happy 70th Birthday to Peter Frampton, who was born in Kent, England on this day in 1950. "
aheartidol,Happy 70th birthday Mr. Frampton!! You have brought so much joy to my life - so many memories of happy times - youthful times - carefree times when all I had to focus on was myself. Honored to have seen you for the fifth time at Red Rocks this summer. Enjoy your evening. 
Motobec810,Happy 70th birthday Peter Frampton #music #guitar
QUEENA99912,"Happy 70th birthday to my amazing father in-law, he's our true hero!!!!! "
bpw1061,@peterframpton Happy 70th birthday! Hope your day was blessed! 
Felix_Zebra,Happy 70th Birthday Peter! Thanks for your music and your incredible spirit! 
DoYouRemember,Happy 70th birthday to Peter Frampton!! Fan of this song? 
DuchessofRnR,Happy happy 70th birthday!!!! Enjoy your bedroom dining 
_AwesomeAlbums,"Awesome Albums would like to wish Peter Frampton a happy 70th birthday today. English-American musician, singer, songwriter, producer, and guitarist. He was associated with Humble Pie and The Herd but had a successful solo career with his live album, Frampton Comes Alive! "
tjwtitlemama,"Happy 70th Birthday! From a fan who's had a crush since the 70's . Have a beautifully romantic night, make it memorable. "
Sunny1079fm,Happy 70th Birthday to Peter Frampton! What's your favorite song from Peter Frampton? ~Beth https://www.sunny1079.com/videos/peter-frampton-baby-love-way/
DrCJCarrell,Happy 70th birthday to the one and only Peter Frampton. Do you feel like we do? 
Motobec810,Happy 70th Birthday Peter Frampton: Live On ‘The Midnight Special’ #music #guitar
SeanGTRHarrold,Happy 70th birthday to my first childhood guitar hero since December 1976. My dad took me to the record store for my Christmas present and told me to pick out any record I wanted. I saw you and your guitar on the front cover and that’s all that it took for me my friend. Cheers 
NathanEast,.@peterframpton A very Happy 70th Birthday to Peter Frampton ... thanks for all the great music over the years! Still Breaking All the Rules 
DerangedRadio,Happy 70th Birthday Peter Frampton: Live On ‘The Midnight Special’ http://dlvr.it/RVGsRs
blackcow80,Reposted from @nathaneast Happy 70th Birthday to Peter Frampton still Breaking All the Rules! @peterframpton - #regrann https://www.instagram.com/p/B_TTV_KAOqL/?igshid=1olc2g8pf0tz3
JamBase,Happy 70th Birthday @peterframpton! Watch the legendary guitarist and singer-songwriter perform on 'The Midnight Special' in 1975 https://www.jambase.com/article/happy-70th-birthday-peter-frampton-live-the-midnight-special
HelenaMoreno,It was @peterframpton who just happens to be celebrating his 70th birthday today. Happy Birthday to my first! 
realjohnperiard,One of the greatest rock guitarists of all time. Happy 70th Birthday Peter Frampton.
rhonda_rosen,Happy 70th Birthday Peter! 
19kg64,Happy 70th Birthday to Peter Frampton! 
WGRRCINCINNATI,Happy 70th birthday @peterframpton we've got him on the 70's @7 tonight.
mediamonarchy,#MediaMemes/#PumpUpThaVolume: Happy 70th Birthday Peter Frampton https://ift.tt/2W3R1kD via #MAGNETmagazine
RockCellarMag,"Happy 70th birthday to @peterframpton! He was the focus of @JeffSlate's feature conversation last July, about his farewell tour and much more. Enjoy!"
mrjasonbfoster,"Ok so it’s my dads 70th birthday coming up and how fricken cool would it be if one or more of @chickenfootjoe @springsteen @JBONAMASSA @EricClapton did a ‘happy birthday Phil’ message and/or song for him? Stuck at home on lockdown so they must have time. Come on guys, rock on "
jeffslate,"Happy 70th birthday @PeterFrampton! Here's my wide-ranging interview with the legend, last July's @RockCellarMag cover story! #peterframpton #happybirthdaypeterframpton #frampton70 #framptoncomesalive #humblepie #stevemarriott #davidbowie https://www.rockcellarmagazine.com/peter-frampton-interview-farewell-finale-tour-ibm-muscle-disorder/"
TexasBlues6,Happy 70th Birthday Peter You make the world ROCK 
swhitall,"Happy 70th birthday @peterframpton, my first interview as a Creem writer—many happy returns of the day"
MAGNETMagazine,Happy 70th birthday @peterframpton. Frampton’s still alive!
TheWilmaTheatre,"Happy 70th Birthday to classic rock legend, @peterframpton! It was a real pleasure having you in Missoula. Keep rockin! • • • • : @neubauermedia @The Wilma https://www.instagram.com/p/B_TBIumH9Hz/?igshid=n7jd8104h4vk"
stitchingjoy,Happy Birthday! It’s my 70th today and I have to thank you from the bottom of my heart. Stay safe and well!
BobMehr,"Happy 70th birthday to Peter Frampton! Pre-pandemic, I had the pleasure of conducting a career-spanning interview with him at his Nashville studio. The results of the conversation are in the new issue of MOJO. Incredible stories about Bowie, Steve Marriott, Sgt. Pepper’s &amp; more. "
JeromeBrunet,"Happy 70th birthday to #guitarlegend #PeterFrampton. Sitting in with #BBKing, @MountainWinery, Saratoga, CA, 2013. Photo: © http://JeromeBrunet.com"
SpattsBueller,"Ahahahaaa! My older sibling had this one on vinyl back in 77(?) when I was just a dink. This cover of Road Runner still makes me smile! Happy 70th birthday, Mr. #PeterFrampton ♡"
MikeNytvnews,"April 22, 2020 Happy 70th. Birthday Peter Frampton! "
MGOrowan,"It’s my father in law Keiths 70th bday today; sharing with @DionDublinsDube Massive @AVFCOfficial fan all his life, moving to Warrington didn’t stop him being a season ticket holder. Can we please get a happy birthday? @JackGrealish @jmcginn7 @OfficialTM_3 it will make his life!x"
MommaSmallzz,Happy 70th Birthday to Peter Frampton!! 
Q945,"Happy 70th Birthday to one helluva guitarist, singer, performer and Artist. Peter Frampton. As a solo artist, Frampton released several albums including his international breakthrough album, the live release Frampton… https://www.instagram.com/p/B_SrnXOBfca/?igshid=njjttlg2mwxv"
dabloomfield,Happy 70th birthday to the legendary master Peter Frampton!! @peterframpton #peterframpton #vocalist #guitarist #legend #musician #songwriter
bryanhouston,Happy 70th birthday to the great Peter Frampton. I got to see him live at LSU in 1976. Amazing. So sad to see his career coming to an end because of a degenerative muscle disease.. Favorite PF song? 
egarevel1,@peterframpton Happy 70th Birthday Peter. I myself also am celebrating MY birthday today. So honored to share this date with the King of rock &amp; one of the best guitarists in the sorry I will miss your gig in Brussels but it's not your fault
ASuss49,"Happy 70th Birthday to Peter Frampton, here with a 2018 NPR Tiny Desk Concert: "
ChaosKi75326327,"HAPPY 70th. BIRTHDAY Mr. Frampton, Sir! If I look half as good as you, on my 70th, I’ll pop out of your 88th. Birthday Cake!!! #StaySafe, #StayWell and THANK YOU for ALL that you’ve given us! I appreciate YOU Peter! #VintageDudesRock Love ya man! @peterframpton"
iCatz,"@MaddyPriorFolk hope you are safe and well Would you be so kind to do a happy 70th birthday video for my mum, so I can send it to her on her birthday - she has always been a huge fan and this would absolutely make her day for sure. Thank you if you can,understand if you can’t."
AldoReina3,Happy 70th Birthday Peter and don't eat any Humble Pie.Keep Rocking the Blues!!
lovetwins06,"Happy 70th Birthday to the effortlessly talented, Peter Frampton #PeterFrampton"
SafranLaw,Today is Perry Safran's 70th birthday! Happy birthday to our founder and friend 
Frustrated_Fan,Happy 70th birthday to rock legend Peter Frampton! 
TruthJusticeLaw,Plans? What plans? A birthday spent with dogs and humans that love you sounds good to me. Even better with wine. Happy 70th. Cheers.
gonnaraisehell,Happy 70th Birthday to the great @peterframpton 
PortolaSky,Happy 70th Birthday to Peter Frampton. 
hsmjohnston4000,Happy 70th Birthday Enjoy your day And I do hope you can reschedule the cancelled UK Tour. I was looking forward to that. But the reasons are of course understandable. But keep on rocking 
SoundHound,We would like to wish @peterframpton a happy 70th birthday. Keep showing us the way 
ginaBoom1yes,"Happy 70th Birthday to my longtime musical idol and all-round heartthrob for these last 42 years. Thanks for You, @peterframpton! "
TIDAL,"Wishing @peterframpton a happy 70th birthday! We spoke with him about having to cancel his farewell tour due to COVID-19, battling a degenerative muscle condition and more: http://tidal.link/Frampton70"
YogaAlteryoga,Happy 70th Birthday! The world was blessed the day you were born. @peterframpton
crockpics,"Happy 70th Birthday to Peter Frampton, born this day in Bromley, United Kingdom. "
rebecca_glaze,"Hello, here's another watercolor painting of Peter Frampton to celebrate his 70th Birthday today! Happy Birthday, Peter and thank you for all the beautiful music! #watercolorpainting #peterframpton #watercolor… https://www.instagram.com/p/B_SW9iBDt6L/?igshid=17ggdr7pn62t5"
sagnest,"April 22nd: Happy 70th Birthday to @peterframpton , Happy Earth Day and Happy 15th Birthday to our dog. Griffin!! "
sagnest,"April 22nd: Happy 70th Birthday to @peterframpton , Happy Earth Day and Happy 15th Birthday to Griffin!! "
FatFreds_Cat,"Happy 70th Birthday, Peter Frampton... #PeterFrampton"
sziszke69, Happy 70th Birthday Peter Frampton #PeterFrampton #Birthday @PeterFrampton #ChrisCornell @ChrisCornell #PeterThorn @PeteThorn #JasonSutter #CoreyMcCormick #YogiLonich
phanreign,Splett's Daily Earworm™ #3 - Happy 70th Birthday @peterframpton Rock on! Peter Frampton – (I'll Give You) Money https://youtu.be/s8NQ3On6834 via @YouTube #peterframpton #happybirthday #illgiveyoumoney
_npryan,"Happy 70th birthday, @peterframpton!"
GroovyReflctns,Happy 70th birthday Peter Kenneth Frampton 
ThatEricAlper,"Humble Pie The Herd David Bowie Ringo Starr & His All-Starr Band Bill Wyman's Rhythm Kings ...but of course, a legend on his own. Happy 70th Birthday to Peter Frampton, and go listen to Frampton Comes Alive! in his honor, as it's STILL one of the greatest live albums ever. "
Kellycentrone1,"@peterframpton ""Happy 70th Birthday"" #HappyBirthdayPeterFrampton"
giuseppesfrego2,"Wishing a happy 70th birthday to acclaimed guitarist, musician, singer, songwriter and record producer PETER FRAMPTON! #PeterFrampton #ricordiamodomani #HappyBirthday"
StephenFoz,Happy 70th birthday to @peterframpton. Here’s a great @RossHalfin pic of Peter and #SteveMarriott at the @HalfmoonPutney in January 1991. It was to be Steve’s final gig. He died three months later.
HarryTB69,"@peterframpton A very happy 70th birthday to you Peter. You have been an inspiration and one of the first guitar heroes to millions whether with The Herd, Humble Pie or as a solo artist. I thank you and hope you have a fantastic day."
tmonmusic,"Wishing a happy 70th birthday to acclaimed guitarist, musician, singer, songwriter and record producer PETER FRAMPTON! #PeterFrampton #Music #Birthday #OnThisDay #BornToday #BornOnThisDay #HappyBirthday #Rock #HardRock #MusicHistory #Today #OTD @FreebyrdWil @DrJimmyStar @L6HJH_"
bellmtsplace,Happy 70th Birthday to Peter Frampton! 
sharlahorton,"Happy 70th Birthday to @peterframpton! If my parents hadn’t “worn out that tape,” I wouldn’t be here today. (P.S. Also celebrating my birthday). "
WindsorPlayer,"Happy 70th Birthday to ⁦@peterframpton⁩ and after a closer look, my theory that he is actually ⁦@HamillHimself⁩ is one closer step to being proven. #DJWindsor"
SunsOsaka,"Happy 70th birthday, @peterframpton Peter Frampton - Now - 13. Cleveland https://youtu.be/ONClH6RWyDM @YouTubeさんから"
colincarbo,Happy 70th Birthday Pops xxGBNFxxx 
CarryWitchet,Happy 70th Birthday #PeterFrampton (born 22 April 1950)
GuitarPlayerNow,"Happy 70th birthday, @peterframpton! Get a dazzling grand tour of his guitar rig"
StratLadyK,"Happy 70th Birthday, Peter ! Thank you for all the music...and hope you have a happy day !"
DaltonTucker5,"Happy 70th Birthday, Peter Frampton! #PeterFrampton #solocareer #HumblePie #The Herd #RingoStarrandhisAllStarrBand #1960s #1970s #1980s #1990s #2000s #2010s #rock #classicrock https://www.instagram.com/p/B_SOL9unPlN/?igshid=iaokp6gwwwk8"
J1MB0B84,"Happy Birthday Peter It was my Dads 70th Birthday in February. Gordon Malcolm. He used to go to School with you l, back here in England &amp; you used to go round eachothers houses. Have a great Birthday "
hintofmccartney,"Saw him last year at the Billy Joel concert in MSG (Billy’s 70th birthday celebration). What an honor. Happy birthday, Peter."
AngeloMGrigoli,"Happy 70th Birthday to my Father. Love you with all of heart. Enjoy this special day. You mean the world to me. #happybirthday #dad #family #love @Lincroft, New Jersey https://www.instagram.com/p/B_SKc-cgnaiIPBZ5J5sSVjzBJEBhdNL6UGaQtY0/?igshid=oozuqvwn9a89"
triciaritt,"Happy 70th birthday @peterframpton Here’s to You, You!! #happybirthday"
RockNRollPics, Happy 70th birthday Peter Frampton 
bl4desman,"Happy 70th birthday to my mum. We were supposed to be in Lisbon for the freedom day celebrations. 10 years ago, her 60th birthday holiday was cancelled due to the volcanic ash cloud from Iceland. Hopefully she'll have more luck for her 80th #BirthdayInQuarantine"
wpdhfm,Happy 70th Birthday Peter Frampton 
GeorgeSchmidt67,Happy 70th Birthday to PETER FRAMPTON 
ojonny,"April 22nd! One of my fav days! Happy 20th Birthday to my son , Jackson Thomas Frampton Oswald! Happy 70th Birthday to @peterframpton ! Happy 50th Earth Day to !! !"
EagleRockEnt,Wishing Peter Frampton a very Happy 70th Birthday! 
TheRealWaldo74,@peterframpton Just a quick Happy 70th birthday! 
BarneySimon,"Peter Frampton - Baby, I Love Your Way. Happy 70th birthday today Peter! "
djcoullio,"Happy 70th birthday Peter Kenneth Frampton. An English-American musician, singer, songwriter, producer. He was previously with the bands Humble Pie &amp; the Herd. After the end of his 'group' career, as a solo artist, he released several albums. Biggest hit single Show Me The Way "
BestClassicBnds,"Happy 70th Birthday @peterframpton! He's had to cancel the European and UK edition of his farewell tour, due to the Covid-19 pandemic. Our appreciation of a legendary singer, songwriter and musician..."
aijac,"Wishing a happy 70th birthday to @peterframpton - about as classy, resilient and under-appreciated as they come. Stay well and safe, sir."
MattyCord,Tune into @jdbshow at 8am with an interview with the Birthday boy @peterframpton Happy 70th Peter! @WMGK
dmaidapr,"Happy 70th birthday to my friend, born April 22, 1950. The magnificent Peter Frampton. No doubt, one of the greatest recording artists and guitar players of all time. Enjoy ! @peterframpton #peterframpton #framptoncomesalive #humblepie #davidbowie #davidmaidapresents #dmaidapr"
jc6594,Happy 70th Birthday Peter Frampton~~~NPR Music Tiny Desk Concert https://youtu.be/9GLIZrSwFWk via @YouTube
ninny0410,Peter Frampton- Baby I Love Your Way https://youtu.be/m0nc-hh9viQ via @YouTube Happy 70th Birthday Peter Frampton!
BacklandRadio,Happy 70th Birthday to @peterframpton! #LonesomeLarry is playing Frampton's Camel LP today on #GrandpasKitchenTurntable. Tune in at 6:35am &amp; 5pm CDT on The Whip at http://backlandradio.com. #vinylrecords #Frampton #TheWhipRadio
KarlLelliott,"Happy 70th Birthday to the one and only @peterframpton Stay safe, stay home, and have a great day "
kipropkev,"Happy birthday M12...whenever I saw Mourinho calling you up from the bench in the 70th minute,then was rest assured we ain't conceding any goal. Live long legend "
ActuallyGMC,"HAPPY 70th BIRTHDAY, GERRY!! Gerry McCrudden, a long-term supporter, stalwart MC, much-respected patron and beloved friend of the Actually Gay Men's Chorus celebrates his 70th birthday TODAY! We wish Gerry the… https://www.instagram.com/p/B_R0YzOFL8X/?igshid=1uk20j5zicu9c"
ClassicRockCave,Happy 70th Birthday Peter Frampton - Born 22 April 1950 - Brilliant British Guitarist - with Humble Pie - Rockin the Fillmore &amp; solo - Fampton comes ALIVE - 
vikkilou56,Wish him a very happy 70th from me Gem can't wait to celebrate his birthday and i can get him a discount on a zimmer 
radiohannibal,Happy 70th birthday to Peter Frampton. 
JulieNobbs,@BBCRadio2 Lovely to hear Peter Frampton ‘Show Me The Way’ this morning on his 70th birthday! We were due to go see him in Notts end May but it’s understandably just been cancelled! Happy Birthday @peterframpton
gemdolla,Happy 70th birthday Peter! 
josie_andrews13,"Happy 70th Birthday, have a fantastic day xx"
WiganWarriorsRL,Happy 70th birthday! 
Rfisher250,@jamesmartinchef its my mums 70th Birthday today! Sadly all our big plans have had to be scrapped thanks to lockdown. She loves watching your shows and is a great cook herself! Could I have a happy birthday for her please? 
nicky67748488,Hello to your dad a very happy 70th birthday Have a great day 
margdarcy,"I celebrated my 70th in iso. Crayfish, Prosecco, a backyard fire and loud music. Had a ball. Oh and lots of group chats. Happy birthday for whenever it is"
FrankMalfitano,"CLASSIC LP OF THE DAY: Happy 70th Birthday to English guitarist singer songwriter Peter Frampton, here’s the 1976 double live album which briefly made him a superstar, featuring BABY I LOVE YOUR WAYS, SHOW ME THE WAY, DO YOU FEEL LIKE WE DO?#peterframpton#lp#classicrock#1976#"
bexalmondyid,"Happy 70th Birthday to our AMAZING Dad, 1979 with our 2 labradors goldie &amp; cindy. Those were the days "
nottco,"Happy 70th Birthday @peterframpton , born 22nd April 1950. #photooftheday #RockArt Michael Putland / Mark Weiss"
ProAccountant,Happy 70th birthday Greg Harts! https://www.facebook.com/groups/431105290334462/permalink/2793708294074138/?sfnsn=mo
Wurfi,"Happy 70th Birthday, @peterframpton! #PeterFrampton #PeterKennethFrampton"
ijeditor,Sorry to hear that! But we wish you a happy 70th birthday! Stay well and safe. 
DrPennyC,"Gutted, but totally understandable and important that you and us fans stay safe. Fingers crossed one day it will happen, but if it doesn't you'll stay on the short list of artists I really want to see but haven't. C' est la vie. Happy 70th Birthday to you too."
KylieHolmes,Happy 70th Birthday Mum Hope you have a great day. Love from all of us Xx #birthday #birthdaygirl #mum #love #family #birthdaycake #70 #joy #70thbirthday https://www.instagram.com/p/B_Q-u67JivI/?igshid=1o9yf021yv6or
