username,tweet
ninny0410,"Don Kirshner: The Man with the Golden Ear, How He Changed the Face of Ro... https://youtu.be/_udMsB3O1-s via @YouTube Happy 86th Birthday in Heaven Don Kirshner (manager, producer, publisher) - April 17, 1934 – January 17, 2011"
bdcmuseum,Today would have been Bill Douglas's 86th birthday. Bill was an amazing filmmaker and his wonderful collection of moving image artefacts founded our museum. Here he is in a pic by David Appleby on the set of Comrades filming with dancer Michael Clark. Happy birthday Bill! 
steyapo,Udah setahun ga ketemu. Kangen setengah mati. Harusnya akhir Maret kemarin pada ke sini. Happy 86th birthday to my dearest Akong and 76th to my dearest Ama. Sehat dan bahagia selalu ya. Love you both so much. 
KendallCain22,"Happy 86th birthday to an amazing grandfather! To practice social distancing, let’s all wish him a Happy Birthday!!!!! #SocialDistance #COVID19 #Birthday #86 https://www.instagram.com/p/B_EBYzLAu2X/?igshid=150zsx2id95wy"
Legally_Nerdy,Happy 86th birthday @JacksonvilleU! Raising my JU cup of many years to you and the Class of 2020!! #JUToast
jrob_sd_jax,"A #SocialDistancing Happy 86th Birthday, all the way from San Diego to my graduate alma mater @JacksonvilleU #JUToast #JUPhinsUp #AloneTogether"
bigbran47,Happy 86th birthday @JacksonvilleU And congrats to the class of 2020! Big milestone! It’s an ole #tbt pic but #JUToast to all! #phinsup my phin a lil crooked #onelove @JUalumni_family
bobbystewart81,"@masongreenwood It's My Grandad's 86th Birthday on the 23rd and I am trying to get as many famous people as possible to wish him happy birthday through a video so I can put them all into one big video for him. His name is Bob, and I'm trying to make it special for him"
bobbystewart81,"@HarryMaguire93 It's My Grandad's 86th Birthday on the 23rd and I am trying to get as many famous people as possible to wish him happy birthday through a video so I can put them all into one big video for him. His name is Bob, and I'm trying to make it special for him"
xambsmarie,Happy 86th birthday @JacksonvilleU and congratulations to the class of 2020!!! WE DID IT 
JU_Provost,"Happy 86th birthday to @JacksonvilleU from across campus! Class of 2020, you're going to do amazing things! Here's to you! #JUToast #PhinsUp"
marilynpic,"A special young lady received a wonderful Surprise Birthday Parade today! Happy 86th Birthday, Blanca! We U! #QuarantineBirthday #ThankYouCGPD #covidgoaway #StayHomeSaveLives… https://www.instagram.com/p/B_DhLsPnrWysc-VfKGaYryCxUOMAAc3IiBoYns0/?igshid=rc9gae43e2ch"
DonnieHorner3,Happy 86th birthday JU! ⁦@JacksonvilleU⁩ ⁦@JAX_Dolphins⁩ #JUtoast
CoralGablesPD,Wishing Blanca a very happy 86th birthday! 
deethornton,@JacksonvilleU Happy 86th Birthday Jacksonville University! Congratulations Class of 2020! #JUToast
ocearchju,"Even though we may not be able to celebrate charter day in our usual way, we challenge you to pick up trash on your walk today, start a garden, anything you can think of that could positively impact your community! Happy 86th birthday JU #jutoast #justrong @JacksonvilleU"
JUMSRI2,"Even though we may not be able to celebrate charter day in our usual way, we challenge you to pick up trash on your walk today, start a garden, anything you can think of that could positively impact your community! Happy 86th birthday JU #jutoast #justrong @JacksonvilleU"
karlaporter08,Happy 86th Social Distancing Birthday Dad! 86 looks great on you! Love your family. #HairstonStrong #InThisTogetherOhio
mistyp6,Happy 86th birthday JU!!!! I love my JU family and I can’t wait to get back on campus to see everyone!! Congratulations to our class of 2020 #JUToast #JUGlobalToast #JUStrong @JacksonvilleU – at Jacksonville University
JUalumni_family,"Global Toast is here! Happy 86th birthday, @JacksonvilleU, and CHEERS to the new members of our #JUAlumni family - the Class of 2020! In case you need a #JUPhinsUp refresher, check out this video, and then post your own #JUToast!"
breonus,Wishing my mother a Happy 86th Birthday. Today is bittersweet. Protecting you and your health means I can’t be with you today. But I love you more than anything. #happybirthdaymom https://www.instagram.com/p/B_CnU5cFJuB/?igshid=5y2gcd6ez8jm
ninny0410,"A Tribute To Robert Stigwood https://youtu.be/aMaKmUevLbk via @YouTube Happy 86th Birthday in Heaven Robert Stigwood (manager, film producer) - April 16,1934 - January 4,2016"
DrMannu,"@ramnaikofficial “न रुकना, न थकना , सतत चलते जाना...चरैवेति! चरैवेति !!” A very HAPPY 86th BIRTHDAY to the Former Governor of Uttar Pradesh &amp; the Pride of North Mumbai Shri. Ram Naik "
JELewis23,@ahmani_green happy birthday to my Miss 86th love ya big sis
awkwardflower18,"happy 86th birthday to papa!!! (I got this picture after he said he wouldn’t smile, and I said “please papa?” ) "
ranidwivedi6,Hon. Ex-Governor UP Ram Naik ji Happy 86th Birthday Baba. चरैवेति! चरैवेति!! - is what I wish for you on this Special Day and forever!! @ramnaikofficial
DrAliceClark,Thank you David for wishing Shirley the Reviewer a happy 86th birthday today! Listen from 39:51 @abcadelaide @DavidBevanSA
TReese82,Happy what would b 86th Birthday to the late great Wrestler Ox Baker!
lisabKOIN,Happy 86th birthday Sandy Harris in NE Portland! #KOIN6NEWS #birthday 
EdJoyce,#OTD Happy 86th birthday #BlueMoonTavern (despite it's closed due to #COVID19). The first and oldest tavern in Seattle's University District opens in 1934 and later becomes one of the few surviving blue-collar landmarks in #Seattle. @seattletimes https://bit.ly/2K4AsPR @UW
312Recycle,"We’re excited to wish our founder, Frank Ward Sr., a Happy 86th Birthday! Frank may not be with us any more, but his spirit lives on through those employees hired by him that are still working for the business and in his family, who still own and operate IRS 40 years later! "
CaftanWoman,"Happy 86th birthday to MAUREEN ARTHUR pictured here with HARVEY LEMBECK, also born on April 15th (1923-1982) guesting on #ClassicTV #MorkAndMindy in 1978 with Jonathan Winters."
ANGELosophiiee,Happy 86th birthday in Heaven Lolo Joaquin! We miss you! We love you so much! 
IsraeliItalian,Happy 86th Birthday Herm!! I love you
rdwill01msu,Today is my lil momma’s 86th birthday. Her sister called her from Ohio since they couldn’t be together related to social distancing to wish her a happy birthday #TeamKentucky #TogetherKY #HealthyAtHome @LEX18News @GovAndyBeshear
molpool,Happy 86th birthday! Stay safe 
JasonBeck82,"Happy birthday to @BCSportsHall Honoured Members: -Jack Poole (1933) WAC Bennett Award -Shirley Anne Topley (86th -1934) Athlete, Softball -Tricia Smith (63rd -1957) Athlete, Rowing -Rod Branch (45th - 1975) Team Member, 1994-95 Kamloops Blazers Bios: https://bcsportshall.com/honoured-members/"
lorilammerding,This would've been my Mom's 86th birthday. Rushing you a happy birthday on heaven Mom. I love you and miss you #ripMommy
laurenr_myers,"Happy 86th birthday grandma!! Look at this beautiful family @Toledo, Ohio https://www.instagram.com/p/B-9nJhfDtx_/?igshid=12j5wb9li7td3"
falconjade14,"SCREAMING Happy 86th birthday (gosh I really lost count it’s been too many to keep up with) to the first man to ever have my heart Life without you, would be SO dull. I am so so grateful to be able to call you “dad” (except for when we’re in public) I love you! "
PerkinsYthFball,"In these extraordinary times, Happy 86th ZOOM birthday to my Mother who pumps through her blood! "
Noel_Macapugay,Happy 86th birthday Nanay! We love you so much! 
Juliavpowell,Happy birthday!! It’s my mum’s 86th birthday today too! X
facesottawa,"Happy 86th Birthday to former #Sens GM, John Muckler "
ninny0410,"The Springfields ~ Dear John https://youtu.be/v1iB2whYnhI via @YouTube Happy 86th Birthday in Heaven Reshad ""Tim"" Field - April 13,1934 - May 31,2016 *Some sources list 1936 as birth year"
ninny0410,"Be Young Be Foolish Be Happy - The Tams - 1968 https://youtu.be/CAfaR6IuO-4 via @YouTube Happy 86th Birthday in Heaven Horace Kay - April 13,1934 - 1995"
Ashlegitimate,Es mi Abuelita’s Birthday today. She’s still as marvelous and as beautiful today. Happy 86th Birthday Abuelita 
Shellz410,Singing happy birthday to my mom A.K.A granny. So much fun for her. 86th birthday must be celebrated no matter what is going on in the world. Granny really enjoyed her first experience… https://www.instagram.com/p/B-5P3ndlxAEgvwojLu0UlW3v6enwt-eTZ4m4XE0/?igshid=1kshd22h8errm
JasonBeck82,"Happy birthday to @BCSportsHall Honoured Members: -Arnie Hallgren (1933) Athlete, Baseball -Ken Pears (86th - 1934) Athlete, Soccer -Mark Wyatt (59th - 1961) Athlete, Rugby -Ty Chatman (49th - 1971) Team Member, 1994 BC Lions Bios: https://bcsportshall.com/honoured-members/"
RyanCAdams3,"Happy Easter Everyone! Happy 86th Birthday to my Great-Grandmother Nana, 26th to my cousins 1st LT. Michael Adams, US Army (Celtics) and 29th cousin Al! "
Yoko71520531,"#GoldenSehunDay #세훈이의_27번째_봄바람 Our precious baby Sehun, happy birthday You are our bright star, a ray of sunshine in the dark Please let's walk together on the flower path and celebrate your and 86th anniversary together Thank you for everything,we love you "
KathCanary,"Happy 86th birthday to my amazing mum. You really are a really special person. Thank you for being a great mum, nanny and great nanny. So sorry we can’t celebrate with you today but we will make up for it when this… https://www.instagram.com/p/B-1zavfhu9O/?igshid=1plecvsbwumnd"
NatThompsonPho,"Happy 86th Birthday Father, He shares his birthday with some rather respectful celebrities.. Whigfield sang Saturday Night Lisa Stansfield - Singer Jennifer Esposito - ex wife of Bradley Cooper Michelle Phan - Beauty Vlogger, YouTuber Richard Kuklinski - Contract Killer Love "
ninny0410,"The Staple Singers Respect Yourself Live Filmed Performance 1972 https://youtu.be/oab4ZCfTbOI via @YouTube Happy 86th Birthday in Heaven Cleotha Staples - April 11, 1934 – February 21, 2013 Yvonne Staples - October 23, 1937 – April 10, 2018 R.I.P. * missed her yesterday"
HSV_English,"Happy 86th birthday to legendary HSV 'keeper Horst Schnoor Schnoor was the Rothosen's first-choice between the sticks from 1952-1967, playing 507 games and winning the German championship in 1960 along the way #nurderHSV"
Augenezoned,"Happy Happy 86th Birthday my twinny, Auntie Leonie So much love!! XOXO "
BFTP4780,"Happy 86th Birthday to sports commentator #JohnMadden! He led the Oakland Raiders to a Super Bowl as head coach before retiring and becoming a sports broadcaster for ABC, CBS and NBC. https://www.instagram.com/p/B-0XLysjJoZ/?igshid=1mdxeh46buun7"
illinilegends,"• Happy 86th Birthday to @IlliniMBB twins Phil and Paul Judson. Their older brother, Howie, lettered in baseball and basketball at Illinois, while Phil's son, Rob @CoachRJud , was an Illini hoops star in the 1970s."
_jexielmateo,Happy 86th birthday lolaaaa!! sori kung pasaway kami na apo hahahaha ayon di ko man masabi sayo na mahal na mahal kita sa personal dito ko nalang sabihin iloveyou lola! 
BroadCaroline,"Happy Birthday, Joyce! Don't worry, it will be sea, sand and ice creams for your 86th "
dbgiant,"Hebron Green Giant legends....Paul, Howie and Phil - Happy 86th. Birthday Phil and Paul! "
illinilegends,"Happy 86th Birthday to @IlliniMBB twins Phil and Paul Judson. Their older brother, Howie, lettered in baseball and basketball at Illinois, while Phil's son, Rob @CoachRJud , was an Illini hoops star in the 1970s."
dbgiant,Happy 86th Birthday to Hebron Green Giants legends Phil and Paul Judson! 
Berger_BYTES,"Happy 86th birthday to my uncle, Ralph Blatt, seen here sitting with me on a train ride to Montreal in August 1979. The future #Leafs reporter was preoccupied."
trishfoster69,Happy 86th birthday to my hero my dad 
dodgers_cards,"Happy 86th birthday to the late Dick “Turk” Farrell. Farrell was a short-lived Dodger, being picked up by LA in a mid-1961 trade before being taken by Houston in the expansion draft later that same year. In all, he pitched in 14 MLB seasons and was named an All Star 4 times. "
NBC5SteveWright,"Join me in wishing my Father John Hugh Wright aka Uncle Sug, Sarge, Papa a Happy 86th Birthday. KeepYourMindWright and enjoy your day https://www.instagram.com/p/B-uZ1QpnnMf/?igshid=j3o8n3w9c100"
leilasarmy_ph,Happy birthday po Posted withregram • @ogiealcasid Happy 86th bday dear Papa miniong. We love you and we miss you!!! God bless you dad! https://www.instagram.com/p/B-uS-Z0p39Q/?igshid=n73qyzmd5ibr
orientmemories,Happy 86th birthday to legendary @leytonorientfc centre-half Sid Bishop. How times have changed. Some 60-odd years ago he casually dismissed the very idea of leaving Os for a move to @ManUtd. #loyalty
ogre_babies7,Happy birthday po wish you all the best and good health more blessing comes to you po keep safe always #Repost @ogiealcasid • • • • • • Happy 86th bday dear Papa miniong. We love you and we miss you!!! God bless… https://www.instagram.com/p/B-t388EBDg1/?igshid=q4drpcdylar7
Iddybud,Pretty cake! Happy 86th birthday to your Mother-in-Law! ⚘
HyghSuzette,Today I had to watch on FaceTime my mom’s friends caravan by to wish her a happy 86th birthday #GMAmoment #IStayHomeFor Mildred
AndyP67133704,Today would have been my dads 86th birthday. Happy Birthday Dad. You taught me so much. Thank you I love you.
LondonFM1,Happy 86th Birthday to your Mother in Law! 
shayramar,"Medyo happy ko ya kay last day of work for the week. Tapos, celebration sang 86th birthday ni Sir. Dayun half day lang later. Weee! "
bryan5370,"Today would have been my dad’s 86th birthday. He passed three years ago on. April 9th. Still miss our conversations, hunting and fishing. Happy birthday dad!"
JackieJax1826,"Happy 86th Birthday to my lovely Mum, no birthday meal but the 2of us will have a tea party in the garden later. Pic was taken at John Lennon memorial, Central Park, NY, 8the Dec 2019. Love u sooo much alaways, me, Jordy &amp; Teejay. x "
GuidedogL,Happy 86th birthday Mary sorry I don’t know where you live to drop a card off to you even though I don’t know you hope you have a beautiful birthday sorry you can’t celebrate it like your other birthday in the past hope when this lockdown is finished you will be able to celebrate
HeartBreakMelz,Happy 86th birthday to the Og Grandma Love 
1236,happy 86th birthday to Toronto broadcasting legend Dick Smyth (he’s on the early side of his 50s in this clip) 
NannyTeignmouth,You learnt from the best Happy 86th Birthday David’s Dad I hope your day wasn’t spoilt by these strange days we are living in at the moment x
Soulfoodmusiq,Happy 86th Birthday to my Grammy Rose Sampson! Love you https://www.instagram.com/p/B-pFAhnBWay/?igshid=yzw5oovddzpp
melaniejones641,@hollywills @Schofe @thismorning could you please wish my mum a Happy 86th birthday today please. 
JanieBest14,"Happy 86th Birthday to my sweet mom. She's celebrating again this year at the Father's table in heaven....our forever home. I know this separation is temporary but the past 5 years without her have been so difficult. Mom, I love and miss you beyond words. "
MichelleConer1,"My children and I met Jane Goodall at Franklin Park Zoo, Boston, Earth Day Celebration, 2006. Happy (belated) 86th Birthday (4/3/20) Dr Goodall! Your gracious sensibilities are a beacon in these divisive times. May reason and compassion dictate human progress-Earth Day, 2020 "
superzsa,"Happy 86th birthday, Tay! Miss you. I love you! "
SeanRiedel,wishing a happy belated 86th birthday to my dear friend Dr. Jane Goodall! hope you’re doing well and are safe!! 
VoiceAnimal,"Happy 86th Birthday to Jane Goodall - a global treasure. Listen to Dr. Goodall's message of hope and compassion, for the animals and for ourselves. "
Kpotts093017,Happy 86th Birthday in Heaven Grandma Barb I miss you and love you so much Until we meet again my sweet angel 
ToddOnFranchise,Happy 86th birthday to my PawPaw today. Can't wait to see him again. Here's one of my favorite pictures of him. 
ninny0410,"Stanley Turrentine Sextet - Sugar https://youtu.be/oLaIrVB1av4 via @YouTube Happy 86th Birthday in Heaven Stanley Turrentine - April 5,1934 - September 12,2000"
ThriftBooks,"""Only if we understand, will we care. Only if we care, will we help. Only if we help shall all be saved."" Happy 86th birthday to world-renowned primatologist Jane Goodall. #nature"
MeepleOverboard,Happy 86th birthday!
JanKeto,"Happy , Happy 86th Birthday Thank you for making such a mark in this world ... Wishing you all the best .. Here’s to you.. "
ruisealmckimm,Happy 86th Birthday Granda/GG from Team McKimm. That Euros trip to Wembley will just have to wait another year! See you later (on zoom!) https://www.instagram.com/p/B-j6DEsh-wX/?igshid=1babv61krdue0
mrsbunnylloyd,@JaneGoodallInst Happy 86th Birthday to Jane! Pioneer in animals need our love and protection. 
DrRayOzymandias,"HAPPY 86TH BIRTHDAY AWESOMEST GODFATHER - HONORABLE MR JOSEPH AKALONU D.K IT CAN ONLY BE GOD, THAT HAS KEPT YOU THUS FAR...... Daddy, You've been my everything since the day I came into this world, you've been… https://www.instagram.com/p/B-jOnU8lMeB/?igshid=7gechzyykp7y"
ShabanSenyange,Happy 86th Birthday to world renown Primatologist - Dr Jane Goodall. A conservation hero whose passion and commitment inspired me to explore a career in wildlife protection. #Hope #JaneGoodall #JaneTheHope #BecomingJane
MsSMindset,BW7788: RT JaneGoodallInst: Happy 86th Birthday to Jane! 
PublicAccessPod,"WorldAnimalNews: Happy 86th Birthday to Dr. Jane Goodall! Jane Goodall is an inspiration to us all as a UN Messenger of Peace &amp; Founder of the JaneGoodallInst, she shares her sincere thank you for all of her birthday wishes from around the world… "
ERBurroughsFan,"Happy 86th Birthday to Dame Jane Goodall, born in London #OTD in 1934. At the 2012 Dum-Dum in Tarzaza, CA, Dr. Goodall received the Golden Lion Award, pictured here with #ERB, Inc. president, Jim Sullos."
AdmirableWomen,Happy 86th Birthday Dr. Jane Goodall! Dr. Goodall is a primatologist &amp; anthropologist--the world's foremost expert on chimpanzees--and the founder of @JaneGoodallInst &amp; @RootsandShoots. http://www.janegoodall.org/ #WomenScientists #FridayMotivation #SheInspiresMe
RSHotel,"This evening couldn’t end without wishing our friend and ambassador of peace @janegoodallinst a very Happy 86th Birthday! Dr Goodall, you are a remarkable woman and we continue to learn from your dedication to create… https://www.instagram.com/p/B-imVSgg_AD/?igshid=gg3vhfn1xdpx"
Kargach,Happy 86th birthday to Jane Goodall! https://i.pinimg.com/originals/eb/1b/53/eb1b535803d49c32ca43b15cdaa17079.jpg
FamousBirthdays,Wishing a Happy 86th Birthday to @JaneGoodallInst!
paulhipp,Happy 86th Birthday to the ever incredible and inspiring Dr. Jane Goodall!! @janegoodallinst #scientist #activist #hero
JeffBrez,"Happy 86th Birthday @UN Messenger of Peace Dr. Jane Goodall! Thank you for inspiring millions (including me) to build a better world for all before it is too late. Today, we can say #becauseofJane we are that much closer to that better world. #Gombe60 @JaneGoodallInst"
pulmyears,Dr. Jane Goodall trending on this site because it's her 86th birthday is the only acceptable reason for her to be trending at this time. That is all. Happy Birthday Dr. Goodall. 
DeirdreWilson07,"Happy 86th birthday Jane Goodall. You are a pioneer and a humanitarian, I thank you for all that you have done and still do for the chimpanzees. You spread the message that we all need to become more compassionate to save this planet, ourselves and all living things. "
CausesEffects,Happy 86th Birthday #JaneGoodall
Meggers8411,"Happy Birthday to the lovely Dr. Jane Goodall. #JaneTheHope #BeLikeJane We will definitely be watching this for Earth Day! Thanks, @disneyplus! On Her 86th Birthday, Check Out the Jane Goodall Documentary Trailer We Can All Use Right Now: ‘The Hope’ "
thewebbix, Happy 86th Birthday to Jane! ⁦@JaneGoodallInst⁩ #JaneGoodall #Goodall #nature #wildlife #earth
McGill_VPRI,Happy 86th Birthday to Dr. Jane Goodall 
Wildraar,Happy 86th Birthday to Jane Goodall. Let us all appreciate nature as much as her. #JaneGoodall #HappyBirthday
bennetkelley,Happy 86th birthday to Jane Goodall. Be safe. #JaneGoodallInst
WorldAnimalNews,"Happy 86th Birthday to Dr. Jane Goodall! Jane Goodall is an inspiration to us all as a UN Messenger of Peace &amp; Founder of the @JaneGoodallInst, she shares her sincere thank you for all of her birthday wishes from around the world on her 86th Birthday. "
GeorgeTakei,Wishing the remarkable #JaneGoodall a very happy 86th birthday. What do you think Goodall's greatest contribution has been? 
SudburyTourism," Happy 86th Birthday @JaneGoodallInst, legendary environmental &amp; wildlife advocate. #DYK there's a #trail in #Sudbury named for her? She officially opened the trail in 2002. Learn more &gt; http://bit.ly/JaneGoodallTrail Take a #virtualtour &gt; http://bit.ly/JaneGoodallVirtualTour #DiscoverSudbury"
projectchimps,"We want to wish a special happy 86th birthday to our friend and pioneer, @DrJaneGoodall! We are proud to be on your team of building a better world for all! #BecauseOfJane"
rickfraustoart,"Happy 86th Birthday! @janegoodallinst · #HappyBirthday #InspiredByJane #BecauseOfJane #JaneGoodall · #RickFraustoFineArt Jane Goodall Drawing, 2019 #OriginalDrawing on archival paper Dimensions: 6 X 9… https://www.instagram.com/p/B-iCxErp1CO/?igshid=slzvgvugbu9t"
1PercentFTP,"Since we were young, Jane Goodall provided a world of inspiration and taught us the importance of conservation. Today, she's reminding us that conservation efforts remain imperative now more than ever. Happy 86th Birthday, Dr. Jane Goodall. "
TrevorZoo,"Happy 86th Birthday to Dr. Jane Goodall! Jane visited us in Millbrook in 1995. At age 26, Jane’s groundbreaking research on our closest living relatives – wild chimpanzees - helped us rethink our relationship to the… https://www.instagram.com/p/B-h6Wbkggn1/?igshid=w6yb9vmzdgs"
WiLaBe, #happyfriday #ig-4every1 #videooftheday CLAP your Hands Together in #Jubilee with me ( yes #washyourhands #stayhome ) and Let's #celebrate a Happy 86th Birthday today with Dr. #janegoodall janegoodall… https://www.instagram.com/p/B-h3GYDFHo2/?igshid=9i82gf4walzk
SDGLabSchools,"Our wonderful partner & friend, #JaneGoodall is celebrating her 86th birthday today! Jane, we’re very glad you are following the doctor’s orders &amp; #SelfIsolating because THE WORLD NEEDS YOU! Happy Birthday, Jane, we wish you well &amp; look forward to seeing you again. xo "
CircuitNorthern,"Today 3rd April 2020 is Dr Jane Goodall 86th Birthday. Happy, happy birthday! You deserve all the cakes, love, hugs and happiness today. Enjoy your day Dr. Jane #northerncircuitadventure"
thinkkimthink,Happy 86th Birthday!
ZymoResearch,We interrupt your regularly scheduled COVID-19 programming to inform you that today is Jane Goodall's 86th birthday. Happy birthday Jane and thank you for everything you've done and continue to do for science and for our planet! 
muffiemouse,Happy 86th Birthday Dr. Jane&lt;3 #drjanegoodall #happybirthdaytoyou #mybestdayever @Citadel Theatre https://www.instagram.com/p/B-hwyVzF1JX/?igshid=pyjznxth3300
SierraClub,Happy 86th birthday to Jane Goodall! #FridayThoughts #FridayMotivation
mamaamwami,Happy 86th Birthday Jane!! Wishing you every joy and happiness 
ReedTabby,Happy 86th Birthday to the woman who has inspired so many all over the world! @JaneGoodallInst
HannahMelRea,"Happy 86th birthday to Dr. Jane Goodall! To celebrate, visit the @NatGeoMuseum virtual exhibition ""Becoming Jane"" @janeg"
hb78,Happy 86th Birthday @JaneGoodallInst. #BecauseOfJane this world is a much better place.
usedwigs,Happy 86th Birthday to absolute legend Dr. Jane Goodall. This hug... 
UWEC_EntebbeZoo,Dr JaneGoodall is the most inspirational figure in primatology. Happy 86th Birthday! We request the UWEC family and friends to join in saluting her with 86 birthday wishes in the comment section. @JGI_ug #HappyBirthdayDrJane
longnowboston,Happy 86th birthday to Jane Goodall! The noted primatologist and environmentalist has led many stirring and insightful conversations over her impressive career. Here is a TED talk that focuses on how animals and humans can live together harmoniously 
waterglitter17,Happy 86th birthday to @JaneGoodallInst! We can all learn a lot from this amazing lady 
pasaprimates,"Happy 86th birthday to the great pioneer for chimpanzee conservation, Dr. Jane Goodall! Each and every day, Dr. Goodall continues to give the world reasons for hope. : @JaneGoodallInst @GuerinBlask"
CurtisSChin,Happy 86th Birthday to Jane Goodall! @JaneGoodallInst 2018 @MilkenInstitute #MIGlobal. Jane's 5 reasons for #hope: #youth environmental #innovation #resilience of nature #socialmedia for global solidarity the indomitable #humanspirit https://twitter.com/curtisschin/status/1026608136042340353?s=21
jacobdpetersen,"It’s hard to imagine how one single person can impact your life - to inspire your dreams, shape your career & teach you more than any single person ever could. I feel so fortunate to have worked w/ my childhood hero. Happy 86th birthday #JaneGoodall. Love, Oops #BecauseofJane – at the Jane Goodall Institute"
BenSteelmanSN,"And a happy 86th birthday to Dr. Jane Goodall, primate researcher and environmentalist. "
shanadowlen,"Happy 86th Birthday to Alaina’s hero, @JaneGoodallInst You are such an inspiration to so many young people! Especially this one! She wants to be the next Jane Goodall!"
