username,tweet
LirHeeHong,"Happy 39th Birthday Ma Man! I Hope you've had a Truly Wonderful Day Full of Happiness! May you be Happy, Healthy and Safe Always! Thank you for sharing your Talent and Happiness with us! Looking forward to… https://www.instagram.com/p/B_ErE03J7-1/?igshid=uzzlkxxkjgz5"
LirHeeHong,"Happy 39th Birthday Ma Man! I Hope you've had a Truly Wonderful Day Full of Happiness! May you be Happy, Healthy and Safe Always! Thank you for sharing your Talent and Happiness with us! Looking forward to your New Drama, Fighting! […] "
cha_poong,"Dpt notif dr babang, trnyt doi ultah hahahaha... Happy 39th birthday Oppa, stay healthy, happy and young.... Oh wait, can't believe you're 39 my lovely Vampire #LeeJoonGi"
seoyeonmaina,"(17/04) Happy 39th birthday, Lee Si Young Unnie/Nuna #KDrama #KActorActress #LeeSiYoung #JoSooJi #Lookout #JooInAh #RiskyRomance #LeeHwaSang #LiverorDie https://www.instagram.com/p/B_EcTjwJv85/?igshid=z7h3io7bq0gx"
seoyeonmaina,"(17/04) Happy 39th birthday, Lee Joon Gi Oppa/Hyung #KDrama #KActorActress #LeeJoonGi #WangSo #MoonLoversScarletHeartRyeo https://www.instagram.com/p/B_EcPwPJ3T1/?igshid=fro7gn8h8ag9"
kamal3580723,@JGshock HAPPY 39TH BIRTHDAY TO JOONGI 新しい扉を 開けてくれて 本当にありがとう 知らない世界に 誘ってくれて 俳優でいてくれて ありがとう 美味しいものを沢山、食べて 過ごして下さい 身体に気をつけて 撮影がんばってください たくさんの幸せ があなたに (｡-人-｡) 
yystrash,happy 39th birthday to one of korea's original flower boy — LEE JOONGI!!! cant wait for your drama comeback!! stay healthy &amp; be happy always bc u deserve it!! 사랑한다!! [04.17.1982] #HappyJoongiDay0417 #생일축하해요이준기 #LeeJoonGi #이준기
50shadesofJBR,@DonnieWahlberg today april 17th is my husband Jason's 39th Birthday can you with him a happy one 
ResourcefulHDR,"A good plan, Michael. Happy 39th birthday!"
0417emerald,Happy 39th birthday ジュンギさん お誕生日おめでとうございます Thank you for being born 産まれてきてくれてありがとう いつも大きな愛をありがとう 巡り会えて良かった 大好き I love you #LeeJoonGi #イ・ジュンギ #이준기 #Happy_39th_birthday 
MarieAdah,Happy 39th birthday joongi-yah. Sana all 39!!! 
MeghnaBasu7,Happy 39th Birthday Lee Joon Gi Oppa @JGshock May you have a great year ahead. Thank you for existing . You're the best! You're my inspiration. Wish you all the success and happiness in life.Stay healthy and have fun #Leejoongi #Junki #Hajunse #HAJUNSE #이준기
Kevroth,"Happy 39th Birthday, Suzy! One of my favorite things in the world is to make you laugh. Thanks to abigailchikkala for the great photo! https://www.instagram.com/p/B_Doel7ATd3/?igshid=fmnigdahar4y"
lyne813,Happy Birthday To Our Beloved Actor Lee Joon Gi... 2020 04. 17 @JGshock @RoseSalmete #happy39thbirthday @Biñan City https://www.instagram.com/p/B_DSH4QJhyC4qr4rplQ0MmjdojzXhmwp7ezhLA0/?igshid=1au2alf9m7wv1
EPeace88,"Happy 39th birthday to our beloved actor @JGshock Forever with you...JG Thai Family To commemorate JG's birthday on April 17, JG Thai Family angels donated fund to buy necessary equipment for medical personnel who are fighting hard against COVID-19 in Thailand now. "
mauioledan,"Happy 39th birthday to my second bias, #LeeJoonGi! You’re one of the most talented and diverse actors today. Can’t wait to see your future projects "
clarksmithtx,Happy 39th birthday to meeeee 
maeyingyaii,Happy 39th birthday to our beloved actor Lee Joon Gi. Forever with you...JG Thai Family #이준기 #LeeJoonGi #อีจุนกิ #ลีจุนกิ #actor_jg #イジュンギ #イ・ジュンギ #李準基 #李准基 #JGThaiFamily #JGThaiFamily #LeeJunKiSawasdeeClub @JGshock
gubgam,@JGshock Happy 39th birthday to our beloved actor Lee Joon Gi. Forever with you...JG Thai Family #เทใจสู้โควิดกับอีจุนกิ #รวมพลังแฟนคลับชาวไทยของLeeJoonGiสู้Covid-19 #เราจะสู้โควิดไปด้วยกัน #Covid19 #Taejai #이준기 #LeeJoonGi #อีจุนกิ #JGThaiFamily #JGThaiFamily 
usausajg,HAPPY 39TH BIRTHDAY TO JOONGI これからもこの笑顔を守りたい。 日本から、あなたを愛しています ╰(*´︶`*)╯♡ #ジュンギ #イ・ジュンギ
anne48338668, Happy 39th birthday 今は会えないけれど… これからの一年が 咲き誇る花のように 華やかな時間でありますように そして健康で 幸せな季節が巡りますように 愛しの君 だ〜いすきだよ♡ *･゜ﾟ･*:.*:.｡.♡.｡.:*･゜ﾟ･* .♡ 
02Nanakiti,@JGshock 39TH Happy Birthday 우리 배우 사랑해 #악의꽃_파이팅 #悪の花 #HappyJoonGiDay いつかまたみんなでお祝いできるといいなぁ
