username,tweet
TeamCanada1972,"HAPPY 77th BIRTHDAY TONY ESPOSITO, Born on Apr 23/43 in Sault Ste Marie ON fan fav Tony turns 77 today. Tony is a 5X NHL All-Star, 3X Vezina Trophy winner, a Calder Cup winner and a Stanley Cup champion. Tony along with big brother Phil are both inducted into the @HockeyHallFame"
mona1961talks,"Happy 77.77th Birthday, Danny! And you've taken the best care possible of yourself because you're here! Have a drink on me! I mean, in a glass, of course. But you know what I mean!"
SamanthaFarrNP,Happy 77th Birthday to my mom- #fashionista #style #birthdaygirl
ThriftBooks,"“From the beginning of time, in childhood, I thought that pain meant I was not loved. It meant I loved.” Happy 77th birthday to Pulitzer Prize-winning poet Louise Glück. Her emotional #poetry is known for its frank expressions of sadness and isolation."
kellydunne54,Happy 77th birthday to the Royal @AustralianArmy Dental Corps! Thank you for your service and taking care of our .
rendzeedee,HAPPY BIRTHDAY TO OUR LOVELY GRANDMA WHO TURNED 77 TODAY!!! #doubledigits #77th @Lapu-Lapu City https://www.instagram.com/p/B_SNxfrgrhS/?igshid=1aw4t13um6rlw
Atariajanaku2,@PunchNCream Just to wish your dad happy 77th birthday. A distinguished writer and a mentor since 1975 when he was teaching in U. I. Ibadan . Wishing him good health and prosperity.
Loldowling,"Today would have been my Step-Mothers 77th birthday, Happy Birthday Anne. x "
UberSteve,Cool. Just called my dad to wish him a happy 77th. Happy Birthday y'all
_Murden,Happy 77th birthday to my OG. No long speeches because he don't care for them #HeMurdenButImTheRealMurden
nanaaki_77th,Happy 31st Birthday GameBoy https://youtu.be/xacEZhhqgrU @YouTubeさんから
SugarLeafTreats,If you have to celebrate your birthday during quarantine celebrating with a German chocolate cake is a pretty SWEET way! We want to wish Dave a very happy 77th birthday. It was an honor to play a small role in your celebration. 
Csisco7,Happy 77th birthday to my Grandma. 
ninny0410,Born To Be Wild https://youtu.be/igvP806798U via @YouTube Happy 77th Birthday Mars Bonfire (songwriter)!
LeffingwellDan,Happy 77th birthday to my beautiful mom @Whaley3Whaley !! Love you mom!! #getsbettereveryyear
0fficerSoAndSo, Happy Belated 77th Birthday LSD -JB 
RehakLubomir,Happy 77th Birthday to Sir John Elliot Gardiner! @mco_london @bachlive @City_Bach
ChristiadiV,"Happy Birthday Remembrance to Edie Sedgwick on her 77th (Apri 20,1943). RIP. #EdieSedgwick #BirthdayRemembrance"
OL_English, Happy 77th birthday to #TeamOL legend Fleury Di Nallo - our all-time top scorer with 222 goals! 
aikeXrendy,Happy 77th Birthday Lola Pinag luto ka ng fave apo mo 
redmidnite,Happy 77th birthday #EdieSedgwick (20 April 1943 - 16 November 1971)
og_arauz,Happy 77th birthday to LSD but nothings Trippier Than being on a highway listening to “highway to hell” on shrooms going 90mph (not driving)
KarlaGTolentino,Hoy estoy down pensando en mi abuela... Happy 77th Birthday abuela Blanca! Te amo y te extraño!
jimohms,"It was a socially-distant 77th birthday for my dad. It’s unfortunate we couldn’t celebrate normally, but we will make it up to him later. For now, some Bundtinis from Nothing Bundt Cakes. Happy birthday dad! You are the best. "
JimmyTraina,"Happy 77th Birthday, Bill Raftery. I think about this quote you gave me two years ago on a regular basis. #ONIONS"
C_Nicole___,Ugh my neighbors family just did a drive by with handmade signs for his 77th birthday and my heart is so happy for him 
X04Hm,I'm so happy earlier Mommy Ging's 77th birthday 
Brian_PearlJam,"Its ma maws 77th birthday today, thankfully I realised just in time we were in April and not still March. No point any of you wishin her Happy Birthday though as she wont see it as she ain't on Twitter..... just as well or I'd be in line for a smacked bottom. "
Yorkiemanuk,"Hi all, today's memory is of Tina with her dad Geoff back in 2009, the year i met her, she always doted on her dad, and loved going to see him, and today is his 77th birthday too, so a much more poignent photo for today too, Happy Birthday Geoff "
ninny0410,The New Seekers - I'd Like To Teach The World To Sing 1972 with Lyrics https://youtu.be/ZWKznrEjJK4 via @YouTube Happy 77th Birthday Eve Graham!
suerob50,"Happy 77th Birthday, Claudia’a mum! "
ninny0410,"Clyde Stubblefield - Funk Thing https://youtu.be/OMj9wwO1yT4 via @YouTube Happy 77th Birthday in Heaven Clyde Stubblefield (drummer) - April 18, 1943 – February 18, 2017"
CKarius_Bonn,"Happy birthday Mom! Today isn’t the 77th bday we expected to celebrate, but love you very much! And it’s gonna be a hell of a party once this is over. "
ShafeeaRiza,Happy 77th birthday Bappa Thank you for everything. #BestPapaEver
TReese82,Happy 77th Birthday to Author Louise Gluck!
bobbycurtola,"Happy Birthday Bobby! Its your 77th Birthday, and we are all wishing you were still with us. We’re sharing some great old pics we found of Bobby of some birthdays many years ago. Always, M&amp;C Curtola #bobbycurtola"
JazmineShannay,Happy 77th Birthday to my Lita! She is so fab! We love her so much. She just LOVED her arrangement. 
PaulMcM78,Happy birthday fella 
HeartSO_COLDxxx,Happy 77th birthday to my Granny 
QueenNathh,Happy 77th birthday I love you https://twitter.com/queennathh/status/1250905526906630149
wthballs,"Happy 77th Birthday to seven-year MLBer Frank Fernandez!!! Here's my ""missing"" 1972 custom to celebrate. @Cubs @70sBaseball"
JLiL101,Happy Birthday John. It’s my Grandads 77th today. Must be something about April 16th that makes legends. 
Desincarne,"@lindaruth1 Happy birthday, Linda! I’m sure you know about all the legendary people you share your birthday with, but did you know it’s also the 77th anniversary of the first ever acid trip? True story. *clinks glass*"
CountryFolkPrim,Sending out many many birthday wishes to this man. Happy 77th Pop. 
potc1967,Happy 77th Birthday Pop..... Felling lucky...... #disneytherapy #disneyaddicts #dailydoseofdisney #happybirthdaydad #goofy https://www.instagram.com/p/B_DH6gHj5bfV33HeO7lRs7YOECmbCWUCCzndOM0/?igshid=k4sce8rn0jno
fairizEr,Happy 77th Birthday Cikgu Deraman. (10/4) I just want and hope bapa sihat2 selalu like usual. Okai. 
junleriarellano,Happy 77th Birthday Lula! I LOVE YOU FOREVER!! 
ninny0410,"FOGHAT - Fool for the City - 1976 - Live in HQ Audio ))) 720P https://youtu.be/gGxQMUEZq34 via @YouTube Happy 77th Birthday in Heaven ""Lonesome"" Dave Peverett (Lead vocals, guitar) - April 16,1943 - February 7,2000"
loveyuto,ZAKUさん、お誕生日おめでとうございます！ ずっとずっと大好きです。 (愛の告白) Happy Birthday 
TReese82,Happy 77th Birthday to Singer Eve Graham!
ohrvp11,"Happy 74,75,76,77th birthday Kareem. It is never too early"
What_Up_E,I just called my aunt to wish her a happy 77th birthday and sis just said we caught her at a bad time because she was laying in her bed with her new toy... 
77th_Omari,@Savalake Happy Birthday! Love you! 
theatreartist,"Celebrating my father’s 77th birthday from a distance. To be clear, this is not a tragedy. I have 2 happy, healthy parents. I will do everything to protect them. But I miss hugging them &amp; being together with them. I will not stay apart from them much longer.#COVID19 #coronavirus"
LodhiOjasvani,Wishing a very happy birthday to most amazing caring and supportive man happy 77th birthday dadaji #celebration #family_time @prahladspatel @patel_pushplata @Niranjan_Lodhi
lynnpeel,"Happy 77th birthday Peter O'Toole, sadly no racing for his birthday!"
BenThere_DunNat,Happy 77th birthday and 7th heavenly birthday PawPaw
JoiRouncefield,@ClassicFM Please could you wish Mimi in Cornwall a very Happy 77th Birthday? She’s been listening to you all day and has asked us to tune in too. Missing her and lots of love from her granddaughter! Joi xx
SuperMikone,Happy 77th Birthday La! https://www.instagram.com/p/B-7DZ7sJurA/?igshid=1pv72abouzfkj
vitu93,"Happy Vaisakhi! Happy Easter Monday. It would have been my grandad's 77th birthday. So Happy Birthday, Nanu! The world was a better place with you in it."
ninny0410,"Mott The Hoople:-'Wrath And Roll' https://youtu.be/SRxhAJHbuog via @YouTube Happy 77th Birthday in Heaven Guy Stevens (producer, songwriter) - April 13,1943 - August 28,1981"
fp_jr,It’s my Grandpa’s 77th birthday! We threw a social distance party in my grandparents’ driveway Everyone wish the original Frank happy birthday! (He lurks on Twitter) 
dodgers_cards,"Happy 77th birthday to Vincente Romo. Romo made his MLB debut with the Dodgers in 1968, pitching 1 game for LA before being sent to Cleveland. After playing in both the MLB &amp; Mexican League for the next 14 years, he’d return to the Dodgers in 1982 for a final big league season. "
DPR_MB,"My mom's 77th birthday is today! I will be wishing her happy birthday by phone, like you, want to see my parents for many more years! Happy birthday to you!"
Brigadier_L,Happy 77th Birthday Mr. Congo Ashanti Roy! #Singer #Leyend #Foundation #Reggae #Roots #TheCongos #Respect
msizi_shembe,Happy 77th Birthday To President Jacob Gedleyihlekisa Zuma father of RET Khula And Save Africa!
judy_mcqueen,"wishing a neighbour or nana in my case, happy 77th birthday keeping spirits high with a bit of music playing while everyone actually DID keep their distance. yeah we really are knob heads:)"
HartmaaanFunny8,Happy 77th birthday Nanny Laina 
TravelsafeS,Any @cheshirepolice colleagues working in Gawsworth who could do me a favour and make my dear Aunt very happy on her 77th birthday today?
aliceburke,Happy 77th birthday to the Queen of our family 
80sWrestling_,"Happy Heavenly 77th Birthday today to one of the greatest in-ring performers to ever lace up a pair of boots, Harley Race. "
ninny0410,TILL THEN ~ The Classics (1963) https://youtu.be/NoasIFy09n8 via @YouTube Happy 77th Birthday Tony Victor! *Cannot verify birthday
kazzani,Happy 77th birthday!!! Birthday girl gets as many cakes as she pleases 
lainawashing,Everyone say “Happy 77th Birthday!” to my grandma please and thank you She says she’s gotten over 100 WhatsApp messages and 2 birthday cakes 
AmieH92,Happy 77th birthday to my grandad . Our birthdays are literally a day apart and I think this is the first time in ages we haven’t been able to celebrate them together . But don’t worry as soon as all this is over we will celebrate our birthdays in style like we always do . 
fabfotos19,"@TwoPaddocks it’s my mums 77th birthday today, she has been alone since this #COVIDー19 started, please would you wish her happy birthday she is a huge fan of your work #SelfIsolation #birthday @Daily_Record @BBCScotland"
JenVincent90,"Happy 77th Birthday, Jim!! I couldn’t ask for a more caring father-in-law. The only thing he loves more than UC athletics is his family, especially his grandson! I know this will be one of his least favorites… https://www.instagram.com/p/B-0eM1Zjr2E/?igshid=gmw17zs9ct1y"
Malcy43,"Happy birthday, mine's soon, I remember my 40th, my wife, sister, her husband one friend, I remember my 50th loads of friends and surprises good day, I remember my 60th living in Spain, many guest great day, I remember my 70th alone what I wanted no more birthdays, 77th May 1st"
clmassey68,How to let the world know it's his 77th Birthday... and post it here! Happy birthday Dad! #birthdaylockdown2020
BerniceAmbon,Happy 77th Birthday Ina Iloveyouuu 
GavinMorrisMUA,"Happy 77th Birthday Nonna! I am blessed to have your acceptance, love &amp; generosity P.S.: I did her makeup in this photo &amp; she felt 10 years younger @Sydney, Australia https://www.instagram.com/p/B-ykF7kHUTj/?igshid=hcag2zf95e2j"
jaredjp29,Social distancing day 27: Happy 77th birthday to my awesome Dad! We miss you and wish we could be with you in person! 
GildaGa60512027,So interesting . Happy 77th Birthday to your Mom 
dodgers_cards,"Happy 77th birthday to Roy Gleason. Gleason has a fascinating story if you get the chance to read it. He doubled in his 1 MLB at bat in 1963, leaving him with a 1.000 career BA. He’d later get drafted into Vietnam &amp; receive medals for his service. Hope he’s having a good one. "
Harringtonhowel,"@BrianODriscoll thank you so much for speaking with my mum just now &amp; wishing her a happy 77th bday as she’s on her own in isolation She was landed &amp; called us to say she’s had the best birthday ever, you made her day! Stay Safe! Thank you too @willcarling for arranging"
JustBreatheNS,"Today Mom’s 77th Birthday. She has Alzheimer’s &amp; this may be the last birthday she’ll remember enough to really enjoy. Physical distancing sucks, but as a former @IWKHealthCentre research lab technician she’d be the first to say #stayhome. Happy Birthday Mom! #plankthecurve"
ninny0410,"Grand Funk Railroad - Footstompin' Music https://youtu.be/w3NXgM_LGQA via @YouTube Happy 77th Birthday in Heaven Terry Knight (producer, manager) - April 9, 1943 – November 1, 2004"
KimAnneSull,"Happy 77th Birthday in Heaven, Mom. Love and miss you every single day. "
RMoraitis,Happy 77th Birthday to my dad! Looking forward to a post-pandemic celebration! https://www.instagram.com/p/B-udlE4Daqu/?igshid=1ueuymqcvipu1
iRepDaPHIve,"Today wouldve been my grandma’s 77th birthday. Gone to soon due to breast cancer. In her honor, Ive baked a cake cuz she was a great baker. Im also going to act on this creativity. I believe she is the source of that in me. Happy Bday Grandma! We miss you! #WarrenFamily"
Kiko_Sakata,"Happy 77th birthday to former @MLB relief pitcher John Hiller - came back from a heart attack in 1971 (at age 27) to have one of the all-time great relief seasons in 1973 (10-5, 38 saves, a 1.44 ERA in 125.1 IP, all in relief) - @Tigers https://baseball.tomthress.com/StatTables/PlayerStats.php?id=hillj101"
MarabethPereira,"Happy 77th birthday to the best, RED SOX loving dad out there! @DrTomasello In the grand scheme of things, this may seem minor, but it's the little things that matter. #celebratewhilesocialdistancing #happybirthdaydad @somegoodnews"
coopincanada,"Happy 77th Birthday to @CDNBaseballHOF inductee, Toronto, Ont., native and Detroit Tigers legendary reliever John Hiller! In 1973, he had a 7.9 WAR as a RELIEF PITCHER! On Hardball Times in 2013, Chris Jaffe ranked this as the second-best season ever by a MLB reliever."
NeethlingshofW,"Traugi Schaffner, one of our loyal Swiss customer, enjoying his 77th birthday during lockdown with a bottle of his favourite Neethlingshof wine. Happy birthday Traugi! ** Send us your favourite lockdown pictures to be featured on our Social Media channe… https://instagr.am/p/B-t7cuLptua/"
sylwil84,Happy 77th Birthday Jack
1075WABX,Happy 77th Birthday to original Jethro Tull guitarist Mick Abrahams ! 
DamianPower,"Would’ve been mums 77th today. Happy Birthday Mum, missing you so much. "
ESPNcricinfo,4471 international runs for The first ever ODI century 102 first-class hundreds Happy 77th birthday Dennis Amiss! 
dalehauskins,Happy 77th Birthday to Michael Timothy Abrahams aka Mick Abrahams of @jethrotull !
60sPsychJukebox,"Happy 77th Birthday Mick Abrahams, he was the original guitarist for Jethro Tull. Recorded the album This Was with the band in 1968, but conflicts between Abrahams and Ian Anderson over the musical direction of the band led Abrahams to leave once the album was finished. "
AngieM22781951,@thismorning could you possibly ask holly and Phillip to wish my mum a happy 77th birthday this Thursday. Her birthday isn’t until Friday but only watches on Friday depending who is hosting. She has been housebound for several years but this is first year family can’t come over
HomeOfCricket," Scorer of the very first @cricketworldcup century, which was also the first ODI hundred at Lord's... Happy 77th Birthday to former England batsman, Dennis Amiss. #LoveLords"
judilynnadal,Happy 77th Birthday Lola 
ninny0410,"29.) Four Pennies Juliet (with lyrics & tabs) https://youtu.be/qytvpJEMzeY via @YouTube Happy 77th Birthday in Heaven Alan Buck (drummer) - April 7,1943 - March 15,1994"
ninny0410,Mick Abrahams Band - Greyhound Bus / Why Do You Do Me This Way - Live 19... https://youtu.be/DFOHMi0q37c via @YouTube Happy 77th Birthday Mick Abrahams!
brewsue2,My dad passed away 20 years ago. Today would’ve been his 77th birthday. Happy Birthday Dad we miss you.
stephaaniecuh,Happy 77th birthday to my Grandpa. Happy 53rd Anniversary to Him &amp; my Grandma 
vecenes,"Happy Birthday @kpattengale ...I cooked for my Mom’s 77th today: grilled #BabyLambChops , grilled #Asparagus , #CaesarSalad &amp; #Pilaf with a purchased #ApricotTart as her cake "
celestial_1321,Just realized that my grandmas 77th birthday would have been on Friday and now I’m both sad and happy to be thinking about her.
CFclassics,"Happy 77th birthday to Goiás Esporte Clube, formed #OnThisDay in 1943 in the Brazilian city of Goiânia."
F3Lollipops,"@BrianODriscoll hi Brian, would you be kind enough to do one of these #carlingscalls videos to wish my Mum (Viv) a happy 77th birthday? She'll be alone on the day for the first time ever and she'd be over the moon to get a message from you :) "
BarnetWft,HAPPY 77th BIRTHDAY TO @TomBent87492986 Tom Bentley the @BarnetWft @HiveTrust Goalkeeper and England @WalkingFootball community Gk supported by @IwffThe .. A true star and gentleman of walking football
MumuTabu,Happy 77th. Birthday kleiner Prinz #LePetitPrince
MelissaGecolea,Happy 77th birthday Mom! Thank you for always being so supportive and giving me confidence by always believing in me. And thanks for your good genes wishing you a happy and healthy birthday and may you… https://www.instagram.com/p/B-oH37InI6-/?igshid=5zn3cs2tj7l8
Bill_Melville,Happy 77th Mom! #birthday #septuagenarian https://www.instagram.com/p/B-nZuhIpBtt/?igshid=1460siwa31ted
BFTP4780,"Happy 77th birthday to actor #MaxGail! Gail is best known for the sitcom Barney Miller, as well as the movie D.C. Cab. @Ely, Iowa https://www.instagram.com/p/B-nIXobDcuL/?igshid=1savaec0dpi5e"
GroovyReflctns,"Happy 77th birthday actor Maxwell Trowbridge ""Max"" Gail Jr his best remembered role was as Wojo on Barney Miller "
KT_BOXING,"#OnThisDay 1943: Former flyweight and bantamweight ring legend, “Fighting Harada” (55-7) was born Masahiko Harada in Tokyo, Japan. Wishing him a very happy 77th birthday! #boxing #history #otd"
GeorgeSchmidt67,Happy 77th Birthday to MAX GAIL 
iamavellejs,Surprising at exact midnight with our pajamas on and morning face lol. Happy 77th birthday to our Lola More birthdays to come! Loveu 
RobbySilv,@MikefromOC @Markgubicza Happy 77th Birthday to Mike Epstein! 
DawgsHockey,"HAPPY BIRTHDAY SULLY!! The big Irishman is still in ICU but improving everyday! Today is #17's 77th birthday and toughest part is he's celebrating alone. Married for over 55 years, the only time Sully didn't celebrate with his beloved Nancy is when he was serving his in Vietnam."
wthballs,Happy 77th Birthday to Mike Epstein!!! Here's my career-capping 1975 custom to celebrate. @Angels @70sBaseball
arnaud22269953,Often imitated but never duplicated. A very happy 77th birthday to the singular Christopher Walken today. 
21andshit,Happy 77th Birthday To My Grandma .
DoYouRemember,Happy 77th Birthday to Wayne Newton! Have you ever seen Mr. Las Vegas perform? #DoYouRemember
KParker279,"Today, I just realized, is my mother's 77th birthday. We haven't talked in years. Since she disinherited me when I had cancer after I wouldn't do what she wanted. I don't even know what state she lives in. I'd say MI or GA. I wonder if she's alive? Happy birthday Jennifer"
iamavellejs,7 minutes more for the surprise haha. Happy 77th birthday nay 
nataliepollar19,@Schofe how good are you on a ukulele or you can pretend.... My mums 77th birthday Tuesday.. She isolating at home alone and she plays happy birthday to all her friends on their birthdays and sends them a tune..... Would love it if you could send me a little video xxx
ninny0410,"HAVE YOU HEARD ~ The Duprees (1963) https://youtu.be/8uugCEibK1Q via @YouTube Happy 77th Birthday in Heaven Joey Vann (lead vocals) - April 3,1943 - February 28,1984"
ninny0410,"Artie Traum - Long Journey https://youtu.be/_U9T-al-hDM via @YouTube Happy 77th Birthday in Heaven Artie Traum - April 3,1943 - July 20,2008"
ninny0410,"The Band - Time To Kill https://youtu.be/yDUU7raVlYM via @YouTube Happy 77th Birthday in Heaven Richard Manuel (piano, organ) - April 3,1943 - March 4,1986"
Celtic1967_com," One member of the legendary Lisbon Lions squad celebrates his 77th birthday today - many happy returns, John ‘Yogi’ Hughes! "
tarzan_dan,*entire family facetimes grandparents for my grandfathers bday @_AHasko: “ayeee happy 77th birthday paw paw yall gon watch a movie?” Fred Haskin: “nawwww prolly make a movie ” ....
MaryyyClareee,Happy 77th birthday to my sweet Papa It’s your first birthday in heaven and I already know you’re telling all your friends how you prepared you would’ve been for this virus!! I hope you know how loved you are on this special day. 
MEG31088,Happy 77th birthday Babies!! I hope we get to see you guys again soon! #chipanddale https://www.instagram.com/p/B-fYguwHx86/?igshid=cajcphohyf83
loveshertwins,"Happy 77th Birthday to my Daddy, one of the best. Can't wait to hug you on the other side. Wee pic from happier in summer. "
DaleVeg99262942,Happy birthday 77th birthday Dad. I miss you everyday. I just wish I could hear your voice and tell you I love you. I know your having a good old to e up there playing bingo with Grandma. I just wish you were here to see Iris and Steph. You would love them both
AgeConcernEpsom,"We would like to say a massive THANKYOU to Sharon at #ChingsKitchenUK on behalf of residents at Oakwood Sheltered Accommodation, who received 10 free hot meals to help two residents who celebrated their 77th birthdays this week. Happy 77th Birthday to both Sylvia and Gloria "
MsMegan91,Happy 77th birthday to two of my favourite friends - Chip and Dale! – at Walt Disney Studios® Park
CharactersPBlog, Happy 77th Birthday to Chip and Dale #chip #dale #chipanddale #chipmunks #disney #disneycharacters #disneyparks #disneylandparis #waltdisneystudiospark #waltdisneystudios #disneyphohos #specialevent #bluesbrothers #specialoutfit
ninny0410,"Larry Coryell Giant Steps https://youtu.be/rVKTFv-F9aA via @YouTube Happy 77th Birthday in Heaven Larry Coryell - April 2, 1943 – February 19, 2017"
christerh6,Happy 77th birthday Christopher Walken! THE DOGS OF WAR (1980) Classic movie directed by John Irvin. From a novel by Frederick Forsyth. 
nisaco,"Happy 77th Birthday to my dad! A swell guy, friend of dogs, bocce enthusiast, family man. Can’t wait for MLB to start so we can go to some @athletics games. Love you, Dad!"
thebechtler,No April Fools joke here. Happy 77th Birthday to this guy! Swiss architect Mario Botta is world renowned for his minimalist style and use of traditional materials such as brick and stone and just so happens to have designed the Bechtler. 
kishaniLight,"My mom’s 77th Birthday Zoom was actually perfect. Very grateful to see my mother and the family staying safe, happy, and healthy! "
JBKRobin,Happy 77th birthday to Christopher Walken. Still got Catch Me If You Can on phone. https://www.instagram.com/p/B-cHDR3BOH4/?igshid=j7m7r54fu3k2
OldSchoolSaul,"Happy! 77th birthday; to Christopher. Walken,"
myllur,Happy 77th Birthday Mom ... Love you ... #happybirthday #instabirthday #birthdaygram #77thbirthdaycelebration #77thbirthday #GODlovesYou @South Jakarta https://www.instagram.com/p/B-bw7r-gl0R/?igshid=tldxyrlsrfm0
dennamarie718,Happy 77th Birthday in heaven. We love and miss you. Today we celebrate you. 
MartinPhillipW1,Happy Birthday Mr Turnblad Har de Har 77th Har de Har
DianaHollins,"He isn’t on Twitter, and it’s late, but I want to put this up there. Happy 77th Birthday, Christopher Walken. I discovered him in The Deer Hunter and have been a fan ever since. #ChristopherWalken"
1stFilmReviews,"Happy 77th Birthday to #ChristopherWalken!!! One of the most recognizable people and voices on screen, this American #actor, singer, comedian, #director, producer, screenwriter, and dancer, has appeared in more than 100 film and TV programs Which of his roles are your favourite?"
Neokitty69,Happy 77th Birthday - Christopher Walken 
jramirezgreal,Fatboy Slim - Weapon Of Choice Happy 77th Birthday Christopher Walken! “My hair was famous before I was.” https://vimeo.com/79104847?ref=tw-share
FamousBirthdays,Wishing a Happy 77th Birthday to Christopher Walken! 
mnralphie,Happy 77th Birthday to Christopher Walken! #ChristopherWalken
CarryWitchet,"Happy 77th Birthday #ChristopherWalken (March 31, 1943)!"
MisterrrScott,I want. To. WISH #ChristopherWalken. A. HAPPY. 77th. BIRTHday. I hope. He GETS. Lotsofpresents. He likes. SURE. Plenty of cards. Of COURSE. SIGNED. With love. And those. CUTE. EXES and ohs. Very festive. I'm sure he. APPRECIATES. The THOUGHT. Cheers. To you. Christopher. 
BrateIan,Happy 77th birthday you fucking genius! . . #positivementalattitude #soulbrother https://www.instagram.com/p/B-amoMZjqjr/?igshid=1jn0f4r3lvvj
_daveyH,"""I don't need to be made to look evil. I can do that on my own."" Happy 77th Birthday to the great #ChristopherWalken, seen here in THE DEER HUNTER (1978), THE DEAD ZONE (1983), ANNIE HALL (1977), and AT CLOSE RANGE (1986). #BornOnThisDay"
MarkATad75,"Happy 77th birthday to legendary actor, #ChristopherWalken."
gotatveye,"It's Christopher Walken's 77th birthday, so happy birthday to one gloriously strange MFer. This also caused me to discover that young Walken looks exactly like Scarlett Johansson, so I guess we know how she's going to look at 77 "
PopHorrorNews,"Happy 77th birthday to the incomparable Christopher Walken, star of THE DEAD ZONE, THE PROPHECY I, II, and III, SLEEPY HOLLOW, BRAINSTORM, A VIEW TO A KILL, PULP FICTION, and more! "
DSCAuthor,"Happy 77th Birthday, Oklahoma! "
ArxiuTV3CR,"També és l’aniversari de l’actor #ChristopherWalken. Pengem un fragment de l’“Informatiu cinema” del gener del 2000, quan es va presentar la pel·lícula de Tim Burton “Sleepy Hollow”. Happy 77th birthday, Christopher Walken! "
NonFilms,Happy 77th Birthday to the one and only Roy Andersson https://youtu.be/h7pna4laaAk
feebee79,"Happy 77th birthday, Christopher Walken. I had a dream about you once, where you turned out to be my long-lost uncle. THIS WAS NOT HOW THAT DREAM WAS MEANT TO GO. "
irrelefantti,Happy 77th birthday Christopher Walken 
Fcsnva,"A most happy 77th birthday to the great #ChristopherWalken, who has given us more memorable movie moments than just about any actor still working. It's hard to pick the most perfect ""Walken"" scene, but I think his encounter with Dennis Hopper in TRUE ROMANCE is as good as any."
Maddaveinc,Happy 77th Birthday Christopher Walken #Icon #TheDeerHunter #KingofNewYork #TrueRomance #PulpFiction #SuicideKings
FilmstoFilms_,Happy 77th birthday to Christopher Walken! 
BestClassicBnds,"Happy 77th Birthday, #ChristopherWalken (pictured at R). He was just 35 when The Deer Hunter was released. Here's a favorite scene, set to a Frankie Valli hit. https://bestclassicbands.com/deer-hunter-bar-scene-song-7-8-16/"
the80its,"Happy 77th Birthday to Christopher Walken! Christopher appeared in 80s classics like ""Brainstorm,"" ""The Dead Zone,"" ""A View to a Kill, and ""Biloxi Blues."" What is your favorite role of his? #1980s #podcast"
