username,tweet
qishola,Happy 80th birthday to our Royal father. May Allah grant him the best in this world and the hereafter
CSimmo74,"Great review guys!, Happy 80th Birthday @newie27, Legend! "
avegin_lim,"@143redangel happy birthday to you, our Darna! Same nga pala tayo ng birthday and my lola( 80th)... "
HugosHomes,"Happy 80th Birthday Mom... I U U @Gaby's 80th B-Day Drive-by Celebration @1pm 6062 Hollow Knoll Ct, Springfield, VA. Be there or be @Springfield, Virginia https://www.instagram.com/p/B_T6WcDFOhc/?igshid=1m7znrcr6l6nf"
dantwitthaus,"Throwback Thursday: due to Covid-19 I missed celebrating my Godmother’s 80th birthday; Aunty Ilse was a sign of hope and joy in my life, and I’m so grateful she signed up to give me such a wonderful, solid foundation right from the very start. Happy birthday Aunty Ilse! "
AllisonChinery,Happy 80th Birthday to my undeniably amazing dad!! #eightyearsoldtoday #yegbirthday #covidbirthdayparade #ifyouputittogetheritgoestogether karenface123 kellygirl47 instagrandma_4041 #6feetapart @Fallowfield House https://www.instagram.com/p/B_TzbLOAS0V/?igshid=pitcs086ix59
OB1Hoagie,Chuck turns 80 this year! Let that sink in a minute! #chucknorris #happy80thbirthday https://www.instagram.com/p/B_Ty8wmAD4g/?igshid=cscl5qgr2h3n
AlfrediaLee,Happy 80th birthday to my God-blessed mother; Missionary Doris Randle! Love you forever mommy! 
pressenterprise,"Happy 80th birthday to this Riverside woman, who had a ‘good drive-by’ party "
Billingshurstfc,"Happy 80th Birthday to the Billingshurst F.C legend, Gordon New. Have a great day Gordie and I’m sure we’ll all sit down and have a beer with you as soon as we can. https://www.billingshurstfc.co.uk/content.php?pg=news&amp;pd=1002"
wildflwermendes,it’s my grandmas 80th birthday tomorrow. my mom and i asked our loved ones to send videos of them wishing her a happy birthday and anything they’d like to add to the message. i’m putting all the clips together at the end to make a whole video. i’ve gotten so emotional 
ThompsonSchool1,Wishing the one and only AMAZING Elaine Shea a very happy 80th Birthday! We are privileged to have you as a part of our school community! ( : @MsDichter210 )
MsBrayfieldPE,Happy 80th Birthday to the wonderful Elaine Shea! Grateful for all your love and support of our Thompson community!! 
babastundey,"Happy 80th Birthday to our father, the Emir of Ilorin, Mai-Martaba, Alh. (Dr) Ibrahim Kolapo Sulu-gambari. May your day be long. "
HonAliAhmad,"It is my prayer that Allah in His Infinite mercy further grant the traditional ruler sound health, wisdom and guide him in all his endeavours for the betterment of Ilorin Emirate and the entire State at large. #Happy80thBirthday sir. "
otunbactunji,"Wishing Maimartaba Seriki Ilorin and Chairman Kwara State Traditional Council a happy 80th birthday. Many happy returns in good health, peace and development to your Emirate and Kwara at large. Shehuuuuuuuu "
IbrahimAlegeTVC,"Happy 80th birthday to the Emir of Ilorin, Alhaji (Dr) Ibrahim Sulu-Gambari "
Adebayomedi,Happy 80th birthday to the Emir of Ilorin Dr. Ibrahim Sulu-Gambari. #Pls say a prayer for him #Covid-19IsReal #StayHome&amp;StaySafe #Happy Birthday ToEmirIlorin #adebayomedia #adebayocares @Adebayo media Nework https://www.instagram.com/p/B_S-z03gJg5/?igshid=19egm0tsus8wy
omoalhajailorin,"Happy 80th birthday to my royal father, HRH the Emir of Ilorin. Allah ya karawa sarki lafia. Amin "
UNILORIN893FM,"We felicitate with the Emir of Ilorin, HRH, Dr. Ibrahim Sulu Gambari (CFR) on the occasion of his 80th birthday. Happy Birthday, Your Highness! Greetings from all of us at UNILORIN FM! #shehu #emirofilorin… https://www.instagram.com/p/B_S60MeB3RO/?igshid=liwv3dp2nyt6"
Ronniedixon14,"Would have been me mams 80th birthday today, was having a few beers in the garden,me mate must have realised a wasnt happy and came round with his lass, cheers mate I needed a bit company "
Ajakaiye_,Happy 80th Birthday. Mai Martaba Sarkin Ilorin and its environs. Alhaji Dr. Ibrahim Zulkarnain Gambari. 
ComradeDambam1,"His. E. Atiku Abubakar On behalf of my family, I wish HRH Alhaji Ibrahim Sulu Gambari, CFR, Emir of Ilorin and Chairman of Kwara State Traditional Council a happy 80th birthday celebrations. May Allah grant you many more years in good health and service. Ameen. "
atikusays,"atiku: On behalf of my family, I wish HRH Alhaji Ibrahim Sulu Gambari, CFR, Emir of Ilorin and Chairman of Kwara State Traditional Council a happy 80th birthday celebrations. May Allah grant you many more years in good health and service. Ameen. "
suzeywoozy,"Hahaha , and back to 200 text messages costing £10 !! In a phone that u could only talk and text on! . I finally got to see my mum in the flesh today for her 80th birthday. I stood outside her window and sang happy birthday as my brother brought in her cake. x"
YussufI16651978,Happy 80th birthday May Almighty Allah forgive you and have mercy on you .
MoneyChilaka,"Happy 80th Birthday HRH Alhaji Ibrahim Sulu Gambari, CFR. "
atiku,"On behalf of my family, I wish HRH Alhaji Ibrahim Sulu Gambari, CFR, Emir of Ilorin and Chairman of Kwara State Traditional Council a happy 80th birthday celebrations. May Allah grant you many more years in good health and service. Ameen. pic.twitter.com/lw6cCFCxLd"
fuadkola,"Happy 80th birthday, to emir of ilorin Wishing you Allah's blessings now and always. May your reign be long in perfect health and peace. Amin. "
Natalia51618915,"#AlPacino and #JohnnyDepp made the film 'Donnie Brasco' together, and it is listed as one of #AlPacino's greatest performances. Happy 80th birthday #AlPacino!"
tamtunes,"Happy 80th Birthday to my mom, Gladys Harper!! Thank you for becoming my mother over 40 years ago and blessing me with your love and wisdom and guidance over the years! Love you so much and I hope this will be one of… https://www.instagram.com/p/B_SrCCKhqIV/?igshid=4vadeopc804h"
GetBlippedOn,"happy 80th birthday to one of the most creamy, crusty, gloopy and ketty people in the world, @71ives !!!!!!!!!!!!!!!!!!!!!! have a good day trigonometry terry"
selnyinitiative,Emirates is No1. Insha Allah. Shehu!Shehu! Shehu!Happy 80th Birthday to His Royal Highness the Emir of Ilorin. Long live!Many happy return of your day.Amen! 
BabaKareemu,"Happy 80th birthday to Emir of Ilorin, Dr Sulu Gambari, the symbol of Afonja Royal stool. Baba kepe oo Sheuuuuuuuuuuuu "
bashcare4u,"Happy 80th birthday to his royal highness, Emir of Ilorin, may Almighty Allah continue to bless you with good health and His grace"
Christi50375950,My Mother s (¡■○•_) 80th Birthday. Even thou .. Happy! Earth! Day!
ewema4,Happy 80th Birthday to His Royal Highnesses the Emir of Ilorin Alhaji Ibrahim Kolapo Sulu-Gambari (CFR). 
yusufabiola50,"I sincerely wish HRH the Emir of Ilorin, our father, Alh. Dr Ibrahim Sulu-Gambari MFR a happy 80th birthday celebration. Your role in maintaining love, peace and harmony in the state can not be underscored. May you live long with sound health Your Highness. Yusuf, A. A."
parisjKOMO, Happy 80th Birthday to Pastor Tate 
YamsTV,This morning... A little #HappyBirthday shoutout to Pastor Tate from the Rosehill Missionary Baptist Church in Seattle. Happy 80th Birthday from the #KOMONews Morning Team!!! @KellyKOMO4 @KClarkWx @parisjKOMO @hollymenino
MurtadorS24sms,"On behalf of the Emir of Kaltungo His Royal Highnes, Engr. Saleh Muhammad Umar OON and the entire Kaltungo Emirate, I would like to wish His Royal Highness Alhaji Ibrahim Sulu -Gambari, Mai Martaba, Emir of Ilorin a Happy 80th Birthday."
philliesfan1975,#Happy80thBirthday to my dad 
taiwoadeolu1,Happy 80th birthday to our Emir
chiefow,"Happy Birthday to the Mai-Martaba Ilorin, Alh. (Dr) Ibrahim Kolapo Sulu-gambari on the occasion of his 80th birthday. May you continue to reign and may your days continue to be long on the throne."
fahadyt,Happy 80th Birthday to His Royal Highnesses the Emir of Ilorin Alhaji Ibrahim Kolapo Sulu-Gambari (CFR). The Mai Marataba Ilorin. – at Red Bricks
paulhafer,@JohnnyTillotson Happy 80th Birthday blessings!
jane_touil,Happy 80th birthday @haigh_june 
real_hefty,"Happy birthday to the most Eminent Emir of Ilorin. Alh.(Dr) Ibrahim Zulu Gambari. Long life, good heath and prosperity. #reign #ilorinstaysafe 80th on Earth. "
deenonline,"On behalf of myself and family, I heartily facilitate with our father Mai-Martaba Seriki ilory, HRH Dr. Ibrahim Sulu-Gambari on the occasion of his born day. Wishing him a joyous Happy and glamorous 80th birthday with many more fruitful years on earth "
JasmineChels,"A big toast to my grandad up in heaven today, Happy 80th birthday I’m sure you’ve got a whiskey in hand "
amoremayzing,We cute iloveyou laaa happy 80th birthday 
LongfordTownFC,"Everyone at @LongfordTownFC would like to wish ardent fan John Findlay from Mosstown in Kenagh a very, very happy 80th birthday. Have a fabulous day John #staysafe"
bl4desman,"Happy 70th birthday to my mum. We were supposed to be in Lisbon for the freedom day celebrations. 10 years ago, her 60th birthday holiday was cancelled due to the volcanic ash cloud from Iceland. Hopefully she'll have more luck for her 80th #BirthdayInQuarantine"
WardellR,"Wasn't able to see my mum on Mother's Day this year, and now I have to miss seeing her on her 80th birthday too. Gave her a call from work just now and will raise a glass to her tonight too! Happy Birthday to my marvellous mum! "
elgeotaofeeq,"Happy 80th Birthday to Mai Martaba Sarkin Ilorin, Alh. (Dr.) Ibrahim Sulu-Gambari. Wishing you more wonderful years on earth and on the throne of Sheikh Alimi. Wallahu Yasimukah Min Na Naz "
Oyindamorela_,"Happy 80th Birthday to Oba wa Mai Martaba of Ilorin, Oba Sulu Gambari Sheuuu. May almighty Allah keep you long on the throne of Alfa Alimi ibn Janta "
jojopartridge,Dads 80th birthday today. 1st birthday since my mum died. Just dropped of no contact chocolate caterpillar cake and a bottle of whiskey . Seems happy enough to sit in the sunshine eating and drinking!
daibu_abubakar,"Happy 80th birthday to our revered emir of Ilorin, may you continue ur stellar leadership in good health, may your reign continue to bring peace, harmony and prosperity to the emirate and it environs. #Emirofilorinat80"
ManganDeirdre,Happy 80th birthday to my wonderful dad! Please remember our vulnerable groups and #StayHomeSaveLives
AynLade,"Today is the 80th birthday of HRH the Emir of Ilorin and the chairman kwara state traditional council, I join millions of people to wish him a happy birthday, like @RealAARahman said in his birthday wish to him, he's a unifier and wish him many more years in good health. "
olahod,"Happy 80th birthday to His Royal Highness mai martaba Emir of Ilorin, Alhaji Ibrahim Sulu Gambari. May your reign continue to be peaceful. "
Optimistic_Ade,"Happy 80th birthday to Ọlọlawa ti ilu Ilọrin, the Emir of Ilorin, Mai Martaba, Dr. Ibrahim Kolapo Sulu-Gambari CFR. Baba, I wish you long life in good health on the throne of your forefathers. SHEU "
joyforever74,"Happy 80th birthday to HRH, the Emir of Ilorin Alh. Ibrahim Kolapo Sulu-Gambari, may God bless you sir!"
realdimeji,"Happy 80th birthday to Mai martaba Alh Dr. Ibrahim Sulugambari, the Emir of Ilorin, and its environs. shehuuuuuuu... Walahu Yasimuka Mina Nas.... Llnp "
mellorfinance,Happy birthday! Yesterday was Papa Mellor’s 80th birthday so they held a safe social distancing gathering with their neighbours and we had an online quiz! More a #Mellcelebration than a #MacCelebration !
KehindeAlexbank,"Happy 80th Birthday Anniversary Emir! His Royal Highness, Alhaji Ibrahim Sulu-Gambari (CFR), Mai Martaba, Emir Of Ilorin. May Allah continue to strengthen you in all ways and always. Congratulations to the Emirates "
ZeeZay010,Happy 80th birthday sarkin ilory many more fruitful years baba love and adore you so much 
YemajiConcept,"Happy 80th Birthday to the Emir of Ilorin, His Royal Highness, Alhaji Ibrahim Sulu-Gambari (CFR), Mai Martaba. Long Live the King! "
Birthdaygift6,Funny 80th birthday gift - 80th birthday mug - happy 80th birthday http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5337982659&amp;item=392346241787&amp;vectorid=229466&amp;lgeo=1&amp;utm_source=dlvr.it&amp;utm_medium=twitter
Onile050,Happy 80th Birthday to His Royal Highnesses the Emir of Ilorin Alhaji Ibrahim Kolapo Sulu-Gambari (CFR). The Mai Marataba Ilory. 
BatmanGothamUSA," This old #Batman taking a moment to wish a Happy 80th birthday to my , always beautiful, #Catwoman #BatFam #MakingAmericaSafeAgain – at Gotham City"
BillingshurstCC,"Happy 80th Birthday to our Club Legend, Roger Lusted. Thanks for your many years of dedicated service to our Club. As our 1st Team Scorer you remain so valuable to our Club. Trust you can have a great day with Beryl in these very strange times. Congratulations!#clublegend #BCC"
luke_debord,"Hey @johnkrasinski. We don’t know Bill, but we know (from a community email) that hes not able to be with his kids/grandkids for his 80th birthday. So his wife drove him around the neighborhood this evening so everyone could wish him a happy birthday. #SomeGoodNews @somegoodnews"
LadyDeeFaulk,Concluded the night celebrating my twin by wishing him a happy 80th via FaceTime #birthday #aprilbirthdays #80thbirthday #celebration #pastorrobertfaulk #drrlfaulk #ladydeefaulk https://www.instagram.com/p/B_RMJJtBN2V/?igshid=5oyklfve6alj
lazyfelter,Just got off the happy 80th birthday call for my mom. It was long and weird. Her friends already had a three block long parade for her
jerry41413871,I still remember how confident you were that you would get Wolfpack wrestling to where it is today if you recall you spoke to some old time former wrestlers my 80th birthday celebration you have made it happen thanks A million Happy birthday 
Gaspard02052819,Happy 80th birthday to Herbie Hancock. Here he is showing his computer recording setup to Quincy Jones in 1984. https://twitter.com/dusttodigital/status/1249408029524705281
SCSenateDems,"Wishing our Assistant Minority Leader, Senator John Matthews, a very happy 80th birthday today! We are thankful for your wisdom, leadership, and guidance both in the Senate chamber and in the community! "
DaveWNSP,Celebrating Mama Schultz's 80th Birthday Happy Birthday Mom. We love you. @EricSchultz @sjschu01
jess____1212,Happy 80th Birthday to our Florida Grandma We love you Sandi! 
akkofuee,happy 80th birthday anna!!!
amandacemas,Happy 80th birthday in heaven to my cousin Ritchie Giachetti! @RobertJohnDavi
Kiwibean1991,"Today would of been his 80th birthday, I miss him more then I could ever try to say. Happy Birthday Grandpa "
kayfey,Happy Birthday to you! It's my mom's birthday! It's her 80th!
paulaault111,My mums 80th birthday today. Made a memory album for her. Had to leave it at the front door of the nursing home. Did get to sing happy birthday to her. 
philwilliamsrun,Enjoyed wishing (via FaceTime!) the @RHarriers legend that is Colin Robinson happy 80th birthday earlier today. (Former 3 peaks winner and international XC champ ) Shame this his birthday race couldn’t go ahead but a great socially distant turn out from neighbours helps 
LETRNI,So we are proudly celebrating the 80th birthday of the founder of the LETR movement ....Chief Richard LaMunyon! Happy Birthday Chief. 
runningjilly,"Happy 80th birthday to @RHarriers President, running legend and former Y3P winner Colin Robinson "
BAMPFA,"Happy 80th Birthday to Souleymane Cissé! Last month, one of Africa's most beloved directors flew all the way from Mali to join us for a screening of his film BRIGHTNESS—the last film at #BAMPFA before COVID closed our doors. Here are some photos of #CisseByTheBay from that visit:"
purpleribbonco,The very special lady this was made for has now received her gift so this can now be shared. Happy 80th Birthday Barbara! And thank you so much to our lovely customer Jen who commissioned us to design and make this… https://www.instagram.com/p/B_QXbYEgRB3/?igshid=7mbqfhi3ol89
fisher4maryland,Please help me wish my Father Happy 80th Birthday! https://www.instagram.com/p/B_QWLiAlYIS/?igshid=1cfnevd0kunjv
afrikophone,"Happy 80th birthday to the great cineaste; #SouleymaneCissé. Among his 13 films I have seen 6. And my favourite is #Yeelen, with the master actor #BallaMoussaKeita and the gorgeous #AouaSangaré. With Sembene gone, Cissé is our greatest living auteur. Time to see this film again!"
USWingsCom,"Happy 80th Birthday to SFC David Hack (CEO of US Wings)! To celebrate, take 20% OFF on all USA-made Jackets &amp; Accessories (excluding Sale &amp; Clearance items) in our USA-made Collection (http://bit.ly/2w1F6qM); just use promo code USA20!"
SparthB,"Happy 80th birthday to the handsome chap on the left @RHarriers ‘el presidenti’, dad, grandpa, fashion icon and general’legend’ "
mnyardgreetings,We have a twin birthday today! Happy 80th to Rose &amp; Anne!! #Minnesotayardgreetings #yardcard #birthday #celebrate
WesleyYoung9,"Happy 80th Birthday Colin, been a good while since I’ve seen you but still to meet a kinder and more humble man. "
duclos100years,Happy 80th birthday Mr. Nand! 
Luckyoo6,"Happy 80th birthday to my grandma, who last time I saw her, stopped a conversation about cookies, to announce that Angelina Jolie is the hottest woman she's ever seen."
danni_bel,Happy 80th birthday Grandma Teddi! We love you very much! https://www.instagram.com/p/B_P4pCpB4cE-dh2VE-DdKLhXsOvOLC21pZ9E5k0/?igshid=wg71chit708a
_rheanay,"@kobe_graham *DJ play Set it Off by lil Boosie *SCREAMING AT THE TOP OF MY LUNGS* HAPPY BIRTHDAY KOBE!!! YOU ENTERED MY LIFE, MADE IT BETTER AND NOW I HAVE CANT IMAGINE MY LIFE WITHOUT YOU!!! I love you!!! "
emmarob114,Happy 80th Birthday to my father in law .. not how we planned but afternoon tea and presents delivered and a conversation at a distance xx @SparthB
NewsgroupIRL,#Newcastle resident Tim O'Donnell celebrates his 80th Birthday. Matt Dowling from RAMS in Rhythm made a cake and the RAMS in Rhythm sang a happy birthday and a few other songs. Vid credit; Newcastle Ladies Group. 
MainParker,Happy 80th birthday Mimi!
pikegolfer,Today is this man’s 80th birthday! He’s my hero and if you know him reach out and say happy birthday! Love ya pops! https://www.instagram.com/p/B_Pq1ZjAwIP2adU-DjLTSpgaz_BssJXVe_34mo0/?igshid=d8xv2x0a8him
weartv,Happy Birthday April Babies from Channel 3! Here's a photo submitted wishing a happy 80th birthday to a Pensacola man while social distancing. Submit your photos here: http://weartv.com/chimein : Stacy Norwood
905ShineFM,Have you celebrated a loved ones birthday this spring? It looks a little different doesn’t it! We celebrated my mom’s 80th yesterday Happy birthday mom! -Jon #shinefamily #redder
karengaiiill,"Happy 80th birthday sa nag-iisang unggoy sa buhay ko. Yup first time kitang babatiin on time hahahaha hindi kita miss at di rin kita mahal. See you soonest, Alymonkey @nightingayleee"
_rheanay,@thatgalARI_ my Ari!!! Happy birthday baby!! I remember the day we met like it was yesterday thank you for always coming through for me 
DonnaPo61400662,"It's our lovely neighbour, Barbara's 80th Birthday today!! She lives opposite, so we made this banner for her We saw her this morning and shouted ""Happy Birthday!"" from the window "
KatieEccles3,"And a big happy 80th birthday to my best friend The best little gran I could ever of asked for and the sweetest soul there is gutted I can’t see you today but I will see you soon, love you endlessly "
kaymorse101_kay,Happy 80th Birthday to Lily great Granny. x
South_Tees_TCVs,Happy 80th birthday to our wonderful volunteer Yvonne 
Frances600,Happy 80th Birthday to you're mum 
Kizzylovejenna,Happy 80th Birthday to your Mum xx
AdamSavage,Happy 94th Birthday to HM the Queen! I had the pleasure of performing at Buckingham Palace on your 80th celebrations and it remains one of the highlights of my career. 14yrs later and stronger than ever Ma'am. #GodSavetheQueen
AndrewOgilvy,Throwback to an evening of celebration & big crowds at OP's 80th gala and one of my favourite portraits from the night It is course of Oxford Playhouse patron @gugumbatharaw MBE Today is also Gugu’s birthday! So a very happy birthday and thank you if she gets to see this! 
ray_fearon,Happy 80th birthday mum! xx
jemmafairhay,Happy 80th birthday to your mum. Thankful for her contribution to our NHS
blackdonna341,"Happy 80th Birthday Dad! This photo taken January 19,2020 "
yveslopez,Happy 80th Birthday Dad! 04-20-2020 Picture of my Dad &amp; Mom from 1976. We miss you. 1940-2013 R.I.P. 
marysuzanneaita,"Our kids, grandkids, and great grandkids all showed up in our front yard and driveways to wish my husband Happy 80th Birthday!"
TReese82,APR.25 B-DAYS:Happy 80th Birthday to the longtime great Movie Actor Al Pacino! He's amazing!
TimGoldman,"No. 486- Birthday Boy goldman4118ace !!! Happy 80th Birthday! #lovemydad #happybithday #familyportraits #80yearsyoung @New York, New York https://www.instagram.com/p/B_OVkMaD8Jq/?igshid=vmxjts1kunc3"
MariaJuanita___,Yesterday was my pop-pop 80th birthday in heaven #HubiePierce he was the greatest Happy birthday in heaven 
MilyVanilly,Love you all. Hope this finds you healthy. Safe. Happy. Keep finding things that make you happy and avoid the noise. Today is my mom in laws 80th birthday. My fav pic with her drinking a local beer she grew up with. 
bestofbats,In April of 1940 (80 years ago) Richard “Dick” Grayson made his first appearance as Robin The Boy Wonder. He later came into his own and goes by the alias of Nightwing. Happy 80th birthday Dick! 
thehomieOAK,Haha! In my Grandpa’s aloha. Happy 80th Birthday G Mama Red! 
adriancweb,"Happy birthday! My grandmother's 80th is today too! Anyway here's my pup, Pelor! "
edfish01,Pelosi delayed the money while Americans were dying in the streets. She was having her birthday party. Happy 80th Nance.
_rheanay,Happy birthday Josh!! 
lordez56,Happy 80th birthday!
StewartJodi,"HAPPY 80th BIRTHDAY to our beautiful mom, Pearl! We may be celebrating via social distancing, but we celebrate, nonetheless! Please join us in wishing a very happy and amazing birthday to this incredible woman who we… https://www.instagram.com/p/B_NhZkkhTOS/?igshid=rsxsyhqdrjci"
ChadHartmanShow,"Happy 80th Birthday @thauserkstp he joins us at 1:05, just before his afternoon nap"
JohanBakker14,Happy 80th birthday Jan Cremer! 'Fire Tulips' (1998) 
RealtorDanielle,Bitter sweet today!!! First I am SO Thankful to be able to wish this incredible Momma a VERY HAPPY 80th birthday!!!!! . But my heart is sad though because kids and i were supposed to be there to help her celebrate… https://www.instagram.com/p/B_NSn6CDCca/?igshid=9fbpgumfw4mg
TraceyAltundere,"#happy80thbirthday to my lovely #dad took my flask of tea and a stool and social distanced, just so I could spend half hour with him on his special day xxx He had planned a big party for yesterday but had to cancel it. We shall make up for it another time. "
