username,tweet
92Y,"Happy Birthday to the one and only Jim Osterberg! Better known as Iggy Pop, he rocked our stage last year in conversation with his friend Jim Jarmusch. Watch here: "
RudraAarogyam,Happy 92nd Birthday 
F_Hunt21,Happy 92nd Birthday to one of my favorite women in my life!! 
lillybelle79,"Happy 92nd birthday Nana. No hug or visit today. No phone call as you’re deaf. With your dementia you won’t know you’re missing us. But you still know my face if I could see you, you’d know it was a special day x"
TyanaMari,"Happy birthday 92nd Granddaddy, we love you &amp; miss you Shagg Nasty https://www.instagram.com/p/B_PAGeSAI5JdhyPSA09UfjYTO2yHJEr2RnWu7U0/?igshid=10e6234unl9jn"
92Y,Happy Birthday to the iconic #JessicaLange! It was incredible to have had her on our stage and we can't wait for the chance to do it again. What's your favorite Jessica Lange film/role?
KellyAnne_Kut,"Today is my beautiful grandma's 92nd birthday happy birthday, grandma! https://www.instagram.com/p/B_N7w-vAi_T/?igshid=m1hvyifdk33f"
scot_tigger,Awesome!! Happy 92nd Birthday Dad!!! Hugs 
quincymapolice,How cool is this! Happy 92nd Birthday Armand Thank you for your service #USArmy So glad we could be a small part of today’s festivities! Amazing job by #Weymouth Fire Fighter Jim Lahey @WEYMOUTHFIRE
ginger123xx,"How lovely, thank god for video calls, Happy 92nd Birthday to your dad. "
jean_mcghie,Happy 92nd Birthday to your dad 
morrispexmouth,"It’s dads 92nd birthday today, we are in lockdown so his nursing home has just given me a video call to wish him happy birthday. How cool is that? It’s made my day just seeing him."
TReese82,Happy 92nd Birthday to Actor Bruce Kirby!
lillybelle13,"So sorry. But, you are being loving and wise. Happy 92nd Birthday to your Dad "
LHScarnegie,"Happy 92nd Birthday to the #LorainPalaceTheater! On this day in 1928, the Palace Theater opened in Lorain. ""Something Always Happens"" was the first movie played."
ninny0410,"Alexis Korner - Wade In The Water (Mit Klaus Doldinger's Passport) https://youtu.be/qG4Kz-czHuM via @YouTube Happy 92nd Birthday in Heaven Alexis Korner - April 19,1928 - January 1,1984"
SHANTIIPRTY,"Happy 92nd Birthday, Inay Onie !! "
Greatlakesgirl_,Happy 92nd birthday to our favorite grandma/great grandma. 
AriItalianMuse,Happy 92nd Birthday Nonna! | Ariana Grande Snapchat Vlogs https://youtu.be/EfCKQSLqCp8 via @YouTube
EmilyOtterman,wishing this beautiful girl a very Happy 92nd Birthday! - #COVIDbedamned #stillhappy #stillherbirthday #thebestitcouldbe #stillScrabbling #andwinning #whatmattersmost #loveyoumom #sheISprecious
spod1000,"Happy 92nd birthday to #DavidWhitaker (died 1980 aged 51) who was the Story Editor for #DoctorWho #AnUnearthlyChild He was the first Script Editor for Doctor Who, working on the first fifty one episodes in the series He wrote #PowerOfTheDaleks, #EvilOfTheDaleks and #WheelInSpace"
les1l,Happy 92nd Birthday to my amazing Gran!! You mean the world to us. Can't wait to see you and give you the biggest squeeze. .x.x. #bestgranever
ohsosweetderby,Classic Victoria sponge drip cake for a very special 92nd birthday. Happy Birthday Betty! https://www.instagram.com/p/B_Enu3HpcRD/?igshid=1dx7t63d3w18h
BWrightFlyer,"I missed Tom Lehrer’s 92nd birthday on April 9! What a gift he has. We could use some of his humor right now. HAPPY BELATED BIRTHDAY, Tom! "
Chris240ken,"Happy 92nd Borthday to Mom of 13, Grandmother of 48 and Great Grandma to 56. Love you. Birthday wishes through the window. "
twededer,"Last year, we celebrated the end of Pesach, Mimouna, at Fairfax (Happy Cooking Hospitality) @TheJewishFoodSociety. We ate scrumptious Mufleta prepared by Gabriel Stulman’s mother, Ruth. She shares the same name as my Mom who today celebrates her 92nd birthday. "
melsnyc,Scenes from today’s 92nd Birthday Party a la Zoom! I was going through some photos last night and had to post some. We seem to be at a lot of restaurants and by the beach a lot!!! Happy Birthday Mom! #happybirthday… https://www.instagram.com/p/B_DXVt8F0R-/?igshid=u1mjsypnk9v7
DiegoBandidoo,"Happy 92nd Birthday Lola. Kumusta po sa taas, sigurado ako, may pale pilsen at mani ka jan haha. We miss you lola, dami nag bago nung nawala ka. Iloveyou. -Jiggy"
tim_aikin,Mums 92nd birthday today did the shopping and had birthday cake in the garden and l whats apped video my family. She's not on the internet but HAPPY BIRTHDAY MUM xxxx 
valenz1_m,Happy 92nd birthday to my dearest lolo. I truly miss youu lolooooo. Love you Always and Forever lo. And I miss you. I’ll always remember you 
Mary_J_Reynolds,"Wishing my beautiful grandmother, Estelle “Topsy” Agius, a wonderful 92nd birthday today! As Camille would say, “Happy Birthday Grams! Love ya!” "
taraallyson,"Today is my grandma’s 95th birthday. I feel all sorts of feelings. Blessed that she is alive, safe, home. Heartbroken that I can’t be with her, or even FaceTime her, because of quarantine. Here’s a photo from her 92nd birthday. Happy Birthday, Nana! "
Cheyne55,Happy 92nd Birthday to my mom! 
TheHollyJones,Happy 92nd birthday to my Grandpa Curly! Love you and hope we can see you soon. https://www.instagram.com/p/B_CwR4DpyVN/?igshid=19y4jcvw34sm
LCVaron,"Please help me wish my dear Papa a very Happy 92nd Birthday. This man went through through the Spanish Civil War, was a Spanish Merchant Marine Officer, came to the US, got married, surrendered himself at Ellis… https://www.instagram.com/p/B_CnH7wF_vj/?igshid=c2tjok53bolt"
celebi_uk,HAPPY 92nd BIRTHDAY YEPPY HOPE YOU HAVE AN AMAZING DAYYYY 
banhmiverlag,wow @fictivesister reminded me that this was his 92nd birthday show and we sang him happy birthday. there was cake!
AriItalianMuse,Happy 92nd Birthday Nonna! | Ariana Grande Snapchat Vlogs https://youtu.be/EfCKQSLqCp8 via @YouTube
NameGirl,Happy birthday to your mom. (The things we do for our parents. My mom's 92nd is in July. I'm planning to take her out. Anywhere. Let her decide. Alevay!)
mykapalaran,"Happy 92nd Birthday, Pope Emeritus Benedict XVI! "
FOX29philly,"HAPPY BIRTHDAY Kate Brady, an artist, celebrates her 92nd birthday today. Friends, family and police drove by honking horns while she danced and waved from her lawn. She was so thankful for all of the birthday love. RELATED: https://bit.ly/3bgth2U"
broxtowebc,A huge well done to our Chilwell residents who in true community spirit worked together to sing a big happy 92nd birthday to local resident Roma. Great teamwork #proud #Broxtowe #resident #community
HannaAli,"Today, the 15th of April, would have been Hudeydi’s 92nd Birthday. I will forever cherish the joy of being in your presence. The world is darker without you. Happy Birthday adeero macaan, illaahay ha u naxariisto "
xsweetcheeks83x,You almost made it we should be celebrating your 92nd birthday but instead we're arranging your funeral. Happy heavenly birthday Supergran I miss you terribly 
WATSONIANFC,"All at the club would like to wish a happy 92nd birthday to Donald Scott - a proud @LangholmRugby product he taught at @GWC_News/@GWC_Sport for many years, played for WFC and earned 10 @Scotlandteam caps. For more on Donald, click here http://shorturl.at/ahz79 #bleedmaroon"
PeelPolice,#PRP would like to wish Mrs. Joan Ackroyd a Happy 92nd Birthday!!! We are happy that we could find a moment to do our part in helping you celebrate in a special but different way this year!! @MississaugaFES
DIANEANDDAVIDG,"Wishing my Father a happy 92nd Birthday! A “Safer at Home,” celebration, is still a celebration! "
Kelly_Maher,"Happy 92nd birthday to my Grandma. Chatted briefly with her today, she’s mostly concerned about her gel nails (3 weeks overdue) and liquor stores closing. She also walked to A&amp;W to pick up a Mama burger. Yep, sounds about right for my family. #CovidBirthdays"
AriItalianMuse,Happy 92nd Birthday Nonna! | Ariana Grande Snapchat Vlogs https://youtu.be/EfCKQSLqCp8 via @YouTube
CourtDiversion,Great Human -- Happy 92nd Birthday Ethel Kennedy. More @RFKHumanRights. #HumanRights
Jnclutch,"Today is my grandmothers 92nd birthday!! I couldn’t be there but my entire family made sure she was loved I miss grandparent hugs so SO SO much, I love you Grana Happy Birthday "
HeraldStar,ICYMI: More than a dozen community members and local officials turned out Friday to wish Ellsworth “Pickles” Graham a happy 92nd birthday while observing social distance precautions. https://bit.ly/3b7a4jZ
Sign_Gypsies,Happy 92nd Birthday Helen! Today we celebrate you! 
kryssLans,Celebrating her birthday via zoom... More than an hour na po yung zoom party mo lola Happy 92nd birthday! 
kryssLans,"Mada this for lola’s birthday... HAPPY 92nd BIRTHDAY, LOLA!! Ang tamis ng mangga!! @mrsGorbachev @jAlcantara30 @MAEpagtingin @krizzyghurl @IamPatting @AngelZy10"
Charlen95443146,"Happy 2nd Birthday, Luke, today is my Father In Law’s 92nd Birthday. He’s honored to share the day with such a brave little boy!"
Debbie_Eire,Happy 92nd birthday Mrs Kennedy 
eggsnarp,happy 92nd birthday to my great grandma
iamnigeu,"Happy 92nd Birthday to Actor Hardy Krüger. Credits include Alibi, Liane Jungle Goddess, Blind Date, Taxi For Tobruk, Hatari!, The Flight of the Phoenix, The Defector, The Loner, Paper Tiger, Barry Lyndon, A Bridge Too Far, The Wild Geese, Blue Fin, The Man with the Deadly Lens. "
TimeForAFilm,Wishing Hardy Kruger a very Happy 92nd Birthday. #HardyKruger
ExtravaClogger,Happy 92nd Birthday to my all-time partner in crime! We love you endlessly &amp; miss you always. https://www.instagram.com/p/B-3KzvTg5qh2iRVQHptdAal2jJDewtJ0Lvm7vA0/?igshid=vcz7k03bnrxh
JewdyGold,"Happy 92nd Birthday (yesterday) to one hell of a talent with a voice that ages better than your favorite pair of jeans, the one and only mayemarilyn ! You can check out her interview on my podcast #KillMeNow - ep 167… https://www.instagram.com/p/B-3I2UzhIL4/?igshid=aefouf0nj6gy"
SpiroAgnewGhost,"Happy 92nd birthday to Ethel Kennedy, who has been without her husband Robert F. Kennedy for nearly 52 years, taken by assassin’s bullets as he headed towards the 1968 Dem. nomination. She has experienced so much grief in her life from untimely losses in her family. A great lady."
keithsrocknroll,"“For anyone to achieve something, he will have to show a little courage. You’re only on this earth once. You must give it all you’ve got.” Happy 92nd Birthday to Ethel Kennedy!! "
RFKHumanRights,"“For anyone to achieve something, he will have to show a little courage. You're only on this earth once. You must give it all you've got.” Happy 92nd birthday to our founder and inspiration Ethel Kennedy! "
TerencePenton,Happy 92nd birthday to your buoba 
jep_draper,"Happy 92nd birthday to Ethel Kennedy, the widow of RFK. I wish you many happy returns and good health."
DevilsEnglish,ロックダウン中だから、自分でHappy Birthdayを歌って踊る92歳のおばあちゃんがかわいい。 Quarantined grandma celebrates 92nd birthday with a jig http://a.msn.com/01/en-us/BB12oF1g?ocid=st2 #英語学習 #英語で読む海外ニュース #Coronavirus
hannahdbno,"Happy birthday, grancher. I’m glad that you’re not around to see this horrible tory government and this horrible coronavirus. We would all be so worried. Here is our toast to you on what would be your 92nd birthday. We all love you so much. "
NewboldDebrah,Happy 92nd Birthday Ms Angelou 
OccupyBergenC,"Happy belated 92nd birthday, #TomLehrer (yesterday). Wish this were not still so true:"
brooklyn4peace,"Happy Belated 92nd Birthday, Tom Lehrer. Always a top satirist, your humor grows every dark. Take a listen: We Will All Go Together When We Go https://youtu.be/frAEmhqdLFs via @YouTube"
hangryyhan,Today’s my grandmother’s 92nd birthday and she’s stuck in quarantine lockdown at her assisted living place :/ so my family stood outside her window with a sign and sang happy birthday to her 
54Below,Happy 92nd birthday to the timeless &amp; marvelous Marilyn Maye! We are heartbroken that we can't gather for her show today but Marilyn's birthday week will be celebrated in OCTOBER because we cannot let a year go by without giving thanks for the talents of this special lady! 
kevinddaly,Happy 92nd Birthday to the divine Marilyn Maye! 
suppes_lisa,It’s my moms 92nd birthday today also! Happy birthday to you!!!
CallMeAdamNYC,"Wishing #MarilynMaye a very Happy 92nd Birthday I have been so lucky to see her master class concerts over the years, but my most cherished moment with Marilyn was this 2018 interview I got to do with her! Marilyn, here's to many more splendid days ahead! "
witchdame,"Happy 92nd birthday, Tom Lehrer! "
ninny0410,"Rosco Gordon-Just a Little Bit (High Quality) https://youtu.be/FXR6H7_TfRc via @YouTube Happy 92nd Birthday in Heaven Rosco Gordon - April 10,1928 - July 11,2002"
Ebonycenturion,Happy belated 92nd birthday to Tom Lehrer who is among the best comedians in the world
BearsLittleCub,"I am a bit late in wishing Tom Lehrer a very happy 92nd birthday, but I'm sure he won't mind. He is a vital part of my comedy foundation, as much as Monty Python and the Goons."
MacyThornhill,RT henderstu: JanetMaslin The Master. Happy 92nd birthday Tom Lehrer! 
blue439,"Happy 92nd birthday to one of my towering comedic influences, Tom Lehrer. You can raise welts like nobody else."
RandyInLA,"Happy 92nd Birthday, Tom Lehrer! "
_teppydong,Happy 92nd birthday lola!! 
jockoconnell,"Happy 92nd birthday, Tom Lehrer. We Will All Go Together When We Go https://youtu.be/frAEmhqdLFs via @YouTube"
KBrewEsq,"Folks if you don’t know Tom Lehrer, please get to know Tom Lehrer! Happy 92nd birthday to an awesome songster, scientist, and all around smart guy. Hard to pick a best song, all delivered tongue in cheek- the rhymes! The laughs! https://en.m.wikipedia.org/wiki/Tom_Lehrer https://youtu.be/yhuMLpdnOjY"
berneunion2,"Happy 92nd Birthday, Tom Lehrer! This song seems appropriate in light of current events. Tom Lehrer | “I Got It From Agnes” "
kyruby27,Happy 92nd birthday Ms. Woodson. 
faithrc,"Very happy 92nd birthday to #TomLehrer! (genuflect, genuflect, genuflect)."
AriItalianMuse,Happy 92nd Birthday Nonna! | Ariana Grande Snapchat Vlogs https://youtu.be/EfCKQSLqCp8 via @YouTube
forestcommie,"Happy 92nd birthday to my personal idol since childbirth, Tom Lehrer, who is the best baritone voice to grace the american stage since millard fillmore and possesses twelve incredibly agile fingers"
lance_fogan,Happy belated 92nd birthday to your granny!
robtned,Happy 92nd birthday to the inventor of the Jell-O shot (though he says he was merely co-inventor when in the Army)..... 
mwpolitico,Happy 92nd Birthday Attica's Granny.
Iamblirish,Happy 92nd birthday to this wonderful woman 
davidkwong,A big happy 92nd birthday to the legend Tom Lehrer! https://www.youtube.com/watch?v=yhuMLpdnOjY May his songs brighten your day!
giovannif7,"Happy 92nd #Birthday Tom Lehrer, musician/singer/songwriter and mathematician known for his humorous and satirical song parodies in the 50s and 60s, as well as his contribution to the PBS educational TV series Electric Company "
jer_science,"Happy 92nd birthday to the *original* pithy science/math-inspired musician–Tom Lehrer! Here's my favorite piece from him, which is very topical given the air quality improvements we've tracked in #RVA since the Governor's EO51!"
StuartEtc,"My birthday card to Tom Lehrer. Happy 92nd! Here’s a song (in your style) about the coronavirus, It’s So Lovely In the ICU. Stay home! "
DeanAuthor,Today just just got better! Saw Tom Lehrer trending & not only is he still alive! It's his 92nd birthday! Happy Birthday What better way to celebrate than with a Daniel Radcliffe duet? #Genius + #HarryPotter Tom Lehrer THE ELEMENTS subtitled mishmash
DanPasternack,"Happy 92nd birthday to Tom Lehrer, the J.D. Salinger of satirical songs. On this day, I salute you as a pioneer of dark, dastardly, brilliantly funny compositions and social distancing. "
Sean9811,"""I Got it from Agnes..."" Happy 92nd Birthday Tom Lehrer! "
JeremyPFranks,Happy 92nd Birthday to the genius that is Tom Lehrer. His sense of humour is needed all the more in these Covid times.
eFolkie1,"Happy 92nd birthday to the legend Tom Lehrer. Name another combined singer-songwriter, satirist and mathematician. True genius! "
rvadotra,Happy 92nd birthday Tom Lehrer. Hope you’re still fighting fiercely and not too old and gray. Be Prepared with mask and gloves and stay 6ft away from Agnes if you go out. @TomLehrerQuotes
tedmundsonbari,Happy 92nd Birthday to the incomparable Tom Lehrer 
stewieandmilou,https://www.youtube.com/watch?v=zGM-wSKFBpo happy 92nd birthday Tom Lehrer 
wildice24,A GREAT BIG HAPPY 92ND BIRTHDAY TO JIM KLOBUCHAR!!! 
bertietrouble,I love that #TomLehrer is trending! Soundtrack to my childhood-(no wheels on the bus in my house.) Happy 92nd birthday sir. #PoisoningPidgeonsInThePark #TheVaticanRag #TheMasochismTango
NostalgiaDigest,Happy 92nd birthday to the great Tom Lehrer. Shall we dance? 
arenda,"Happy 92nd Birthday to Tom Lehrer! ""Who's Next?"" "
anneobrien4800,Happy 92nd birthday to the brilliant Tom Lehrer! 
McMurtrieSF,"Happy 92nd birthday to Tom Lehrer! In all probability I’ll lose my virility... So let’s act with agility While we still have facility, For we’ll soon reach senility And lose the ability... — “When You Are Old and Gray” https://www.youtube.com/watch?v=8NOZH0y7VxE"
ASuss49,"Happy 92nd Birthday to Tom Lehrer, here with an uplifting song for us all: "
WeakJoke,Happy 92nd birthday to one of the greatest ever: Tom Lehrer. 
deeplyclassical,"Happy 92nd birthday to the wonderful Tom Lehrer, born #OnThisDay in 1928. I hope he's better at #SelfIsolation than he was when he sang this. #StayHomeStaySafe #StayHomeSaveLives"
AtomicAnalyst,"Happy 92nd birthday to the brilliant and funny Tom Lehrer, who remarked in 2002, ""Things I once thought were funny are scary now. I often feel like a resident of Pompeii who has been asked for some humorous comments on lava."" Thank you for 67 years of timeless satirical humor! "
adrianhealth,Happy 92nd Birthday to Tom Lehrer 
dolphindiver,Happy 92nd Birthday Tom Lehrer! Is this too soon? #COVIDー19 #sorry
HESherman,"My salute to the great Tom Lehrer, written for his 88th birthday, on this, his 92nd. Happy birthday, Prof. Lehrer, and perpetual thanks. Stay safe! "
henderstu,The Master. Happy 92nd birthday Tom Lehrer! 
ridetheory,"Happy 92nd birthday to Tom Lehrer! Here's the mail-in card from my thrifted copy of his self-produced 1953 LP, ""Songs by Tom Lehrer"" "
susanpoet,"Happy 92nd Birthday to wonderful, humorous singer-songwriter #TomLehrer whose 'I Got it From Agnes' should be the new theme song for our times. #SocialDistancing #StayHomeSaveLives #WashYourHands"
veryvocalchords,"A hugely Happy 92nd Birthday to the incomparable verbal &amp; song writing genius Tom Lehrer, with thanks to @edsouthall for this fantastic thread. Many Happy Returns Prof! #TomLehrer"
Eric_Williams_1,Wishing a happy 92nd birthday to Tom Lehrer. 
JigsawLearning,Happy 92nd birthday to #TomLehrer The man who made chemistry cool!
Cafeteria_Cath,Two albums I grew up with and know by heart. ‘Songs by’ was my dads original copy but we had to replace ‘an evening wasted’ after aunty Jean sat on it. I hold your hand in mine was played at dads funeral. Happy 92nd birthday #TomLehrer
GroovyReflctns,"Happy 92nd birthday singer, songwriter, satirist and mathematician Thomas Andrew ""Tom"" Lehrer "
2019Ifaw,"Happy 92nd birthday Tom Lehrer - mathematician, social satirist, songwriter &amp; musical genius. So many songs to choose from. For some reason this hasn't been RT-ed yet. Luckily it's one of my favourites: ""I've got a hobby: re-reading Lady Chatterley"" https://www.youtube.com/watch?v=iaHDBL7dVgs"
ampublictv,"Happy 92nd birthday to the sublime satirist, Tom Lehrer! His ""Live in Copenhagen 1967"" concert is currently airing on select public TV stations nationwide! #CheckYourLocalListings"
tomfleet,"Just the other day I was listening to the amazing ""An Evening Wasted with Tom Lehrer."" Always puts a smile, or many, on my face. Happy 92nd birthday Tom! "
jimjamieson976,"Happy 92nd birthday to the great, Tom Lehrer "
tailsteak,"Keep up the social distancing, folks! (Also, happy 92nd birthday, Tom Lehrer!) "
jamiesont,"Happy 92nd birthday Tom Lehrer. You utterly brilliant man. Love this so much, an anthem for today "
Lennoco7,Happy 92nd Birthday to @GaRoDean 's Granny 
pwk2013,"Happy 92nd birthday to Tom Lehrer and I wonder when the current occupant of the Oval Office will tweet ""once the rockets are up, who cares where they come down"" "
lnmackenzie1,"Happy 92nd birthday, Tom. This is my favourite song of his. "
girlinazucchini,"Happy 92nd birthday Tom Lehrer Here is his on point song ""I got it from Agnes"" written in 1953 https://youtu.be/R6qFG0uop9k #StayHomeSaveLives #TomLehrer"
shinytigermusic,Happy 92nd birthday to Tom Lehrer! This song is one of his best. 
patarimusic,"Today marks the 92nd birth anniversary of the legendary Munir Niazi, one of the finest Urdu poets of Pakistan. Happy Birthday Sir! #PatariSukhan #UrduPoetry #MunirNiazi #BirthAnniversary"
paul_ravelliott,"Good woman Bridie and very Happy 92nd Birthday to her, not a bother on her.. loving the runners too.. "
bossarocker,"Saw Tom Lehrer trending and got worried but it's his muthaflipping 92nd birthday, yay! Happy birthday, Tom, you flipping legend. Pretty sure you're gonna live forever, and if you don't, we're probably all coming with you. "
MiniMeier,Happy 92nd birthday Tom Lehrer! 
benjiw,Happy 92nd birthday to the musical maestro Tom Lehrer. This is “I got it from Agnes” https://music.apple.com/gb/album/i-got-it-from-agnes-orchestrated-version/445173113?i=445173138
thirty_bob,Happy 92nd birthday to Tom Lehrer! 
Seb_Falk,Happy 92nd birthday Tom Lehrer! One of the challenges I set myself during my last parental leave was to learn the Elements Song. Don't get many opportunities to perform it these days. 
lizziespeller,"Happy 92nd Birthday Tom Lehrer, mathematician, songwriter, satirist and joyful and joy-inducing entertainer. I dedicate his homage to plagiarism to academics everywhere. ‘Lobachevsky’ by Tom Lehrer - YouTube #tomlehrer"
KennyMathieson,"Happy 92nd birthday, Tom Lehrer. Thanks for the many laughs. "
georgeisediting,Happy 92nd Birthday to the great Tom Lehrer - We Will All Go Together When We Go https://youtu.be/frAEmhqdLFs via @YouTube
Geraldi86822801,She is amazing. Happy 92nd Birthday to your Gran 
Knoxyj,"Happy 92nd birthday Tom Lehrer. This is one of my faves. After Pigeons of course. ""Clementine"" shows remarkable versatility as a pianist and all round genius https://youtu.be/a5u4n64g2G0"
CAAofficialEN,"Today is the 92nd anniversary of #CAA! Located in #Hangzhou, the academy is renowned for its picturesque surroundings, and also for the minds and imaginations of the artists it fosters. Happy birthday! (Photo: Four seasons of CAA Campus) "
simon_price01,"Happy 92nd Birthday, Tom Lehrer! (*glances around shiftily* So, it's not just me who didn't realise he's still alive, right?) I love his stuff. I first got into him when @DivineComedyHQ covered this darkly comic tune. https://www.youtube.com/watch?v=I9C2v1oLXQo He only wrote 37. Check them out."
wwallace,I should now like to wish a happy 92nd birthday to the featured artist of this evening's...ordeal. I'm sure that you will all agree without any hesitation that Tom Lehrer is the most brilliant creative genius that America has produced in almost 200 years. 
LesleyHustler1,"Happy 92nd Birthday to Tom Lehrer. Love his songs, if you’re not familiar with him look him up on YouTube. #tomlehrer"
joseph_doody,"Happy 92nd birthday to the greatest musical satirist, Tom Lehrer. His song 'I Got it from Agnes' has been making the rounds lately... But here's something different "
Dweia,Happy 92nd Birthday to Tom Lehrer!
torchwood667,Happy Birthday Dad up in heaven we all miss u on what would have been your 92nd birthday all my love always xx 
mr_craig,Happy 92nd birthday to one of the finest and funniest lyricists the world has ever known - the great Tom Lehrer. I’m sure many of us are getting through this difficult time with the help of smut. Mr. Lehrer understands. 
thelonningsguy,Surprised but delighted to learn today that Tom Lehrer is still alive! Happy 92nd birthday Tom. This seemed the most appropriate/inappropriate song of his to share at the moment! #tomlehrer
bob30bombshellx,A lovely photo and a happy 92nd birthday to your mum from me x she looks amazing for her age
cpsouthon,I've loved the songs of Tom Lehrer all my life: happy 92nd birthday Tom Lehrer! Poisoning pigeons in the park on @BBCRadio3 with @PetrocTrelawny...and the promise of another one before 9...!?
cedarmaster,Happy 92nd Birthday Mr Tom Lehrer 
simonmayo,Happy 92nd birthday to the great Tom Lehrer 
patricksthdub,Happy 92nd Birthday you lovely lady.
CaseyClaire77, Happy 92nd Birthday! 
SaleFC,"Happy 92nd birthday to former Sale FC 1st XV full back Trevor Jee who played between 1952-58, the family have a great history with the club, Trevors son @philjee10 followed in his footsteps to play for the 1st XV Happy Birthday from all at the club Trevor #onesalefc #rugbyfamily"
ECECoachStacy,"Happy 92nd Birthday, Ms. Woodson! "
connolly_jan,Happy 92nd birthday xx
AngHenry1975,"Ah bless her, love her devil-may-care positivity! Happy 92nd birthday Gearoidins granny! "
Freshwatergirl,HAPPY 92nd BIRTHDAY ! WOW she looks great !!! Wonderful picture of you both! 
HappyHooker1157,"It’s my mum’s 92nd birthday today,when we got in from fishing I was straight on the phone to wish her a happy birthday. All she talked about was she was missing her hugs from me and Grumpy,its days like this that it’s hard This photo was taken last year "
Jessica_Geddes_,Happy 92nd Birthday!!!!
Happyheart411, HAPPY 92nd ANGEL BIRTHDAY JAMES GARDNER NOW....HERES ROCKFORD 
envyriri,Happy 92nd birthday Grandma. 
MzKeshia1986,"Happy 92nd Birthday, Maya Angelou!! "
debbbrindley,"Happy Birthday to James Garner, on what would have been his 92nd birthday "
MuseZack,"Happy 92nd birthday to the late, great James Garner, and a reminder that the avatar of 20th Century rugged American masculinity got his start as a teenage swimsuit model: "
GinGles06,Happy 92nd birthday Jim Garner 
AzPatriot567,"Jim Garner is the first celebrity I ever saw. This was back in 1975 at Universal Studios. I was in awe, seeing this handsome man wearing a red windbreaker. Happy 92nd Birthday James Garner."
MaldenCatholic,"Celebrating the birthday of someone who is incredibly special to Malden Catholic... let's all wish a very happy 92nd birthday to Gerard Doherty '46. Happy Birthday, Gerard! #WeAreMC #maldencatholic"
mandy_gill3,"@thismorning we went on our walk yesterday and saw a sign outside a house saying ‘it’s Margaret’s 92nd birthday, wave to her!’ We looked into the house and a lady all on her own was waving at us. We shouted happy birthday to her and she was blowing us kisses. Lovely moment "
sayles_lucy,Yey: happy news!!! Happy 92nd birthday to the lucky lady in Handbridge with a very thoughtful husband and a great community around them. Xx 
rjrehwaldt,Happy 92nd Birthday Mom. Still as beautiful as ever https://www.instagram.com/p/B-q4oeup4SS/?igshid=1h3kr6thnuznz
KenoshaCounty,"In these times of social distancing at Kenosha County's Brookside Care Center, today they had a birthday celebration through the window. Thanks to Debbie and Mike for coming to wish Bea a very happy 92nd birthday! "
IslandFartHut,Happy 92nd birthday!
saltyPo64211824,Went to sing happy 92nd birthday to my grandfather (from their back porch). My grandmother told me I look like a red headed chicken 
